Gene = CIART
index = 372
Annotated 5SS: [  76 1091 1338 1962 2166]
Annotated 3SS: [ 664 1261 1882 2053 3888]
SMsplice 5SS: [  76 1091 1338 1962]
SMsplice 3SS: [ 918 1239 1882 3888]
top_k =  500
Partition function (log Z): 4.346879050776874

Sorted 5' Splice Sites (High to Low Probability):
Position 1962: 0.9673483411989844
Position 76: 0.9550384662859185
Position 1338: 0.9484484361142262
Position 1091: 0.898157158150592
Position 2166: 0.6688255584044294
Position 4079: 0.2527165971729922
Position 2627: 0.13522958485593772
Position 4223: 0.09941660231098311
Position 281: 0.05793825635274002
Position 2193: 0.0482800986513741
Position 3286: 0.043254650567581175
Position 2559: 0.04124684867218547
Position 825: 0.03728006768092034
Position 1756: 0.030272867486955894
Position 1105: 0.01978226253304847
Position 1053: 0.01539984295088108
Position 1023: 0.011871771215646743
Position 3660: 0.011736303043046932
Position 181: 0.010114730267697658
Position 2935: 0.01003440375408148
Position 939: 0.008181573711637304
Position 3290: 0.008150181848448028
Position 3774: 0.008003370954171777
Position 2082: 0.0056361131025726196
Position 512: 0.005071073465904316
Position 671: 0.004661468127673317
Position 801: 0.003166474843214998
Position 409: 0.0030755297612950396
Position 685: 0.0029250831781256394
Position 975: 0.002649054327626133
Position 1712: 0.0024993987223353533
Position 1191: 0.0021636011089884834
Position 518: 0.002105147842182901
Position 552: 0.002086904279784502
Position 105: 0.0018622340642068325
Position 329: 0.0017408681625030644
Position 2641: 0.001727053263929071
Position 394: 0.001660924556095603
Position 268: 0.0013803401491555014
Position 2780: 0.0013768108777391973
Position 1933: 0.0013482435979529602
Position 1160: 0.0012353030128246128
Position 285: 0.0010895078805208986
Position 5: 0.0010772469649550896
Position 932: 0.0008706660170203588
Position 794: 0.0008305175272869364
Position 152: 0.0008040135772650232
Position 3039: 0.0006706800795187284
Position 2220: 0.0005707177566348393
Position 4453: 0.0004983741353532414
Position 2692: 0.00048322498106821753
Position 405: 0.0004712238327616526
Position 3674: 0.0003991889233166877
Position 163: 0.0003597541003290148
Position 2812: 0.00031500436796928386
Position 3383: 0.0003087758854833207
Position 1369: 0.0002699014359642928
Position 1323: 0.0002568375018589501
Position 450: 0.00022642534869239954
Position 113: 0.00022082502249951396
Position 310: 0.00017332016122305764
Position 1263: 9.453932587350107e-05
Position 4437: 6.793740139107886e-05
Position 1937: 4.809818733979008e-05
Position 1739: 4.733967771562434e-05
Position 3254: 4.005356909059219e-05
Position 3416: 3.712047823877409e-05
Position 1403: 2.9478835201362102e-05
Position 1657: 2.930814172162154e-05
Position 1145: 2.597714366891492e-05
Position 1975: 2.4321251610817813e-05
Position 1668: 2.158729643616764e-05
Position 3345: 1.9082627571314947e-05
Position 1966: 1.7170126736532696e-05
Position 1212: 1.259786274102162e-05
Position 1169: 1.2197009392077341e-05
Position 1570: 1.1981745000708085e-05
Position 1988: 6.958615821998582e-06
Position 1691: 6.21882034391405e-06
Position 2026: 3.782769744181838e-06
Position 262: 1.0367458698142214e-06
Position 2430: 8.875124952031639e-07
Position 9: 8.421277830852598e-07
Position 577: 5.198238506964368e-07
Position 885: 3.7863320856827926e-07
Position 247: 1.2024128492986116e-08
Position 1928: 6.7526689556860285e-09
Position 314: 6.362239342186311e-09
Position 123: 3.426464866926107e-09
Position 174: 1.351463122837287e-11
Position 291: 1.1215083342398916e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1882: 0.9974277633458728
Position 3888: 0.8223969300849997
Position 918: 0.7342747380357251
Position 1239: 0.5322035469131075
Position 1261: 0.41177154751640604
Position 2053: 0.2986378183336233
Position 2036: 0.22188866924387038
Position 2433: 0.20625694737331035
Position 4316: 0.16146087960107514
Position 4146: 0.13317668598013238
Position 995: 0.1138174697617327
Position 2118: 0.10878195616185793
Position 4189: 0.09813497490991219
Position 970: 0.06701490146986963
Position 2081: 0.05979204366884289
Position 664: 0.04983527631937558
Position 3186: 0.04263169746133548
Position 180: 0.030313379413623998
Position 1519: 0.027470752483887424
Position 2413: 0.017540171937204415
Position 946: 0.016930279669979058
Position 3037: 0.01629883884133589
Position 4265: 0.015762795473257773
Position 2067: 0.013896800306246064
Position 2585: 0.013117275955618379
Position 4533: 0.011132475355175073
Position 4334: 0.009313373840994085
Position 2746: 0.008637880370715518
Position 3528: 0.008526216492640482
Position 4070: 0.008429447951627157
Position 271: 0.007121779213139721
Position 3561: 0.007074545763002806
Position 145: 0.006668409296495783
Position 794: 0.006667581226188254
Position 3495: 0.005657680910156518
Position 670: 0.005089409882842366
Position 2283: 0.004029893789866763
Position 1494: 0.002515655811000184
Position 328: 0.0023798127312496375
Position 592: 0.0022108980883645693
Position 4078: 0.002201059214150549
Position 4204: 0.002163436411304463
Position 693: 0.0019989501686607076
Position 3600: 0.001961089765433252
Position 2714: 0.001934723792322176
Position 1298: 0.0018694649134296463
Position 610: 0.0016959895267962004
Position 897: 0.001512882947245414
Position 1221: 0.0014388598701037915
Position 4288: 0.0014054338478492658
Position 1052: 0.0013046010965846867
Position 825: 0.0012769080040842635
Position 1657: 0.0011603537511158917
Position 2259: 0.0009052082584801712
Position 405: 0.0008940937116768835
Position 1087: 0.0008808980267550249
Position 1182: 0.0007799738537094655
Position 741: 0.0007080146717312026
Position 1660: 0.0006588597758329876
Position 931: 0.0006566924342859779
Position 1090: 0.0006068831421392716
Position 2126: 0.0006051161804482518
Position 3899: 0.0006033755368826974
Position 4362: 0.0005812001581216174
Position 4338: 0.0005764412232620784
Position 298: 0.0004724649452799801
Position 4108: 0.0004574997168409606
Position 1416: 0.00045317339964087824
Position 3948: 0.00044914939336100835
Position 2272: 0.00043256832637628405
Position 4413: 0.00041113968450463747
Position 353: 0.00036752512285178723
Position 393: 0.000323273600065906
Position 3908: 0.0003151209350404454
Position 2150: 0.0002710331259005015
Position 1169: 0.0002455590865893356
Position 2085: 0.00023659282644793037
Position 3454: 0.00021547078471202555
Position 858: 0.0002044632520920146
Position 3648: 0.0002029849464648161
Position 1686: 0.00020255578838904254
Position 224: 0.00019495324538863543
Position 877: 0.00019090936868708874
Position 3204: 0.0001888599565193796
Position 3993: 0.00017585588717159632
Position 1711: 0.00016759591155974358
Position 1064: 0.00016073991987847886
Position 1792: 0.0001535401754231138
Position 2873: 0.0001287428444337264
Position 2611: 0.0001067483827048841
Position 3207: 0.00010435360731532739
Position 1134: 0.00010332113242703099
Position 4094: 0.00010091185403457843
Position 4512: 9.88788703955562e-05
Position 161: 9.822171946597819e-05
Position 2851: 8.843146758390208e-05
Position 280: 8.781736855068731e-05
Position 3990: 8.5819943804133e-05
Position 3156: 8.414350605391702e-05
Position 427: 7.469099355969882e-05
Position 707: 7.403433453839102e-05
Position 1593: 7.396072616202198e-05
Position 1637: 7.240404979450183e-05
Position 547: 6.991706062693595e-05
Position 1268: 6.414759005993851e-05
Position 2099: 6.264185609161929e-05
Position 3112: 5.305683641113742e-05
Position 1889: 5.096659689429373e-05
Position 1500: 5.04508028474221e-05
Position 1617: 4.94214775259527e-05
Position 1576: 4.6433166956373444e-05
Position 2129: 4.351054143841875e-05
Position 2229: 4.2851160304413814e-05
Position 1196: 4.081524768061711e-05
Position 1892: 3.997177984639773e-05
Position 1947: 3.590245799910072e-05
Position 1190: 3.292839732922273e-05
Position 1662: 3.2189010742728396e-05
Position 432: 3.049611242360833e-05
Position 884: 2.9481692836789318e-05
Position 1038: 2.885342097279761e-05
Position 1153: 2.6651087405018376e-05
Position 192: 2.569196396696473e-05
Position 1902: 2.1585588249734155e-05
Position 879: 1.885457186352994e-05
Position 2156: 1.83522021605588e-05
Position 387: 1.272656261776476e-05
Position 1277: 1.2155294384624924e-05
Position 2088: 1.1682361651797803e-05
Position 801: 1.0142597791847706e-05
Position 2697: 6.517795682637361e-06
Position 2485: 5.092194509586404e-06
Position 2763: 4.936283914647564e-06
Position 206: 4.0503545727273745e-06
Position 480: 3.5784987148683616e-06
Position 2001: 3.577821052078106e-06
Position 2686: 3.274678916814484e-06
Position 1753: 3.2633577295915715e-06
Position 2779: 2.8400946845416944e-06
Position 1919: 2.2122221875839063e-06
Position 2388: 1.6339788450652243e-06
Position 1899: 1.553582410393153e-06
Position 1936: 1.5205461641407685e-06
Position 1729: 9.456000640430156e-07
Position 2755: 9.083659993996554e-07
Position 365: 3.633436769913614e-07
Position 1904: 3.5232326943722053e-07
Position 1950: 2.5558710604335947e-07
Position 2375: 2.3104062294690977e-07
Position 454: 1.8430975162468305e-07
Position 1739: 1.719972373977534e-07
Position 2442: 1.41165796378822e-07
Position 187: 1.1099923605058855e-07
Position 1318: 9.148499538015766e-08
Position 334: 8.769749885374445e-08
Position 437: 6.672238019416167e-08
Position 1956: 6.584111839386904e-08
Position 239: 2.8594494711345872e-08
Position 521: 2.583945567897839e-08
Position 75: 2.2745897552723992e-08
Position 336: 1.9247267520718956e-08
Position 196: 9.142508014407425e-09
Position 194: 6.551860647228115e-09
Position 232: 6.5378250780139e-09
Position 2165: 4.662815372142371e-09
Position 460: 2.1925884192806074e-10
Position 234: 3.850367373319013e-11
Position 242: 3.1399812036742e-11
Position 2170: 2.451617644013413e-11
Position 247: 3.578509790448738e-12
Position 80: 7.627041244129778e-13
Position 98: 4.113069331738984e-13
Position 123: 1.175168074330617e-13
Position 109: 8.949780321548967e-14
Position 91: 7.733435948978174e-14
Position 102: 5.753159786981094e-14
Position 113: 5.316846513301608e-14
Position 83: 4.249805636650364e-14
