Gene = ABHD11
index = 4
Annotated 5SS: [ 222  540 1306 1647 1939]
Annotated 3SS: [ 403 1131 1475 1756 2175]
SMsplice 5SS: [ 222  540 1306]
SMsplice 3SS: [ 424 1131 2221]
top_k =  500
Partition function (log Z): 0.19156087110371534

Sorted 5' Splice Sites (High to Low Probability):
Position 540: 0.9899990386103711
Position 222: 0.9534537883867552
Position 1306: 0.9327742111350161
Position 1647: 0.33314995662367725
Position 1661: 0.22675145089429014
Position 1939: 0.19408650408046588
Position 1799: 0.11118021188264551
Position 970: 0.06427614802896632
Position 1132: 0.04902288369154714
Position 1673: 0.034012343289309875
Position 131: 0.027942249409006213
Position 1025: 0.019248398809383605
Position 1793: 0.017145000467278026
Position 992: 0.016905886823724486
Position 1160: 0.009935440557912591
Position 1953: 0.009323569120678825
Position 1151: 0.0048154905560554165
Position 1531: 0.004432209696496963
Position 535: 0.004306983227392356
Position 923: 0.0038053268600989343
Position 1823: 0.002369664821998046
Position 658: 0.001979650993732837
Position 65: 0.001953131268778825
Position 552: 0.0015561289980861612
Position 1633: 0.0011915452340684112
Position 1930: 0.0011575868239298236
Position 1240: 0.0011459343397790546
Position 1141: 0.0006752703211691707
Position 718: 0.000574943122579371
Position 169: 0.0005637313531435784
Position 1956: 0.00043332266013295284
Position 866: 0.00037349650872878736
Position 721: 0.0003644778667875906
Position 1023: 0.00019398879293662654
Position 1766: 0.00017634253132875453
Position 850: 0.0001537711935948432
Position 926: 0.00013323546189551133
Position 58: 3.568294097608118e-05
Position 960: 3.172302257164888e-05
Position 786: 2.5683471026901932e-05
Position 839: 1.222839700983924e-05
Position 226: 1.1215147219280097e-05
Position 1341: 9.252987895427855e-06
Position 1400: 9.040556653700412e-06
Position 1319: 8.790822634956466e-06
Position 583: 8.076734581176112e-06
Position 360: 2.3780609228573473e-06
Position 257: 1.542423053135081e-07
Position 309: 1.0459207576913267e-07
Position 175: 9.027353246408514e-08
Position 618: 2.8555451595595438e-09
Position 459: 1.783128005559518e-14
Position 696: 1.2192547606058961e-14
Position 456: 9.076763490703474e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 424: 0.8890768194860265
Position 1131: 0.6595916554691797
Position 2221: 0.4917490461127643
Position 1475: 0.3754771952770689
Position 1756: 0.37092531225409114
Position 2272: 0.2307724166538624
Position 1089: 0.15607765221765713
Position 1021: 0.115909141518326
Position 1560: 0.09747210381457173
Position 1506: 0.08331521080222876
Position 403: 0.0732310600262041
Position 643: 0.07217434621952962
Position 1876: 0.06851318638241538
Position 1230: 0.05273869655713652
Position 1584: 0.042163063169369366
Position 1646: 0.030241396676850236
Position 1681: 0.02975075787278043
Position 1479: 0.021216695578650694
Position 1446: 0.01810600073749422
Position 827: 0.01574435428083918
Position 2175: 0.01566160208613273
Position 794: 0.01415848129075115
Position 335: 0.007280780372768576
Position 1215: 0.007215930063446032
Position 1068: 0.007045100136794567
Position 1175: 0.006003632242466617
Position 724: 0.005929920054942077
Position 2227: 0.004701528723543846
Position 375: 0.0046345172096391015
Position 1034: 0.004420210358600883
Position 1180: 0.00393665280412021
Position 775: 0.0037916360706331175
Position 1400: 0.0032928355322224094
Position 991: 0.003214250013363574
Position 2361: 0.002999390939107626
Position 1166: 0.002921797322956842
Position 1567: 0.002738014839990243
Position 320: 0.0026596665519679785
Position 1846: 0.002461277305752696
Position 1265: 0.0024161740110923177
Position 889: 0.0017966956961761472
Position 1796: 0.001753445850416661
Position 444: 0.0015958562831557054
Position 1530: 0.001372268714049236
Position 958: 0.0013403603489786954
