Gene = PUSL1
index = 1101
Annotated 5SS: [ 154  406  707 1037 1285 2122 2505]
Annotated 3SS: [ 347  518  886 1113 2066 2341 2762]
SMsplice 5SS: [ 133  434  707 1037 1285 2122 2342]
SMsplice 3SS: [ 347  518  886 1138 2000 2220 2762]
top_k =  500
Partition function (log Z): 9.757114788033597

Sorted 5' Splice Sites (High to Low Probability):
Position 1037: 0.9884187651432569
Position 1285: 0.9728156734976686
Position 2122: 0.9509839790256436
Position 707: 0.8989155505994753
Position 434: 0.6249240723351083
Position 133: 0.6080566286817504
Position 2505: 0.535858717643825
Position 2273: 0.3525389985236879
Position 154: 0.33559441849499333
Position 1724: 0.321441088014765
Position 441: 0.3055024397741685
Position 2342: 0.2722952767628839
Position 2297: 0.21266948536087077
Position 1790: 0.11956681586682301
Position 1556: 0.05982197613481752
Position 406: 0.051442146438607846
Position 1664: 0.03638226750231294
Position 1580: 0.016613707825475662
Position 2402: 0.014624558555200623
Position 1370: 0.012516941597127736
Position 2051: 0.012210406369860462
Position 2833: 0.010589661291650437
Position 186: 0.009786864493181722
Position 2325: 0.008985477564670198
Position 660: 0.0070337368547562906
Position 1630: 0.004543847108659846
Position 104: 0.0040865770266368465
Position 2482: 0.003973189724977535
Position 2245: 0.0027596790289098586
Position 158: 0.0027473750363070882
Position 321: 0.0025828936941284537
Position 137: 0.002170797885992181
Position 864: 0.0020819293589035403
Position 2491: 0.0019287023678275202
Position 257: 0.001902095602184997
Position 248: 0.0018110808114108169
Position 999: 0.0010763662159684012
Position 552: 0.0009241251377867725
Position 2864: 0.0008115584456886085
Position 1202: 0.0007825852143346825
Position 124: 0.0007581249337582542
Position 1565: 0.0007301576212272296
Position 2570: 0.0006836967833976317
Position 81: 0.00045130063029611214
Position 801: 0.0003139967813809052
Position 1232: 0.0002974461769370981
Position 985: 0.00028633098158161303
Position 557: 0.0002843422495978768
Position 419: 0.0002258092012685076
Position 1214: 0.00016895527979816634
Position 2607: 0.00013582558643420513
Position 2112: 9.118980805881587e-05
Position 1041: 8.645875761116725e-05
Position 956: 5.17982241690669e-05
Position 475: 4.191546016939746e-05
Position 1043: 3.693810678728455e-05
Position 588: 3.4873253496372564e-05
Position 2076: 2.0287260058594502e-05
Position 234: 1.3625116224852737e-05
Position 1537: 1.0897596222633457e-05
Position 13: 7.513760937166778e-06
Position 388: 4.912215313797002e-06
Position 1001: 4.3890932498512635e-06
Position 2221: 4.222844010444838e-06
Position 738: 2.950285984196304e-06
Position 1265: 1.7642911042384623e-06
Position 758: 1.7254302651058239e-06
Position 852: 1.6875133583196132e-06
Position 1322: 1.5082013904117698e-06
Position 621: 1.394988891432976e-06
Position 796: 1.3387257334965287e-06
Position 1186: 1.1670931944474605e-06
Position 352: 1.12674613468796e-06
Position 831: 1.063353722299285e-06
Position 2453: 1.0382355287718981e-06
Position 122: 9.571858277362392e-07
Position 2538: 5.818775955709182e-07
Position 361: 5.701255222658855e-07
Position 1238: 1.9266860011940917e-07
Position 1327: 1.4428739107488244e-07
Position 510: 9.697766564097004e-08
Position 382: 5.110068470515039e-08
Position 2009: 2.7779572881238878e-08
Position 2301: 8.858788128214531e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 347: 0.9628847975905153
Position 2220: 0.9377621319117888
Position 518: 0.8659219959413325
Position 1138: 0.7610626718265411
Position 886: 0.7210196291189654
Position 2000: 0.5989883715293322
Position 2762: 0.5798699298316767
Position 2401: 0.4026381198761637
Position 2785: 0.2869068978415745
Position 936: 0.2613108656938251
Position 1604: 0.23000247092894055
Position 1468: 0.20514950914171487
Position 1113: 0.1898583796551662
Position 1890: 0.15695544327726582
Position 2040: 0.14904054717787651
Position 1629: 0.09286120451180627
Position 2734: 0.07290094121669105
Position 2973: 0.03590916767915426
Position 2341: 0.03547567047800527
Position 2066: 0.03411203076562445
Position 1247: 0.01601537003595439
Position 2482: 0.013728132991720507
Position 571: 0.013088941226150301
Position 1142: 0.012911093665251507
Position 2050: 0.009265191298632021
Position 2946: 0.008569704547681283
Position 2324: 0.0082275064560039
Position 659: 0.007646300573549877
Position 2272: 0.007495832242715037
Position 1702: 0.005953293104807047
Position 1715: 0.005499383761971753
Position 1918: 0.00541451636596956
Position 913: 0.0046646786656191494
Position 2407: 0.004522425302700486
Position 1616: 0.004454228747133614
Position 521: 0.004431997591480027
Position 1357: 0.00405872849616745
Position 2149: 0.0035807002048496464
Position 1444: 0.0035554286494501363
Position 2923: 0.0033091978818827602
Position 556: 0.0028853052100646383
Position 1869: 0.0028308054798762386
Position 2012: 0.0025507209331393607
Position 2744: 0.0025008005199561863
Position 1364: 0.0023252058923424394
Position 1176: 0.0020376826861389025
Position 906: 0.00198414677020858
Position 626: 0.0018639927475860752
Position 2184: 0.0017426297286641192
Position 2446: 0.0017110612138916668
Position 2901: 0.0016930859341646302
Position 1973: 0.001631415971203534
Position 1571: 0.001500077169943039
Position 1403: 0.0014991396131145084
Position 548: 0.0013751517875308613
Position 1186: 0.001312934822826019
Position 1647: 0.001205758267807847
Position 2426: 0.0011315722221478064
Position 1757: 0.0011238571109376525
Position 2456: 0.0010664731631282946
Position 3087: 0.0010078432067272443
Position 2794: 0.0009108241986686306
Position 1533: 0.0008766691432738683
Position 2486: 0.0008668222233597474
Position 3068: 0.0007940545472734321
Position 2627: 0.0007562318139152708
Position 1197: 0.0006639163000116671
Position 1720: 0.0006373534767484732
Position 1035: 0.0006135199815290222
Position 2545: 0.0005819320125826077
Position 1544: 0.0005132853144489472
Position 770: 0.00045658703172155106
Position 1150: 0.0004370208007223756
Position 1789: 0.00043411230258769167
Position 706: 0.0004308922006505958
Position 2462: 0.00041565952635875186
Position 2926: 0.00038572114832927725
Position 2009: 0.00037591564844369907
Position 636: 0.0003344671892059569
Position 1676: 0.0003257559807081984
Position 2070: 0.0002953741898632488
Position 1769: 0.000286530590770234
Position 1825: 0.00026234864109586143
Position 1555: 0.0002509124224486152
Position 1451: 0.00022335945393077886
Position 1781: 0.00018787061438134322
Position 286: 0.00018137237973155074
Position 868: 0.00017512178403914633
Position 1636: 0.00013837777813779866
Position 1696: 0.00013377158810481903
Position 305: 0.00012045074039580815
Position 271: 0.00011946598855648775
Position 393: 0.00011840090962186708
Position 2228: 0.00011064466490890186
Position 1414: 0.00010959285734825594
Position 813: 0.0001058013596335644
Position 1845: 8.142150354924691e-05
Position 601: 8.065768249032566e-05
Position 1369: 6.921821704791506e-05
Position 1487: 6.176529497544751e-05
Position 1723: 6.0948205862993515e-05
Position 1339: 5.911957522047456e-05
Position 2117: 5.878036695228585e-05
Position 2635: 5.502091102320849e-05
Position 727: 4.2179700526869196e-05
Position 1668: 4.133996346324452e-05
Position 267: 4.0565919174693995e-05
Position 1717: 4.0017217458928875e-05
Position 365: 3.8406263719345994e-05
Position 1684: 3.0784081177532966e-05
Position 671: 2.2872370983683413e-05
Position 530: 1.793004981518124e-05
Position 807: 1.7409199022597704e-05
Position 375: 1.588814020740337e-05
Position 1276: 1.200997533326326e-05
Position 227: 9.657840534284304e-06
Position 1947: 9.127775118634485e-06
Position 820: 4.642088714160177e-06
Position 310: 4.4832571648080855e-06
Position 1253: 4.198133360445814e-06
Position 1279: 3.9092925966125164e-06
Position 787: 3.6962891457699178e-06
Position 1055: 2.7702800314336305e-06
Position 1322: 2.556770124347735e-06
Position 1284: 1.8590551644437427e-06
Position 1385: 1.5197350688788748e-06
Position 201: 1.3191755363829351e-06
Position 823: 1.0787534746025383e-06
Position 298: 8.967972681217979e-07
Position 415: 8.764689920773886e-07
Position 777: 7.990108772046964e-07
Position 1209: 6.160678055952223e-07
Position 724: 5.087585765608002e-07
