Gene = EXO5
index = 515
Annotated 5SS: [ 137  885 1050]
Annotated 3SS: [ 709  991 5773]
SMsplice 5SS: [ 168  885 1050]
SMsplice 3SS: [ 709  991 5773]
top_k =  500
Partition function (log Z): -6.110929781049159

Sorted 5' Splice Sites (High to Low Probability):
Position 885: 0.8675400752475901
Position 168: 0.6055444659248509
Position 1050: 0.5295100478958671
Position 1209: 0.3119399245933229
Position 149: 0.25623558738088253
Position 609: 0.18453632348299345
Position 408: 0.17287278551772883
Position 574: 0.1022580043091635
Position 4727: 0.08992410161066584
Position 367: 0.08374384183918505
Position 137: 0.0815519934096685
Position 4991: 0.07767482496588372
Position 820: 0.03829138274533489
Position 3063: 0.026107347487862715
Position 869: 0.020978210928582475
Position 1213: 0.020113620503660962
Position 824: 0.016658717629083147
Position 1217: 0.016429233656012367
Position 5189: 0.010897792100117315
Position 538: 0.008030017193790887
Position 3850: 0.0075097631857745095
Position 5126: 0.00664880320419125
Position 422: 0.003837820288684804
Position 1833: 0.0036196639124524694
Position 518: 0.003411620081601343
Position 803: 0.003290858763527265
Position 159: 0.0028069395456893787
Position 847: 0.002010011054543923
Position 5213: 0.0018115916252012898
Position 1820: 0.0016849943876904464
Position 2479: 0.0016838729428240325
Position 415: 0.0014222740827336832
Position 744: 0.001383509932408359
Position 908: 0.0012558661437775133
Position 880: 0.0007728393895140021
Position 630: 0.00042663777344809073
Position 255: 0.00034815036010707267
Position 142: 0.00013478884399730686
Position 902: 0.00011968032364341843
Position 339: 9.964130643934644e-05
Position 944: 9.704440579021376e-05
Position 219: 4.711790748645474e-05
Position 306: 4.573841525906766e-05
Position 830: 4.29857547542487e-05
Position 381: 3.6867428945574594e-05
Position 102: 2.6364675198040694e-05
Position 546: 2.5142441033336178e-05
Position 1204: 2.283512342150404e-05
Position 460: 2.242599520390303e-05
Position 774: 1.844589913957219e-05
Position 344: 1.7337695904910147e-05
Position 1191: 1.730502765057593e-05
Position 287: 1.5284187804806064e-05
Position 834: 4.138476460273255e-06
Position 85: 3.7181633470156214e-06
Position 241: 3.692254909054814e-06
Position 1966: 3.657555303921029e-06
Position 282: 2.0395575310655867e-06
Position 30: 1.5980358884941632e-07
Position 46: 1.2638752907678766e-07
Position 49: 1.0016979199343653e-07
Position 601: 4.273731136424697e-08
Position 224: 2.9276926230894674e-08
Position 204: 2.582339585452359e-08
Position 44: 4.339186162137766e-09
Position 312: 4.139716880094646e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 709: 0.9575825175787248
Position 991: 0.600539854482377
Position 5773: 0.5722803626989336
Position 300: 0.47662780978437297
Position 4873: 0.2300604706420751
Position 1005: 0.13813682391029106
Position 971: 0.09603625543583003
Position 4600: 0.07300086987873834
Position 1092: 0.05082999558008124
Position 3158: 0.03936722761703653
Position 2760: 0.030853111987387924
Position 3734: 0.027538406605175307
Position 2212: 0.023510740548185124
Position 494: 0.02151124257285071
Position 2799: 0.02072524057791079
Position 3062: 0.017496963091840022
Position 4652: 0.01450461357915197
Position 3880: 0.011664879469365815
Position 1799: 0.011565035510870118
Position 957: 0.011434228634978706
Position 2890: 0.01140637595510018
