Gene = ASB6
index = 100
Annotated 5SS: [ 279 1625 2764 2964 3593]
Annotated 3SS: [1442 2656 2854 3505 3707]
SMsplice 5SS: [ 279 1625 2764 2964 3593]
SMsplice 3SS: [1527 2656 2854 3505 3707]
top_k =  500
Partition function (log Z): 8.41231246121205

Sorted 5' Splice Sites (High to Low Probability):
Position 2764: 0.9986621889987976
Position 2964: 0.9730415573619177
Position 3593: 0.9542716311789359
Position 279: 0.8495226537388431
Position 1625: 0.7829195701399907
Position 3987: 0.45969903902045217
Position 2397: 0.26622514747994674
Position 1159: 0.2660570131794174
Position 4417: 0.24803570597067842
Position 3774: 0.1937437775696346
Position 2501: 0.17619739593304887
Position 632: 0.09709841734895006
Position 1956: 0.07782967601762167
Position 2141: 0.03928250617453945
Position 296: 0.03160532217975521
Position 4510: 0.01783749634621983
Position 71: 0.01759766135963435
Position 1652: 0.01597034698721175
Position 1678: 0.01144535931307887
Position 2367: 0.011326266447016268
Position 1644: 0.01059991896340266
Position 4954: 0.008352511346314465
Position 3050: 0.00756792887587968
Position 217: 0.005714463928196788
Position 821: 0.005130406202822626
Position 987: 0.004917269595829226
Position 4295: 0.004848334498241322
Position 995: 0.004791475019323078
Position 2569: 0.004778720403004297
Position 3269: 0.004683361389708312
Position 733: 0.004670362934172241
Position 815: 0.0035526938704542196
Position 596: 0.0033759571200134464
Position 100: 0.0032214437990576183
Position 4109: 0.003089592711933294
Position 838: 0.0029856841179133923
Position 4330: 0.0023071420902604427
Position 4855: 0.002006292668433031
Position 1163: 0.001954257586452765
Position 4828: 0.0017936682057389233
Position 879: 0.001776541357108048
Position 2968: 0.0017296264917339814
Position 957: 0.0016515668309812338
Position 2531: 0.0012800359221897093
Position 204: 0.0012312659942850428
Position 2775: 0.0011700998446272789
Position 1534: 0.0010289307477175259
Position 4379: 0.000634698412719632
Position 76: 0.0006243441132475509
Position 676: 0.0006225400544222796
Position 917: 0.0006220508392367638
Position 2281: 0.00034772282780108697
Position 3642: 0.00031859610384353055
Position 1036: 0.00030808332514449
Position 267: 0.00023709954561959568
Position 1062: 0.00023543138565571695
Position 2494: 0.00021840475284975934
Position 1132: 0.00020770155675963806
Position 1401: 0.00020529899383746884
Position 3029: 0.0001880024713789419
Position 1102: 0.0001825960946748095
Position 5058: 0.00011440586212266192
Position 420: 0.00011163167235388623
Position 702: 0.00011146415423263882
Position 1262: 0.00010306763261742087
Position 893: 7.022799862626766e-05
Position 2728: 6.949861752437491e-05
Position 901: 4.419162415328206e-05
Position 3013: 4.2382229139837884e-05
Position 3782: 2.4685000350624374e-05
Position 2942: 2.013834718794017e-05
Position 2746: 1.6927912068929184e-05
Position 4429: 1.646985451800518e-05
Position 3575: 1.632462708092191e-05
Position 3547: 1.2696753797395998e-05
Position 3206: 1.0626594146233324e-05
Position 3644: 1.0302448057831763e-05
Position 749: 9.048870512281732e-06
Position 897: 8.800368841663835e-06
Position 507: 7.859110465754713e-06
Position 626: 7.247731087651784e-06
Position 359: 7.157684304668909e-06
Position 587: 4.511974148873351e-06
