Gene = GAP43
index = 572
Annotated 5SS: [  396 53287]
Annotated 3SS: [52688 97469]
SMsplice 5SS: [  396  1544  9728 13942 36599 51849 53287 70753 79634 92536 92843]
SMsplice 3SS: [ 1435  9606 13823 36511 51772 53123 70546 79549 92422 92643 97469]
top_k =  500
Partition function (log Z): -46.43379760684735

Sorted 5' Splice Sites (High to Low Probability):
Position 9728: 0.9503887977556079
Position 396: 0.8927399332360888
Position 13942: 0.871429242395548
Position 1544: 0.6788115879629438
Position 3868: 0.32953764842623584
Position 14463: 0.32632834346105155
Position 7989: 0.30682273866315835
Position 12389: 0.29905819742761525
Position 898: 0.16030935162792814
Position 13377: 0.14620779772496417
Position 13267: 0.1173188660206659
Position 15647: 0.11593814572598926
Position 2597: 0.08770280921233115
Position 8155: 0.08743706998880513
Position 7312: 0.08087012574212879
Position 19426: 0.054410180138406664
Position 2534: 0.03631229460976408
Position 20556: 0.031659619228043556
Position 1147: 0.027571496639501106
Position 1168: 0.02082006035242648
Position 7288: 0.01614163489986472
Position 523: 0.013232503685807785
Position 4364: 0.012912282347495162
Position 1514: 0.012640576371734867
Position 208: 0.010385167931528206
Position 601: 0.009987339690922213
Position 6799: 0.007759217520216905
Position 16998: 0.006956225149715377
Position 920: 0.006795114024151478
Position 159: 0.0066081074586808
Position 1682: 0.0026899100490892654
Position 2199: 0.0026694185576749386
Position 3077: 0.0022061972280319818
Position 11906: 0.002204524131535339
Position 9761: 0.0021981836943340853
Position 10710: 0.001617079232543908
Position 268: 0.001510277074812898
Position 3351: 0.0014196038431380372
Position 2159: 0.0013181229586105392
Position 214: 0.0012949255064108533
Position 1087: 0.0011478753900485993
Position 1552: 0.000985603501812842
Position 3419: 0.0008796189939421364
Position 1797: 0.0008031045807510363
Position 3315: 0.0007664539691763185
Position 1334: 0.0007608715780125033
Position 12651: 0.0007404728814954981
Position 2487: 0.000654912552596686
Position 3178: 0.0005872892935294917
Position 376: 0.000495404498284389
Position 1855: 0.00045586496064533834
Position 1804: 0.00035419155492475845
Position 1100: 0.0002846608991186642
Position 1253: 0.0002466840279225816
Position 1210: 0.0002261552828987461
Position 1248: 0.00019289863026259642
Position 1531: 0.0001698787772674077
Position 1556: 0.00016408163249107975
Position 3397: 0.00015882602290771545
Position 2187: 6.263070049638964e-05
Position 210: 3.908816092280873e-05
Position 291: 3.323540697330677e-05
Position 442: 3.141795791126089e-05
Position 2444: 2.8103047327082898e-05
Position 607: 2.383074199308378e-05
Position 914: 1.8109980893765642e-05
Position 694: 1.730171684260385e-05
Position 9651: 1.4041125807898035e-05
Position 447: 8.574415248944098e-06
Position 712: 5.407714506414893e-06
Position 678: 4.902099107702074e-06
Position 499: 4.867862161888116e-06
Position 457: 2.9386065740695686e-06
Position 212: 1.390665497176257e-06
Position 371: 1.223528602315909e-06
Position 1499: 8.04169946088485e-07
Position 1548: 7.645565809379766e-07
Position 425: 7.253558986569284e-07
Position 728: 6.018475648883077e-07
Position 575: 4.299806367773873e-07
Position 189: 2.840827597267689e-07
Position 1577: 2.3116831587747936e-07
Position 533: 1.8836019599062755e-07
Position 786: 2.921445849318892e-08
Position 812: 4.314854757569915e-09
Position 428: 2.2951148720461255e-09
Position 177: 2.4800200986541e-10
Position 934: 1.1527415646776715e-10
Position 496: 2.5713094467324915e-12
Position 685: 8.099603658378679e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 9606: 0.9493916052801693
Position 13823: 0.9063942816642936
Position 1435: 0.5328343277614884
Position 12289: 0.29949091273979916
Position 20937: 0.2840958399242479
Position 3547: 0.24698652330205195
Position 13252: 0.22200935726994186
Position 19281: 0.20492568411784565
Position 7785: 0.19645029257761337
Position 14389: 0.19400317166100572
Position 18240: 0.1639877089202293
Position 15556: 0.12646342964406815
Position 14435: 0.10593670661349897
Position 7117: 0.09703138120872248
Position 1333: 0.09050327672152748
Position 13181: 0.08998925926848594
Position 8088: 0.08788670736347214
Position 7924: 0.08691009195328162
Position 20425: 0.0736271114699384
Position 3737: 0.05443843412329203
Position 18486: 0.053536583823610824
Position 20118: 0.04755088922437605
Position 14356: 0.04651683866631758
Position 2567: 0.04639452785848844
Position 21902: 0.036493704533658106
Position 658: 0.034522268274120395
Position 1374: 0.033638465234464454
Position 16719: 0.029225554925007162
Position 2380: 0.027210475208689824
Position 993: 0.025433669816380452
Position 781: 0.02506932874296087
Position 1383: 0.024229047386663285
Position 3752: 0.023809062701621746
Position 7952: 0.023543128408055457
Position 784: 0.022968962316539047
Position 14736: 0.021791008805832783
Position 2416: 0.020762466484263553
Position 2338: 0.01837370318595937
Position 10503: 0.017704716932378153
Position 805: 0.011547235271361351
Position 4257: 0.010052238118007817
Position 1060: 0.009296009744214248
Position 18502: 0.007953267129593534
Position 6686: 0.007864965661515125
Position 2317: 0.007586359208781444
Position 15283: 0.007308138792753739
Position 14510: 0.006079027663656728
Position 9565: 0.006055296434020003
Position 3770: 0.00557826651819362
Position 15313: 0.00552599429351784
Position 975: 0.005080738675891653
Position 1456: 0.00506338479540006
Position 1270: 0.004851884138352529
Position 2525: 0.004395078795793007
Position 16167: 0.0041249778586594146
Position 16250: 0.004049577817090367
Position 856: 0.004004457210617612
Position 745: 0.0038846593203969455
Position 998: 0.0033827884026301313
Position 3294: 0.0033149213527618195
Position 14903: 0.0032201265250157256
Position 4164: 0.002860044229487407
Position 516: 0.0028084206525888973
Position 1083: 0.002616555491631904
Position 11744: 0.002204524131535339
Position 1676: 0.001948196094326933
Position 2107: 0.0014508798537715341
Position 2015: 0.0014506388344460582
Position 2899: 0.0014389974385031498
Position 14988: 0.0013475480946324525
Position 995: 0.0012725993659832388
Position 1986: 0.0009581435563579496
Position 3025: 0.0008919864033213188
Position 8319: 0.0007955564160719212
Position 12564: 0.0007404728814954949
Position 1068: 0.0006873686306815668
Position 633: 0.0006682811814536765
Position 1681: 0.0006135117788222592
Position 705: 0.0006003878224380407
Position 462: 0.0005205250099307377
Position 1214: 0.0005182589008156675
Position 1065: 0.00047976203306065865
Position 1037: 0.0004468455639691687
Position 1167: 0.00037092059286004275
Position 1342: 0.000365092905376122
Position 13462: 0.0003358345350163378
Position 1636: 0.0003313663864297228
Position 692: 0.00031923885944130914
Position 2973: 0.00027450879837484705
Position 11101: 0.0002447250837592591
Position 10744: 0.00022969357624996696
Position 1410: 0.0001989078463095933
Position 812: 0.00019464004478096197
Position 10819: 0.00019391246099922455
Position 2970: 0.0001899732724849616
Position 2052: 0.0001839170412206942
Position 5357: 0.00014840023880707224
Position 5094: 0.00013509966605459553
Position 1043: 0.00012546257756148522
Position 6057: 0.00011665655271291914
Position 4926: 0.00011551966939892965
Position 1040: 0.00011105434179026541
Position 3271: 0.00010887090413864865
Position 3964: 8.980252427261168e-05
Position 669: 8.440902105829024e-05
Position 1098: 5.794826033708407e-05
Position 1622: 5.3533593760012177e-05
Position 599: 4.7546621330281064e-05
Position 544: 4.386646256241262e-05
Position 2343: 4.297226085810761e-05
Position 1116: 3.304717757731603e-05
Position 677: 2.9189048420231317e-05
Position 1469: 2.344956152864098e-05
Position 5000: 2.139041216542426e-05
Position 791: 2.1083866424996244e-05
Position 919: 1.3735783598904064e-05
Position 934: 1.3457166208581366e-05
Position 3591: 1.2859873637293252e-05
Position 2121: 1.0109050795923136e-05
Position 709: 9.113788701538785e-06
Position 385: 6.9060777682632965e-06
Position 1612: 6.241101382615651e-06
Position 4543: 4.346660182258782e-06
Position 3925: 3.743859235480487e-06
Position 889: 1.256049950124517e-06
Position 310: 4.496597557610653e-07
Position 2384: 3.765427015806803e-07
Position 1274: 2.9040904937865693e-07
Position 283: 2.6610082613152205e-07
Position 323: 2.156815035842056e-07
Position 1513: 2.1244259915749505e-07
Position 228: 1.97769135638537e-07
Position 897: 1.86826964242007e-07
Position 314: 1.6304621382917487e-07
Position 268: 1.3156804556046885e-07
Position 1227: 1.138843403553237e-07
Position 881: 7.619587992612592e-08
Position 753: 7.343158049530926e-08
Position 447: 6.861800050318041e-08
Position 395: 6.064628051268113e-08
Position 1294: 5.929962670244713e-08
Position 610: 5.443195470539265e-08
Position 224: 5.2228950119667486e-08
Position 1276: 5.171620021498097e-08
Position 722: 3.988291176057109e-08
Position 246: 3.376562297935827e-08
Position 318: 3.277619290671392e-08
Position 290: 3.110622697444283e-08
Position 382: 3.034813999702021e-08
Position 1609: 2.873723838919285e-08
Position 320: 2.6368273557456102e-08
Position 296: 2.46237555892235e-08
Position 264: 2.1229330284244296e-08
Position 1726: 1.7188190523850705e-08
Position 222: 1.589020000904585e-08
Position 340: 1.5402596169525435e-08
Position 226: 1.4270252656490175e-08
Position 242: 8.67523371589243e-09
Position 336: 7.963287603025068e-09
Position 276: 5.137237488093593e-09
Position 442: 4.702943288776166e-09
Position 280: 3.5199692890243253e-09
Position 288: 3.5157687530746193e-09
Position 232: 3.339203174468151e-09
Position 260: 3.2595414786632394e-09
Position 298: 3.004035946230364e-09
Position 254: 2.107065728591093e-09
Position 244: 2.0803049657856475e-09
Position 316: 1.729779541846071e-09
Position 347: 1.7005884247998603e-09
Position 331: 1.2645966609750881e-09
Position 262: 1.012692216980692e-09
Position 240: 9.453756473002603e-10
Position 1022: 8.320635913357612e-10
Position 399: 6.995588248085455e-10
Position 328: 2.602544604290061e-10
Position 401: 1.802766973011263e-10
Position 236: 1.590020339549461e-10
Position 333: 7.955515680587821e-11
Position 344: 3.343587348416845e-11
Position 272: 3.314636974345739e-11
Position 359: 2.705305518177058e-11
Position 352: 2.6308157782214334e-11
Position 407: 6.371694344665674e-12
