Gene = NDUFA8
index = 925
Annotated 5SS: [  193  7575 11708]
Annotated 3SS: [ 7410 11541 15440]
SMsplice 5SS: [  193  7575 11708]
SMsplice 3SS: [ 7410 11541 15440]
top_k =  500
Partition function (log Z): -7.137813971057833

Sorted 5' Splice Sites (High to Low Probability):
Position 7575: 0.917540266639388
Position 193: 0.9133314296795504
Position 11708: 0.8119235556175737
Position 11678: 0.10892693553417103
Position 14464: 0.08146886078709595
Position 7958: 0.07549007825029369
Position 536: 0.06620146417726408
Position 13453: 0.06120739057849326
Position 3706: 0.05385650227267448
Position 9988: 0.05109391075615767
Position 10679: 0.04654377545821725
Position 1496: 0.034373074419011836
Position 12797: 0.025864125297745753
Position 5831: 0.025276468729969578
Position 7554: 0.02292235732308834
Position 7697: 0.02094334659911817
Position 694: 0.019727710508285225
Position 10107: 0.015293873711012401
Position 15575: 0.014956025525838587
Position 1240: 0.014147658567828795
Position 990: 0.013121948564652972
Position 687: 0.011204103096660364
Position 14641: 0.011143599347537952
Position 6678: 0.011036672725513313
Position 14874: 0.010203542996181768
Position 7588: 0.009596969812673883
Position 7998: 0.009431585156117776
Position 11258: 0.008874755226583077
Position 7188: 0.008113821888439211
Position 15585: 0.008007589113861034
Position 9326: 0.007336585002491068
Position 15643: 0.006648081877997297
Position 8377: 0.006544285907354035
Position 2541: 0.0062492273477176875
Position 2633: 0.0059694262163979255
Position 323: 0.0059548595998697345
Position 3645: 0.005849282666684781
Position 2616: 0.00521441191745924
Position 11402: 0.005169953751238883
Position 12636: 0.004844628259380153
Position 11993: 0.004830549045546522
Position 9737: 0.004225698970842809
Position 184: 0.004199105968016635
Position 10249: 0.00395926094635977
Position 7345: 0.0036067639146800624
Position 7546: 0.0032119606842072133
Position 124: 0.0031107552546019656
Position 2337: 0.003102387725218018
Position 5599: 0.0027160345320540237
Position 11653: 0.002696859745811303
Position 14304: 0.0025958001418633207
Position 9110: 0.002500115829158154
Position 3067: 0.0024178319554819844
Position 3636: 0.0023343930247980804
Position 4665: 0.002282201066988506
Position 4066: 0.0021986999094146926
Position 11729: 0.0020271129764182455
Position 7619: 0.0020249494826528793
Position 13007: 0.0019402132957643636
Position 451: 0.0018844083960653992
Position 15660: 0.0015223461759134918
Position 4510: 0.0014453464733835105
Position 5492: 0.0014041225807126956
Position 11805: 0.0013594918409722333
Position 337: 0.001261336449076114
Position 1524: 0.0010564978257009674
Position 2610: 0.0009485880515029113
Position 3502: 0.000871539387111215
Position 6315: 0.0008461221588988474
Position 1408: 0.0008287522285046003
Position 2475: 0.000807456232681862
Position 1505: 0.0007580335183101204
Position 3484: 0.0007000463569450848
Position 861: 0.0006995454097378557
Position 2252: 0.000681457983540775
Position 12775: 0.0006576044590580722
Position 3444: 0.0006190854010265049
Position 1948: 0.0005964055238586309
Position 5267: 0.0004768851596616168
Position 2722: 0.0003970845035295329
Position 2465: 0.00037842622800327274
Position 852: 0.00036942389043682835
Position 809: 0.000368664536561181
Position 11945: 0.0003651373439061263
Position 603: 0.00033929765379002045
Position 5083: 0.00030759795539760657
Position 7524: 0.00010741438702054671
Position 594: 1.5438493462121337e-05
Position 11961: 1.059923814239708e-05
Position 12904: 7.978607817325902e-06
Position 80: 4.704855518581282e-06
Position 118: 2.028930408189673e-06
Position 154: 5.5365977688354e-07
Position 461: 3.9951619165238236e-07
Position 68: 1.505710769698431e-07
Position 358: 1.3044998594222916e-07
Position 55: 3.805604012094286e-08
Position 53: 2.2184729884673473e-08
Position 303: 1.7908970712858123e-08
Position 576: 6.405685672257492e-09
Position 488: 4.22601045989327e-09
Position 591: 3.935445417808718e-09
Position 540: 2.4669002420571846e-09
Position 26: 1.515714301855598e-09
Position 624: 9.431884914423402e-10
Position 397: 4.769431150182501e-10
Position 24: 1.175241802575249e-10
Position 384: 9.999583108031939e-11
Position 139: 2.751458428592033e-11
Position 610: 2.597350424906026e-11
