Gene = AL445665.1
index = 59
Annotated 5SS: [ 648 2917 5411]
Annotated 3SS: [ 2808  5257 10038]
SMsplice 5SS: [ 648 2917 5411]
SMsplice 3SS: [2808 5257 9062]
top_k =  500
Partition function (log Z): -3.6331014148115575

Sorted 5' Splice Sites (High to Low Probability):
Position 2917: 0.9814632532889711
Position 5411: 0.9206455588308625
Position 648: 0.8886344644122788
Position 2730: 0.5072991053487299
Position 1940: 0.27071994470844674
Position 6821: 0.13337205007521244
Position 1201: 0.12868929062419435
Position 7014: 0.1206290293138484
Position 3330: 0.11588244499969375
Position 6979: 0.1117372931812259
Position 6615: 0.10858639117261401
Position 2466: 0.09593026386532302
Position 322: 0.09095788824938414
Position 3322: 0.07821868621426696
Position 1078: 0.06855692527537864
Position 5415: 0.053140686153102225
Position 219: 0.030750873437109156
Position 9088: 0.024903176230047893
Position 4576: 0.01879026023671221
Position 6826: 0.017643010660746073
Position 3469: 0.01155876396405096
Position 3095: 0.011015923708482457
Position 1936: 0.0087468684339675
Position 5859: 0.008615836539988375
Position 2141: 0.00730459418795239
Position 794: 0.0061372512833652035
Position 5328: 0.005955840207673688
Position 4565: 0.005539239158782232
Position 5977: 0.005510917229984534
Position 3951: 0.004723897405495562
Position 1749: 0.004497499411558892
Position 9252: 0.00440367715382439
Position 1220: 0.004150640272812096
Position 3489: 0.004087042851623418
Position 5661: 0.003906333704116167
Position 1448: 0.0036194484537588945
Position 4106: 0.0034600803469743663
Position 1082: 0.003110230162665458
Position 1208: 0.0030260180762561317
Position 1395: 0.0028660740931859647
Position 8561: 0.0021181458457061667
Position 2014: 0.0019221592859224581
Position 7079: 0.0018121852461002363
Position 3064: 0.0017917070314765206
Position 1580: 0.0017370826256247623
Position 677: 0.001649965218671558
Position 2698: 0.0014163182847101385
Position 2202: 0.001407326031993749
Position 1196: 0.0011836903783338363
Position 2508: 0.001181032976360888
Position 2056: 0.0009499403415286753
Position 675: 0.0008894649388503546
Position 3104: 0.0007419197448420888
Position 2329: 0.0006708984986154625
Position 789: 0.0005534571820909689
Position 2923: 0.0005301794758395867
Position 1967: 0.0005186617792629799
Position 2510: 0.00048086351697094304
Position 2493: 0.00037498209607549527
Position 3941: 0.00037320819549064123
Position 572: 0.00036871302003572097
Position 2355: 0.00026307239622018475
Position 113: 0.00018989841420478384
Position 261: 0.00015599815233061572
Position 1976: 0.00012460158446658698
Position 537: 0.00011067278648301173
Position 2411: 9.905946153009161e-05
Position 5379: 5.738335235913395e-05
Position 137: 4.346606492641716e-05
Position 286: 3.354723829680601e-05
Position 461: 3.156705801152916e-05
Position 624: 1.596428783192866e-05
Position 332: 1.097910724115029e-05
Position 540: 6.641858191600733e-06
Position 345: 5.875124678741418e-06
Position 921: 4.100985231207862e-06
Position 92: 3.0818261365415906e-06
Position 44: 2.606476068609257e-06
Position 70: 2.48641553011689e-06
Position 498: 2.4796680480986017e-06
Position 5363: 1.3785007473342994e-06
Position 22: 1.1004160909770163e-06
Position 1001: 1.0266822315512879e-06
Position 143: 5.483098162987804e-07
Position 371: 2.8410799245764744e-07
Position 526: 1.4472895220880173e-07
Position 259: 6.45522766423412e-08
Position 349: 1.209679531914172e-08
Position 950: 1.1227616226566053e-08
Position 593: 8.4745275870452e-09
Position 523: 2.5805470769236437e-09
Position 775: 5.661081629399067e-13
Position 558: 4.621694411209793e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5257: 0.9908313357122505
Position 2808: 0.9825930456236279
Position 9062: 0.6323477703993727
Position 2540: 0.2552308980442778
