Gene = EIF2B5
index = 491
Annotated 5SS: [ 317 1473 2542 2812 2983 4894 5467 6807 7115 7340 7623 7879 8302 8961
 9444]
Annotated 3SS: [1347 2355 2633 2901 4815 5153 6660 6972 7237 7514 7787 8177 8834 9332
 9619]
SMsplice 5SS: [ 317 1473 2542 2812 2983 4894 5352 6807 7115 7340 7623 7879 8961 9444]
SMsplice 3SS: [1347 2355 2633 2901 4815 5153 6602 6972 7220 7514 7787 8834 9332 9619]
top_k =  500
Partition function (log Z): 27.244243538499127

Sorted 5' Splice Sites (High to Low Probability):
Position 7623: 0.98458045515415
Position 7340: 0.9692707366871395
Position 2983: 0.967003218196268
Position 9444: 0.9291709812877565
Position 4894: 0.8931880434600633
Position 8961: 0.8318108874819364
Position 317: 0.815115575439061
Position 5352: 0.8120936992410347
Position 6807: 0.7678175448657605
Position 7879: 0.7393831264046513
Position 2267: 0.6853108146460675
Position 7115: 0.684980343042835
Position 2812: 0.557405183266202
Position 1473: 0.5151864986888417
Position 2542: 0.4965062145218829
Position 2465: 0.4579584997008626
Position 8178: 0.36471171672677954
Position 158: 0.3247165708052785
Position 7131: 0.2843731697551901
Position 2731: 0.18417048562645072
Position 7938: 0.1681106030602303
Position 8215: 0.141750382038023
Position 2125: 0.10820339097354706
Position 8302: 0.07950096738821444
Position 5889: 0.07898841463846595
Position 4958: 0.07555459094277267
Position 8337: 0.0705396784186003
Position 6513: 0.064561096539341
Position 7924: 0.06285127557198808
Position 5467: 0.0583756419159108
Position 6246: 0.058263494896181184
Position 8613: 0.04874019621423412
Position 1588: 0.04697295265990417
Position 5477: 0.03968545232425372
Position 9010: 0.0392635401824973
Position 839: 0.03836967454202112
Position 1624: 0.034039402494795847
Position 9492: 0.029809799997146193
Position 9124: 0.02671356664604791
Position 150: 0.02494738276232291
Position 6004: 0.023300021268858957
Position 8784: 0.023093768599125406
Position 3849: 0.023067626297197674
Position 485: 0.02165388755692143
Position 688: 0.021140903821381115
Position 2728: 0.017881778971328973
Position 109: 0.017336286132412917
Position 8944: 0.015467192696203747
Position 867: 0.015187319850672237
Position 9742: 0.014909525133239065
Position 7117: 0.014587925514657844
Position 8530: 0.010260559178586886
Position 2786: 0.010235194408703754
Position 2761: 0.010072295109872367
Position 7102: 0.008173458133054394
Position 2488: 0.007658698099750371
Position 4523: 0.006906534841046259
Position 8206: 0.0068622130195235805
Position 871: 0.0062986513842476525
Position 1412: 0.005033459163310127
Position 8603: 0.004609705889061831
Position 7554: 0.004109248316147101
Position 8383: 0.004044035202380054
Position 3033: 0.004009085345508646
Position 957: 0.0039505318381616765
Position 6661: 0.0038242977534907845
Position 4945: 0.003515342204067309
Position 1552: 0.002874597266850228
Position 7711: 0.0025787665891442873
Position 3029: 0.002371471776868436
Position 4874: 0.002272778140687263
Position 653: 0.002263364305165067
Position 2829: 0.002149686312981594
Position 5053: 0.0020320170147369826
Position 9517: 0.0020061865472584734
Position 2284: 0.0016791690482272504
Position 2747: 0.0016765759924869783
Position 7563: 0.001651043631924199
Position 2935: 0.0015268130196861912
Position 7062: 0.0015113961120691518
Position 9703: 0.0014881445184920534
