Gene = ZCCHC7
index = 1598
Annotated 5SS: [    85   6404 181693 183775 185176 207296 228914 234286]
Annotated 3SS: [  5772 181648 183648 185004 207259 228817 234170 236295]
SMsplice 5SS: [    85  22787  24212  25930  27779  70113  71142 126706 164044 173432
 183775 185176 196578 206924 207296 215980 228914 234286]
SMsplice 3SS: [ 22676  24095  25763  27534  70009  70923 126530 163968 173274 183648
 185033 196489 206770 207148 215876 228817 234170 236857]
top_k =  500
Partition function (log Z): -119.3358853349048

Sorted 5' Splice Sites (High to Low Probability):
Position 85: 0.5627763235676995
Position 1134: 0.45895648963078506
Position 356: 0.2129267613973433
Position 1622: 0.13415200669167912
Position 1451: 0.10715172043227318
Position 6725: 0.09149173899018812
Position 89: 0.08203675450051617
Position 238: 0.07978383181753726
Position 5642: 0.07396071471200505
Position 2018: 0.048008638202733274
Position 1175: 0.04139201875917785
Position 5879: 0.03694181169830639
Position 3428: 0.029978801602746363
Position 3394: 0.022042686412656106
Position 1102: 0.020974177809135484
Position 56: 0.017081128911866722
Position 5124: 0.014144467266230693
Position 1635: 0.012606193880772252
Position 11698: 0.011726724811025553
Position 5884: 0.00918680343165461
Position 6037: 0.008385357595384018
Position 5174: 0.007800639089801366
Position 6032: 0.006825550637380182
Position 3021: 0.006753576187230321
Position 287: 0.005877623240254143
Position 5184: 0.005466538144872567
Position 625: 0.004770127600020013
Position 1943: 0.004250448839947354
Position 1605: 0.0038613984939422923
Position 6630: 0.003759448438813144
Position 1639: 0.0032703244682752383
Position 2652: 0.0027511352096380257
Position 93: 0.0019329932211765107
Position 2690: 0.0018297712948517845
Position 568: 0.0017493734884634208
Position 4757: 0.0016425980522553982
Position 1646: 0.0013990392502071362
Position 2684: 0.0012769860159077718
Position 902: 0.0008690840912288214
Position 1810: 0.0007179944926404063
Position 2743: 0.0006071228382107706
Position 196: 0.00045695508736830713
Position 666: 0.0003989957445042306
Position 814: 0.0003242607395579339
Position 577: 0.0002619879772644009
Position 706: 0.00017771114219908762
Position 793: 0.0001377982842169062
Position 552: 0.00013053792364720816
Position 436: 0.00012192710907241549
Position 477: 9.928717200228634e-05
Position 60: 9.87789973171211e-05
Position 278: 8.376756268418194e-05
Position 203: 4.2857505217011835e-05
Position 293: 4.0237460671860895e-05
Position 506: 3.9731232403259516e-05
Position 880: 2.697732975394495e-05
Position 671: 2.11040561254953e-05
Position 1085: 1.2905856517998948e-05
Position 1474: 4.1103498941014265e-06
Position 95: 2.1563315761464916e-06
Position 419: 1.151314791982248e-06
Position 97: 8.609196615431917e-07
Position 69: 7.427432394046754e-07
Position 322: 5.583082831223459e-08
Position 49: 2.2185470512838693e-08
Position 242: 1.8945338254124062e-08
Position 362: 7.837909634664201e-09
Position 528: 4.5493177098278076e-09
Position 161: 1.5152828299590613e-09
Position 174: 1.3852450227121783e-09
Position 15: 1.3546624489198127e-09
Position 457: 4.855736169812567e-10
Position 423: 2.6960740208891204e-10
Position 369: 1.4627336873178927e-10
