Gene = PMVK
index = 1045
Annotated 5SS: [  401  4640  7968 10638]
Annotated 3SS: [ 4575  7814 10507 11725]
SMsplice 5SS: [  401  4640 10638]
SMsplice 3SS: [ 4575 10507 11725]
top_k =  500
Partition function (log Z): -3.8315394798325517

Sorted 5' Splice Sites (High to Low Probability):
Position 10638: 0.9884659605033497
Position 4640: 0.8386773562420348
Position 7726: 0.43024495064216167
Position 7968: 0.40256520961674697
Position 401: 0.2702584291100026
Position 31: 0.2237987143992996
Position 407: 0.20365770725656565
Position 421: 0.08817078257987561
Position 11113: 0.08546447237321056
Position 4776: 0.07900445402182951
Position 7347: 0.05741660992106628
Position 597: 0.04843324222096033
Position 11576: 0.04157678116731806
Position 1341: 0.041094318746520773
Position 260: 0.032148234259248544
Position 11221: 0.03119006909970583
Position 7732: 0.029240142153850315
Position 403: 0.029187012033246175
Position 11595: 0.027868614920576424
Position 9273: 0.02622479039800485
Position 7060: 0.023911377298227447
Position 4664: 0.023311017729198
Position 5473: 0.022446138502673216
Position 9331: 0.019306455617322728
Position 4913: 0.019236771853976507
Position 1101: 0.01892340738647723
Position 11584: 0.018597620645389775
Position 5431: 0.018508511034524316
Position 5862: 0.01837484097054209
Position 7537: 0.016972332579080658
Position 7108: 0.016769722739342654
Position 11952: 0.016755596554905647
Position 931: 0.015740590045789444
Position 7141: 0.013078810794692093
Position 2055: 0.01304083645558485
Position 158: 0.012287964424192045
Position 9326: 0.011426745743046208
Position 10368: 0.010342623460068883
Position 4: 0.009494182919977771
Position 8938: 0.009473189171599176
Position 5058: 0.008347120801116612
Position 796: 0.006715285647968148
Position 479: 0.006370122284062616
Position 629: 0.006360694948711278
Position 336: 0.0060556282353748025
Position 10580: 0.006022289325161351
Position 41: 0.005775877524173651
Position 491: 0.0051557676412351955
Position 1050: 0.00509609684683732
Position 11870: 0.004249775886128112
Position 4842: 0.003945982250369217
Position 9069: 0.003682477890311878
Position 11899: 0.003290558165143993
Position 2794: 0.003181405377250208
Position 11879: 0.0030791347255453893
Position 4630: 0.003050480777928957
Position 1685: 0.0030307661181471607
Position 1188: 0.003007744256409082
Position 11273: 0.002503338514984543
Position 3642: 0.00246606575546767
Position 967: 0.002394915093191088
Position 4856: 0.0023315020129607905
Position 11534: 0.002327957362738919
Position 834: 0.0021468030609156936
Position 3819: 0.0017505677932021819
Position 539: 0.0015139896676305614
Position 3776: 0.0014184947789830959
Position 10973: 0.0010964288560573923
Position 10511: 0.001076721224936983
Position 3502: 0.0009778255569821248
Position 4151: 0.000948256927227917
Position 2516: 0.0009086080756841508
Position 11599: 0.0007285968530210971
Position 10901: 0.0005022951504111298
Position 10654: 0.0002626197183213516
Position 11617: 0.00021810749141053113
Position 148: 0.00012217744007369226
Position 10690: 5.261029715556541e-05
Position 756: 3.5512660421037825e-05
Position 11989: 2.4382223113734422e-05
Position 243: 2.2371050554878212e-05
Position 4644: 1.6695197961123543e-05
Position 500: 1.4300628406105449e-05
Position 35: 1.4246633542873806e-05
Position 4647: 8.58828912091969e-06
Position 497: 6.885044319444058e-06
Position 344: 6.357123433219771e-06
Position 167: 4.583430166235324e-06
Position 743: 4.245998692415876e-06
Position 72: 2.701513636834697e-06
Position 229: 1.5631297868257472e-06
Position 97: 1.403001612279969e-06
Position 272: 7.803944482477754e-07
Position 124: 7.423218699721722e-07
Position 24: 5.114328171793017e-07
Position 245: 4.023224423880047e-07
Position 99: 3.2727873015990823e-07
Position 270: 5.4125509719221145e-08
Position 205: 5.2301622981470416e-08
Position 198: 3.1897131168804173e-08
Position 469: 2.150492055220726e-08
Position 459: 1.8816289172738546e-08
Position 221: 1.792685355783066e-08
Position 447: 1.7735323708187568e-08
Position 378: 8.278402270026921e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10507: 0.9971159144964858
Position 11725: 0.9648113927464955
Position 4575: 0.902912878315076
Position 7814: 0.28833539833421373
Position 7629: 0.2145840491199586
Position 7609: 0.16574723495633156
Position 11483: 0.06776287043920091
Position 7759: 0.06655763210184537
Position 7670: 0.06271061509773519
Position 9142: 0.05695799175837378
Position 11075: 0.05492470642512284
Position 7047: 0.04554489829971562
Position 10896: 0.04161148683766037
Position 5360: 0.03246623271841266
Position 7154: 0.03238998388909576
Position 7449: 0.03192708628481499
Position 7835: 0.02926485406864578
