Gene = ZNF467
index = 1613
Annotated 5SS: [ 372 2481 3040 4390]
Annotated 3SS: [2404 2922 4278 7239]
SMsplice 5SS: [ 372 3040]
SMsplice 3SS: [2922 7239]
top_k =  500
Partition function (log Z): -6.2900656066553235

Sorted 5' Splice Sites (High to Low Probability):
Position 3040: 0.7209334835662484
Position 372: 0.516971724746141
Position 2161: 0.3920728274361159
Position 2481: 0.37113189533616886
Position 4390: 0.3613689161700887
Position 6654: 0.3388354000272861
Position 8723: 0.22054724825073732
Position 4479: 0.19653467334464336
Position 457: 0.17269710586015777
Position 4146: 0.16909552581649157
Position 776: 0.1655846609321349
Position 7263: 0.12522159876869807
Position 7302: 0.09499235884382079
Position 8739: 0.07988522098344253
Position 8834: 0.05906567361484865
Position 3044: 0.055770227384865985
Position 5341: 0.050915388199092526
Position 7269: 0.04961509023357743
Position 126: 0.046929762404210054
Position 6659: 0.0378650703353116
Position 564: 0.034982144593587415
Position 472: 0.03427986713198424
Position 2597: 0.03199756546263849
Position 69: 0.029090045338775815
Position 5751: 0.02841545353123373
Position 2601: 0.023345361270954205
Position 8652: 0.01869778243113824
Position 7471: 0.016525660285639256
Position 7376: 0.015940485918406876
Position 3404: 0.011876793870931702
Position 2789: 0.010957065930705053
Position 6702: 0.009972294670595681
Position 297: 0.009133126910732203
Position 2816: 0.008335131531887256
Position 2959: 0.00706563188654236
Position 520: 0.0065624276040043995
Position 747: 0.005279908915012832
Position 5814: 0.00490194727869843
Position 4789: 0.004851535507511419
Position 2333: 0.0034425561408963144
Position 5102: 0.0028034742192648908
Position 510: 0.0024208980984280516
Position 3720: 0.002127388271603071
Position 1027: 0.0020826963425228362
Position 1843: 0.0019052174151361744
Position 4783: 0.0016559609184295622
Position 2355: 0.0015011109290457465
Position 643: 0.0014457548235232466
Position 1282: 0.0014215544387182074
Position 4306: 0.001267677262866225
Position 239: 0.0010617430859837505
Position 900: 0.0010392944483989916
Position 9009: 0.0010199307562780166
Position 860: 0.001006471315255959
Position 1012: 0.0007752498349905502
Position 3468: 0.0007366236869851524
Position 247: 0.0007247237024170822
Position 228: 0.0006552282136196793
Position 5575: 0.0004658090189667112
Position 7430: 0.00046020206829600345
Position 4260: 0.00023377792521730366
Position 2145: 0.0001937692661310687
Position 431: 0.00012953602404932937
Position 2122: 9.602193811814589e-05
Position 4374: 7.352584223702944e-05
Position 2138: 6.636551136015347e-05
Position 579: 5.410258000022684e-05
Position 1475: 4.2921459341666196e-05
Position 627: 1.719424577287384e-05
Position 156: 1.0301278557513471e-05
Position 3410: 9.251161589392464e-06
Position 336: 8.322069365233913e-07
Position 243: 7.80334296369626e-07
Position 2405: 4.541006092359024e-07
Position 263: 3.1098604671882314e-07
Position 204: 1.7169994134165456e-07
Position 179: 1.268451256137599e-07
Position 251: 5.126314192906892e-09
Position 493: 1.4308588419751145e-14
Position 436: 1.4139149212695388e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2922: 0.7612935099190945
Position 7239: 0.5557783334623743
Position 8618: 0.5410322296575093
Position 2404: 0.3719562488391141
Position 8902: 0.35403632525728224
Position 4278: 0.26371074188720867
Position 8800: 0.21711864495135844
Position 6516: 0.208098242822935
Position 4249: 0.20805579923674855
Position 6413: 0.17617027009013647
Position 2094: 0.1648580229542054
Position 2065: 0.1481425122950506
Position 3963: 0.14025748625679185
Position 1982: 0.04696210755113509
Position 2425: 0.0366782973805351
Position 4389: 0.03459021916545687
Position 5620: 0.03331740080993215
Position 2280: 0.030572467176273852
Position 5203: 0.028178875931829373
Position 4211: 0.0255437620610993
Position 173: 0.02271974252912178
Position 2815: 0.018358624738328777
Position 2054: 0.016743240726714216
Position 4019: 0.01550371517430587
Position 4217: 0.015341181226728822
Position 4145: 0.010650962312255721
Position 5049: 0.008373135786689358
