Gene = PLEKHM2
index = 1035
Annotated 5SS: [  287 32012 32485 33661 34294 35589 37057 41214 43501 43817 44026 44402
 44859 45598 46391 46926 47717 48198 48397]
Annotated 3SS: [31904 32374 33560 34205 35401 36996 40984 42681 43746 43934 44336 44769
 45464 46199 46859 47556 48017 48279 49464]
SMsplice 5SS: [  287 32012 32485 33661 34134 34294 35589 41214 41483 43817 44026 44402
 44859 45598 46391 46926 47717 48198 48397]
SMsplice 3SS: [31904 32374 33560 33939 34205 35401 40984 41355 43746 43934 44336 44686
 45464 46199 46859 47617 48017 48279 49054]
top_k =  500
Partition function (log Z): -27.8373742403088

Sorted 5' Splice Sites (High to Low Probability):
Position 287: 0.992631180779297
Position 6590: 0.2801155673211656
Position 6951: 0.13401310633934593
Position 3980: 0.11113941343090636
Position 10959: 0.10398284209457698
Position 13614: 0.06473765850096407
Position 1027: 0.024260333865131146
Position 1810: 0.023160847374659482
Position 8020: 0.021302662787152225
Position 5409: 0.011501503708805342
Position 1642: 0.008795658146843785
Position 6280: 0.007547199517567529
Position 4858: 0.00553938144298483
Position 6932: 0.005073003291224096
Position 1682: 0.004732419875266479
Position 8115: 0.003980521575264717
Position 13063: 0.0032567842928979155
Position 242: 0.0030151490508480393
Position 6976: 0.0029486022660562042
Position 278: 0.002196417900323296
Position 1013: 0.002141976449852687
Position 6547: 0.0020835218730053083
Position 948: 0.0015152453418377915
Position 2362: 0.00132380412309261
Position 4704: 0.0011819998783591996
Position 2292: 0.0009536457042327729
Position 118: 0.0006969875515747335
Position 3910: 0.00048815153984844273
Position 498: 0.00033632653615238363
Position 1267: 0.00033035540304074125
Position 1838: 0.00031533436157545823
Position 453: 0.00021841088816922062
Position 5167: 0.00017407400341686458
Position 6640: 0.00015783606737609514
Position 4775: 0.00015345492218734626
Position 3263: 0.00010316909901075889
Position 428: 6.105235626906838e-05
Position 797: 2.3254095489477546e-05
Position 274: 1.7714883458506546e-05
Position 556: 1.6259427607309612e-05
Position 492: 1.2236174550358499e-05
Position 682: 1.1660964616984766e-05
Position 136: 9.660100138321113e-06
Position 1550: 5.0135901219342695e-06
Position 811: 2.2969650528135807e-06
Position 844: 1.313467158617657e-06
Position 653: 7.995477488276233e-07
Position 1542: 7.244097721574903e-07
Position 886: 5.540136383113651e-07
Position 216: 5.138067286816662e-07
Position 192: 2.782150058770699e-07
Position 198: 2.2611604800750164e-07
Position 571: 2.0190413916047098e-07
Position 204: 2.014837625155333e-07
Position 696: 1.1706516484831047e-07
Position 2047: 1.0022731319454731e-07
Position 1486: 5.948318671230265e-08
Position 1852: 3.8745947327116674e-08
Position 1864: 2.9263393406176248e-08
Position 1772: 2.194626338577276e-08
Position 1980: 1.3482403938757989e-08
Position 738: 6.370328857426875e-09
Position 43: 2.4396349405659727e-10
Position 690: 1.588575639131543e-13
Position 706: 1.0647841285243517e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16010: 0.32150374153884426
Position 13356: 0.24083606473796618
Position 10839: 0.23113825584052838
Position 6762: 0.21576406509075158
Position 6471: 0.09786962427576822
Position 8099: 0.0828762550906822
Position 3871: 0.06624835806969886
Position 6366: 0.06307460605406111
Position 6421: 0.04393752149644277
Position 6455: 0.040867941664980714
Position 3803: 0.03900642693403797
Position 12037: 0.034129270436348336
Position 12369: 0.03401250825561742
Position 7906: 0.027174238045386916
Position 947: 0.025345471068171813
Position 1681: 0.0218986381995944
Position 10450: 0.017110283835202574
Position 9120: 0.016369091805811344
Position 6496: 0.016025428451346226
Position 6347: 0.015201457485518108
Position 1571: 0.014626017909918236
Position 15926: 0.011093674702857681
Position 15952: 0.010554231980606744
Position 4596: 0.009044449941994725
Position 5216: 0.008824238870875557
Position 13546: 0.007535216990077253
Position 15134: 0.007248980621551334
Position 2173: 0.006461151607279958
Position 12062: 0.005932396309654598
Position 12960: 0.005486566491972324
Position 6203: 0.005377062501070183
Position 6534: 0.00512657020253507
Position 13896: 0.004768467917988831
Position 6782: 0.004597153757335331
Position 13922: 0.003504648926248612
Position 7210: 0.0034792889394435296
Position 10217: 0.0032070124936576993
Position 12840: 0.0028365872896511358
Position 8452: 0.002813744964051569
Position 12565: 0.0025908941315538046
Position 5387: 0.0023026730197540906
Position 6082: 0.002289976104785422
Position 5330: 0.0021937870151010684
Position 8290: 0.002168162417363517
Position 3905: 0.002149335116119369
Position 9773: 0.002055873143457384
Position 3742: 0.001944702969246684
Position 2855: 0.001827953027819584
Position 11667: 0.001798731878861181
Position 3227: 0.0016961379726539375
Position 9068: 0.0015864907954104696
Position 5444: 0.001347638184537651
Position 4378: 0.001337985214112186
Position 9578: 0.0012363023420519132
Position 3674: 0.0012227570718551695
Position 3663: 0.0011887077594562303
Position 6228: 0.0009954559469990717
Position 6133: 0.0009333986219876687
Position 923: 0.0008657134238140879
Position 7141: 0.0008544883059748453
Position 11013: 0.0008339125564204052
Position 3372: 0.0008247962611046575
Position 4521: 0.000764635959308094
Position 9732: 0.0007536882191922609
Position 897: 0.0007316792991723288
Position 3909: 0.0006834424483752388
Position 3532: 0.0006004136782980775
Position 792: 0.0005831572259687848
Position 3837: 0.0005785254085731074
Position 1685: 0.0005783276532629326
Position 3780: 0.0005476826071676023
Position 4071: 0.0005378582382413467
Position 9600: 0.0005242539135966096
Position 7236: 0.0005190177285019781
Position 3560: 0.0005139546211474165
Position 5469: 0.0005137493728699
Position 5244: 0.00045074222179399746
Position 6758: 0.00040186158775908066
Position 1410: 0.00036819109010068524
Position 835: 0.0003597798161583294
Position 665: 0.0003265113465636996
Position 7177: 0.0003224354571043035
Position 1604: 0.0003154145616758908
Position 2637: 0.00028911582209277547
Position 6818: 0.000285884441056894
Position 2169: 0.00028257023259698817
Position 587: 0.00026974594102843915
Position 1436: 0.00026172728648440007
Position 951: 0.00024532146286952315
Position 1867: 0.00023402692201011718
Position 3389: 0.00022515178998597487
Position 5970: 0.00021280963581642978
Position 1475: 0.0001877857519714101
Position 5761: 0.0001827731279947101
Position 5757: 0.00017044692348810027
Position 2879: 0.00016230488716702376
Position 2243: 0.00016132897699119075
Position 1574: 0.00015154093845245773
Position 1365: 0.00015151418550243595
Position 1579: 0.00013471565858155527
Position 4640: 0.00013104278201993603
Position 3262: 0.00012822778475323352
Position 769: 0.00012812057873507127
Position 2337: 0.00012358080951893594
Position 1193: 0.00012240365983332577
Position 6062: 0.00011499566696907214
Position 4446: 0.00010428582389822331
Position 5659: 0.00010387111366105155
Position 2775: 9.799823140661709e-05
Position 3941: 8.060123564078237e-05
Position 5029: 7.674879914926954e-05
Position 2500: 7.569364904340218e-05
Position 5304: 6.662422606843465e-05
Position 2719: 6.489654551131061e-05
Position 4565: 6.164622107057259e-05
Position 2666: 5.732124760954661e-05
Position 3025: 5.7054473001423185e-05
Position 5080: 5.443234568148506e-05
Position 1125: 4.90880367173533e-05
Position 2361: 4.7121914353712914e-05
Position 1627: 4.633726198091746e-05
Position 3293: 4.5664912721432506e-05
Position 5047: 4.289285858610997e-05
Position 4489: 4.046640714077447e-05
Position 2503: 3.742418895456409e-05
Position 4038: 3.7066908727578795e-05
Position 3204: 3.5683699593939404e-05
Position 3186: 3.093732377904141e-05
Position 3411: 3.017702252928582e-05
Position 3633: 2.9880678052261618e-05
Position 4088: 2.902890933147768e-05
Position 3028: 2.863298579608601e-05
Position 2929: 2.80843152005695e-05
Position 819: 2.433600126099087e-05
Position 3487: 2.3745617302443893e-05
Position 1924: 2.138782110736824e-05
Position 3319: 2.1351647398200728e-05
Position 3206: 2.1172810437056338e-05
Position 1480: 2.090773343377036e-05
Position 2104: 1.951749422750909e-05
Position 1429: 1.939863953313005e-05
Position 844: 1.8754057006922403e-05
Position 2084: 1.7207589126817045e-05
Position 1301: 1.6534796756770645e-05
Position 1837: 1.4793998033864219e-05
Position 1984: 1.2110766254831232e-05
Position 1385: 1.16010202767499e-05
Position 485: 1.0583680327250475e-05
Position 973: 9.525984385554876e-06
Position 624: 8.093990827475775e-06
Position 611: 6.815957113693469e-06
Position 551: 5.969456095220645e-06
Position 1607: 4.97080549681987e-06
Position 800: 4.028174096612138e-06
Position 3761: 2.329724327010004e-06
Position 1497: 2.1772773565883325e-06
Position 3721: 1.51692433433799e-06
