Gene = BSDC1
index = 145
Annotated 5SS: [   45   369  7670 10619 13235 15725 16234 16479 18187 26002]
Annotated 3SS: [  307  7552 10450 13179 15608 16164 16399 17706 25897 27793]
SMsplice 5SS: [   45   369  7670 10619 13235 15725 16234 16479 26002]
SMsplice 3SS: [  307  7552 10450 13179 15608 16164 16399 25897 28491]
top_k =  500
Partition function (log Z): 5.025183030255073

Sorted 5' Splice Sites (High to Low Probability):
Position 369: 0.9989265171908228
Position 7670: 0.9555260533542
Position 10619: 0.9486477872517679
Position 16479: 0.8546532895933362
Position 16234: 0.8539722559576449
Position 13235: 0.7500158034421189
Position 45: 0.7068996697340043
Position 15725: 0.6914793209442054
Position 6027: 0.5011879342674354
Position 4952: 0.44915205056238117
Position 10362: 0.3297249070530232
Position 21231: 0.24054500942775672
Position 9287: 0.19331277975556635
Position 19106: 0.18847061432813625
Position 18187: 0.18239457782106402
Position 17850: 0.17095877938146098
Position 16496: 0.14427249299727618
Position 7474: 0.12724084579262837
Position 17045: 0.11786539700904708
Position 13623: 0.11285347609988684
Position 6364: 0.10287366537186172
Position 224: 0.08263832185108555
Position 3113: 0.08081598966651439
Position 6286: 0.0806114757353307
Position 13257: 0.0782864615475268
Position 19905: 0.06982054690235805
Position 897: 0.06341251338174447
Position 6300: 0.05052083628144226
Position 7695: 0.044473946571910845
Position 189: 0.04381449767744733
Position 1603: 0.04283339261879046
Position 5246: 0.04169356134711848
Position 128: 0.04064054736201056
Position 181: 0.039669097778086214
Position 19966: 0.03635014671190386
Position 13103: 0.03534218608450833
Position 5814: 0.03034089824851222
Position 18001: 0.028822930048672278
Position 17056: 0.026675631802259386
Position 21667: 0.026194506685801866
Position 119: 0.02438955329371113
Position 15924: 0.02362485725229756
Position 15442: 0.023134418377993293
Position 19756: 0.02200739714105353
Position 15997: 0.021123210645348417
Position 7386: 0.019627489984353156
Position 17823: 0.019065819164447866
Position 15779: 0.012205791992932652
Position 5967: 0.010988177584796274
Position 11478: 0.010183408090061002
Position 20202: 0.009534642151444851
Position 4559: 0.008806535939087567
Position 11850: 0.00639880266159314
Position 13315: 0.006070042077497973
Position 13752: 0.005661497504343386
Position 9048: 0.004871156389042112
Position 200: 0.0037860757876509014
Position 6423: 0.0036130636411802588
Position 16203: 0.003492834693263934
Position 10322: 0.003328501934282153
Position 12542: 0.0032421899558301923
Position 9282: 0.0029168362910246687
Position 20011: 0.0028250559554866455
Position 12063: 0.002804577935480561
Position 16834: 0.00235515863144521
Position 5262: 0.002277638941011106
Position 10332: 0.002184069569767576
Position 6398: 0.0021502198141704304
Position 11688: 0.0020767316111413576
Position 94: 0.0019867627135229447
Position 1912: 0.0018549405339791587
Position 1426: 0.001775870985007982
Position 5: 0.0017429261964307537
Position 5188: 0.0016801088457479552
Position 3212: 0.001572348082333997
Position 13243: 0.0015507889969146578
Position 1193: 0.0013966195495487496
Position 2539: 0.0012674089295571312
Position 2007: 0.0011872520561775496
Position 13386: 0.0010871879656396278
Position 13354: 0.0009500215256585142
Position 15: 0.0008963157744811294
Position 17272: 0.0008958147619622484
Position 20407: 0.0008740625849392139
Position 8453: 0.0007078751818803586
Position 685: 0.0007018111471783482
Position 3398: 0.0006423540386412797
Position 17832: 0.000631290211192814
Position 13274: 0.0005746821327345298
Position 6220: 0.0005252099508154265
Position 17578: 0.0004958098630169851
Position 100: 0.00046092174177567543
Position 12697: 0.0004252896804966307
Position 12587: 0.00041026801277089576
Position 2377: 0.0003819424775458836
Position 16257: 0.0003640208495973143
Position 1647: 0.0002465307123923851
Position 13265: 0.00020469510307218226
Position 3647: 0.00017775142321062637
Position 13220: 0.00016872123186378957
Position 3480: 0.0001579939955628218
Position 1189: 5.113721466326537e-05
Position 942: 4.0617736583493825e-05
Position 2801: 2.4067061690112744e-05
Position 53: 2.3458132738175376e-05
Position 2043: 2.2339169750312308e-05
Position 113: 1.875058571294568e-05
Position 1082: 1.784493550803978e-05
Position 1839: 1.7486756916718744e-05
Position 546: 1.3555668381359106e-05
Position 2335: 1.0785932673800715e-05
Position 1701: 9.106545194924058e-06
Position 1995: 8.931676706011993e-06
Position 2749: 7.21627246779125e-06
Position 1064: 6.898666390675384e-06
Position 168: 6.801739591255762e-06
Position 12: 5.629381297875186e-06
Position 605: 4.900384982922117e-06
Position 862: 4.759701098017825e-06
Position 20: 4.282925832819949e-06
Position 430: 3.981926357886644e-06
Position 590: 3.4980585652672787e-06
Position 71: 3.0256532807153926e-06
Position 709: 2.67057474479715e-06
Position 807: 1.9333222820682322e-06
Position 279: 1.2588035928869915e-06
Position 575: 1.1249789186196675e-06
Position 917: 7.480819367232905e-07
Position 775: 5.758800570870998e-07
Position 561: 5.523001065986578e-07
Position 145: 5.140089016942027e-07
Position 173: 5.04555754476694e-07
Position 544: 4.296221199218265e-07
Position 323: 1.9602767430415804e-07
Position 8027: 1.5462299194198422e-07
Position 315: 4.0653519801327245e-08
Position 1103: 2.88714815770989e-08
Position 1170: 2.6523833600043083e-08
Position 56: 2.2118466291364775e-08
Position 291: 5.26343552211457e-09
Position 293: 3.5566554692701946e-09
Position 512: 1.90324772104927e-09
Position 466: 8.510504533950307e-10
Position 7604: 2.8527198387148456e-11
Position 382: 1.5664661441734188e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7552: 0.9983388512717527
Position 16399: 0.9937446634307904
Position 307: 0.8794848209336026
Position 16164: 0.8544752087248957
Position 13179: 0.7280499939371847
Position 10450: 0.60057065584161
Position 15608: 0.5874997197372881
Position 21167: 0.47496409420048286
Position 17706: 0.4446439936197777
Position 5896: 0.34603069652738105
Position 4818: 0.2302725384456888
Position 21825: 0.22643876250817138
Position 19884: 0.2258565737246271
Position 10541: 0.21851125058123097
Position 4866: 0.20463857598301677
Position 6124: 0.18447373185133814
Position 10309: 0.16814784676592315
Position 18914: 0.15747765954499818
Position 13035: 0.14143501921622897
Position 7385: 0.12780888724924105
Position 16904: 0.12434614906124018
Position 5846: 0.1131815074679389
Position 9175: 0.10344374959616005
Position 10122: 0.08730149425175666
Position 15643: 0.08435529798584851
Position 10508: 0.08394295300863444
Position 27124: 0.08275036344034056
Position 21516: 0.07315598838947049
Position 15570: 0.07226798407224043
Position 10263: 0.06667044733480822
Position 13441: 0.0588770703053771
Position 17894: 0.05769938224906492
Position 3080: 0.05592845597867178
Position 5922: 0.050440035305495984
Position 5101: 0.044547520051138
Position 222: 0.04417147989444161
Position 13518: 0.04396036454427913
Position 6164: 0.04369643650007227
Position 1391: 0.04221360726091498
Position 9026: 0.04100039238715749
Position 9124: 0.040527333389353784
Position 18270: 0.03860812963049186
Position 18709: 0.03339845369721446
Position 5633: 0.032864770799927986
Position 774: 0.031031647664963323
Position 21478: 0.027986781035880894
Position 18035: 0.024266785173032667
Position 14975: 0.023134418377993286
Position 19555: 0.02200739714105353
Position 10399: 0.021454410359309693
Position 10239: 0.01862257852487846
Position 7266: 0.01722903077339951
Position 20333: 0.01714317263077055
Position 20234: 0.016769302229519934
Position 265: 0.01599179799016081
Position 13472: 0.015677538754573887
Position 18867: 0.013828339730533695
Position 3012: 0.013421125380733012
Position 10212: 0.01324743881100811
Position 6285: 0.01212430244339044
Position 608: 0.011465087866843042
Position 23173: 0.011421373343794217
Position 17954: 0.01084170490013513
Position 9202: 0.010604862629653156
Position 502: 0.010533255278239272
Position 4482: 0.010293288037354862
Position 11380: 0.010181549382178376
Position 16909: 0.009700393780163435
Position 21429: 0.00804992643001606
Position 18812: 0.006919641692843706
Position 16189: 0.006897997978674926
Position 2943: 0.0067827443883107805
Position 16981: 0.006669613704103632
Position 4830: 0.006630836816632429
Position 17784: 0.006623102485122565
Position 288: 0.005991019051188344
Position 3056: 0.005711832663159041
Position 11583: 0.005521087559607426
Position 17801: 0.00456466968314076
Position 12945: 0.004513541393456707
Position 15531: 0.004310179039406808
Position 10171: 0.004138758259029375
Position 4899: 0.003887525916233747
Position 17319: 0.003688399676563563
Position 16786: 0.0035213988153397365
Position 23563: 0.003438884730527908
Position 745: 0.0033048255660719063
Position 8914: 0.003140106102840304
Position 11754: 0.002953409327440667
Position 7235: 0.00239845921100357
Position 19073: 0.002324333778518012
Position 12224: 0.0019106966419688105
Position 16405: 0.0016484187032979965
Position 11991: 0.001585839201005811
Position 8888: 0.0015836294807370706
Position 684: 0.0015052301475185726
Position 4741: 0.0014253914372758527
Position 946: 0.0014121984214161927
Position 638: 0.0013692325660967155
Position 10315: 0.0012774320706524967
Position 12465: 0.0012522328129846191
Position 1853: 0.0012377731257004218
Position 12011: 0.001218738734474749
Position 7603: 0.0010931072262247653
Position 618: 0.001049796886791734
Position 730: 0.0010139095968674438
Position 1411: 0.000972968411485635
Position 1911: 0.0009003174291975056
Position 1387: 0.0008606019939032114
Position 17744: 0.0008488845456683771
Position 5159: 0.0008188196358688102
Position 789: 0.0008105782246893997
Position 1461: 0.0007943221370981234
Position 2813: 0.0007556430465012995
Position 17742: 0.0007186406113549744
Position 17037: 0.0007120502666344915
Position 16763: 0.0006539020526602687
Position 763: 0.0006394720437087086
Position 2425: 0.0006156567318566341
Position 16789: 0.0005710840206232474
Position 17166: 0.0005603678014737578
Position 16700: 0.000543047879402304
Position 643: 0.0005352904511259644
Position 9114: 0.0005222655683611506
Position 12385: 0.0004895285136476563
Position 4478: 0.0004692934852563109
Position 16850: 0.00046634884318954694
Position 16713: 0.000463895346225921
Position 12554: 0.0004252896804966307
Position 827: 0.00042058987981414875
Position 17708: 0.00041045101769783077
Position 2122: 0.00040718478530308417
Position 16402: 0.0004027543058085133
Position 16725: 0.0003852534584480075
Position 311: 0.0003841151198718568
Position 1877: 0.00038255657607525216
Position 8298: 0.00034514617158090503
Position 2145: 0.00032591782582878443
Position 4396: 0.00030510222903881197
Position 2890: 0.0003030669120835862
Position 1806: 0.00029618117881963967
Position 5119: 0.0002849694468707184
Position 8748: 0.0002784332813700791
Position 17096: 0.00027296911170953065
Position 2283: 0.00026361660436656465
Position 16669: 0.00021958938193100488
Position 8295: 0.0002072463257432247
Position 3540: 0.00017775142321062637
Position 672: 0.00016339866524907676
Position 3397: 0.00015799399556282176
Position 1289: 0.00015754201162318935
Position 3083: 0.0001259894015978076
Position 13008: 8.837455932859913e-05
Position 18775: 8.801009658370866e-05
Position 16619: 8.537664174485408e-05
Position 16875: 8.363795673982353e-05
Position 8132: 7.802940026445267e-05
Position 1548: 7.283040689977038e-05
Position 583: 6.522928062936637e-05
Position 13068: 6.518411005274128e-05
Position 523: 6.2913263903053e-05
Position 16675: 6.283947198898988e-05
Position 12994: 5.576325748300748e-05
Position 8156: 4.802871269028647e-05
Position 4681: 3.6034150971171106e-05
Position 2704: 3.128333415790399e-05
Position 68: 3.1203047526414213e-05
Position 16579: 2.976630100816103e-05
Position 13048: 2.825067164361968e-05
Position 2334: 2.78884858088619e-05
Position 16691: 2.582185077033402e-05
Position 1009: 2.5335605266855466e-05
Position 16826: 2.394305546102054e-05
Position 8374: 2.1330141214986886e-05
Position 16736: 2.1047531426971216e-05
Position 1714: 1.8251343964088615e-05
Position 161: 1.8078755199127553e-05
Position 2362: 1.6333648185035256e-05
Position 12921: 1.4462962156692306e-05
Position 1602: 1.3455538063610896e-05
Position 16554: 1.0221090855457793e-05
Position 981: 9.893942482909335e-06
Position 1246: 9.811132610965667e-06
Position 782: 8.712341162652245e-06
Position 666: 7.62540724778075e-06
Position 466: 7.1831934198169184e-06
Position 166: 7.158221915868682e-06
Position 1551: 7.147770704557671e-06
Position 16648: 7.12217056334895e-06
Position 209: 6.018691641371252e-06
Position 1106: 5.9631942247511625e-06
Position 132: 5.484208535668342e-06
Position 1874: 4.2205345209266095e-06
Position 1013: 4.2128324390244515e-06
Position 197: 4.015945562041707e-06
Position 1774: 3.779047789973999e-06
Position 1941: 3.5411475333462965e-06
Position 2289: 3.5392584278513285e-06
Position 168: 3.4751454687999067e-06
Position 399: 3.3893609199288393e-06
Position 1268: 3.117880582740873e-06
Position 1313: 2.989646945047459e-06
Position 234: 2.966056581329724e-06
Position 652: 2.8878862717683645e-06
Position 137: 2.711969729459982e-06
Position 8446: 2.474743040574998e-06
Position 92: 2.4602822767354843e-06
Position 8300: 2.2156399498294096e-06
Position 8230: 2.0567929975369446e-06
Position 11320: 1.8587078826222097e-06
Position 439: 1.6958989494033127e-06
Position 7924: 1.3858883508191205e-06
Position 402: 1.3511694769640532e-06
Position 961: 1.1852855997501543e-06
Position 950: 1.1332057362124596e-06
Position 11780: 1.0373856864025566e-06
Position 344: 1.0371434787263737e-06
Position 341: 9.413050085662585e-07
Position 3212: 9.381121538047117e-07
Position 3226: 8.959042785406104e-07
Position 544: 8.238449116645256e-07
Position 994: 7.602237624800738e-07
Position 1809: 7.245870058752913e-07
Position 1075: 6.910284521084587e-07
Position 527: 6.799888408297074e-07
Position 966: 6.406589368074426e-07
Position 693: 5.839183307835013e-07
Position 1189: 5.622636404064743e-07
Position 1103: 4.956556916263493e-07
Position 804: 4.554957578210885e-07
Position 113: 4.524119811813923e-07
Position 670: 4.322316242256088e-07
Position 1085: 4.2408496888566616e-07
Position 834: 4.1258661272175827e-07
Position 1082: 3.90436876129343e-07
Position 912: 3.782401410357064e-07
Position 185: 3.753263953341807e-07
Position 901: 2.1517497218141974e-07
Position 699: 2.0186140115448696e-07
Position 473: 1.5836742773682135e-07
Position 625: 1.3454464996505313e-07
Position 865: 1.331892149107298e-07
Position 796: 1.226789772583047e-07
Position 839: 1.1931424839022226e-07
Position 1128: 1.1920582941364236e-07
Position 7881: 8.947300820899271e-08
Position 555: 7.91239298560701e-08
Position 1393: 6.834349801451031e-08
Position 1485: 4.056905146612778e-08
Position 331: 3.7568855153337104e-08
Position 111: 2.6237697885974257e-08
Position 7898: 1.7843924662595804e-08
Position 173: 8.392007825624685e-09
Position 357: 5.28940135194388e-09
Position 7933: 4.507894487924417e-09
Position 7808: 4.164212324592393e-09
Position 1644: 2.9809271721078133e-09
Position 346: 2.672532178175089e-09
Position 561: 3.84913174549537e-10
Position 363: 1.6145031985494817e-10
Position 747: 1.1899157198294064e-10
Position 709: 1.1256190357644087e-10
Position 354: 7.33774616483436e-11
Position 885: 3.114813108681167e-11
