Gene = PDAP1
index = 1006
Annotated 5SS: [  294  3968  5432  8527 10968]
Annotated 3SS: [ 3875  5323  8404 10815 12088]
SMsplice 5SS: [  294  3968  5432  8527 10968]
SMsplice 3SS: [ 3875  5303  8404 10815 12088]
top_k =  500
Partition function (log Z): -1.5696617897264227

Sorted 5' Splice Sites (High to Low Probability):
Position 5432: 0.986663949713041
Position 10968: 0.9771422830597888
Position 294: 0.9521261885138881
Position 8527: 0.7707443716967722
Position 3968: 0.5378287278139309
Position 2123: 0.3152921467518662
Position 3972: 0.10008348649299255
Position 7962: 0.09674399680059101
Position 9096: 0.09290591710660796
Position 1518: 0.07397201676179851
Position 7866: 0.07010456995044566
Position 1195: 0.048646836224001094
Position 1524: 0.045537810092712634
Position 11777: 0.03511383524227385
Position 3770: 0.03423529802763015
Position 6523: 0.03349151717631534
Position 8116: 0.027179450014534978
Position 3219: 0.019436346326030467
Position 3763: 0.01869184726197854
Position 11374: 0.017153441557737112
Position 3394: 0.017147988029157887
Position 10: 0.015441505190929504
Position 7879: 0.015269670090343086
Position 4607: 0.015267788496129385
Position 142: 0.012838640875985366
Position 3774: 0.012751029080519215
Position 8260: 0.012118989539323308
Position 341: 0.011080133061481331
Position 11728: 0.010332874825961747
Position 3527: 0.00948701484258027
Position 491: 0.00941918065633808
Position 988: 0.00707933529911387
Position 11550: 0.007005576541196291
Position 7694: 0.0069939467254247056
Position 775: 0.006794140807941489
Position 5406: 0.006634476913792711
Position 11068: 0.006323088258208088
Position 4729: 0.005526194430529879
Position 11208: 0.00534193938663411
Position 5837: 0.004505965983453529
Position 1780: 0.004094130212813018
Position 11554: 0.003553147553227421
Position 8098: 0.0033702973680249954
Position 5364: 0.003322228925505471
Position 764: 0.003230946054836151
Position 113: 0.0026033869101894157
Position 7909: 0.002581499768144734
Position 7859: 0.002265867424873198
Position 7625: 0.002255860742882896
Position 5825: 0.0019777185482516392
Position 8136: 0.0019473271202506272
Position 4739: 0.0016232464193672075
Position 1531: 0.0013034233924910184
Position 4952: 0.0012281781888921366
Position 3136: 0.001138881084883368
Position 12454: 0.001055208545005344
Position 12639: 0.0009276934207188137
Position 12904: 0.000913848734624836
Position 1131: 0.0008571895270173674
Position 885: 0.0007722232345719572
Position 4107: 0.0007555071985833968
Position 8477: 0.000729104473931181
Position 2236: 0.0007232229437781573
Position 11809: 0.0005893010232375531
Position 11804: 0.0005624381878721655
Position 11175: 0.0005536494332468865
Position 2960: 0.0005424499862869057
Position 4109: 0.0005070019885213148
Position 8595: 0.0004998988622743493
Position 2263: 0.00041883162854779307
Position 2148: 0.00039526974074940356
Position 235: 0.00039345260255955886
Position 4857: 0.0003737438828990688
Position 5601: 0.0002966894484390443
Position 11471: 0.00021781546794682007
Position 7615: 0.00018967411296473818
Position 1602: 0.00017277059076062655
Position 227: 0.00013717020378698234
Position 992: 0.00012121393925579674
Position 1260: 7.808781364671396e-05
Position 507: 5.299877211960676e-05
Position 687: 5.243483577786006e-05
Position 148: 4.693490006246438e-05
Position 946: 3.819980080004296e-05
Position 5518: 3.7327346291875184e-05
Position 5767: 2.8317411167066977e-05
Position 6209: 1.3612081583513934e-05
Position 11293: 1.331053895546795e-05
Position 6028: 1.1818180744101936e-05
Position 1313: 1.180557208862637e-05
Position 667: 9.420490196220835e-06
Position 11304: 9.335328919295419e-06
Position 123: 9.145738485983227e-06
Position 9571: 6.620348410681481e-06
Position 660: 6.339071921396636e-06
Position 239: 4.894657973492145e-06
Position 568: 4.406870299347015e-06
Position 311: 3.8071134792669126e-06
Position 368: 3.3594363661433366e-06
Position 745: 3.268296764002918e-06
Position 233: 3.0451656145667426e-06
Position 523: 2.1624853242813612e-06
Position 759: 2.1538064401153016e-06
Position 810: 2.0285249918176357e-06
Position 899: 1.7349369103365113e-06
Position 498: 1.584221472935991e-06
Position 576: 8.945308835877163e-07
Position 473: 8.16892411110102e-07
Position 14: 1.5008567268608767e-07
Position 206: 1.088090755408658e-07
Position 63: 4.4109823778988494e-10
Position 402: 7.834929375750398e-11
Position 60: 3.354415195851395e-11
Position 374: 1.1148025990665896e-12
Position 33: 3.2812940932413753e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10815: 0.9410392209723639
Position 5303: 0.8607893213255452
Position 8404: 0.6971611618135256
Position 12088: 0.6221124593375529
Position 3875: 0.5800102818588871
Position 2011: 0.2668732998338913
Position 7767: 0.17474148968498018
Position 5323: 0.13547324744736844
Position 11450: 0.11876977438457713
Position 1444: 0.09878326772124464
Position 8801: 0.08121322346129897
Position 3652: 0.07663365841656347
