Gene = U2SURP
index = 1516
Annotated 5SS: [  135  9321 10815 12871 14833 15437 18498 19155 19847 20017 21124 21526
 22480 25715 26868 27108 31408 31812 33437 34566 35797 36665 37422 41738
 49511 52256 53581]
Annotated 3SS: [ 9275 10682 12771 14717 15302 18429 19059 19810 19933 20957 21313 22435
 25609 26800 26943 31244 31731 33348 34442 35639 36568 37354 41577 49399
 52136 53403 54772]
SMsplice 5SS: [  135  9665 10835 12871 14833 15437 18498 19155 20017 21124 21526 25715
 26868 27108 33437 34566 35797 36665 37422 41738 41986 49511 52256 53581]
SMsplice 3SS: [ 9456 10682 12771 14717 15302 18429 19059 19933 20957 21313 25609 26800
 26943 33348 34442 35639 36568 37354 41577 41852 49399 52136 53403 54772]
top_k =  500
Partition function (log Z): 24.180324236584354

Sorted 5' Splice Sites (High to Low Probability):
Position 21124: 0.993065340439776
Position 37422: 0.9915763752137703
Position 25715: 0.9906401856868159
Position 33437: 0.9874724003033891
Position 49511: 0.9828816339007423
Position 36665: 0.9601211963630505
Position 14833: 0.9328635566217586
Position 15437: 0.9232733591611872
Position 53581: 0.9072754729555433
Position 20017: 0.8955510620162379
Position 18498: 0.8891045257347865
Position 35797: 0.8835078349428519
Position 21526: 0.8817019635299822
Position 19155: 0.8539811493337254
Position 41738: 0.8230291200815428
Position 34566: 0.8096703532092823
Position 135: 0.7917344562814251
Position 12871: 0.7594477420899601
Position 9665: 0.7299963136043807
Position 10835: 0.6027607159597145
Position 27108: 0.5391311642971757
Position 41986: 0.5306858233409283
Position 9321: 0.43444726405133127
Position 31812: 0.37951567871831293
Position 10815: 0.3585416616423025
Position 54591: 0.2993040209277451
Position 14003: 0.2739173514995795
Position 54878: 0.263801822892915
Position 34777: 0.2479308679442382
Position 54970: 0.21614333359896895
Position 155: 0.20722938810792801
Position 35428: 0.20693437732666803
Position 53840: 0.1361080113911321
Position 4093: 0.12913323657335316
Position 57600: 0.12272732761212558
Position 36966: 0.1131600325643829
Position 23297: 0.10929725449922893
Position 19847: 0.09848769009113552
Position 53785: 0.09707974788404272
Position 31859: 0.09541797639501046
Position 10429: 0.09288932476209352
Position 38816: 0.08385428155841465
Position 27556: 0.08127492080765242
Position 37176: 0.07435801562995153
Position 20027: 0.06459913751004831
Position 15771: 0.05947328355195241
Position 24703: 0.05793406151402059
Position 37180: 0.05473718816867065
Position 10485: 0.04842554778120165
Position 360: 0.047940709097235225
Position 40341: 0.04745592955393485
