Gene = IQCJ
index = 716
Annotated 5SS: [   114 176580 183480 193356]
Annotated 3SS: [176514 183398 193219 195886]
SMsplice 5SS: [   114    478   4939  12701  33076  64904  71102  78290  98333 110110
 122267 147160 164406 169272 169462 172379 176580 183480 189818 193356]
SMsplice 3SS: [   347   4803  12583  32915  64782  71015  78171  98210 110032 122141
 147063 164317 169171 169354 172261 176514 183398 189761 193219 196072]
top_k =  500
Partition function (log Z): -93.40626576007878

Sorted 5' Splice Sites (High to Low Probability):
Position 114: 0.8917196550509195
Position 478: 0.7792190539497218
Position 4939: 0.7175923060494294
Position 12701: 0.7043450289846548
Position 5683: 0.6359941955714957
Position 7103: 0.4242436266132245
Position 12469: 0.3429639459968764
Position 4064: 0.2990760101148534
Position 4069: 0.24260636798662963
Position 6520: 0.20812410807986415
Position 6236: 0.2050806272238343
Position 1377: 0.10828503682327283
Position 6622: 0.10258646385898446
Position 265: 0.07799296209366907
Position 12417: 0.06379827825534919
Position 12475: 0.06320126492318043
Position 4540: 0.0518442096075858
Position 11230: 0.04731098502345711
Position 3136: 0.03655915221833106
Position 4671: 0.027002536998725596
Position 441: 0.015149030356028196
Position 6718: 0.01008963185512816
Position 206: 0.005979584685483507
Position 4913: 0.005651066981643092
Position 119: 0.005628362780910574
Position 86: 0.004854085036990127
Position 11354: 0.004341866441241679
Position 1431: 0.002381210645560877
Position 1723: 0.0020993522060882386
Position 4149: 0.0011607799769349071
Position 1174: 0.0008332040638764274
Position 750: 0.0006586246355752194
Position 666: 0.0005305643749129739
Position 150: 0.0004572528789529873
Position 9942: 0.00036342467054261405
Position 415: 0.00034593675613616467
Position 1012: 0.00019779619424776599
Position 243: 0.00014198709613985353
Position 1152: 8.420227031806241e-05
Position 277: 7.921341251366178e-05
Position 259: 4.61292303534093e-05
Position 896: 3.3874045882372034e-05
Position 291: 3.292041835078853e-05
Position 519: 2.740408055984223e-05
Position 1068: 2.6469086264369935e-05
Position 557: 2.4803908609718568e-05
Position 3444: 2.2319963414032644e-05
Position 521: 2.1525051072287145e-05
Position 517: 2.0122203501861326e-05
Position 523: 1.845208754954164e-05
Position 3484: 1.748920114154432e-05
Position 241: 1.7237771607518606e-05
Position 525: 1.685982024692324e-05
Position 271: 1.4633276280591597e-05
Position 527: 1.418230268573168e-05
Position 269: 1.395102273702217e-05
Position 529: 1.2488069765605983e-05
Position 531: 1.0110518252161973e-05
Position 533: 9.756955874076666e-06
Position 109: 9.375965843005013e-06
Position 406: 8.940619823434959e-06
Position 48: 8.472874563842152e-06
Position 535: 7.917340671363441e-06
Position 537: 6.1341479885022705e-06
Position 539: 5.2612490793057505e-06
Position 68: 3.4859920788646275e-06
Position 285: 3.41544039894719e-06
Position 30: 2.1439546263909037e-06
Position 299: 2.105693799135798e-06
Position 137: 1.938071086177387e-06
Position 219: 1.1295642336041332e-06
Position 50: 5.047307697595868e-07
Position 88: 3.277513390219621e-07
Position 279: 7.051792311849101e-08
Position 301: 6.269746717131437e-08
Position 732: 3.508847436589478e-08
Position 313: 2.2076691265634737e-08
Position 324: 1.6805377798517406e-08
Position 338: 1.2177114075946604e-08
Position 334: 7.448371920734843e-09
Position 332: 6.682527255681548e-09
Position 189: 5.160449910876079e-09
Position 15: 2.541040471421617e-09
Position 541: 4.23562838821635e-10
Position 543: 3.601630204006694e-10
Position 578: 3.3592461777770475e-10
Position 545: 2.8244775401474023e-10
Position 565: 2.737165809435362e-10
Position 547: 2.328635399034967e-10
Position 551: 2.13680126271025e-10
Position 549: 2.1231724513139252e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12583: 0.7104351419695359
Position 347: 0.6382972275180717
Position 12378: 0.635716937649845
Position 4803: 0.6292295862264808
Position 3966: 0.509171109901479
Position 6947: 0.42080574898799267
Position 6140: 0.2025365002229381
Position 5493: 0.19719354384650756
Position 5583: 0.17866557310038061
Position 21004: 0.17606427681290235
Position 19941: 0.1292522582949252
Position 6479: 0.1245598164770588
Position 294: 0.11915983618380087
Position 6438: 0.11715219665963947
Position 13050: 0.10876417318121455
Position 1270: 0.10495433148384521
Position 12984: 0.10448096844951103
Position 11103: 0.09833830549040562
Position 16536: 0.09521043931239945
Position 5514: 0.08898800225366968
Position 6398: 0.08577997475758715
Position 17052: 0.0799728824433839
Position 5451: 0.05959691562454849
Position 4432: 0.05435653267111098
Position 4605: 0.05246125112010773
Position 4624: 0.043166156048755046
Position 5496: 0.032675758466568255
Position 5564: 0.03163052532717884
Position 5533: 0.027385694010694354
Position 4575: 0.01955050666303113
Position 13037: 0.017661977308327657
Position 13547: 0.017186152279673145
Position 397: 0.013137319506752574
Position 3748: 0.011714374917613509
Position 2875: 0.011223366659846199
Position 2914: 0.011000903384277956
Position 3029: 0.010994484610368822
Position 6844: 0.00916958309359591
Position 3947: 0.007094764487954464
Position 10355: 0.0070167521046952215
Position 6175: 0.006924039075418923
Position 3991: 0.0058573755010335885
Position 1248: 0.005076780155205402
Position 359: 0.005050961443023482
Position 3629: 0.004711205774449993
Position 5416: 0.004434975839676373
Position 3906: 0.004378784800416763
Position 5631: 0.0042580397143195
Position 9784: 0.00389505303370274
Position 374: 0.0038202903551880414
Position 5243: 0.003771087804780503
Position 5389: 0.003690702365544624
Position 264: 0.003185691181439533
Position 5530: 0.0030238407325028234
Position 6090: 0.0028698380713747316
Position 10990: 0.0026974308553620353
