Gene = LAMTOR5
index = 760
Annotated 5SS: [ 123 1391 3790]
Annotated 3SS: [1328 3671 6124]
SMsplice 5SS: [676]
SMsplice 3SS: [6124]
top_k =  500
Partition function (log Z): -7.9537872448594475

Sorted 5' Splice Sites (High to Low Probability):
Position 676: 0.4336923281778867
Position 3790: 0.3511950540736299
Position 79: 0.31496829523296743
Position 123: 0.305502611217612
Position 1391: 0.16094792726668422
Position 3278: 0.06823066723845106
Position 3426: 0.052495886049034636
Position 3225: 0.0430511909686283
Position 405: 0.023653863733686463
Position 3167: 0.018880081929478546
Position 5232: 0.014866917943937102
Position 1772: 0.014799372325731844
Position 3839: 0.014765555805368695
Position 3052: 0.012478257339232619
Position 202: 0.01152707346212728
Position 3767: 0.010397799234897963
Position 75: 0.010164367041935298
Position 501: 0.007065131040361668
Position 2960: 0.004531927971824466
Position 4224: 0.0035952551491289326
Position 5587: 0.003550893483765286
Position 962: 0.003238874733809073
Position 2011: 0.0031230202272102057
Position 293: 0.002907476564074233
Position 1146: 0.0028658546586806297
Position 5010: 0.0027156193132407535
Position 4032: 0.002639044330454167
Position 83: 0.0017442849720862522
Position 1102: 0.0015870383582509346
Position 157: 0.001194677289731862
Position 489: 0.0007255032354276403
Position 617: 0.0006346175994282688
Position 3154: 0.000620110765905224
Position 1258: 0.0005864810198000234
Position 1568: 0.0005552800584774797
Position 216: 0.00048366062222571774
Position 1960: 0.0004413431262776912
Position 2179: 0.0004401248087479239
Position 1243: 0.00022555685456078384
Position 510: 0.00019496446157190271
Position 514: 0.00011459258525587145
Position 1190: 9.893103195666727e-05
Position 439: 7.806491900345847e-05
Position 464: 4.548473621246596e-05
Position 59: 4.0496986005805154e-05
Position 474: 2.8498841377043748e-05
Position 16: 2.74044751180582e-05
Position 710: 2.4752348281880156e-05
Position 411: 2.3795410065598145e-05
Position 127: 1.9805714969198453e-05
Position 533: 1.1969566583379702e-05
Position 227: 1.0213819347798102e-05
Position 797: 9.547962500532172e-06
Position 344: 8.789348207852882e-06
Position 1395: 7.177626959554724e-06
Position 541: 4.5664259713301865e-06
Position 130: 4.135419573289844e-06
Position 425: 2.651854447671188e-06
Position 610: 2.4896200529804357e-06
Position 472: 2.423604710103333e-06
Position 579: 2.1996922741594883e-06
Position 696: 1.8329164351336232e-07
Position 772: 1.7704763144793016e-07
Position 587: 1.755871650410509e-07
Position 714: 1.092771589294958e-07
Position 44: 1.0582056293963947e-08
Position 32: 8.070938043995945e-09
Position 72: 6.231566732155849e-09
Position 29: 1.8444180585714632e-09
Position 11: 1.5152986367924296e-09
Position 49: 4.654418151628179e-10
Position 149: 1.745492403809212e-10
Position 414: 3.5078569934469264e-11
Position 387: 2.2080282701264067e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 6124: 0.8683867153256416
Position 3671: 0.37495034248255266
Position 3120: 0.10047613030640622
Position 576: 0.09562305548150829
Position 1328: 0.07430086569059209
Position 6074: 0.06469593481141198
Position 3201: 0.056229988460087955
Position 888: 0.02951499237801718
Position 1188: 0.028401992086880577
Position 579: 0.018385746083296056
Position 4102: 0.017866365687265184
