Gene = TAF12
index = 1372
Annotated 5SS: [   75 21153 25114 29820 37695]
Annotated 3SS: [20900 25035 29704 37605 39491]
SMsplice 5SS: [   75 19036 25114 29820 37695 39539 39833]
SMsplice 3SS: [18939 25035 29704 37605 39491 39653 39947]
top_k =  500
Partition function (log Z): -2.593498613762324

Sorted 5' Splice Sites (High to Low Probability):
Position 37695: 0.9993893787604
Position 75: 0.9419971597169531
Position 29820: 0.9398569956925918
Position 25114: 0.8956159646333055
Position 19036: 0.7544594978348463
Position 39833: 0.6367636733364366
Position 39539: 0.6215774115522897
Position 21153: 0.5990955467892342
Position 31649: 0.27420239677230973
Position 29394: 0.17999503972803393
Position 2115: 0.12939575063394362
Position 36325: 0.1273226836615669
Position 19121: 0.11614475150722488
Position 25119: 0.10438403534030495
Position 38611: 0.09570577795205161
Position 31762: 0.06836192737338853
Position 29795: 0.052555453035653996
Position 37907: 0.04713937980525616
Position 31658: 0.03452781631110276
Position 37884: 0.022387891664832127
Position 38105: 0.0196034118998111
Position 412: 0.018830636793543527
Position 426: 0.017202450208655445
Position 38066: 0.01666903588613251
Position 38244: 0.015782396184540894
Position 30443: 0.01275427548484603
Position 37921: 0.011803857823288218
Position 648: 0.010736321746267187
Position 36327: 0.0075972807469109
Position 39559: 0.007302499883693785
Position 30205: 0.006907978451028338
Position 145: 0.0056752842407257025
Position 39754: 0.0047459727834932505
Position 30201: 0.002804790855486053
Position 30511: 0.0025729589107164213
Position 185: 0.002074958327918725
Position 39373: 0.0015855343511027194
Position 38931: 0.0015424665071581045
Position 165: 0.0013936203723263754
Position 37827: 0.001284018554297082
Position 38329: 0.0012761372419140958
Position 141: 0.0009314219134314437
Position 38485: 0.0008956678795917321
Position 38199: 0.0008631657240768685
Position 29845: 0.0008367204834628623
Position 38108: 0.000836487313374538
Position 38535: 0.0008153570025366593
Position 371: 0.0006390287087028718
Position 40042: 0.0006051643184232501
Position 30489: 0.0005647646751842973
Position 37929: 0.00047099249455399454
Position 38193: 0.0002634821933974513
Position 38167: 0.0002583365980500468
Position 713: 0.00019615552775805343
Position 1134: 0.00015783607291278644
Position 39823: 0.00010019779329134174
Position 151: 3.0332376322821382e-05
Position 1709: 2.847190839280958e-05
Position 95: 2.38570565467364e-05
Position 1100: 2.2889446359535668e-05
Position 513: 2.188713589446716e-05
Position 1123: 1.927781843604203e-05
Position 726: 1.8410629676765195e-05
Position 1170: 8.42291519643603e-17
Position 632: 1.2134643466445606e-18
Position 1032: 1.0672198402456529e-18
Position 418: 9.589752687199927e-19
Position 652: 5.914634132082819e-19
Position 248: 5.850320291076618e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 25035: 0.9999999999736104
Position 37605: 0.999555963366333
Position 29704: 0.9913073194513335
Position 18939: 0.8706042493420714
Position 39491: 0.7913819878226167
Position 39947: 0.781038808753374
Position 20900: 0.5990955467892344
Position 39653: 0.4235396147520753
Position 31542: 0.33113363054361106
Position 29339: 0.17999503972803393
Position 39628: 0.13765055225787848
Position 36209: 0.1349199644084778
Position 2005: 0.12549388872192455
Position 37802: 0.10225545791017147
Position 38396: 0.08522890275612859
Position 39324: 0.03727151968637729
Position 37980: 0.035457600939965014
Position 39372: 0.02129848470319106
Position 39744: 0.01935472535175588
Position 31684: 0.017848933936028908
Position 30341: 0.015894110400582025
Position 31411: 0.013791724809736994
Position 39658: 0.010826667250806398
Position 38427: 0.009212693387248514
Position 31383: 0.00783644514085269
Position 30125: 0.007759628073438534
Position 39994: 0.006732605208369602
Position 31633: 0.006490855306819794
Position 39911: 0.005587883259961022
Position 38166: 0.004897820564400372
Position 39343: 0.00468676300096806
Position 2001: 0.0039018619178382793
Position 40109: 0.0037459029267530035
Position 38736: 0.0035922505624166913
Position 39693: 0.0028946045738966752
Position 37825: 0.002489680044821081
Position 39396: 0.002340660337050873
Position 39258: 0.0022998056388633882
Position 37779: 0.002196281787586262
Position 30099: 0.001953141233075858
Position 29572: 0.0019418497603753706
Position 39633: 0.0016796988706388803
Position 39700: 0.0016050115710472112
Position 38535: 0.001604055546835079
Position 39975: 0.0015754682385611212
Position 38102: 0.0015096289580055538
Position 38248: 0.0010252680792762427
Position 39764: 0.0009676298120108477
Position 38308: 0.0006612633554601711
Position 38549: 0.0005597934401283023
Position 38104: 0.0005464170359665155
Position 38182: 0.0005221950234956809
Position 38563: 0.0004731231399402057
Position 38476: 0.0003694939221416634
Position 38412: 0.00031232612816246136
Position 38344: 0.0001506159904553178
Position 38333: 0.00013502603557845937
Position 39971: 0.00012937161950125694
Position 39493: 0.000120724210692075
Position 39954: 5.828702927591435e-05
Position 38190: 3.695273634065729e-05
Position 38056: 2.8419321105040168e-05
Position 40199: 2.133366330542275e-05
Position 38108: 1.067420063216293e-05
Position 37946: 9.179968422019003e-06
Position 37821: 5.5191327313931585e-06
Position 38349: 1.420994803353084e-06
Position 1279: 7.31580984506101e-12
Position 6110: 3.672607013995424e-12
Position 1600: 3.6679560735795974e-12
Position 3545: 3.52920879417157e-12
Position 3328: 2.6533223996063974e-12
Position 1275: 4.298375905403883e-13
Position 1596: 1.0030319792524676e-13
Position 1661: 1.9382655975422288e-14
Position 1559: 2.9471707218472227e-15
Position 2037: 1.6199430513515332e-15
Position 1299: 1.2063091190703192e-15
Position 1439: 8.906740090574562e-16
Position 1349: 6.240425156951134e-16
