Gene = AC096644.1
index = 19
Annotated 5SS: [ 40 341]
Annotated 3SS: [ 312 4652]
SMsplice 5SS: [805]
SMsplice 3SS: [4279]
top_k =  500
Partition function (log Z): -11.888731466097129

Sorted 5' Splice Sites (High to Low Probability):
Position 1435: 0.2643276515317675
Position 805: 0.20476946456349648
Position 685: 0.1542336550867894
Position 190: 0.1385109869045826
Position 1408: 0.09990008196521655
Position 1994: 0.09979743424828055
Position 500: 0.09352719378742137
Position 1254: 0.08644588858319097
Position 2208: 0.06482776327489884
Position 1516: 0.05708148081894233
Position 836: 0.05636095414351345
Position 341: 0.05629052178403114
Position 464: 0.056285322208382824
Position 1061: 0.049810129939277574
Position 156: 0.01711266586601441
Position 801: 0.013613876488463414
Position 924: 0.01340900090077028
Position 3814: 0.012205008920599147
Position 119: 0.01073642823326068
Position 1096: 0.007524250982346279
Position 1614: 0.0059462249068495425
Position 528: 0.005664511266622949
Position 151: 0.0016587523639194563
Position 303: 0.000990744110096355
Position 627: 0.0007097506479066332
Position 439: 0.0006294822715723634
Position 823: 0.00027552206277256996
Position 226: 0.0001983573695511576
Position 629: 0.0001465644438071994
Position 80: 0.00013880377562853002
Position 1894: 5.739605287422326e-05
Position 1038: 5.42607875886604e-05
Position 1065: 3.0855514053732946e-05
Position 143: 2.661407705179131e-05
Position 1033: 2.214910043531065e-05
Position 10: 1.8181971767281208e-05
Position 949: 3.4409594322257173e-06
Position 291: 1.7883443581873928e-06
Position 344: 1.679113249097677e-06
Position 504: 1.6727804387356817e-06
Position 284: 8.057126398048721e-07
Position 307: 7.160058706980387e-07
Position 541: 5.689877170523192e-07
Position 584: 4.792668491619421e-07
Position 66: 3.295234124877388e-07
Position 194: 2.162350828637552e-07
Position 83: 1.464553137466775e-07
Position 247: 1.1438302901507707e-07
Position 431: 3.7179141744582625e-08
Position 166: 2.3778916726972006e-08
Position 351: 6.333976582547654e-09
Position 180: 4.788358871028304e-10
Position 371: 2.321225583070518e-11
Position 393: 5.617337185794538e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4279: 0.5452551152675983
Position 1325: 0.2598402610563004
Position 1887: 0.1511677254441309
Position 2602: 0.1025294858397955
Position 3767: 0.08462637670034448
Position 1192: 0.07490769870736164
Position 2171: 0.05200269280088726
Position 1126: 0.039836411599341315
Position 2105: 0.030281653482299498
Position 1627: 0.024990368545962996
Position 1727: 0.024041619345406152
Position 2317: 0.020012451107024605
Position 1178: 0.01900100786798313
Position 1781: 0.01823870361062388
Position 3696: 0.016269559869558945
Position 4395: 0.016250599667312616
Position 3600: 0.013667746645375355
Position 932: 0.012596544560282228
Position 2138: 0.008763257808404524
Position 2891: 0.007987458313240516
Position 1893: 0.006432249566292616
Position 213: 0.005849007318569538
Position 3479: 0.005448611871351665
Position 1371: 0.00464423619882069
Position 1844: 0.004062932382061965
Position 684: 0.002991760262618653
Position 2396: 0.0029535613983925502
Position 1270: 0.0020177373471624576
Position 735: 0.0018995176887329347
Position 2024: 0.0015606861664705192
Position 881: 0.0013993051764662177
Position 4359: 0.0013179276844829375
Position 1500: 0.001314246983389279
Position 1253: 0.001217671935292421
Position 1276: 0.0007169131781947065
Position 503: 0.0007153283005524418
Position 1356: 0.000675270987639951
Position 2114: 0.0005520688246552324
Position 614: 0.0005346425404342962
Position 3148: 0.0004953978408348867
Position 344: 0.000488817020139298
Position 2475: 0.0003617614018195339
Position 1968: 0.0003311313734921715
Position 1239: 0.000317654781533241
Position 2759: 0.00031641309480875864
Position 2247: 0.0003113866431327748
Position 1077: 0.00022662477135583606
Position 598: 0.0002052740866727281
Position 1329: 0.00020037898633653916
Position 651: 0.00017234432018685007
Position 1287: 0.00015283858343801034
Position 532: 0.00014040634208319707
Position 973: 0.00010772904636344828
Position 519: 0.00010594593190364676
Position 804: 0.00010279266408664519
Position 764: 9.649048581712464e-05
Position 1868: 9.480811065336145e-05
Position 1406: 8.072359796709803e-05
Position 2152: 8.040148491336043e-05
Position 721: 6.251379520032e-05
Position 902: 5.190661868137569e-05
Position 1327: 4.893783740812731e-05
Position 584: 4.6725822109215716e-05
Position 976: 4.104277260672719e-05
Position 425: 3.8873458612345533e-05
Position 563: 1.957241402973012e-05
Position 857: 1.5595829898334162e-05
Position 898: 1.4955138528063093e-05
Position 1082: 1.297003772669518e-05
Position 459: 9.098154426639731e-06
Position 419: 8.910039104239664e-06
Position 757: 8.353634408021094e-06
Position 801: 6.204316647320185e-06
Position 745: 3.629233702494884e-06
Position 936: 7.691892011889564e-07
Position 189: 1.6361019315560951e-07
