Gene = NCAPG2
index = 915
Annotated 5SS: [  106  3008 11520 11987 14261 15010 17481 18657 21529 24108 24869 29352
 33315 40301 40645 42635 46491 48277 48569 49490 49711 50234 52536 53997
 58369 59310 60540]
Annotated 3SS: [ 2890 11330 11871 14105 14874 17385 18586 21441 24011 24742 29171 33161
 40077 40531 42460 46419 48122 48394 49372 49569 50133 52347 53855 58264
 59208 60439 73110]
SMsplice 5SS: [  106  3008 11466 11987 15010 17481 18657 18940 21529 24108 24869 29352
 33315 33608 40301 40645 42635 46491 48277 48569 49164 49490 49711 50234
 53997 59310 67471]
SMsplice 3SS: [ 2890 11330 11871 14874 17385 18586 18887 21441 24011 24742 29171 33161
 33472 40077 40531 42460 46419 48122 48394 49003 49372 49569 50133 53855
 59208 67359 73110]
top_k =  500
Partition function (log Z): 41.6581988868314

Sorted 5' Splice Sites (High to Low Probability):
Position 21529: 0.9997259152372993
Position 3008: 0.9996084674408267
Position 17481: 0.998471107159257
Position 48569: 0.9977273739822322
Position 40645: 0.9950773402628145
Position 50234: 0.9847351769060363
Position 11987: 0.9784201624988832
Position 42635: 0.9635210505755457
Position 29352: 0.9578026236169938
Position 33315: 0.9499572320882522
Position 59310: 0.9465420063270158
Position 106: 0.9302942996272325
Position 49490: 0.9214784628479694
Position 15010: 0.9176037334980576
Position 24108: 0.882538618058908
Position 11466: 0.8202887411223458
Position 24869: 0.7960151339277908
Position 33608: 0.6807619009549049
Position 18657: 0.6759856382739249
Position 49711: 0.6672379891547014
Position 53997: 0.6174213093812535
Position 49164: 0.5965639928550361
Position 46491: 0.5916215510418453
Position 18940: 0.5768035247515702
Position 48277: 0.5042909984108962
Position 42348: 0.5015274810411776
Position 40301: 0.4611751067065535
Position 48308: 0.3231841662212101
Position 42967: 0.32095490037526725
Position 3479: 0.31682896740651534
Position 8551: 0.2798019842660645
Position 62200: 0.25583309556706
Position 36462: 0.24712865362855005
Position 49291: 0.24316680210678027
Position 60540: 0.24301729235050676
Position 57925: 0.23953921611176252
