Gene = NHP2
index = 940
Annotated 5SS: [ 310  477 3080]
Annotated 3SS: [ 406 2973 4128]
SMsplice 5SS: [ 310  477 3080]
SMsplice 3SS: [ 406 2973 4128]
top_k =  500
Partition function (log Z): 1.018700982985137

Sorted 5' Splice Sites (High to Low Probability):
Position 310: 0.9876477642642879
Position 477: 0.974684380917829
Position 3080: 0.9354408926696336
Position 3678: 0.1732296223725642
Position 2839: 0.10912219868229199
Position 693: 0.09634026169367751
Position 2824: 0.05267198987036688
Position 3730: 0.03613171869714829
Position 4051: 0.022555340776828556
Position 1397: 0.022012494560193042
Position 3784: 0.02009928024098206
Position 629: 0.01933864638658596
Position 643: 0.013965537238675383
Position 3386: 0.013047126721964243
Position 2051: 0.012228373213411251
Position 340: 0.011664258917023279
Position 1933: 0.008919831037692963
Position 667: 0.008586719238453517
Position 3011: 0.008038851641848505
Position 1647: 0.007787222693938529
Position 3779: 0.007417433904152446
Position 1448: 0.0066145236650588845
Position 3747: 0.006259405564850018
Position 2576: 0.006196773861294131
Position 4228: 0.003858414027275657
Position 2567: 0.0037253550860327114
Position 604: 0.0032098474676655274
Position 445: 0.002999394432153412
Position 3556: 0.002915281414728493
Position 1562: 0.0027674364154889356
Position 679: 0.0026780950166250188
Position 712: 0.002445372399831016
Position 1590: 0.002136105694014758
Position 2232: 0.001318587981467787
Position 907: 0.0012241479654452325
Position 2282: 0.0011870068527432805
Position 1814: 0.0009494372993054561
Position 652: 0.0007803522749916318
Position 1452: 0.0006611295161476557
Position 3692: 0.0006355630475840122
Position 4264: 0.0006142233751741436
Position 2248: 0.0005792705448526704
Position 436: 0.0005539939503132734
Position 1179: 0.0005151422482656625
Position 3770: 0.0005037247317447263
Position 3511: 0.00040699960997944826
Position 49: 0.0003699370438210346
Position 558: 0.00029293890079130203
Position 1532: 0.0002745810597175748
Position 1690: 0.0002719401818742003
Position 3925: 0.00024601872451037837
Position 539: 0.00020577366140074772
Position 84: 0.00014727589513727633
Position 108: 0.00011593099084669648
Position 3036: 0.0001125107204561571
Position 132: 5.488829663784562e-05
Position 234: 3.6164473843371083e-05
Position 516: 8.020802435753787e-06
Position 409: 6.459273417931819e-06
Position 1055: 3.0657491175416847e-06
Position 861: 1.8104841817028294e-06
Position 46: 1.265846585212992e-06
Position 618: 1.1385860595008575e-06
Position 921: 1.0317532699301868e-06
Position 357: 6.422510669555595e-07
Position 3348: 3.628608472066585e-07
Position 3429: 3.528033785854894e-07
Position 348: 2.9661059096530456e-07
Position 457: 2.7612562877298204e-07
Position 17: 2.427629917053584e-07
Position 702: 2.370964531506051e-07
Position 550: 1.7127961358445346e-07
Position 202: 1.531643759320404e-07
Position 913: 9.509346835804773e-08
Position 327: 7.633037930671123e-08
Position 99: 3.780381660682892e-08
Position 200: 1.1327451007054844e-08
Position 44: 8.638522208439066e-09
Position 815: 7.183212156518938e-10
Position 365: 4.3465898830484336e-11
Position 397: 1.5136955793616157e-14
Position 600: 5.205701299126017e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 406: 0.9980263541918363
Position 2973: 0.9385542160301331
Position 4128: 0.9040208443562832
Position 3638: 0.10269366779741967
Position 2658: 0.09093213475506753
Position 3615: 0.07068405075637839
Position 573: 0.06452391770260353
Position 585: 0.05647758518584924
Position 3257: 0.05169013862439045
Position 3635: 0.04823196484877735
Position 2748: 0.0470143568351264
Position 3833: 0.021698546545588494
Position 1388: 0.02153693655449449
Position 2444: 0.021377122233154907
Position 2896: 0.011606603835389546
Position 2685: 0.010766063654540149
Position 3655: 0.010583124592581997
Position 3318: 0.00986034397755603
Position 1949: 0.008564416623869243
Position 1044: 0.007781341813887078
Position 1780: 0.0069293930716188305
Position 3928: 0.006653844963020222
Position 4084: 0.005721859849754161
Position 4108: 0.004941036572444111
Position 1437: 0.004701706360297198
Position 4357: 0.004536634746315967
Position 1270: 0.00412172111632802
Position 3958: 0.0039390370084979795
Position 1192: 0.003905371153694936
Position 588: 0.0036550611070380093
Position 3909: 0.003271430274562064
Position 1232: 0.0031312383794744364
Position 885: 0.003107282481396257
Position 3220: 0.0030708609577184574
Position 4383: 0.002688495548577851
Position 4255: 0.0026008232588319346
Position 2104: 0.002569978299700766
Position 1915: 0.0021698994599493636
Position 542: 0.001925927148524334
Position 2598: 0.0018431446731748103
Position 1799: 0.0017908302536476714
Position 2990: 0.0016937838391708922
Position 4007: 0.0016021751422740115
Position 2546: 0.0015266573651800401
Position 3424: 0.001505551455706477
Position 539: 0.0012457885683265161
Position 2468: 0.0012181876922360184
Position 4449: 0.0011699985498764233
Position 3495: 0.0010599101326778967
Position 3542: 0.0010466485484348451
Position 4387: 0.000890431728567277
Position 770: 0.0008722939245297158
Position 3273: 0.0007346711816479168
Position 3504: 0.0006785535108932549
Position 3993: 0.0005351206721062295
Position 1965: 0.0005263669043318386
Position 3204: 0.0005150448059709215
Position 2194: 0.0004917137484467424
Position 3585: 0.000420319098095852
Position 2709: 0.0004066699924920979
Position 4434: 0.00035073997709138857
Position 1671: 0.00034495702739262366
Position 3234: 0.0003389273734068217
Position 3029: 0.00033198873776919835
Position 1508: 0.0003071521817260602
Position 4147: 0.00030620790056496165
Position 1803: 0.0002765648117051568
Position 1683: 0.0002613635556991601
Position 2223: 0.0002603815585108623
Position 735: 0.0002550000692446007
Position 1712: 0.00023538612128353448
Position 131: 0.00023068831796884906
Position 597: 0.0002241723741925894
Position 3682: 0.00020947952945432055
Position 3010: 0.0001984319536432131
Position 851: 0.00019300876089250386
Position 1344: 0.0001707231554970296
Position 1882: 0.00015668062050449948
Position 1839: 0.0001559659104711215
Position 1440: 0.00014074610850141296
Position 3474: 0.00013675851663275113
Position 4141: 0.00013331900297285722
Position 4409: 0.00012775418983952807
Position 802: 0.0001235772112056552
Position 3641: 0.00012253024615599392
Position 3450: 0.00012036159876099571
Position 609: 0.00011051924587567147
Position 1215: 0.00010521474384005131
Position 4291: 9.782366752888464e-05
Position 4041: 9.484404507179157e-05
Position 557: 9.021141854281909e-05
Position 3076: 8.329407422110769e-05
Position 600: 6.890354168806917e-05
Position 191: 4.3242576065358444e-05
Position 185: 4.162743216570611e-05
Position 224: 4.039705635084135e-05
Position 168: 3.738985323870298e-05
Position 164: 3.601298237797459e-05
Position 257: 3.5675389834210275e-05
Position 3145: 3.484427826104273e-05
Position 3112: 3.408790308786513e-05
Position 1415: 1.6291810405520953e-05
Position 906: 1.5741674565199025e-05
Position 1993: 1.5334816245782366e-05
Position 932: 1.5282272174650263e-05
Position 242: 1.3815655016811301e-05
Position 138: 8.638974979544418e-06
Position 1274: 7.644925766595235e-06
Position 1393: 6.145297318366746e-06
Position 417: 3.458338250114775e-06
Position 660: 1.6658263681385337e-06
Position 212: 1.537976545901714e-06
Position 3335: 1.457208344701003e-06
Position 550: 8.586678204110947e-07
Position 1163: 8.233863351182573e-07
Position 1140: 7.980411665388707e-07
Position 197: 6.907472882268598e-07
Position 287: 6.505404720734289e-07
Position 377: 4.568515625298677e-07
Position 466: 3.1840428292519764e-07
Position 1293: 2.472930367424199e-07
Position 815: 2.40756702823545e-07
Position 227: 2.2396924209796472e-07
Position 420: 2.198586077967722e-07
Position 414: 2.0380816334063335e-07
Position 423: 9.357189516087978e-08
Position 469: 6.981987882009649e-08
Position 475: 4.7762907432326016e-08
Position 442: 4.474191438256877e-08
Position 821: 2.5991262879113974e-08
Position 444: 2.2382616369113572e-08
Position 373: 1.9521416578528443e-08
Position 450: 1.222321485359362e-08
Position 305: 8.804502938093999e-09
Position 525: 3.1912585051547273e-09
Position 679: 1.5124444172592508e-09
Position 309: 5.020372863673334e-10
Position 667: 3.8859212134531624e-10
Position 96: 2.641762160227503e-10
Position 684: 1.8674706064535697e-10
Position 84: 9.123063823566077e-11
Position 314: 6.184733715662113e-13
