Gene = ZBTB41
index = 1591
Annotated 5SS: [ 1189  8851  9781 12251 19555 22126 23979 25533 28383]
Annotated 3SS: [ 8642  9710 12102 19424 22029 23871 25426 28293 40527]
SMsplice 5SS: [ 1189  8851  9781 12251 19555 22126 23979 24612 25533 28383]
SMsplice 3SS: [ 8642  9710 12102 19424 22029 23871 24527 25426 28293 32624]
top_k =  500
Partition function (log Z): -6.106125272815143

Sorted 5' Splice Sites (High to Low Probability):
Position 28383: 0.9815346684453671
Position 19555: 0.9402207101789205
Position 22126: 0.9280885545957439
Position 25533: 0.9052131187689727
Position 23979: 0.8877327216621408
Position 12251: 0.8804363435968539
Position 9781: 0.6952298469209112
Position 1189: 0.5993927712251564
Position 26808: 0.5585161027374275
Position 24612: 0.47305313146416533
Position 19968: 0.3121870858151058
Position 21958: 0.23128553988327905
Position 24603: 0.1708408212229434
Position 32756: 0.13394098387819106
Position 896: 0.12904064098382176
Position 87: 0.12384751477833446
Position 28154: 0.1189070467764869
Position 1995: 0.11858815390294795
Position 9847: 0.10012121901965507
Position 20355: 0.09720049999118097
Position 9818: 0.07310467229328635
Position 30473: 0.07093117737091253
Position 8676: 0.06800328639964853
Position 1081: 0.06574233601367312
Position 4822: 0.061404169822849484
Position 12475: 0.06049653275016138
Position 19544: 0.0582064306601207
Position 28580: 0.05740351423666109
Position 2388: 0.05691106411249751
Position 9842: 0.051395087512561013
Position 20511: 0.03428187421769372
Position 3300: 0.03297351496486735
Position 14233: 0.03294057215077008
Position 889: 0.02922674661792699
Position 25985: 0.026627667184233005
Position 2222: 0.024846440828789323
Position 10391: 0.023641141590130057
Position 1249: 0.02351123552103912
Position 26399: 0.022832741477734612
Position 8058: 0.021378933071688113
Position 8855: 0.020228465919349486
Position 26645: 0.020124615658557797
Position 25736: 0.01990255283031419
Position 30809: 0.019428998273488415
Position 1919: 0.018274642709663207
Position 20113: 0.017974786701433144
Position 27408: 0.016848121967472516
Position 24654: 0.016465050736327917
Position 168: 0.016345898018312256
Position 25035: 0.01632950010580563
Position 31851: 0.015155534374254827
Position 14228: 0.014317988997677812
Position 8757: 0.01113151065391454
Position 15652: 0.010680030060208416
Position 24955: 0.010598835574986157
Position 22156: 0.010531170162988353
Position 37941: 0.01046634980467361
Position 1588: 0.010065606855305923
Position 24873: 0.010062327758619273
Position 459: 0.008881855949717356
Position 2463: 0.008667366509045453
Position 31766: 0.00837156243033102
Position 12213: 0.007863299554514064
Position 11980: 0.007811503067906145
Position 32902: 0.007794881403934958
Position 27416: 0.00767785922872087
Position 13371: 0.006552397992672225
Position 12507: 0.0059218814259089725
Position 23189: 0.005823842047908762
Position 25273: 0.005642941344924578
Position 6294: 0.005510640403481605
Position 1089: 0.005311412535338708
Position 9863: 0.005123495671801883
Position 24883: 0.00512036015797713
Position 19742: 0.004824391997242451
Position 3729: 0.004605709815409871
Position 27356: 0.004580076506419266
Position 2705: 0.004514838650776043
Position 26755: 0.004271786865720569
Position 26825: 0.003964353691599724
Position 22468: 0.003878292231067351
Position 262: 0.0035985473576237792
Position 7369: 0.0031770560119707848
Position 8802: 0.003131297313297461
Position 7042: 0.0026144277308499633
Position 4915: 0.002520254929515803
Position 28859: 0.0024114553950213857
Position 886: 0.0022407193241696572
Position 27062: 0.001781673973691895
Position 26388: 0.0017496416201207212
Position 32052: 0.0016297250090992893
Position 14180: 0.0015354153097196185
Position 27562: 0.0010293079999455592
Position 30822: 0.0009710570838172241
Position 30978: 0.0008851894157400294
Position 272: 0.0008609232124489687
Position 24188: 0.000591629090394418
Position 22851: 0.0005577474300960989
Position 24391: 0.0004750829303745316
Position 23993: 0.00042099736333189365
Position 518: 0.0003528223898405033
Position 10101: 0.00035117275388124456
Position 30241: 0.00030490654669169855
Position 160: 0.000297842912622226
Position 22953: 0.0002651343911471986
Position 22130: 0.00024978477981804897
Position 22116: 0.00023760416631593816
Position 217: 0.0001940062390968292
Position 378: 0.00017373920949283826
Position 1039: 9.954903487638618e-05
Position 2072: 6.631724602954035e-05
Position 9855: 6.22006510054629e-05
Position 584: 5.1242084287667085e-05
Position 703: 4.55734518690138e-05
Position 397: 3.9907960538856315e-05
Position 1016: 3.979855982208309e-05
Position 158: 3.813012461086813e-05
Position 61: 3.7967772821704286e-05
Position 1007: 3.5480767021662174e-05
Position 706: 1.390971176062848e-05
Position 331: 1.163796949588343e-05
Position 1276: 1.0513779870713673e-05
Position 579: 8.840610031038403e-06
Position 147: 7.669860172362516e-06
Position 1300: 6.672292759501858e-06
Position 935: 5.356552962640579e-06
Position 471: 4.88744886128193e-06
Position 635: 4.822471257155931e-06
Position 40: 3.700431308252636e-06
Position 153: 3.5763929574869312e-06
Position 390: 3.014720279880461e-06
Position 849: 2.9097790428467857e-06
Position 1109: 2.7775315205172e-06
Position 692: 2.5244305297736376e-06
Position 381: 2.348396386893065e-06
Position 1165: 2.0206124376443497e-06
Position 28657: 1.8743820697843846e-06
Position 967: 1.4333701610609e-06
Position 441: 9.839576252043136e-07
Position 603: 8.235946159470946e-07
Position 400: 8.118954557621996e-07
Position 728: 6.786339098643666e-07
Position 415: 6.322345538856882e-07
Position 367: 4.7209364573895263e-07
Position 516: 1.961847055497763e-07
Position 444: 1.899502647661012e-07
Position 47: 1.2517603223447393e-07
Position 587: 6.684393270759336e-08
Position 348: 6.352004611822179e-08
Position 5: 4.8964351211151196e-08
Position 413: 6.221738908257211e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19424: 0.9999358795825989
Position 28293: 0.9758136925237667
Position 9710: 0.9253876948231016
Position 25426: 0.8882265528059948
Position 22029: 0.8671259328795775
Position 12102: 0.8612360936715366
Position 23871: 0.7646569136625843
Position 32624: 0.6527842819619551
Position 24527: 0.648077325358179
Position 26654: 0.292303788915061
Position 26588: 0.2895834325477949
Position 21843: 0.2754394511083874
Position 19832: 0.24355349284747402
Position 41283: 0.22504984327536812
Position 37641: 0.12487496724318045
Position 23838: 0.1240884344532823
Position 8642: 0.09703588875275182
Position 20090: 0.0911629602323819
Position 28054: 0.08503968847349674
Position 28511: 0.06299103914479919
Position 1918: 0.06105805602553277
Position 30380: 0.05038740291399313
Position 12351: 0.04941880201732801
Position 14093: 0.04879397645816747
Position 4689: 0.04173536391486823
Position 19881: 0.036533417146760824
Position 19673: 0.0344452579710647
Position 2145: 0.034387852445147846
Position 20446: 0.03233764760897672
Position 31671: 0.02975220323758682
Position 1835: 0.029375762198725165
Position 2117: 0.029009785895458138
Position 12068: 0.02870458239738223
Position 21991: 0.027827269600180244
Position 10245: 0.023641141590130067
Position 25659: 0.023178061002832016
Position 31948: 0.022485349979851216
Position 3144: 0.021901646240082777
Position 2277: 0.02154934158108546
Position 24727: 0.021157640238591107
Position 27247: 0.020871486234777598
Position 37098: 0.020429868609620996
Position 30687: 0.01581926288456294
Position 27992: 0.014255012769308977
Position 30334: 0.01422946093118049
Position 4728: 0.012844345958152611
Position 39669: 0.012118420741954596
Position 621: 0.01205728624476307
Position 20112: 0.012045607460850195
Position 25715: 0.011647521730571568
Position 25475: 0.01145691100837867
Position 7976: 0.011454467575583363
Position 28040: 0.011277086541166405
Position 24470: 0.01086738505671561
Position 36969: 0.010821039246708014
Position 15462: 0.010680030060208416
Position 7861: 0.00992446549610475
Position 12440: 0.009588444443466449
Position 24867: 0.009456198203782636
Position 4705: 0.009344714879344398
Position 26256: 0.008947736645068061
Position 30435: 0.008895292559586954
Position 28248: 0.008625254668448585
Position 27938: 0.0084282487695367
Position 27298: 0.008234571467835065
Position 11737: 0.007811503067906137
Position 1973: 0.007416537159602737
Position 34939: 0.007372768183358144
Position 1412: 0.007270323318040283
Position 26331: 0.007044088137059568
Position 30717: 0.007018216030241792
Position 3167: 0.006666911971348483
Position 1774: 0.006591824055419953
Position 28772: 0.006487902352231426
Position 774: 0.0062384471495659215
Position 25213: 0.0061730018264124584
Position 20025: 0.005658287382161451
Position 31242: 0.005613730679633693
Position 38381: 0.0055873736674011635
Position 8675: 0.005458671533458215
Position 13106: 0.00543260922899106
Position 24539: 0.005257128150303011
Position 26291: 0.00516963666429527
Position 25623: 0.005142699492464681
Position 26679: 0.005117529148022899
Position 25921: 0.00460554655943823
Position 23068: 0.004519505617451933
Position 2165: 0.004297197058574148
Position 33560: 0.004167490844754972
Position 760: 0.0041671007390454845
Position 31706: 0.004008865506592794
Position 1092: 0.0037433354442358148
Position 34560: 0.0037339103436283124
Position 1711: 0.0035832297796118103
Position 19967: 0.0035396810164436488
Position 26217: 0.003420921651432423
Position 33497: 0.0033620762643818145
Position 1900: 0.0032316262007312767
Position 2624: 0.0032042059917869255
Position 7172: 0.0031770560119707826
Position 25360: 0.003106447626580125
Position 12372: 0.003051849726281933
