Gene = SEC13
index = 1238
Annotated 5SS: [  129  3129  5858  8600  9214 15620 16146 17153]
Annotated 3SS: [ 3083  5741  8447  9079 15485 16021 17005 19803]
SMsplice 5SS: [  129  5858  8600  9214 15620 16146 17153]
SMsplice 3SS: [ 5741  8447  9079 15485 16021 17005 17350]
top_k =  500
Partition function (log Z): 14.268778692836968

Sorted 5' Splice Sites (High to Low Probability):
Position 9214: 0.9999389717932131
Position 129: 0.9883531072781934
Position 5858: 0.977153143392306
Position 8600: 0.9705787656100755
Position 16146: 0.9401717211713745
Position 17153: 0.9229547323700606
Position 15620: 0.9223100233944668
Position 2040: 0.5297088455347804
Position 8801: 0.45972398168283346
Position 11766: 0.45226480743420017
Position 6230: 0.3460702366833462
Position 670: 0.24000022068057536
Position 19926: 0.21334690408727214
Position 13692: 0.16802381788438717
Position 7936: 0.10201627941903188
Position 19629: 0.09344758834727425
Position 3129: 0.09191018488614587
Position 11805: 0.08372297868526293
Position 2954: 0.08120558082441362
Position 7741: 0.05972836304764166
Position 6335: 0.048337021602196564
Position 1641: 0.039718779532761074
Position 8175: 0.03748764239923803
Position 16917: 0.031242029758373254
Position 12709: 0.03075846670238074
Position 15578: 0.030381938962419745
Position 7852: 0.02920195061075434
Position 19469: 0.028216894742831226
Position 657: 0.023186375481485007
Position 13010: 0.021701368987062892
Position 6822: 0.020594264147750875
Position 5798: 0.020206505393884838
Position 11544: 0.01722177217580366
Position 6346: 0.01719189445921902
Position 1448: 0.017024833186302078
Position 17099: 0.016580006160573327
Position 13739: 0.015892514942095703
Position 5020: 0.015724449008327875
Position 7183: 0.015637635056891093
Position 1452: 0.015262216358303887
Position 4439: 0.015023747043851253
Position 16237: 0.01362214586229865
Position 3661: 0.01346235320699929
Position 997: 0.013382614086614703
Position 2994: 0.013284423513530161
Position 308: 0.012785520334935605
Position 16164: 0.011179438783307375
Position 2371: 0.010763745039996936
Position 2302: 0.010713213486989838
Position 4789: 0.010322455464257753
Position 19659: 0.009656907002037956
