Gene = NMD3
index = 945
Annotated 5SS: [  120   768  3775  6054 12190 13566 13923 16902 17537 19874 21364 25159
 26041 28271 29037]
Annotated 3SS: [  703  3639  5956 12108 13436 13831 16822 17439 19755 21217 25045 25967
 28163 28965 29489]
SMsplice 5SS: [  435  3775  6054 12190 13566 13923 16902 17537 21364 26041 27632 28271
 29037]
SMsplice 3SS: [ 3639  5956 12068 13436 13831 16801 17439 21217 25967 27505 28163 28965
 29489]
top_k =  500
Partition function (log Z): 16.379262076677783

Sorted 5' Splice Sites (High to Low Probability):
Position 28271: 0.9827345043383476
Position 21364: 0.9723753121060567
Position 6054: 0.9678962292439957
Position 13923: 0.9460844869113106
Position 29037: 0.9086377664281631
Position 12190: 0.880439295328296
Position 16902: 0.769091171661359
Position 17537: 0.7657548878180799
Position 3775: 0.7401548035731944
Position 435: 0.6536468898531175
Position 29601: 0.6407342597333037
Position 27632: 0.5733085104417642
Position 13566: 0.5264453137658376
Position 19874: 0.5129064253502691
Position 26041: 0.50226832089345
Position 1566: 0.46018099306207416
Position 768: 0.27107557217691153
Position 13586: 0.27095600306992307
Position 26102: 0.270764385102851
Position 29401: 0.264338612592978
Position 11628: 0.21285324414662854
Position 28857: 0.19035177105464862
Position 3729: 0.18128782961287132
Position 26109: 0.15282267038634287
Position 851: 0.14874399129846755
Position 14445: 0.11222744214232898
Position 343: 0.09707868230627477
Position 814: 0.09141986215936604
Position 28874: 0.08250864195984897
Position 8101: 0.07556250084964168
Position 25717: 0.07390353543245383
Position 446: 0.07380556175048443
Position 641: 0.07293318768240142
Position 8200: 0.06956884562557328
Position 16898: 0.058938257024791905
Position 120: 0.058925094481202415
Position 13554: 0.05852221342886859
Position 17123: 0.05822741516245543
Position 16126: 0.04947131972547445
Position 25159: 0.04388489758066853
Position 8519: 0.039266345816007873
Position 29592: 0.035741784100866134
Position 20737: 0.035238516055015746
Position 3858: 0.03289413643428613
Position 12109: 0.032232598362976615
Position 29349: 0.03063100154360994
Position 8066: 0.030404786141416458
Position 22191: 0.029508357925843262
Position 1534: 0.02674071653711322
Position 7640: 0.02602018326369882
Position 13762: 0.021998469882600683
Position 42: 0.021916791441113324
Position 7573: 0.021574679936201754
Position 28403: 0.02130554012044711
Position 15673: 0.019918799250476304
Position 1449: 0.019481562481998657
Position 6086: 0.017971368795715478
Position 25569: 0.017086715347492537
Position 3785: 0.01656520276519568
Position 8503: 0.013906425374770203
Position 18632: 0.01390269582109949
Position 6049: 0.013698494336069478
Position 13742: 0.013054047610009459
Position 30101: 0.012844964051168231
Position 1501: 0.012777275357933424
Position 1638: 0.011910159328515552
Position 27646: 0.010741489862500328
Position 22983: 0.01037339216172057
Position 11490: 0.010271548501942424
Position 12230: 0.00936432208628318
Position 23977: 0.009195649818912837
Position 9167: 0.00894630632429752
Position 23735: 0.008236885062561051
Position 1858: 0.008028729939093784
Position 3475: 0.0076925877701395935
Position 855: 0.007445320021854865
Position 8994: 0.007302927767242826
Position 215: 0.007200139103193492
Position 15669: 0.007043602122883293
Position 12943: 0.006999406800604419
Position 12443: 0.006534507064611684
Position 21947: 0.0065030026414695285
Position 3743: 0.0050402649878405585
Position 30504: 0.004902692303165008
Position 4132: 0.004769585210634698
Position 26171: 0.004268902986729341
Position 1861: 0.0038908164801696814
Position 26441: 0.003823211838929412
Position 2751: 0.0034059876910701265
Position 4064: 0.002892681796378748
Position 4983: 0.002554136267965015
Position 29376: 0.0024778022249385507
Position 5726: 0.002367725554788918
Position 22512: 0.002306504319421262
Position 3780: 0.0022585263731347773
Position 266: 0.002048691958525386
Position 319: 0.001922130715602359
Position 21341: 0.001877446783764891
Position 23846: 0.001804513212411065
Position 1826: 0.0017875218483341824
Position 1223: 0.0016842255619088746
