Gene = SPDYE5
index = 1309
Annotated 5SS: [ 583 1749 3283 4375 5696 8135 8362]
Annotated 3SS: [1529 3051 4315 5609 7740 8256 9211]
SMsplice 5SS: [ 583 7839 8135 8362]
SMsplice 3SS: [7740 7993 8256 9211]
top_k =  500
Partition function (log Z): -4.583762447814946

Sorted 5' Splice Sites (High to Low Probability):
Position 583: 0.919958622954619
Position 7839: 0.852364468743239
Position 8135: 0.7354572180597799
Position 8362: 0.5186539438166455
Position 5696: 0.3917174223073745
Position 4375: 0.3844231709350516
Position 240: 0.1977657751385542
Position 144: 0.13892888303452164
Position 3283: 0.11045858845541659
Position 327: 0.09373671624013473
Position 8382: 0.08158016630820586
Position 7625: 0.06466052432219377
Position 1749: 0.0539443359415069
Position 8627: 0.02175575467150659
Position 7914: 0.021690831922036944
Position 3156: 0.019614996183883668
Position 9039: 0.018897506213372304
Position 448: 0.01879164564660215
Position 3384: 0.014823202707085259
Position 536: 0.013126664419449862
Position 8759: 0.011272674551264144
Position 8139: 0.011238405974424963
Position 8793: 0.009663839190569764
Position 5501: 0.008567892051853475
Position 137: 0.0076539620941645375
Position 8572: 0.006593920538189889
Position 3471: 0.005069105452766348
Position 645: 0.0050489527124140685
Position 9013: 0.00488362538613254
Position 607: 0.004869738406801581
Position 1851: 0.004692255650709965
Position 6391: 0.00452344170362341
Position 302: 0.004406126906260628
Position 1652: 0.003945946230106231
Position 8343: 0.003572456531191312
Position 7989: 0.0033596187496323557
Position 552: 0.003076251106473261
Position 6088: 0.002569282584065532
Position 23: 0.00244145590218462
Position 9077: 0.0019993829478042358
Position 7804: 0.001453834913471449
Position 8825: 0.0012862166674446102
Position 708: 0.0012789711060779195
Position 6972: 0.000999813138809676
Position 953: 0.0008814267406627077
Position 9064: 0.000413503635851854
Position 214: 0.00031390990365756476
Position 316: 0.0003064324604277474
Position 2473: 0.0002393882927861226
Position 8163: 0.00023508304621546676
Position 8935: 0.00020098539853912606
Position 8070: 0.00017554852152338685
Position 7855: 0.00013047325995826366
Position 1939: 0.00010341793148147097
Position 299: 7.362387884928703e-05
Position 207: 7.224372224502227e-05
Position 106: 7.074779155755406e-05
Position 232: 4.614725597471528e-05
Position 1482: 3.690380445798216e-05
Position 922: 3.2287084091236345e-05
Position 929: 2.8036495989021403e-05
Position 7920: 2.1439108474436894e-05
Position 1203: 2.1324641915623356e-05
Position 443: 2.0937968292158463e-05
Position 740: 1.4276400663183817e-05
Position 63: 9.358952015879904e-06
Position 1080: 8.861571848941306e-06
Position 111: 8.274481795933792e-06
Position 569: 8.042367468917595e-06
Position 555: 7.380894329511867e-06
Position 985: 5.589466666770205e-06
Position 864: 3.767477445693153e-06
Position 763: 3.2320518445493413e-06
Position 343: 8.590226840694075e-07
Position 153: 2.7519075416880673e-07
Position 1469: 2.2701601829772267e-07
Position 216: 1.2847091277509591e-08
Position 408: 1.9754087964663797e-10
Position 406: 1.4803506617216208e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7740: 0.9605844048807526
Position 8256: 0.8615353083369108
Position 9211: 0.47657383914153195
Position 5609: 0.3457265649117677
Position 7993: 0.23659958854732918
Position 4315: 0.1986784756733003
Position 8749: 0.15724402616728012
Position 403: 0.1570139924543143
Position 367: 0.12044426531714159
Position 3082: 0.11421824579033253
Position 7918: 0.10887043499648061
Position 406: 0.0908332797460331
Position 8005: 0.08706901034606154
Position 4129: 0.08141825532258098
Position 4166: 0.06148882340813088
Position 1560: 0.05530251648227291
Position 8009: 0.05500831939558314
Position 7953: 0.046780265330977275
Position 8316: 0.04442942822622306
Position 8536: 0.03762991278451789
Position 7930: 0.032452357792664706
Position 5569: 0.03235088262296954
Position 7719: 0.028382114093932376
Position 7934: 0.027192928098348352
Position 7485: 0.0268219686871794
Position 7528: 0.0259162483903689
Position 8239: 0.025687356850421214
Position 8065: 0.02230134121132407
Position 8954: 0.022291971203283627
Position 7959: 0.018203197945481954
Position 239: 0.017478435707816414
Position 8846: 0.01636306182556326
Position 3051: 0.01612408880132896
Position 4033: 0.01592872881343677
Position 5292: 0.013618790488272215
Position 7553: 0.011922307244645484
Position 3333: 0.011851092876558467
Position 4092: 0.011088071944625525
Position 9167: 0.010742902490070755
Position 503: 0.009993402823699211
Position 8262: 0.009896152181113333
Position 3952: 0.008196778012850481
Position 461: 0.00804116176795048
Position 9132: 0.006185284196792477
Position 1529: 0.0052847680620559615
Position 5631: 0.005183504478796395
Position 8080: 0.004632687262306331
Position 548: 0.00454401103246409
Position 6291: 0.0045234417036234065
Position 3100: 0.0040160783739095745
Position 4106: 0.0033573744186388465
Position 8448: 0.00328656429222588
Position 5520: 0.0029666580378173713
Position 4334: 0.002952916654917384
Position 7676: 0.0026631490163703552
Position 3212: 0.002398489244328424
Position 442: 0.002316958174264518
Position 8983: 0.0016567914589404056
Position 5897: 0.0014219249871895
Position 9013: 0.0012672805687015652
Position 5856: 0.0011473575968760285
Position 6939: 0.001056332874379621
Position 4077: 0.0009356262515681587
Position 416: 0.0009350367270917381
Position 430: 0.00086054075100711
Position 5369: 0.0006318656928182521
Position 1797: 0.0005761614887722485
Position 1578: 0.0005740529092603597
Position 9185: 0.00047060828037654855
