Gene = KNG1
index = 752
Annotated 5SS: [  462  2940  5246  7985 10069 14354 15399 21931 22139 24324]
Annotated 3SS: [ 2828  5160  7811  9960 14268 15225 21822 22051 24245 26428]
SMsplice 5SS: [  200   462  2940  5246  7985 10069 14354 15399 21931 24324 24980]
SMsplice 3SS: [  301  2828  5160  7811  9960 14268 15225 21822 24245 24812 25123]
top_k =  500
Partition function (log Z): 12.866631301202702

Sorted 5' Splice Sites (High to Low Probability):
Position 14354: 0.9980476225677322
Position 462: 0.9898302322315647
Position 21931: 0.9860338253452547
Position 2940: 0.910111390561495
Position 7985: 0.8778977795946878
Position 200: 0.8085794369119597
Position 5246: 0.7661374612027606
Position 15399: 0.7628911142007484
Position 10069: 0.6830456552321889
Position 24324: 0.6805058960443076
Position 5643: 0.6599243532636778
Position 24980: 0.3989498513354843
Position 14641: 0.3954287103228072
Position 23281: 0.25977460450218476
Position 24984: 0.24968905238800154
Position 22139: 0.22761810598171275
Position 25188: 0.17282934566625474
Position 5276: 0.15772108087114586
Position 15618: 0.14315819175398115
Position 7037: 0.14284619762014897
Position 23292: 0.13000386534355032
Position 22167: 0.1283585425159431
Position 14666: 0.10665438097095466
Position 4023: 0.09758658363171904
Position 23379: 0.09238866765597861
Position 20801: 0.08983617945321407
Position 7095: 0.0709405273493518
Position 1910: 0.06950946699046502
Position 5705: 0.06775577281817664
Position 3260: 0.06412340503777686
Position 10910: 0.06281197684249049
Position 5296: 0.062022283623074034
Position 6225: 0.050199754944209994
Position 2914: 0.04121894230798887
Position 14787: 0.04015027196814237
Position 8122: 0.03922740923303871
Position 3026: 0.03436931466835295
Position 16551: 0.033444760665685754
Position 23296: 0.029105506085232682
Position 7342: 0.027890651766751127
Position 14124: 0.025985038824170772
Position 226: 0.02338051828250049
Position 10898: 0.02262985785171468
Position 23996: 0.022588914750053656
Position 20845: 0.01940205996461857
Position 3396: 0.018977567685565216
Position 4018: 0.018153897500459124
Position 1652: 0.018065623216361654
Position 18869: 0.017879923856977283
Position 21: 0.015235897041345205
Position 14771: 0.012789145270897806
Position 10073: 0.012778322793575554
Position 14613: 0.012716367341826833
Position 23205: 0.012627450973235668
Position 6656: 0.01220214967723848
Position 7099: 0.010444984892121856
Position 9793: 0.009064743700629874
Position 23543: 0.00883134194558442
Position 10862: 0.008550157175069694
Position 23210: 0.008541648941541087
Position 4411: 0.006988537912990822
Position 4087: 0.006248381491155114
Position 14583: 0.005927337809209368
Position 21911: 0.005110599139052869
Position 4320: 0.004805964707345753
Position 22933: 0.004497584075803074
Position 5253: 0.004302529268670134
Position 7174: 0.0035010002561802326
Position 23375: 0.003387666947361809
Position 1959: 0.0029418896873443638
Position 23095: 0.00279878323585933
Position 5895: 0.002605610058417014
Position 24026: 0.0023518470505762496
Position 1179: 0.001745806031519902
Position 1906: 0.0017091663413003936
Position 11657: 0.0016948658487050184
Position 23332: 0.0015969006747881636
Position 415: 0.0015895311088061726
Position 8205: 0.0015676643992158686
Position 26152: 0.0013562478430656335
Position 53: 0.001315642744780863
Position 144: 0.001199893867282769
Position 3964: 0.0008890777768186195
Position 5201: 0.000884869693424755
Position 2643: 0.000824768177865108
Position 1944: 0.0006926722722127847
Position 1892: 0.0006132598458799045
Position 3264: 0.0005561476328712398
Position 1918: 0.0005413871049120501
Position 10124: 0.0005059562195079875
Position 1343: 0.0004875478885533519
Position 208: 0.00045547153981659
Position 4627: 0.000453196844809444
Position 14727: 0.00042214964676285077
Position 4564: 0.0003589267742102508
Position 22563: 0.0003585843317460836
Position 4297: 0.00029890200543225884
Position 4239: 0.00029817640510742405
Position 2270: 0.0002922910672236317
Position 2630: 0.00029126132367212037
Position 22085: 0.00025857612845950394
Position 2788: 0.000256036450466507
Position 2946: 0.00022725429748693133
Position 434: 0.0002099017135382333
