Gene = PVRIG
index = 1102
Annotated 5SS: [ 165  793 1229 1438 1585]
Annotated 3SS: [ 476  877 1310 1523 1691]
SMsplice 5SS: [ 165 1438 1585]
SMsplice 3SS: [1310 1535 1691]
top_k =  500
Partition function (log Z): -1.4164413216645002

Sorted 5' Splice Sites (High to Low Probability):
Position 1438: 0.9383040611398797
Position 793: 0.5860534304397086
Position 1585: 0.5367405338669754
Position 165: 0.5192028603230101
Position 982: 0.419260235907857
Position 1229: 0.3678453470427641
Position 188: 0.34754879047623216
Position 693: 0.17860813907246148
Position 1614: 0.16821265045461953
Position 976: 0.07153822380580378
Position 363: 0.03292864015275742
Position 944: 0.022049809059493088
Position 1004: 0.020976391555640274
Position 176: 0.01932238126387466
Position 957: 0.01872330372528074
Position 158: 0.01605259721605545
Position 1802: 0.010774300934615667
Position 46: 0.005047189989943073
Position 616: 0.0040009747989329415
Position 889: 0.003165320925215048
Position 194: 0.0029531683306040324
Position 1164: 0.002615301241471178
Position 307: 0.001861077170179897
Position 198: 0.0017425862865539637
Position 765: 0.0006092423058150816
Position 169: 0.0005727420352031423
Position 1199: 0.0005492065261890126
Position 948: 0.00041437721198442476
Position 779: 0.0003536630970549837
Position 901: 0.00029875047840661204
Position 248: 0.00023124552970565462
Position 753: 0.0001378572065131243
Position 891: 8.37620321475902e-05
Position 1448: 7.37683864949192e-05
Position 274: 5.866027672499877e-05
Position 618: 5.486795914400017e-05
Position 246: 4.341096119649103e-05
Position 277: 1.8307503275818172e-05
Position 895: 1.507027612115095e-05
Position 493: 1.162187265127481e-05
Position 201: 5.667528799955527e-06
Position 77: 1.786107165438548e-06
Position 254: 3.5730346441823064e-07
Position 221: 3.233548285894584e-07
Position 281: 2.2668968963123837e-07
Position 57: 1.7885176777156644e-07
Position 83: 1.5678058653095452e-07
Position 27: 3.067272023265567e-08
Position 112: 1.7839448922679728e-08
Position 224: 2.4990346714083545e-09
Position 50: 2.8294881063105606e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1691: 0.8791403824743633
Position 1310: 0.7017584309553214
Position 877: 0.6673165846662171
Position 1535: 0.41740063721359527
Position 1523: 0.3475453170980639
Position 1352: 0.2477579591408967
Position 476: 0.24312849339736453
Position 1074: 0.1047009565947732
Position 707: 0.10134745953048714
Position 1039: 0.09654970058134459
Position 575: 0.08063632225809848
Position 615: 0.07882479496815328
Position 664: 0.05104352690251586
Position 684: 0.05026359840843914
Position 1117: 0.047617664846411216
Position 578: 0.03038137985602367
Position 245: 0.01607262129823594
Position 714: 0.015813611592548862
Position 1092: 0.015143860242668021
Position 334: 0.012183272949184655
Position 1841: 0.011577619139878531
Position 418: 0.009592086922332061
Position 358: 0.008554796272047364
Position 1984: 0.0073114031305734125
Position 2170: 0.006826008585435978
Position 533: 0.004710375021353591
Position 555: 0.004631951405684781
Position 2110: 0.004184017995907214
Position 1379: 0.004014127907908559
Position 1097: 0.003964182431065126
Position 2205: 0.002595605660090337
Position 2052: 0.0025184373975808533
Position 1556: 0.0024659356030491126
Position 686: 0.002332946170354062
Position 306: 0.0017027172430843886
Position 1495: 0.0016158890098038464
Position 1750: 0.001601945434249633
Position 692: 0.0015895756504743987
Position 1885: 0.00156588204705069
Position 1563: 0.0013710897427753695
Position 269: 0.0012086917054777943
Position 622: 0.0009206007278642005
Position 1712: 0.0008971125076648971
Position 1133: 0.0008782464226108178
Position 1432: 0.0006544285400002134
Position 538: 0.0005761387464433635
Position 447: 0.00045667159282597556
Position 391: 0.0004550748179122718
Position 482: 0.00036689252438947017
Position 901: 0.0003597104704978493
Position 636: 0.0003546961511274133
Position 1776: 0.0003488564473371922
Position 586: 0.0002800923101387356
Position 2122: 0.0002568298654928821
Position 679: 0.00019777533323296864
Position 1542: 0.00015777334545932783
Position 632: 0.00014987782800704124
Position 1164: 0.0001277151366223256
Position 277: 0.00012034653860741126
Position 437: 0.00011579760264532804
Position 1919: 0.0001117761881397759
Position 1130: 8.447315934235255e-05
Position 842: 7.846157681183177e-05
Position 828: 7.227414760962394e-05
Position 1094: 5.810197472798001e-05
Position 728: 5.100110723366614e-05
Position 1382: 4.1673357359176226e-05
Position 627: 4.097022352388088e-05
Position 629: 3.652703020639539e-05
Position 1217: 3.611741964018097e-05
Position 486: 3.327266863627077e-05
Position 423: 3.1723313002745793e-05
Position 2004: 3.071714669012162e-05
Position 552: 2.7282782664421416e-05
Position 888: 2.4630666874903277e-05
Position 850: 1.75094222175187e-05
Position 396: 1.5248991560113606e-05
Position 809: 1.4951935365596334e-05
Position 252: 1.2220629626724159e-05
Position 378: 3.228754462487509e-06
Position 232: 1.7225464995655857e-06
Position 135: 1.4287428661890114e-06
Position 139: 4.699945820799287e-07
Position 108: 1.396062637172529e-07
Position 174: 1.3515385957187727e-07
Position 101: 2.2217774687016203e-08
Position 132: 1.1608496775762471e-08
Position 179: 1.0361895759866926e-08
Position 151: 7.656684276026609e-09
Position 98: 3.7924835903523225e-09
Position 112: 3.3025542629228475e-09
Position 153: 1.295319548674074e-09
Position 213: 1.1403794268420627e-09
Position 158: 2.192395743051638e-10
