Gene = MAPKAP1
index = 816
Annotated 5SS: [   328   2826  14993  87089 113011 129585 166334 188201 204672 228143]
Annotated 3SS: [  2735  14843  86915 112833 129474 166225 188059 204533 228044 233630]
SMsplice 5SS: [   328   2826  14993  22948  86314  87089 107667 113011 129585 151292
 151755 166334 188201 190325 194564 204672 212070 228143 233542]
SMsplice 3SS: [  2735  14843  22847  86160  86915 107595 112833 129474 151195 151624
 166225 188059 190190 194460 204533 211972 228044 233449 233630]
top_k =  500
Partition function (log Z): -107.11552171994603

Sorted 5' Splice Sites (High to Low Probability):
Position 2826: 0.9999963466859134
Position 14993: 0.961352682904312
Position 328: 0.7422124155355936
Position 20527: 0.3435472777674708
Position 22948: 0.3086192681842804
Position 11216: 0.21775506171956346
Position 244: 0.20115443532297267
Position 13077: 0.1774759267588767
Position 15930: 0.1099547845426399
Position 16826: 0.03621182243337258
Position 11817: 0.027134994120590027
Position 22953: 0.0254310973086107
Position 10525: 0.023679455949120864
Position 11857: 0.023135090054725506
Position 4: 0.017802217313901775
Position 16464: 0.017648061300448607
Position 217: 0.01413641101695538
Position 2665: 0.010741729363327164
Position 221: 0.007665147159024753
Position 18735: 0.006984774979203847
Position 1690: 0.006151256813010466
Position 148: 0.005377892879512105
Position 1181: 0.004363447630596727
Position 4522: 0.004334518285293783
Position 465: 0.0040477843600723
Position 19518: 0.003820436229139544
Position 6431: 0.0036537188426689023
Position 16100: 0.0021701064960534242
Position 5374: 0.0021564971094215255
Position 16110: 0.002145811714993123
Position 657: 0.0018159111418069264
Position 272: 0.0014411894670459712
Position 720: 0.0012879612768763227
Position 1112: 0.0012339013462209357
Position 16254: 0.001023416589595438
Position 304: 0.000986170606815801
Position 1100: 0.0008746634063757708
Position 558: 0.0008705003375309207
Position 11415: 0.0005162626526262876
Position 2659: 0.00046706072459219835
Position 5661: 0.00045673145411008253
Position 13404: 0.0004316693841747162
Position 9169: 0.0004039058542063551
Position 661: 0.00036846399137310196
Position 370: 0.000320640765267099
Position 6339: 0.0003170555587968162
Position 146: 0.0002747571876771772
Position 562: 0.0002735510990623024
Position 1273: 0.00027208954937111944
Position 123: 0.00027056442493561257
Position 687: 0.00026708472296351236
Position 292: 0.0001924780076973951
Position 7220: 0.00018936850120514461
Position 1430: 0.00018079560291091952
Position 940: 0.00016111147942743457
Position 1918: 0.00014430678231631231
Position 532: 0.00013088572963355024
Position 1636: 0.00012519806014949536
Position 1886: 0.00010551243848617775
Position 1585: 0.0001038676655843266
Position 1520: 0.00010307787345922425
Position 1999: 9.806452576078781e-05
Position 1617: 5.901264971607038e-05
Position 1955: 3.767859974857946e-05
Position 1492: 3.440715043180038e-05
Position 2024: 2.6594863321692922e-05
Position 1632: 2.5734580696928044e-05
Position 5718: 2.3540951435609675e-05
Position 1527: 2.1039337406614895e-05
Position 5987: 1.5644342909845e-05
Position 5734: 1.4104254533938784e-05
Position 4313: 5.543636918008826e-06
Position 130: 4.516485917596695e-06
Position 261: 6.73003181864647e-07
Position 4150: 5.499390125928911e-07
Position 5321: 4.2087926893131234e-07
Position 4509: 4.0495360001223546e-07
Position 3408: 2.9460582634789937e-07
Position 4266: 2.8308110423183985e-07
Position 4309: 1.665020005931045e-07
Position 156: 1.4722291377080848e-07
Position 5367: 1.1244025083055809e-07
Position 5345: 9.854954102653875e-08
Position 4114: 9.23458205614001e-08
Position 4224: 8.738208557947978e-08
Position 3080: 6.279827790967339e-08
Position 4307: 5.3861697866480277e-08
Position 345: 1.4559226837843527e-08
Position 339: 1.2076209378396179e-08
Position 5094: 7.524506605904269e-09
Position 116: 3.955698938488689e-09
Position 174: 3.889207141752699e-09
Position 12: 3.2669072489196184e-09
Position 337: 2.5510679471399868e-09
Position 276: 2.384051191266779e-09
Position 350: 6.728413863831332e-10
Position 431: 5.866258345173367e-10
Position 3589: 3.411713855936848e-11
Position 2690: 1.5908955523133422e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2735: 0.8748414033080887
Position 14843: 0.6871206214057604
Position 22847: 0.5671760901238564
Position 20385: 0.33801720727217816
Position 26913: 0.3096705491272813
Position 14690: 0.27515699679493366
Position 19426: 0.21236126629292876
Position 12934: 0.17754624766904645
Position 15730: 0.13484519094150474
Position 11051: 0.1177823808399702
Position 11166: 0.09576831321159245
Position 2715: 0.06629661998252824
Position 2593: 0.06231969220582527
Position 28020: 0.05206683310963622
Position 21044: 0.043074145931041294
Position 16636: 0.035098090172654535
Position 11724: 0.03321249934756504
Position 18567: 0.027877875021669492
Position 23050: 0.02397506023267018
Position 20484: 0.023164546268357865
Position 16330: 0.018784665036695538
Position 23562: 0.01803978748326602
Position 11699: 0.01431207756841395
Position 10428: 0.011928509811387591
Position 10268: 0.011831048074183153
Position 18180: 0.007757845179600597
Position 24129: 0.007070925015196052
Position 23536: 0.005443219068286193
Position 19482: 0.004945163613601932
Position 16048: 0.00472067388758586
Position 16615: 0.0046892913957758305
Position 10852: 0.0046749024743556545
Position 1491: 0.0046414152705614
Position 2742: 0.0037702589200524607
Position 11753: 0.0037535402281115224
Position 6212: 0.0032754262559495256
Position 21040: 0.0031887924715575094
Position 19116: 0.0028599033415510075
Position 102: 0.002836660580106826
Position 440: 0.002784448306554734
Position 19113: 0.0026657223541117587
Position 2664: 0.0025762869075191437
Position 5192: 0.0019133996790459762
Position 4294: 0.001598423301375971
Position 15750: 0.0013689540948321037
Position 18147: 0.0012411660554055716
Position 4334: 0.0011734911597704927
Position 4265: 0.0011222486993498872
Position 1519: 0.0009750144404100233
Position 1020: 0.0008873978205879029
Position 2522: 0.000806292283786967
Position 16757: 0.0007043701927292763
Position 6233: 0.0006059580422836849
Position 7338: 0.0005529869372234743
Position 15619: 0.0004533995848725941
Position 5579: 0.00041888198240529423
Position 15250: 0.000398504237488374
Position 15892: 0.00039083315591599283
Position 217: 0.0003894100630379406
Position 1792: 0.0003772934457183323
Position 5485: 0.00035448048142930176
Position 1535: 0.00034865575738806705
Position 13341: 0.0003344967782873352
Position 1058: 0.00032933310010182354
Position 4420: 0.0003163601353416257
Position 2747: 0.00031034975537594687
Position 1462: 0.00024356295681201052
Position 15066: 0.00023246865341993881
Position 11387: 0.00022387418544697756
Position 16798: 0.0002220642785560367
Position 15181: 0.0002156501167708386
Position 8996: 0.00019679899794481655
Position 6215: 0.00019648836622030016
Position 8970: 0.00013599189407510575
Position 7053: 0.0001268512887693133
Position 1099: 0.00012338370551986087
Position 1154: 0.0001228897846271439
Position 116: 0.00012238978889740921
Position 12430: 0.00011685194945926353
Position 2390: 0.0001144060247789817
Position 183: 0.00011395473578327292
Position 6043: 0.00011152815638280828
Position 5786: 0.00010875776541917211
Position 3190: 0.00010792246426140262
Position 2418: 0.00010741097774554917
Position 5239: 0.0001015490538202933
Position 1108: 0.00010111179073698922
Position 13376: 9.717260588738105e-05
Position 11295: 9.704950573265767e-05
Position 5241: 9.455456389118973e-05
Position 8794: 9.410437215931848e-05
Position 4091: 9.144850114811863e-05
Position 11240: 9.139338106861005e-05
Position 1416: 8.766275944722677e-05
Position 9963: 7.677017314173955e-05
Position 4125: 7.388496120459582e-05
Position 5549: 7.314282924586909e-05
Position 213: 6.945152437838742e-05
Position 6285: 6.817774234900931e-05
Position 13845: 6.744279788205313e-05
Position 2463: 6.456243317220885e-05
Position 7022: 6.332037378544615e-05
Position 8298: 6.140663176486557e-05
Position 408: 5.2123927035325026e-05
Position 7678: 4.809422929664472e-05
Position 4900: 4.511870146192896e-05
Position 955: 4.0300679298104085e-05
Position 1175: 3.735429507396349e-05
Position 11622: 3.34826398426644e-05
Position 3169: 3.203252574014203e-05
Position 9987: 3.154833404776135e-05
Position 4306: 2.991570620080496e-05
Position 605: 2.9145358184286392e-05
Position 1620: 2.5645223823305585e-05
Position 130: 2.5401093284809476e-05
Position 9588: 2.5070929077360034e-05
Position 1470: 2.499150317223122e-05
Position 1157: 2.4649933328689393e-05
Position 9553: 2.4295819194017905e-05
Position 12214: 2.4029931920853563e-05
Position 7334: 2.348282844304605e-05
Position 4240: 2.332120402227326e-05
Position 1446: 2.0026847514615743e-05
Position 4438: 1.9846449881444532e-05
Position 6016: 1.9749940070677437e-05
Position 4243: 1.914028324568594e-05
Position 4649: 1.8399725804134755e-05
Position 642: 1.7981739071015274e-05
Position 1758: 1.7942324446943137e-05
Position 1323: 1.7891299192070413e-05
Position 1085: 1.7433055979622116e-05
Position 2928: 1.6861062208996245e-05
Position 1125: 1.680435491881164e-05
Position 313: 1.6402827559869007e-05
Position 10696: 1.539878480424348e-05
Position 1640: 1.4655192521514721e-05
Position 4063: 1.4171681329595299e-05
Position 8713: 1.3434599997793842e-05
Position 4868: 1.2496022250913404e-05
Position 8323: 1.2082116976843295e-05
Position 9653: 1.151833554727768e-05
Position 1630: 1.1492590266672916e-05
Position 345: 1.1437198698134602e-05
Position 3466: 1.0771544599626182e-05
Position 310: 1.0516525298618372e-05
Position 8772: 1.0141734688470014e-05
Position 4312: 1.007463241968649e-05
Position 1261: 9.994760305658787e-06
Position 1931: 9.308368101390868e-06
Position 5449: 8.83016086551555e-06
Position 3926: 8.308024377689773e-06
Position 7029: 8.09493395107057e-06
Position 4798: 7.646596811313525e-06
Position 1133: 7.239610691138344e-06
Position 4801: 7.180004486234403e-06
Position 7358: 6.962064664605589e-06
Position 5160: 6.6775936168425e-06
Position 8752: 6.586061096555626e-06
Position 3165: 6.242091107020943e-06
Position 594: 5.8155424751622725e-06
Position 3870: 5.791703373831374e-06
Position 3226: 4.439970571375535e-06
Position 272: 4.26282560077074e-06
Position 5811: 4.062592879325448e-06
Position 7829: 3.789083739941721e-06
Position 5835: 3.683385681176587e-06
Position 7945: 3.2051094346850474e-06
Position 4826: 3.07329886600171e-06
Position 6676: 3.0297308181607327e-06
Position 2986: 2.665082274926655e-06
Position 4042: 2.2861716843570274e-06
Position 3965: 1.7189043974411635e-06
Position 3039: 1.647169332814375e-06
Position 5701: 1.5381269508792823e-06
Position 3115: 1.014810177169824e-06
Position 4627: 9.865443222175518e-07
Position 3820: 9.020517886919379e-07
Position 4103: 7.848675995603184e-07
Position 3247: 7.155881363885386e-07
Position 3902: 5.309741101112149e-07
Position 962: 4.567168809448679e-07
Position 3001: 3.854588754226645e-07
Position 3329: 3.722018515675041e-07
Position 1896: 3.648139933676809e-07
Position 2557: 1.9919506522768317e-07
Position 609: 1.928877564160459e-07
Position 6298: 1.9149990413736618e-07
Position 185: 1.8286741572609728e-07
