Gene = TNFSF18
index = 1465
Annotated 5SS: [ 223 7025]
Annotated 3SS: [6993 9249]
SMsplice 5SS: [223]
SMsplice 3SS: [9249]
top_k =  500
Partition function (log Z): -9.753828924385278

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9582304411299869
Position 9405: 0.6319536551102772
Position 9142: 0.27778218732269977
Position 5085: 0.16376616710168046
Position 544: 0.08677274753249806
Position 7025: 0.07835348523439134
Position 9157: 0.040617788248483264
Position 9164: 0.03992726680007846
Position 9932: 0.027546115527292376
Position 6807: 0.023673897624001426
Position 10139: 0.023072904616828913
Position 7193: 0.02103751582251308
Position 8231: 0.020235509501997928
Position 8280: 0.016245461337903812
Position 1596: 0.016204422710199232
Position 417: 0.01509756926441628
Position 10282: 0.009542708328182539
Position 10682: 0.008145715198365489
Position 1382: 0.007655090283999582
Position 646: 0.006427316467980318
Position 1529: 0.005732363239117529
Position 9094: 0.005700852546528372
Position 635: 0.0042172488302502295
Position 1386: 0.003643006207224904
Position 246: 0.00355430450670943
Position 6695: 0.003450929026191379
Position 1329: 0.002846671494543227
Position 649: 0.0026425001337943847
Position 6745: 0.0026316563317615033
Position 690: 0.002524926210050724
Position 5033: 0.002492955363923246
Position 2772: 0.002331597232930651
Position 8252: 0.0021789003086027724
Position 1051: 0.0018893030132540027
Position 2389: 0.0014458502131154173
Position 6734: 0.0012576176395226173
Position 6730: 0.0009707111040274032
Position 6797: 0.0009422786202912507
Position 7083: 0.0007989952531802044
Position 402: 0.00031041565584390254
Position 350: 0.00011303167318597003
Position 800: 6.541827366436031e-05
Position 436: 4.06278425027708e-05
Position 163: 3.9466300648932654e-05
Position 1323: 2.2314826708456798e-05
Position 869: 8.455699114241622e-06
Position 29: 6.718412648944547e-06
Position 191: 5.952462555809296e-06
Position 311: 3.413005015593104e-06
Position 471: 3.3820996393996584e-06
Position 306: 3.147918704036959e-06
Position 237: 3.031256508657875e-06
Position 453: 2.039043518230707e-06
Position 688: 1.902788641363007e-06
Position 717: 1.2129863926761483e-06
Position 339: 9.71920153281483e-07
Position 710: 8.79828141100844e-07
Position 653: 8.214041604628562e-07
Position 144: 7.531386572576892e-07
Position 390: 7.443811384389256e-07
Position 872: 7.380943315364232e-07
Position 69: 5.713155429420155e-07
Position 1030: 4.85565784559923e-07
Position 286: 3.8776622342041786e-07
Position 797: 3.7047727443063545e-07
Position 337: 2.9319891119629425e-07
Position 618: 2.1916779366648116e-07
Position 996: 1.956864020922561e-07
Position 673: 1.1540894916970734e-07
Position 168: 1.0232962032879111e-07
Position 321: 9.64538635934204e-08
Position 71: 3.631818222831727e-08
Position 383: 1.3525243252036273e-08
Position 370: 1.2320705818679282e-08
Position 735: 1.1159571950029235e-08
Position 298: 4.332480222694949e-09
Position 289: 3.5045148620981685e-09
Position 39: 3.315086413870734e-10
Position 277: 1.5751687274002749e-10
Position 499: 7.505430910219584e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9249: 0.8741694324319375
Position 9028: 0.3655894937607102
Position 10202: 0.26754371719523345
Position 10087: 0.10997609948005613
Position 4853: 0.10738325604500647
Position 10539: 0.10729845598517333
Position 523: 0.06948728595388008
Position 6993: 0.053278931855048735
Position 9596: 0.04406458662014144
Position 9627: 0.0387534510689843
Position 6629: 0.03670095164387806
Position 7916: 0.03548001587546795
