Gene = SSX2IP
index = 1346
Annotated 5SS: [  175 19369 19900 20865 24424 26129 28091 28348 32228 34198 34714 38663
 40184]
Annotated 3SS: [19236 19729 20651 24312 25992 28014 28169 32076 34060 34539 38547 40017
 42937]
SMsplice 5SS: [  175 10208 19369 19900 20865 24424 26129 28091 28348 32228 34198 34714
 38663]
SMsplice 3SS: [10157 19236 19729 20768 24312 25992 28014 28169 32076 34060 34539 38547
 46085]
top_k =  500
Partition function (log Z): 3.6616991424009884

Sorted 5' Splice Sites (High to Low Probability):
Position 10208: 0.9988746760253693
Position 19900: 0.9972345833938191
Position 24424: 0.9970448512915414
Position 175: 0.9714733266553398
Position 28091: 0.968833503478393
Position 34714: 0.9131505456777833
Position 20865: 0.8741049810179264
Position 34198: 0.7314216357479576
Position 32228: 0.7149467429618485
Position 30200: 0.6411511818471756
Position 28348: 0.6362377702028945
Position 26129: 0.6263564643302884
Position 26991: 0.475326824579833
Position 38663: 0.3951206416278948
Position 19369: 0.394367836127424
Position 24124: 0.34915731256200705
Position 4784: 0.25270493704142977
Position 27676: 0.23704676105882985
Position 30509: 0.2346326681910272
Position 20698: 0.22999859114875687
Position 32254: 0.21038802484149366
Position 23980: 0.18623684084558068
Position 19357: 0.16144197281898195
Position 35023: 0.13639355777761533
Position 35313: 0.12038761376233223
Position 33576: 0.0914052137352232
Position 22903: 0.08272885567239387
Position 25765: 0.08124585234220655
Position 27920: 0.06869815741250851
Position 14332: 0.06683805514009222
Position 25772: 0.06396028027490559
Position 8718: 0.05978254392696547
Position 19303: 0.051289814208346385
Position 14694: 0.05118504884612633
Position 494: 0.046857047306641274
Position 392: 0.044581968447097664
Position 25635: 0.03749644043975622
Position 37023: 0.03732892705040778
Position 40184: 0.037290398960142246
Position 2273: 0.035929876262808025
Position 32271: 0.035717242514505185
Position 13087: 0.02911488015600705
Position 28579: 0.027626344055308005
Position 36543: 0.02632783150700157
Position 7882: 0.025745378266681912
Position 26302: 0.025373181751555212
Position 8348: 0.024366770915947737
Position 12281: 0.023138256056066894
Position 1268: 0.022616869236123466
Position 6908: 0.02002473301505401
Position 36734: 0.019769951698113145
Position 26610: 0.018338649070288315
Position 30193: 0.018169569923092384
Position 24765: 0.016723946635685338
Position 32123: 0.016344405450946942
Position 23998: 0.016343967992759653
Position 32149: 0.014905472420212985
Position 21094: 0.014834215288132994
Position 34160: 0.014295725318172789
Position 23353: 0.013671027448020163
Position 9431: 0.012789622126718256
Position 14402: 0.012581360028559516
Position 28075: 0.011196887059712857
Position 7578: 0.011057080766156469
Position 1501: 0.010635762010474293
Position 14545: 0.010596824684064417
Position 4981: 0.01054583191255025
Position 29024: 0.009660937217585026
Position 22237: 0.009081096707364978
Position 1728: 0.008829836991479973
Position 2242: 0.007822197484386832
Position 5961: 0.00755227328024658
Position 34069: 0.007541425425375411
Position 3971: 0.007416054965930351
Position 20985: 0.007126578504415948
Position 34143: 0.006756507272132206
Position 14874: 0.006672661489569178
Position 31288: 0.006504600697433019
Position 4971: 0.0059528497584473905
Position 3909: 0.0055620501041497615
Position 29011: 0.005499090665704174
Position 34753: 0.005098546368739336
Position 4033: 0.004890598719756015
Position 27982: 0.004841627894180453
Position 1076: 0.004498646428567303
Position 8748: 0.004479293360353978
Position 3837: 0.004458579931092202
Position 7368: 0.004094904318770636
Position 7811: 0.004010160946140912
Position 5527: 0.0037134943108942707
Position 35730: 0.003616576447420916
Position 8977: 0.0032274363823385868
Position 34294: 0.0031279702526631537
Position 7221: 0.0030668951231405377
Position 22156: 0.0025530309573882177
Position 4894: 0.002503832889766456
Position 28258: 0.002437345955354188
Position 2224: 0.0024188635322373343
Position 1272: 0.002343072541142358
Position 5324: 0.002306560138947684
Position 21197: 0.002269208905877616
Position 23975: 0.0022582777386338285
Position 7626: 0.0022099604042839587
Position 5057: 0.002168376111794726
Position 7795: 0.0021278238038532544
Position 22186: 0.002050876216508059
Position 3437: 0.0020425422980651386
Position 22874: 0.001874904878802693
Position 33774: 0.001849054323102789
Position 3645: 0.0018471678584741067
Position 270: 0.0018156017165581477
Position 28587: 0.0017342562373730375
Position 2676: 0.001468690435464454
Position 23154: 0.0014398860397313552
Position 2688: 0.001372710891197521
Position 2256: 0.001278389628051213
Position 143: 0.0012142975707459941
Position 4938: 0.0011809425307657447
Position 24658: 0.0011608120507060674
Position 1089: 0.001146526480366354
Position 5107: 0.001138760736596395
Position 2220: 0.0010779029924860917
Position 385: 0.001036235129801017
Position 1479: 0.0010070642988861014
Position 21213: 0.0009987481082437625
Position 27074: 0.0007670953541018329
Position 344: 0.0007519746485418464
Position 2248: 0.0007329123017080928
Position 35027: 0.0006885091429479418
Position 2000: 7.570558282205861e-05
Position 24377: 7.52725669192854e-05
Position 237: 3.4228851882207426e-05
Position 28412: 1.9540235640111413e-05
Position 24431: 1.912786252050515e-05
Position 20911: 1.0698734852937729e-05
Position 1388: 8.833787902858452e-06
Position 396: 8.589976854425202e-06
Position 194: 8.192237045086382e-06
Position 2047: 8.020062319404338e-06
Position 1148: 6.611178574030693e-06
Position 35267: 3.473696083355605e-06
Position 820: 3.0395111741986114e-06
Position 204: 2.112889922998574e-06
Position 1056: 1.540791746683922e-06
Position 1236: 1.4858614688900913e-06
Position 924: 1.4226061484955077e-06
Position 1049: 1.4056617387834232e-06
Position 169: 9.544628251197138e-07
Position 692: 8.765322809860745e-07
Position 862: 3.023473498682336e-07
Position 738: 2.41441887454038e-07
Position 699: 8.111048107737622e-09
Position 302: 2.2787010044815044e-09
Position 356: 1.524861809221076e-10
Position 598: 5.5830756888138996e-11
Position 327: 4.122864371603222e-11
Position 687: 3.170182520941622e-11
Position 532: 1.8857378737610735e-11
Position 425: 4.611371480550257e-12
Position 299: 2.228541426382949e-13
Position 336: 3.020094265349057e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 10157: 0.9988746760253697
Position 32076: 0.9924179235949919
Position 19729: 0.9486274737818525
Position 24312: 0.9015969355000768
Position 28014: 0.8547411964959368
Position 34060: 0.7454899750890107
Position 20768: 0.7359649806597222
Position 34539: 0.6242052911460136
Position 25992: 0.5882178220536332
Position 26871: 0.46085646869605784
Position 28169: 0.43348620844159746
Position 38547: 0.3938009751598774
Position 19206: 0.3794746981980255
Position 30107: 0.3316325975267371
Position 23919: 0.2916043366826139
Position 30074: 0.2915786556414315
Position 34542: 0.2754391220313481
Position 20651: 0.2650583808814458
Position 23883: 0.26170161709677303
Position 40017: 0.24971545956872138
Position 30386: 0.23290431858359623
Position 19236: 0.22762492495672693
Position 4712: 0.19319196750802117
Position 38820: 0.18614529582243433
Position 42937: 0.16655766554310786
Position 27372: 0.1390502318494171
Position 36847: 0.1325200768790762
Position 46085: 0.12857575420886685
Position 27798: 0.11310350098367633
Position 34899: 0.10418244725982882
Position 27779: 0.08569727052042986
Position 28157: 0.07513046276328249
Position 4685: 0.07295863597939202
Position 24288: 0.06906891592556286
Position 14182: 0.06683805514009222
Position 22782: 0.0657836962765002
Position 342: 0.062248939290628816
Position 8560: 0.06120591229266862
Position 25611: 0.060855483794077306
Position 25693: 0.05991758591106884
Position 33385: 0.0581715859354681
Position 14579: 0.05785771033569552
Position 35117: 0.05185651473230626
Position 2158: 0.049244456666982926
Position 19710: 0.04860710961196613
Position 34956: 0.0468959566236749
Position 28246: 0.0447220884519896
Position 27375: 0.043943422191840546
Position 26021: 0.04390494718641631
Position 28221: 0.034978823400016165
Position 36638: 0.03411906331142509
Position 30176: 0.03215965692961221
Position 45345: 0.02933491960599675
Position 28308: 0.028575253741623723
Position 33510: 0.028366019977047203
Position 35203: 0.028355505343155424
Position 35401: 0.02820726156004406
Position 25590: 0.028065170759844663
Position 20603: 0.027347632704122916
Position 39925: 0.026805167150609134
Position 28452: 0.025260939226879237
Position 7672: 0.025138605955333893
Position 36375: 0.0245298843493054
Position 12157: 0.023138256056066894
Position 20631: 0.02287552621231392
Position 27464: 0.02216686439879038
Position 20585: 0.020248708787050394
Position 25462: 0.01989126176455909
Position 35164: 0.01932990382508548
Position 14331: 0.018826295677904625
Position 27599: 0.017426890899114082
Position 20984: 0.017080543599163632
Position 20550: 0.016682652414824476
Position 6794: 0.01654829942108714
Position 35540: 0.01592781451136304
Position 3709: 0.015884200486367288
Position 35297: 0.015376811518710575
Position 28912: 0.015160027883289209
Position 12850: 0.014584927968805004
