Gene = DPT
index = 468
Annotated 5SS: [  395 15044 28248]
Annotated 3SS: [14917 28139 32648]
SMsplice 5SS: [  395  9453  9742 10681 15044 20551 28248]
SMsplice 3SS: [ 9369  9553 10551 14917 20455 28139 32648]
top_k =  500
Partition function (log Z): -2.76286321624553

Sorted 5' Splice Sites (High to Low Probability):
Position 15044: 0.9788370445465809
Position 28248: 0.9637784446485226
Position 395: 0.9634010027355814
Position 10681: 0.950409143694525
Position 20551: 0.7952752453042002
Position 9453: 0.6998915160144241
Position 22994: 0.6410662288309135
Position 9742: 0.4667448031953662
Position 18556: 0.40037264119384486
Position 8315: 0.37783064992822807
Position 25897: 0.23829367944238505
Position 11188: 0.18824921097624084
Position 20178: 0.1712141164015319
Position 8308: 0.1539271920165692
Position 28951: 0.15200250391927556
Position 9469: 0.11371627239512351
Position 13267: 0.10861897458106914
Position 13890: 0.1046657996095979
Position 18304: 0.08979516850247135
Position 9500: 0.08691494045643089
Position 14677: 0.07632400642668778
Position 19105: 0.07435240340527316
Position 9913: 0.06738132791394222
Position 13439: 0.05733801570157797
Position 14064: 0.056315851430417695
Position 9732: 0.05238112001436047
Position 32841: 0.043638033774247895
Position 9115: 0.03531447726126925
Position 9509: 0.033830766702341745
Position 10988: 0.03070796372959384
Position 20574: 0.0302527118576975
Position 40: 0.027905514831225626
Position 16650: 0.027377858149463863
Position 15386: 0.023526999832201367
Position 2315: 0.02288008654191475
Position 16646: 0.021830447441978373
Position 9140: 0.0207970898778184
Position 737: 0.01994122043607463
Position 17615: 0.0198867996959184
Position 6075: 0.018420530375573205
Position 17608: 0.017762048976215902
Position 200: 0.017446953053307686
Position 4909: 0.01598215303067897
Position 28557: 0.015981006384545266
Position 17646: 0.015236378561456114
Position 3283: 0.014978487263519498
Position 10246: 0.014270704972271432
Position 15118: 0.012228604312809503
Position 2389: 0.011372749636603442
Position 2759: 0.009392943128304595
Position 21366: 0.008945452745683301
Position 15026: 0.008898716825821218
Position 16164: 0.00870613680105597
Position 22236: 0.00716982657656782
Position 19866: 0.005222565424290796
Position 16930: 0.005201081857810186
Position 18012: 0.004411672577272641
Position 9504: 0.004145782567977942
Position 20600: 0.004040468514507964
Position 11567: 0.003907562015314225
Position 9450: 0.0037309842158836795
Position 12248: 0.0037108928541704582
Position 16519: 0.003393089957922184
Position 11200: 0.00304711592297793
Position 11003: 0.00273968787495449
Position 19843: 0.0026484234483347005
Position 252: 0.002325395738410775
Position 10065: 0.0017929829260305203
Position 17161: 0.0012252044175889737
Position 362: 0.0012191879559382383
Position 17733: 0.001047059005770861
Position 17830: 0.0008928446811445346
Position 111: 0.0007018759383788548
Position 3674: 0.0003571446372882248
Position 6866: 0.0003160476256927597
Position 204: 0.0003084035730931058
Position 146: 0.00022646043975586903
Position 292: 0.00016603239095172622
Position 10758: 0.00011808946114392991
Position 15964: 6.622102836810924e-05
Position 19075: 5.7223157784778946e-05
Position 176: 4.75209067065337e-05
Position 15476: 3.978257826578894e-05
Position 679: 3.81839170483782e-05
Position 264: 3.28594113456273e-05
Position 2569: 2.391547796926097e-05
Position 683: 1.5776491089918462e-05
Position 16761: 1.2885436240506185e-05
Position 17: 1.1648327468841695e-05
Position 4466: 9.389924321357399e-06
Position 15796: 6.765548155703083e-06
Position 484: 6.183981409895168e-06
Position 14975: 5.758667774476526e-06
Position 16623: 5.3212427796828825e-06
Position 722: 4.983085170773825e-06
Position 2970: 4.9040591361764355e-06
Position 16938: 4.899053535351673e-06
Position 15083: 3.7984909130633527e-06
Position 60: 2.4220977787308398e-06
Position 68: 2.414522646580324e-06
Position 2185: 2.249036434008099e-06
Position 1041: 1.5551671244329032e-06
Position 126: 7.688134067626483e-07
Position 356: 5.520883945122062e-07
Position 537: 3.09670599677193e-07
Position 236: 3.001627127194465e-07
Position 100: 1.0167669584175877e-07
