Gene = MTERF1
index = 890
Annotated 5SS: [ 64 666]
Annotated 3SS: [ 606 5955]
SMsplice 5SS: [  64 6854]
SMsplice 3SS: [6726 7151]
top_k =  500
Partition function (log Z): -8.268682946736693

Sorted 5' Splice Sites (High to Low Probability):
Position 6854: 0.7108838550409686
Position 3843: 0.630339309335032
Position 64: 0.5759755200020348
Position 81: 0.3286011707494857
Position 6352: 0.3258544596140596
Position 5639: 0.1869980856949302
Position 4732: 0.14665073200905038
Position 4236: 0.08252039819693349
Position 78: 0.058908932656913444
Position 5851: 0.042690431893810596
Position 666: 0.039739692708147714
Position 6126: 0.033462181462260626
Position 5535: 0.031384620210418865
Position 1108: 0.023913979924422842
Position 733: 0.020299913964880772
Position 4872: 0.019557368897325452
Position 488: 0.019183283238480814
Position 4726: 0.017613293057289297
Position 6395: 0.016270927642030728
Position 3796: 0.01347814727854234
Position 4019: 0.010169428092189672
Position 6591: 0.005389424059634076
Position 239: 0.005113598817924565
Position 2011: 0.0043895834368420025
Position 2733: 0.003204029909903943
Position 5383: 0.0022412260762806327
Position 4334: 0.002001728055713691
Position 196: 0.0014710626592414713
Position 949: 0.0008065747807877303
Position 7025: 0.0007089843087090865
Position 6862: 0.0006901229297878497
Position 2518: 0.0006770451156761728
Position 1806: 0.0006432277553643498
Position 7548: 0.0006252943052372877
Position 277: 0.00035074825719033935
Position 115: 0.0002645259461608156
Position 52: 0.00024742413662305607
Position 57: 0.00018353309593272982
Position 28: 0.0001391349770001984
Position 459: 9.460191396220011e-05
Position 219: 7.016316381546347e-05
Position 524: 5.155805231771372e-05
Position 967: 4.0436841768758834e-05
Position 387: 3.8959228850739456e-05
Position 119: 3.328696128378191e-05
Position 430: 3.144586512888955e-05
Position 307: 2.8291100214168284e-05
Position 125: 1.8623980065439294e-05
Position 438: 1.8034535315795645e-05
Position 121: 1.588724323670092e-05
Position 807: 1.0513091161679048e-05
Position 396: 5.267319482838846e-06
Position 89: 4.189858733405279e-06
Position 679: 4.05012845628429e-06
Position 350: 2.7961238206411267e-06
Position 730: 2.287307580239732e-06
Position 134: 1.8256809805687375e-06
Position 212: 1.7631415184323541e-06
Position 44: 1.6107753184576173e-06
