Gene = TMEM167A
index = 1417
Annotated 5SS: [  176 12489 15620]
Annotated 3SS: [12378 15584 20341]
SMsplice 5SS: [  176 12489]
SMsplice 3SS: [12399 20341]
top_k =  500
Partition function (log Z): -11.795287362193926

Sorted 5' Splice Sites (High to Low Probability):
Position 176: 0.9952975034695067
Position 12489: 0.5707922785123865
Position 15620: 0.47257657324613866
Position 12542: 0.4079720633151036
Position 11484: 0.22965026113974818
Position 8266: 0.16011297118009427
Position 2478: 0.12255923688086456
Position 15481: 0.10747571464222942
Position 8026: 0.1062061496581649
Position 16460: 0.09493775088510453
Position 6134: 0.0604027198332741
Position 17439: 0.0502514215820567
Position 14278: 0.036716587227108834
Position 19921: 0.025934825071985607
Position 4132: 0.02390093758517902
Position 896: 0.015298697580206726
Position 11573: 0.014781910640478206
Position 196: 0.0028982356659802127
Position 360: 0.0008169843525734003
Position 264: 0.0002329773503151958
Position 49: 0.0001735559059877906
Position 385: 0.00016793130317930264
Position 425: 0.0001441501788550515
Position 142: 0.00012630366935241787
Position 183: 7.748848612403144e-05
Position 987: 6.334113028464236e-05
Position 1688: 2.4448759590975707e-05
Position 202: 1.6959857783477178e-05
Position 3145: 1.2869565910638512e-05
Position 718: 1.0002982705570262e-05
Position 3556: 7.569527694136791e-06
Position 5524: 4.05710625898468e-06
Position 3202: 3.2948615058350313e-06
Position 698: 2.719865140645247e-06
Position 341: 2.5499565517503304e-06
Position 1001: 2.4067670541978166e-06
Position 1403: 2.1018437680732733e-06
Position 620: 1.321377514567002e-06
Position 2388: 1.2353225723299888e-06
Position 220: 1.2200661382562717e-06
Position 689: 1.0321998649702995e-06
Position 2496: 8.107933935578291e-07
Position 249: 7.785305207611999e-07
Position 56: 5.842138191528973e-07
Position 448: 5.709362262680382e-07
Position 245: 4.1685105273696624e-07
Position 1595: 3.758354474029923e-07
Position 1074: 3.263589510037479e-07
Position 1699: 3.1741451099821333e-07
Position 887: 2.683742432449554e-07
Position 2012: 2.622177998330142e-07
Position 2258: 2.3748283576209375e-07
Position 147: 2.1964977199001825e-07
Position 1368: 2.013025745296308e-07
Position 8: 1.828478333923276e-07
Position 268: 1.5715996131654966e-07
Position 496: 1.161326418961311e-07
Position 624: 1.0272482451803072e-07
Position 402: 7.285237378933006e-08
Position 549: 5.3783746944992465e-08
