Gene = PSMG3
index = 1092
Annotated 5SS: [870]
Annotated 3SS: [2142]
SMsplice 5SS: [870]
SMsplice 3SS: [2142]
top_k =  500
Partition function (log Z): -12.20521248342523

Sorted 5' Splice Sites (High to Low Probability):
Position 870: 0.6849236638919214
Position 720: 0.08754009940239917
Position 723: 0.07291155289567619
Position 1487: 0.05102656417070035
Position 727: 0.04870340260979
Position 2287: 0.0427239120094222
Position 1833: 0.03736280122239475
Position 2269: 0.028731163362303042
Position 1790: 0.021128925780759485
Position 696: 0.016735253434360806
Position 1781: 0.012366421460644572
Position 699: 0.011362029043304933
Position 1305: 0.010818928537990864
Position 2029: 0.009341586917249458
Position 1115: 0.008617425493123713
Position 152: 0.0056118916244580035
Position 270: 0.0044769556160039
Position 146: 0.004234750092834274
Position 2278: 0.0036363845588803204
Position 2036: 0.003029486075816847
Position 338: 0.0026403778493853808
Position 389: 0.0026242038143040446
Position 759: 0.0024754365984547633
Position 2039: 0.0022092030539572244
Position 140: 0.0019100053916591947
Position 701: 0.0018742428368661126
Position 1270: 0.00161469546313436
Position 906: 0.001610874371925107
Position 580: 0.0014835954267477137
Position 185: 0.001478538309537458
Position 822: 0.001158499555955988
Position 259: 0.0010678459041641329
Position 1414: 0.0010378201591340105
Position 753: 0.0007590728079878334
Position 849: 0.0005895238118181257
Position 1452: 0.0005851594464448945
Position 237: 0.00048307091640252396
Position 66: 0.0004696734057370735
Position 817: 0.0003507714883974195
Position 672: 0.0003182108718501209
Position 1984: 0.00029846103335628467
Position 1601: 0.0002895244797422906
Position 1377: 0.00027131174175811776
Position 2292: 0.00025690324550620104
Position 875: 0.0002356182115544788
Position 256: 0.00015254581167986007
Position 30: 0.00014989215344553443
Position 57: 0.00013625410085246265
Position 138: 0.00011399430997619838
Position 471: 7.639505815585413e-05
Position 367: 3.9568932196287384e-05
Position 424: 3.261558475571112e-05
Position 708: 3.101082643791318e-05
Position 1187: 2.6966018818353745e-05
Position 401: 2.2248128600284868e-05
Position 789: 2.0747391284224117e-05
Position 1948: 1.6741972386008147e-05
Position 2101: 1.0540995452113516e-05
Position 585: 8.028938079431032e-06
Position 55: 6.7726000435913955e-06
Position 272: 6.441902809229246e-06
Position 60: 5.520599874491776e-06
Position 756: 3.792774055877176e-06
Position 552: 1.1099135843613384e-06
Position 533: 8.532571117159984e-07
Position 455: 2.5179131066130096e-07
Position 411: 4.84857148764304e-08
Position 539: 6.6787376904344955e-09
Position 215: 6.109578378578515e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2142: 0.6940070862368344
Position 1886: 0.13698248203903876
Position 1693: 0.049900163766749564
Position 1716: 0.04891575835282409
Position 2466: 0.04199974159200417
Position 1396: 0.03698372340672074
Position 2530: 0.03450245316510204
Position 2166: 0.03334160322282554
Position 2606: 0.011676290705832117
Position 1732: 0.011059154011314729
Position 1861: 0.010884799740059743
Position 1601: 0.007473154513411887
Position 2643: 0.00608440767421304
Position 2498: 0.005944342458666318
Position 719: 0.004728330317225113
Position 2441: 0.004695651459604674
Position 1640: 0.004506569962083062
Position 2194: 0.004442811060838703
Position 800: 0.0039033420375535082
Position 644: 0.0034333045148108262
Position 1584: 0.0032726832104334152
Position 2388: 0.0031848565498269186
Position 1709: 0.0027692146952648733
Position 632: 0.002763287061381772
Position 805: 0.0025407566796635823
Position 2445: 0.0021703026944874
Position 2191: 0.0018562052506043668
Position 1214: 0.0017233688558433403
Position 2327: 0.0015932498788326416
Position 1674: 0.001566381814563719
Position 1729: 0.0015654156923252517
Position 2488: 0.0015490549960974472
Position 2111: 0.0012369808239802368
Position 1763: 0.0010104330235833792
Position 2066: 0.0008181052807076682
Position 235: 0.000642121935035164
Position 1079: 0.0006409593305016729
Position 2356: 0.0006080020004497963
Position 1605: 0.0004858801891620592
Position 767: 0.00047242454757291517
Position 863: 0.00046945546468586707
Position 2176: 0.00046768522808979116
Position 2324: 0.0004377245830276086
Position 2286: 0.00043645242766057025
Position 808: 0.00041660708634712893
Position 2232: 0.0003886146991686044
Position 1825: 0.00038531236603234567
Position 392: 0.00037853228687502775
Position 1846: 0.0003731060208357865
Position 924: 0.0003483683914910646
Position 915: 0.0003313820445483145
Position 2407: 0.0002253001579940812
Position 1182: 0.00022413174802973453
Position 739: 0.0001959883863120056
Position 683: 0.0001795948563129455
Position 1222: 0.00017885789125678033
Position 1955: 0.00017636763395085449
Position 1541: 0.0001323642258665961
Position 686: 0.00012609242066398467
Position 742: 0.00011903548230068037
Position 1562: 9.829822377640072e-05
Position 849: 9.210433549079767e-05
Position 1338: 5.79912593189503e-05
Position 660: 5.154160338035915e-05
Position 1364: 3.249380495953108e-06
Position 689: 1.9185576667732997e-06
Position 1263: 1.8801017700139655e-06
Position 1311: 1.6054976590680782e-06
Position 776: 1.2482193879294726e-06
Position 826: 9.910594985970208e-07
Position 817: 7.193777322825127e-07
Position 1413: 1.8983315687690956e-07
Position 471: 1.5945007210117013e-07
Position 419: 1.4018142203875088e-07
Position 1481: 1.265640158007645e-07
Position 1407: 1.2330856463668782e-07
Position 1040: 4.1948826264137263e-08
Position 1344: 3.5679041822066156e-08
