Gene = TADA3
index = 1371
Annotated 5SS: [ 532 1488 3035 3239 5549 5742 7432 8720]
Annotated 3SS: [ 1253  2783  3132  5406  5637  7321  8533 12197]
SMsplice 5SS: [  532   773  1488  3035  3239  5333  5549  5742  7432  8720 12359]
SMsplice 3SS: [  616  1365  2783  3132  5207  5406  5637  7321  8533 12197 12465]
top_k =  500
Partition function (log Z): 13.000796191214668

Sorted 5' Splice Sites (High to Low Probability):
Position 5742: 0.99997989331195
Position 5549: 0.9987274735941678
Position 3239: 0.8895329912988021
Position 3035: 0.7862156736188314
Position 532: 0.7706605332994474
Position 12359: 0.758500844191018
Position 5333: 0.7448669033241643
Position 8720: 0.7405940813503414
Position 1488: 0.7237888040795057
Position 7432: 0.6870642898646651
Position 773: 0.40966478493560127
Position 807: 0.2812503228412162
Position 10505: 0.2518028190155882
Position 8877: 0.19772821564221232
Position 358: 0.18579789042826966
Position 5068: 0.15628925879684533
Position 7200: 0.10408070862917879
Position 702: 0.08760400522618729
Position 1344: 0.08608516880273985
Position 8143: 0.08575207689451636
Position 3290: 0.06886999436583745
Position 1285: 0.06479036477595443
Position 5144: 0.056663744409646444
Position 679: 0.05314883743097311
Position 4938: 0.05232624180667698
Position 1190: 0.0505740247249374
Position 7040: 0.04038147647150292
Position 536: 0.038684114380475254
Position 2812: 0.03503239631362894
Position 3182: 0.03424969182786051
Position 12387: 0.02676290074527861
Position 6381: 0.024750683020622482
Position 1117: 0.021034920257675543
Position 11204: 0.017302008572499816
Position 2325: 0.015907673026758974
Position 3070: 0.013587495733711536
Position 4774: 0.012796839595912364
Position 213: 0.010368980848295226
Position 7517: 0.008686045816938482
Position 10227: 0.00859265145511756
Position 738: 0.00816932810390844
Position 2658: 0.008098240536504098
Position 641: 0.007434499360098432
Position 9830: 0.007293655327810004
Position 11944: 0.006539853654173681
Position 6061: 0.005930743102963923
Position 2073: 0.004685677027537266
Position 2514: 0.004642694116499602
Position 2643: 0.004475169746928684
Position 7180: 0.003823552250314284
Position 1534: 0.003703924354837023
Position 1588: 0.003668277113544684
Position 2485: 0.003513054040775386
Position 763: 0.0033443213638157413
Position 11344: 0.0032089773714047295
Position 8101: 0.003144392709716473
Position 6576: 0.0031296809662319995
Position 10250: 0.003030109987035445
Position 8022: 0.002975236748821056
Position 337: 0.002736838904772979
Position 3301: 0.0025912585527213205
Position 2836: 0.0025646928381713972
Position 1580: 0.002331420077760981
Position 6204: 0.0022120674789557018
Position 1467: 0.001991869335559604
Position 4942: 0.0016349621553780665
Position 913: 0.0014049952060786448
Position 2191: 0.0013867803513304734
Position 1465: 0.0013059700171543752
Position 1148: 0.0012636601668098186
Position 1688: 0.0012562338122667068
Position 1098: 0.0012133859081634667
Position 7254: 0.0010504578813259767
Position 4815: 0.0008075801814673522
Position 7564: 0.0007869431925562668
Position 1061: 0.0007457254050079505
Position 1827: 0.00048635802969394673
Position 6358: 0.0003736859535845046
Position 2436: 0.00033685237731487965
Position 1105: 0.00033646601799822346
Position 669: 0.00021191982690230181
Position 653: 0.00019696250611264554
Position 3282: 0.000174227605409267
Position 1325: 0.00012760744731001744
Position 1757: 0.00011994633967294895
Position 5579: 0.00010163897230931275
Position 1049: 0.00010066398335255315
Position 6: 8.914502019054525e-05
Position 922: 7.930641625822571e-05
Position 7539: 7.144992983977304e-05
Position 3836: 6.367794715075837e-05
Position 11: 5.253871545761945e-05
Position 903: 4.830496889071879e-05
Position 286: 4.667333247822101e-05
Position 384: 4.214386216071799e-05
Position 818: 4.0315303980854224e-05
Position 120: 2.8308168008518875e-05
Position 1121: 2.7341899420043205e-05
Position 373: 2.5131609297916365e-05
Position 275: 2.0668143874843015e-05
Position 1042: 1.7392730451858812e-05
Position 944: 6.922537990785445e-06
