Gene = SEC62
index = 1241
Annotated 5SS: [   94  8952 10287 16147 16489 19101 21595]
Annotated 3SS: [ 8842 10180 15941 16395 19039 21474 25828]
SMsplice 5SS: [   94  8952 10287 16147 16489 21595 29885]
SMsplice 3SS: [ 8842 10180 15941 16395 21474 29766 29977]
top_k =  500
Partition function (log Z): -3.265918758878701

Sorted 5' Splice Sites (High to Low Probability):
Position 16147: 0.9874214376443228
Position 10287: 0.9835933410980602
Position 8952: 0.8650242351295377
Position 29885: 0.7476265518774707
Position 16489: 0.6986404329667745
Position 21595: 0.6547927544306488
Position 94: 0.5392000803257897
Position 416: 0.4875321814237224
Position 19101: 0.4763428278264529
Position 26971: 0.41001080616113583
Position 15697: 0.21883309527407704
Position 16495: 0.20588705519763398
Position 16951: 0.19548280280242125
Position 17144: 0.14545270710099112
Position 21694: 0.14283807191724654
Position 25445: 0.12093005483137954
Position 18929: 0.11967982494305271
Position 2619: 0.10401650051036557
Position 1750: 0.09971239028327922
Position 2341: 0.04206660648860978
Position 579: 0.03873213788080204
Position 7665: 0.03601269163027084
Position 15243: 0.03487918713067471
Position 8936: 0.03226898745090885
Position 16755: 0.030103672329160426
Position 20639: 0.0284412629449817
Position 1827: 0.0236017843847715
Position 7238: 0.022705647220349612
Position 821: 0.021938101896989855
Position 21751: 0.021538180491392066
Position 15110: 0.016240188262385484
Position 191: 0.014636328985724752
Position 816: 0.014627655235098543
Position 30075: 0.012277350064158405
Position 6716: 0.010061022193445159
Position 7242: 0.009345412082050728
Position 21630: 0.008761216906699456
Position 30263: 0.008261836128897061
Position 5449: 0.008198827448363748
Position 2641: 0.008108741492481421
Position 813: 0.007972484066398599
Position 29842: 0.007392966115408089
Position 6104: 0.007033775792800385
Position 4151: 0.006929233481631445
Position 6684: 0.006854632203521567
Position 7661: 0.006727932778445689
Position 28132: 0.006672392432299644
Position 4183: 0.006181541250311649
Position 2913: 0.006163880907136968
Position 515: 0.0052935811365841905
Position 800: 0.0051628867395405505
Position 13038: 0.003097059582502819
Position 10913: 0.0030303245984537454
Position 8884: 0.0029812052800955134
Position 2738: 0.0029333251111636916
Position 8966: 0.0027952686204995546
Position 6115: 0.001776956697492375
Position 16124: 0.001616911392182586
Position 16468: 0.0011143200551559272
Position 18941: 0.0010695538711000625
Position 17276: 0.0009054847884132267
Position 16832: 0.0006325462740715102
Position 16675: 0.000495916867064837
Position 603: 0.00036245495665139087
Position 196: 8.417172963702951e-05
Position 1991: 7.296384137794298e-05
Position 2003: 7.287287038823859e-05
Position 1011: 4.995593379660174e-05
Position 201: 3.114696110855345e-05
Position 16513: 2.2342129671016438e-05
Position 2700: 1.60196658944382e-05
Position 300: 1.581978758614874e-05
Position 206: 9.101448794691522e-06
Position 2733: 5.5748014391483555e-06
Position 566: 5.5260210562659e-06
Position 367: 4.283905297362106e-06
Position 387: 2.908383991867622e-06
Position 248: 1.7863919025207995e-06
Position 524: 1.3716125340520068e-06
Position 29: 1.1363792221579046e-06
Position 139: 7.453218602701476e-07
Position 559: 3.7149259614536006e-07
Position 211: 2.111329043041616e-07
Position 303: 2.0245700452945495e-07
Position 395: 1.4318207129987217e-07
Position 306: 5.973300147017964e-08
Position 384: 5.299843615453246e-08
Position 378: 1.372281236794612e-08
Position 270: 4.9655578867868635e-09
Position 245: 6.74856718367423e-11
Position 272: 3.1067006367400146e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10180: 0.9706377092558324
Position 29977: 0.9130038038371159
Position 8842: 0.9030696964810417
Position 16395: 0.867559313003606
Position 29766: 0.798555707911048
Position 21474: 0.785266699862355
Position 15941: 0.6718735639753451
Position 26889: 0.4121652783908072
Position 19039: 0.4039904966473983
Position 15894: 0.26440123878919947
Position 15587: 0.20254749942537337
Position 18861: 0.1783072896428156
Position 25302: 0.12334449485412993
Position 16742: 0.10622071611036876
Position 2521: 0.10525857500704582
Position 17045: 0.08105006408092794
Position 1619: 0.08013506653383999
Position 16917: 0.06202261982991621
Position 15871: 0.05250150018042745
Position 693: 0.045750817586652906
Position 21519: 0.04404852952161302
Position 7585: 0.04274062440871651
Position 2232: 0.04163248856820257
Position 16398: 0.03751030242860369
Position 31564: 0.03645902203077008
Position 16651: 0.035139825996231853
Position 7091: 0.032051059302400355
Position 20421: 0.02876181668072593
Position 492: 0.028519723022977058
Position 16818: 0.02834883698687074
Position 15130: 0.026467865593688508
Position 291: 0.025229980948194185
Position 16826: 0.02490217067395852
Position 287: 0.016688956657020977
Position 6602: 0.015422145083125567
Position 15006: 0.013505779150782668
Position 19004: 0.013390551500358738
Position 27890: 0.012707779723141625
Position 1598: 0.011779188980590894
Position 1584: 0.011727255955783866
Position 16720: 0.009336048893894782
Position 15009: 0.009180650685416007
Position 4023: 0.008884154941155097
Position 25828: 0.008842160377543172
Position 16848: 0.00835858274489833
Position 15385: 0.007057528412711239
Position 10215: 0.006973614645996643
Position 6032: 0.006234687387797144
Position 15432: 0.00618650632542871
Position 2835: 0.006163880907136973
Position 2552: 0.005931992621662297
Position 16754: 0.005900962926634353
Position 1467: 0.004717572353394401
Position 5353: 0.004431121816839391
Position 1453: 0.00439581688122651
Position 237: 0.004311956074393529
Position 10126: 0.0042633535580547275
Position 4050: 0.004226619790787987
Position 1535: 0.004198310232002729
Position 314: 0.004160346363094044
Position 17073: 0.0038851632006220477
Position 15445: 0.00315396893298698
Position 5275: 0.0027551355619807524
Position 17140: 0.0026922669290312838
Position 223: 0.0026641467060958286
Position 12934: 0.002532293445964588
Position 1558: 0.00252251777750394
Position 704: 0.002361046656534294
Position 2532: 0.002226950760898118
Position 14966: 0.001965079963173011
Position 18916: 0.001952282262681627
Position 293: 0.0018201363615326111
Position 16920: 0.0017976830732557613
Position 16312: 0.0017492534172217583
Position 10091: 0.0017178720097294712
Position 343: 0.0015534258617534932
Position 6504: 0.0014935093138411782
Position 1641: 0.0013192224377105094
Position 6086: 0.0012942831057503506
Position 5841: 0.0012817619967452672
Position 2394: 0.001280727656777816
Position 23381: 0.0012421737404612592
Position 10833: 0.0011223951371661372
Position 5311: 0.001012570069543605
Position 23361: 0.0009755051682760822
Position 27134: 0.0009342671894339411
Position 16984: 0.0009296331201955367
Position 17093: 0.0009257508451944621
Position 10711: 0.0009188324718160945
Position 21831: 0.0008055378831373479
Position 1754: 0.0007388922752338601
Position 1492: 0.0006945769139364501
Position 521: 0.0005917423847453457
Position 252: 0.0005651195094130831
Position 12812: 0.0005647661365382323
Position 1621: 0.0005344051951053025
Position 10745: 0.0005202418889763236
Position 10626: 0.00046885510049519193
Position 25934: 0.0004258344439779098
Position 508: 0.0004181016738613088
Position 2201: 0.00039214463022798794
Position 227: 0.00038301849183602107
Position 2174: 0.0003745546586051202
Position 317: 0.00032309633834001755
Position 575: 0.00031798074660418184
Position 19986: 0.0002890164437470845
Position 437: 0.00022653618679195568
Position 21772: 0.00020790916458031015
Position 261: 0.0001993931022159507
Position 24254: 0.00018466023700221582
Position 1904: 0.0001788582844149491
Position 16794: 0.00017386298624829313
Position 17222: 0.00016352134390610292
Position 15696: 0.00014963826911092187
Position 17062: 0.00013759235669495078
Position 19501: 0.00010259591633897545
Position 16425: 8.709519865409364e-05
Position 16831: 8.338760811265637e-05
Position 18311: 7.788027131785442e-05
Position 22131: 7.033566229376834e-05
Position 16685: 4.928621267001212e-05
Position 16881: 3.819929659363599e-05
Position 16883: 3.478672364819002e-05
Position 19541: 3.3399805529577215e-05
Position 19279: 2.9786960129898796e-05
Position 16666: 2.39857723335885e-05
Position 623: 2.3222211445574224e-05
Position 907: 1.9871407527434436e-05
Position 17947: 1.527654233701111e-05
Position 16612: 1.4726470217730658e-05
Position 1384: 1.4408118702878442e-05
Position 17325: 1.361389613371043e-05
Position 20007: 1.249118299423894e-05
Position 16662: 1.2354426610587154e-05
Position 1130: 1.1632900627262709e-05
Position 643: 1.1478366219271604e-05
Position 2270: 1.02888615192995e-05
Position 1204: 7.983873387542162e-06
Position 909: 7.341708082458965e-06
Position 1417: 6.596712283539338e-06
Position 1258: 6.438985685821214e-06
Position 923: 6.241498947987227e-06
Position 2559: 4.383602894375193e-06
Position 21397: 3.576823071467265e-06
Position 552: 2.7171571839174733e-06
Position 16568: 2.6646601439483695e-06
Position 299: 2.2815090288599974e-06
Position 378: 2.186356500880125e-06
Position 16261: 2.054824378925085e-06
Position 530: 1.940719561911011e-06
Position 168: 1.8065724980362212e-06
Position 1874: 1.6401294719797177e-06
Position 323: 1.3702494000413287e-06
Position 330: 1.2840408169071934e-06
Position 327: 1.2711949986610667e-06
Position 311: 1.129516050605087e-06
Position 9945: 7.916284465618594e-07
Position 555: 5.979085420084987e-07
Position 11039: 4.4473877153392625e-07
Position 358: 4.2634763447249943e-07
Position 408: 1.9868693464052037e-07
Position 527: 1.1874716291212326e-07
Position 415: 8.251426611276299e-08
Position 190: 2.81507018827109e-08
Position 174: 2.357004467429275e-08
Position 607: 1.665148613144339e-08
Position 184: 1.1341478819856233e-08
Position 180: 8.363763718551891e-09
Position 533: 6.526002843418411e-09
Position 157: 6.515561926561261e-09
Position 583: 1.4064251876995941e-09
Position 420: 9.341865782965017e-10
Position 139: 1.3308103085037273e-12
Position 117: 1.3054627890466932e-12
Position 93: 6.752885972692418e-13
Position 97: 2.366908169598902e-13
