Gene = DFFB
index = 442
Annotated 5SS: [  437  1564  8720 10773 12495 15292]
Annotated 3SS: [ 1436  8530 10692 12323 15190 26225]
SMsplice 5SS: [  437  1564  8720 10773 12495 13038 15292]
SMsplice 3SS: [ 1436  8530 10692 12323 12884 15190 26225]
top_k =  500
Partition function (log Z): 1.6052012818803516

Sorted 5' Splice Sites (High to Low Probability):
Position 12495: 0.9329649695750261
Position 1564: 0.8945757513823691
Position 15292: 0.8445652323280044
Position 8720: 0.7791015000826074
Position 10773: 0.7344905708481667
Position 13038: 0.6635111896009328
Position 15644: 0.495712869504041
Position 7995: 0.47603141069206545
Position 12324: 0.3733180249373498
Position 437: 0.35156983135291714
Position 22747: 0.28536926819114783
Position 100: 0.279575664808084
Position 16947: 0.2660715585314543
Position 16886: 0.26287726904849407
Position 10794: 0.23085619052583148
Position 407: 0.22350808646107653
Position 15698: 0.2009914863591378
Position 15660: 0.12894433875371933
Position 721: 0.10419327371959962
Position 1586: 0.10237110359561433
Position 11142: 0.0923866921063391
Position 6229: 0.08092016048336281
Position 13259: 0.07986486511155527
Position 3453: 0.07850742929695186
Position 280: 0.06125127357102318
Position 172: 0.048359019006568346
Position 13847: 0.04663439341934193
Position 8578: 0.03248096887397745
Position 15310: 0.023913044841681518
Position 15857: 0.023421679867975668
Position 228: 0.02279665794941341
Position 22981: 0.021259226514701617
Position 13907: 0.020996420692355928
Position 10912: 0.020634236723599698
Position 899: 0.016947666708098344
Position 13723: 0.016242366497953936
Position 12858: 0.015761990140835423
Position 13879: 0.01472001455560752
Position 8895: 0.014098379082951001
Position 14951: 0.012937508439728771
Position 10383: 0.0120704204576318
Position 918: 0.011814088402423244
Position 11150: 0.011616936998412968
Position 862: 0.011442499061421342
Position 15939: 0.011330767720678788
Position 8416: 0.011201103483153618
Position 1213: 0.011102750704308113
Position 95: 0.011047831336380456
Position 8914: 0.010723783403757943
Position 3226: 0.009290511892435276
Position 13338: 0.008526993534719888
Position 10866: 0.007766360437087009
Position 799: 0.007513090145353718
Position 12345: 0.006954223172123897
Position 14371: 0.00687338403441165
Position 13891: 0.00652234996537266
Position 60: 0.005398439608622343
Position 1366: 0.00500454557621768
Position 12885: 0.004742658813102442
Position 13102: 0.004651243588042784
Position 13574: 0.004151072421770249
Position 709: 0.003788491595418802
Position 9758: 0.003669308717971174
Position 1359: 0.0036619821845981946
Position 13079: 0.003571780489937622
Position 495: 0.0031481047967415595
Position 12248: 0.0025916029209026373
Position 2128: 0.0025234340892811595
Position 1993: 0.002466141192622442
Position 8282: 0.002094549325863893
Position 2526: 0.0020703876327486407
Position 1530: 0.001985182827253706
Position 12060: 0.0018845153640897844
Position 8533: 0.0017853175299344616
Position 12615: 0.0017514498908980962
Position 14383: 0.0017111391136955605
Position 18639: 0.001698619607203188
Position 13464: 0.0015668275292664616
Position 1179: 0.0015507737413801295
Position 914: 0.0015353485378560463
Position 2554: 0.0014533284870426317
Position 1362: 0.0012936421629602263
Position 376: 0.0011240683225842174
Position 546: 0.0010721649164234107
Position 1634: 0.001059229932866279
Position 12740: 0.0009282777692428016
Position 8206: 0.0009116251365333442
Position 17826: 0.0009030605276108176
Position 9482: 0.0008938407282365406
Position 16869: 0.0008188658342875927
Position 13043: 0.0007461807706530831
Position 2543: 0.0007377262328934696
Position 110: 0.0006924415111824253
Position 3598: 0.0006161150823184741
Position 177: 0.0005057401191493959
Position 15631: 0.0004772026617939563
Position 13964: 0.0004674303723551443
Position 7388: 0.0004446598928915014
Position 1964: 0.000442005412692243
Position 2210: 0.0004307896831485902
Position 6276: 0.000347472096111467
Position 924: 0.0003226123482057344
Position 15608: 0.0003080325480542783
Position 12567: 0.0002330685891608228
Position 5152: 0.00020472802502730566
Position 142: 0.00020152370906701184
Position 1093: 0.00016340678959693184
Position 12349: 0.00015520672455867455
Position 13105: 0.00013444925713858871
Position 423: 0.0001332722536647224
Position 11750: 0.00011761433875367462
Position 13493: 0.00011407871399037285
Position 628: 9.998542960928529e-05
Position 2415: 9.534840557784995e-05
Position 11232: 9.202965340056837e-05
Position 13481: 8.289081736877406e-05
Position 105: 7.964077867213989e-05
Position 12928: 7.240491985141263e-05
Position 292: 6.14163418047221e-05
Position 13359: 5.1986330938756955e-05
Position 15580: 5.1519445544512857e-05
Position 13526: 4.8232587481708404e-05
Position 13121: 3.491230532937278e-05
Position 13507: 1.3440306972005373e-05
Position 108: 9.013997209025126e-06
Position 25: 7.944069318421571e-06
Position 12981: 6.211105973501776e-06
Position 1613: 5.465384580346553e-06
Position 20: 4.99554422242758e-06
Position 114: 4.922224569459312e-06
Position 180: 3.5825104260461725e-06
Position 479: 2.6659395741260075e-06
Position 2234: 2.613322200243559e-06
