Gene = NSL1
index = 964
Annotated 5SS: [  253  4224  7420  9411 52249]
Annotated 3SS: [ 4144  7288  9355 52180 53095]
SMsplice 5SS: [  253  4224  7420 25594 34804 40541 52249]
SMsplice 3SS: [ 4116  7288 25508 34621 40364 52180 52639]
top_k =  500
Partition function (log Z): -24.34081395557912

Sorted 5' Splice Sites (High to Low Probability):
Position 7420: 0.9718646436554766
Position 9411: 0.8974143375622905
Position 253: 0.8744350378739614
Position 4224: 0.8201351354580959
Position 16948: 0.2634980871203559
Position 8582: 0.18271334322544816
Position 8540: 0.10058672576418176
Position 130: 0.08076671337923319
Position 2982: 0.08063098061204206
Position 8535: 0.07328181361097917
Position 4486: 0.06867473392386725
Position 6248: 0.05410907910982499
Position 8738: 0.04950666877171247
Position 765: 0.044314689081543374
Position 16625: 0.03673389196187567
Position 8158: 0.03616117724715037
Position 2783: 0.03555544433019289
Position 10628: 0.024036641713781344
Position 249: 0.017520576594253833
Position 3968: 0.01688530002913775
Position 2992: 0.014165723108911697
Position 506: 0.009980004489496234
Position 7352: 0.008960106166065166
Position 11579: 0.005704658303581613
Position 7124: 0.005265542982431159
Position 6214: 0.004680134720755657
Position 565: 0.0038531962339336187
Position 3153: 0.0035564213151065716
Position 3972: 0.0031371189356794995
Position 9260: 0.0029667421944770283
Position 5100: 0.002570347558190075
Position 9432: 0.0023945363936225283
Position 2945: 0.0021434684796822093
Position 13614: 0.0020496797445569803
Position 5193: 0.0016535568016116636
Position 1523: 0.0014720162877368487
Position 1122: 0.001123198094043215
Position 1555: 0.0010815953236038354
Position 2811: 0.0008987551150547879
Position 174: 0.0008267462547957419
Position 7656: 0.0008016477101043799
Position 8153: 0.0006302556492631176
Position 8125: 0.000501349995969943
Position 4068: 0.0003329365670143435
Position 517: 0.00013766706578119
Position 6016: 0.00011119781059104492
Position 356: 0.00010353260640048534
Position 264: 7.020214576330548e-05
Position 419: 6.348244280329072e-05
Position 8563: 4.028632742995064e-05
Position 2372: 2.8622335437336322e-05
Position 1958: 2.5763142971986135e-05
Position 1111: 2.183766325873103e-05
Position 777: 2.0643472521423924e-05
Position 2495: 1.878809558183513e-05
Position 1199: 1.8521687824342084e-05
Position 2340: 1.6460344595547977e-05
Position 1762: 1.0051411019686748e-05
Position 2412: 7.676363713741592e-06
Position 2238: 6.925164116595084e-06
Position 522: 6.482420645941906e-06
Position 36: 5.895471188056682e-06
Position 1805: 5.737542284295062e-06
Position 1693: 5.360573195695206e-06
Position 1362: 3.647332706833532e-06
Position 577: 3.6254960327950165e-06
Position 1348: 3.6172819459429405e-06
Position 154: 3.0659834486698142e-06
Position 1194: 2.201507009062233e-06
Position 2038: 1.8104844896590999e-06
Position 27: 1.4636504665422975e-06
Position 40: 1.1416363412114925e-06
Position 43: 8.346568834215005e-07
Position 100: 7.107279445463078e-07
Position 428: 6.374513731025119e-07
Position 6: 6.032755314359344e-07
Position 489: 5.168800422558727e-07
Position 460: 1.6300931624997365e-07
Position 380: 1.3119757801231892e-07
Position 641: 2.694776617717778e-08
Position 691: 2.6071309188532694e-08
Position 272: 7.859254995772837e-09
Position 187: 6.568695142784931e-10
Position 371: 3.8611081504465636e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7288: 0.9573628259025578
Position 4116: 0.422640827619581
Position 9224: 0.40990963460247765
Position 4144: 0.3539220822939954
Position 9355: 0.32683539553064195
Position 23167: 0.30522121132993907
Position 16834: 0.30150794458089303
Position 8362: 0.28236207568778865
Position 2774: 0.12729085026442286
Position 9358: 0.12103137875239096
Position 18430: 0.10815815575319905
Position 22154: 0.08996570010334635
Position 13780: 0.08806337870373113
Position 20470: 0.08203185730744234
Position 16552: 0.05037051022170168
Position 6125: 0.04987001647401228
Position 8668: 0.04943638061014354
Position 8365: 0.04583341835640785
Position 12563: 0.041665767925303354
Position 14394: 0.04113422290325732
Position 8043: 0.036330810480552575
Position 4313: 0.03496864878568197
Position 12721: 0.03462462084167531
Position 3877: 0.027807419820483403
Position 9291: 0.023614819359877776
Position 627: 0.02026645742122206
Position 10517: 0.01800236296016561
Position 8451: 0.01696130866627785
Position 9255: 0.01684619182007729
Position 11393: 0.01652269387443634
Position 14417: 0.015681086156672224
Position 4396: 0.014618697457600735
Position 4097: 0.014241616038061199
Position 10582: 0.013523680060152228
Position 12800: 0.013479045051007405
Position 11673: 0.01068428874966639
Position 3927: 0.010525802046191185
Position 11309: 0.009441799035531077
Position 7251: 0.009117590279076201
Position 4330: 0.009025938954774526
Position 9487: 0.008713037519744102
Position 673: 0.008041944770199415
Position 15446: 0.0077202708275307935
Position 9142: 0.0076092470541450795
Position 8414: 0.007480779442328083
Position 4157: 0.007397369600358835
Position 7208: 0.007318981421446191
Position 9733: 0.00683464188448264
Position 6213: 0.006826466177378886
Position 14413: 0.006061621477643758
Position 8310: 0.005966981270433468
Position 7017: 0.005901503593614707
Position 13433: 0.005817961790732201
Position 16938: 0.0056835385841975065
Position 4333: 0.004850542187823531
Position 12684: 0.0047502485974015626
Position 2685: 0.0037064360629101133
Position 12840: 0.003510976061841905
Position 7230: 0.003305754820580266
Position 4979: 0.003163482832016112
Position 15421: 0.0028908065203108258
Position 3943: 0.002848515863305605
Position 11419: 0.00281900960554564
Position 8424: 0.0027061296120254015
Position 12880: 0.002424415635172479
Position 14015: 0.002114263586784851
Position 9911: 0.0020929460704734253
Position 12604: 0.002024806460083201
Position 9549: 0.00196367417675842
Position 2981: 0.001884655104350687
Position 7081: 0.001870962668937261
Position 3033: 0.0018447404321861175
Position 9361: 0.0015972106429200047
Position 3904: 0.0015698000042908054
Position 13875: 0.00147052444126269
Position 10096: 0.001447554066708049
Position 6988: 0.0014414251795358357
Position 8004: 0.001414012479495733
Position 6153: 0.0014087994206646202
Position 9535: 0.0013869979215302092
Position 10469: 0.0013629886750472324
Position 12644: 0.0013251568715402793
Position 1447: 0.0012467328332095762
Position 12510: 0.0012231308835114428
Position 15254: 0.001140427865076674
Position 4983: 0.0011318488152839562
Position 4380: 0.0011260880027444472
Position 1414: 0.0011106927208780926
Position 8512: 0.001109515066402139
Position 347: 0.0010949384816284072
Position 2949: 0.000981149348930122
Position 4344: 0.0009290835507554924
Position 5920: 0.0008961940878342855
Position 564: 0.000827395998113119
Position 12140: 0.0008174780024360301
Position 364: 0.0007710592604687077
Position 12761: 0.0007480597742218829
Position 4271: 0.0006917953801219305
Position 8497: 0.0006292047956540407
Position 9596: 0.000599604139108355
Position 7560: 0.0005995862113956403
Position 866: 0.0005263868433070389
Position 3759: 0.0005114354604932019
Position 2623: 0.0005003632996645337
Position 10851: 0.0004875713133067135
Position 7540: 0.00043906623008119374
Position 3971: 0.00043813336576751545
Position 8867: 0.0003942366266662083
Position 10618: 0.00037939499216896414
Position 4416: 0.00037312721631247955
Position 2721: 0.0003714534576888709
Position 4014: 0.00036910439421341477
Position 3792: 0.00036863366809778943
Position 684: 0.00034511420107881136
Position 733: 0.0003346589934591976
Position 9877: 0.0003133034036465023
Position 9561: 0.00031040755516030343
Position 1025: 0.0003073764157994754
Position 10033: 0.00030152987480345345
Position 9766: 0.00022713711871947845
Position 1489: 0.00021273816225861748
Position 8328: 0.00020992167691417265
Position 1028: 0.0001852060588905097
Position 2724: 0.0001747389034451352
Position 3066: 0.0001557319665045934
Position 306: 0.00015210676266607813
Position 445: 0.00011256979171840648
Position 337: 0.00010599216223155226
Position 2651: 9.129601881983129e-05
Position 886: 5.8520435015216885e-05
Position 374: 4.411322047422137e-05
Position 2271: 4.043773614449685e-05
Position 862: 3.638283428994948e-05
Position 492: 3.6339850277519914e-05
Position 5662: 2.815033221775449e-05
Position 691: 2.736602055958897e-05
Position 7964: 2.332704368695378e-05
Position 7933: 2.276962143888405e-05
Position 2304: 1.8848604832352184e-05
Position 7928: 1.87013527952442e-05
Position 5505: 1.8339500201621658e-05
Position 2175: 1.3406827304864446e-05
Position 7576: 1.2330500074858686e-05
Position 4624: 1.0900438222231618e-05
Position 8241: 8.51372515755206e-06
Position 195: 7.5232660914876635e-06
Position 216: 6.931561685087189e-06
Position 121: 6.133334027774733e-06
Position 5051: 5.538260927833908e-06
Position 219: 4.573191621908526e-06
Position 1812: 4.382939829509955e-06
Position 1929: 4.3785684714608846e-06
Position 1946: 3.430389498835285e-06
Position 1853: 2.683443412273425e-06
Position 1621: 2.1207610740633336e-06
Position 1722: 1.8510013863265055e-06
Position 1238: 1.7664346818156322e-06
Position 1974: 1.457653371582167e-06
Position 1308: 1.4566273736583725e-06
Position 2225: 1.2508889484270544e-06
Position 2112: 1.2399826660088847e-06
Position 147: 1.0856220298645428e-06
Position 2025: 9.49344987462322e-07
Position 2109: 8.194060961449077e-07
Position 2439: 7.687471514127384e-07
Position 1256: 7.134473129506447e-07
Position 118: 6.80153320457152e-07
Position 598: 5.06137195355994e-07
Position 960: 3.369919185436949e-07
Position 739: 2.4016781206699995e-07
Position 395: 2.3814675071873712e-07
Position 249: 2.061684892123063e-07
