Gene = NOM1
index = 951
Annotated 5SS: [ 1002  2876  4576 10452 12539 13453 14304 16680 17370 19474]
Annotated 3SS: [ 2750  4379 10127 12427 13284 14181 16546 17237 19363 19805]
SMsplice 5SS: [  228  2569  2876  4576  7550 10344 10904 12539 13453 14304]
SMsplice 3SS: [ 2384  2747  4379  7429 10127 10806 12427 13284 14181 16546]
top_k =  500
Partition function (log Z): 5.13664722092672

Sorted 5' Splice Sites (High to Low Probability):
Position 12539: 0.9809527883473569
Position 14304: 0.9422833600033644
Position 4576: 0.9404672659958478
Position 19474: 0.85199027919021
Position 13453: 0.8449130555679526
Position 2876: 0.8306869097970937
Position 7550: 0.6827293958002049
Position 228: 0.6607553114320145
Position 10904: 0.6470812567785615
Position 2569: 0.6204214359487441
Position 16680: 0.5076190437268945
Position 10344: 0.42479694269281737
Position 12873: 0.3226099183152185
Position 17370: 0.3093208811036218
Position 1002: 0.28563484287344365
Position 3313: 0.2036978507095048
Position 22196: 0.19946445147315506
Position 10251: 0.161507225633981
Position 11483: 0.1612710604713929
Position 22530: 0.143675066546773
Position 10452: 0.14092588864076208
Position 17097: 0.1352225979980119
Position 17553: 0.10880198852369544
Position 14466: 0.10130070030982492
Position 5916: 0.08672152256476777
Position 2863: 0.08345871045380054
Position 12937: 0.07477925466598932
Position 9134: 0.06982205201334861
Position 10531: 0.06510919227946392
Position 15461: 0.06366827265507974
Position 10248: 0.05180983853713247
Position 22189: 0.05162348986132156
Position 17710: 0.041310844275890136
Position 1976: 0.040713928680558044
Position 19209: 0.03885615941223958
Position 22637: 0.03657844193994314
Position 14355: 0.036450197494590844
Position 19249: 0.0350992290986095
Position 18819: 0.03371882243094884
Position 11133: 0.032107160717654654
Position 1133: 0.031227277919326602
Position 9948: 0.029768426764816086
Position 17705: 0.027181542010895506
Position 1120: 0.023387639118864424
Position 5403: 0.022424526580918668
Position 4103: 0.019191580134242246
Position 12646: 0.018709260370854113
Position 4075: 0.017300110502642012
Position 2856: 0.017034082230034917
Position 5657: 0.01601183018282484
Position 4959: 0.015985622815297956
Position 13285: 0.015607844332733198
Position 14719: 0.01529147956602566
Position 4292: 0.014171460247275777
Position 5681: 0.01286707293407567
Position 14905: 0.010518961532054685
Position 259: 0.009938582764975048
Position 13222: 0.00949007398247819
Position 721: 0.009401538029891658
Position 10956: 0.009235446912024851
Position 14074: 0.00916833072328733
Position 16485: 0.008762961047545493
Position 14631: 0.008031915578251267
Position 10719: 0.007973647522804198
Position 4129: 0.007736755199020025
Position 5214: 0.0075495755448265756
Position 595: 0.007449922398535623
Position 1462: 0.0071529599467853614
Position 3083: 0.0071240831061643575
Position 14267: 0.006334585421786173
Position 12877: 0.006133518120909631
Position 985: 0.00602330966485834
Position 2518: 0.005970916361779981
Position 13304: 0.005894682468742253
Position 7838: 0.00492067550497244
Position 124: 0.004672002517295072
Position 3363: 0.0046024485417466045
Position 13503: 0.004487435273538495
Position 3385: 0.004165404298102688
Position 5258: 0.004114114426696682
Position 11411: 0.00407555396571069
Position 4249: 0.004014518610911204
Position 2474: 0.003776057854741816
Position 4647: 0.003604441528005976
Position 8813: 0.0035023127378356177
Position 4619: 0.003381848612224752
Position 1328: 0.003330517062514412
Position 3502: 0.0032978042501646404
Position 14107: 0.0032448858810853504
