Gene = MXRA8
index = 901
Annotated 5SS: [  80 1855 3086 3292 3854 4182 4343 4506 4688]
Annotated 3SS: [1830 2782 3189 3382 4025 4302 4428 4606 4905]
SMsplice 5SS: [  80 3086 3292 4182 4343 4506 4688]
SMsplice 3SS: [2782 3189 4025 4302 4428 4606 4905]
top_k =  500
Partition function (log Z): 2.4274632503300144

Sorted 5' Splice Sites (High to Low Probability):
Position 80: 0.9566205769598851
Position 4688: 0.9388696921339573
Position 3292: 0.9285040735135326
Position 4182: 0.8954014592733625
Position 3086: 0.7814655045985456
Position 4506: 0.7524581792945655
Position 4343: 0.5284650308047577
Position 2833: 0.1603695703072353
Position 3854: 0.14273797553589287
Position 1855: 0.08180937813690993
Position 3514: 0.07491132550268888
Position 4224: 0.04535455445391377
Position 1640: 0.03539511032269547
Position 3421: 0.027330714961548177
Position 105: 0.014043883756643422
Position 1411: 0.01383034327080972
Position 394: 0.011752613344279756
Position 5064: 0.011157450316723333
Position 186: 0.008480561298785227
Position 4286: 0.00764321354333454
Position 5286: 0.005369207427156368
Position 3662: 0.004841184831268337
Position 4488: 0.0040406186381956415
Position 208: 0.003813892371633674
Position 2164: 0.003681138573651549
Position 2566: 0.0025503575885506826
Position 2887: 0.0024532662421226205
Position 1119: 0.0022995794185333225
Position 3115: 0.0021904612405514758
Position 3463: 0.0017184837303383523
Position 1026: 0.0014717768916470296
Position 541: 0.0014495634200860938
Position 1683: 0.001327146635178209
Position 1679: 0.0012850661193678152
Position 427: 0.0012706684097814926
Position 5396: 0.0011409127420429351
Position 3006: 0.0011018124783091592
Position 133: 0.0010599126007786186
Position 3478: 0.0009630205923633121
Position 1155: 0.0009490334337629067
Position 3677: 0.0009383986173780927
Position 3279: 0.0009311249890607237
Position 1715: 0.0008846519958573962
Position 4145: 0.0006999599977383063
Position 3496: 0.0006958308284403384
Position 3694: 0.0005203577290018802
Position 390: 0.00047448276914540235
Position 3585: 0.00045850301295150063
Position 2250: 0.0003845329412171034
Position 2860: 0.00037719017734927677
Position 1416: 0.000317703278458109
Position 4401: 0.00030696585447302166
Position 3127: 0.00030680024062919553
Position 2615: 0.00030612542370005646
Position 1932: 0.00030542184106710084
Position 86: 0.0003041824176148349
Position 119: 0.00029766522882324796
Position 3517: 0.0002633971906337036
Position 1767: 0.0002488042466995031
Position 2791: 0.00023931089586873066
Position 5035: 0.00023658047686866968
Position 3544: 0.00021957686422865392
Position 257: 0.000202661013899413
Position 3296: 0.00017913013247424848
Position 4668: 0.00017857243895161255
Position 3637: 0.00015354774879411894
Position 1008: 7.482469168860638e-05
Position 3430: 7.477570681253156e-05
Position 3775: 7.382432911324492e-05
Position 991: 6.601472314089308e-05
Position 1240: 4.9671371895348825e-05
Position 1541: 3.6705980719676376e-05
Position 947: 2.4275054083568364e-05
Position 1689: 2.241818551372168e-05
Position 704: 1.9744274688567386e-05
Position 127: 1.5752195738338787e-05
Position 1555: 1.56650550455233e-05
Position 4325: 1.2997398017660176e-05
Position 84: 9.627005048483522e-06
Position 1107: 8.566408406677391e-06
Position 1324: 5.613248643071854e-06
Position 1522: 5.379664350679667e-06
Position 3267: 4.280929709441887e-06
Position 67: 3.968754295237451e-06
Position 1440: 3.6464275097615776e-06
Position 1662: 3.3346810800075513e-06
Position 803: 3.2343795566288214e-06
Position 1341: 3.1504126788058997e-06
Position 613: 2.99849089088559e-06
Position 4834: 1.5522153780821745e-06
Position 245: 1.3267764871343358e-07
Position 337: 1.2964112218009824e-07
Position 112: 9.876388254232038e-08
Position 178: 7.912382251750553e-08
Position 289: 2.1956483490709288e-08
Position 381: 7.209619169659208e-10
Position 137: 5.081816154199499e-10
Position 398: 4.832865965560374e-10
Position 422: 5.855225213114096e-11
Position 250: 5.5907985361318874e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4606: 0.9715124348751123
Position 4025: 0.9439819559793176
Position 3189: 0.9261155263183356
Position 2782: 0.7491048450277041
Position 4428: 0.5589290139314598
Position 4302: 0.5100078382286549
Position 4905: 0.29739979012593704
Position 3382: 0.23195543473846386
Position 5097: 0.19552810703610288
Position 5600: 0.17251096376973268
Position 4398: 0.1589671136577058
Position 5202: 0.13960521277487062
Position 1830: 0.0758637896251213
Position 2810: 0.045799417938372375
Position 5501: 0.0457248347984422
Position 5779: 0.0420556501511697
Position 2898: 0.0369291718151245
Position 5028: 0.033201652226217834
Position 1536: 0.029388409376495297
Position 4099: 0.02639997088815745
Position 4377: 0.021775603010266674
Position 3000: 0.02118066659501081
Position 2680: 0.02014417031700544
Position 4801: 0.020073410727313154
Position 2733: 0.018461048580267012
Position 2919: 0.016388883139065138
Position 2651: 0.012451493817202406
Position 2604: 0.012109808121356185
Position 3684: 0.008076115144983725
Position 1498: 0.007823510371438549
Position 2874: 0.007370480856035075
Position 5318: 0.007150454993524796
Position 3980: 0.007109314737197624
Position 1228: 0.006802801766607046
Position 4096: 0.006585337481907487
Position 1244: 0.0056175453678387445
Position 4432: 0.004649175573294234
Position 2741: 0.004173315464111322
Position 3936: 0.003379533573286691
Position 3158: 0.003285388533731925
Position 3693: 0.00324369649387341
