Gene = TRMT13
index = 1488
Annotated 5SS: [  153  3766  3923  6549  7089  7352  7857 10047 10981 15164]
Annotated 3SS: [ 3718  3855  6485  7018  7244  7688  9973 10905 14730 15461]
SMsplice 5SS: [  153  3766  3923  7089  7352  7857 10047 10981 15164]
SMsplice 3SS: [ 3718  3855  7018  7244  7701  9973 10905 14929 15461]
top_k =  500
Partition function (log Z): 6.445093090583987

Sorted 5' Splice Sites (High to Low Probability):
Position 10981: 0.9927789374762391
Position 7352: 0.992472404118444
Position 10047: 0.9548750668865863
Position 15164: 0.8634719266785227
Position 7857: 0.8462195901260231
Position 7089: 0.8087478363873953
Position 3923: 0.576316842765062
Position 3766: 0.5325669940110964
Position 153: 0.4839033170791895
Position 14372: 0.3793981580727019
Position 3961: 0.3069904499703374
Position 2715: 0.29925491493158324
Position 158: 0.23887402632027963
Position 12487: 0.22351512759494743
Position 5032: 0.21338023572853798
Position 5730: 0.21328135034509438
Position 208: 0.14727767520806728
Position 6212: 0.11124924590885421
Position 6549: 0.09713578827432624
Position 14930: 0.09335304735180514
Position 191: 0.07213202196994378
Position 2502: 0.0657096813224059
Position 15365: 0.06025914746192786
Position 7591: 0.053169252667926756
Position 411: 0.044499031929278246
Position 14423: 0.039401489404127896
Position 6388: 0.03684113869179774
Position 10692: 0.030966549118583802
Position 8330: 0.028499332800684507
Position 13986: 0.027462145504123747
Position 14613: 0.026403625553530017
Position 1572: 0.016940070304719095
Position 55: 0.010460181525828465
Position 89: 0.009005837278989525
Position 7839: 0.008296549629097164
Position 14378: 0.007754286676025403
Position 204: 0.00755802032302831
Position 8022: 0.0060612159300375956
Position 10969: 0.005699976596652137
Position 2815: 0.005694955709437984
Position 3606: 0.005294989600174384
Position 10678: 0.005171488851178851
Position 2426: 0.005107117735228513
Position 14448: 0.004989290598193424
Position 15905: 0.004117767580129251
Position 2737: 0.003970941593624082
Position 8449: 0.003925659952408943
Position 13600: 0.0037254040385420956
Position 8989: 0.003649025705802971
Position 5405: 0.0036394963009615
Position 8633: 0.0033636318028015593
Position 102: 0.00333719167748006
Position 2897: 0.0032976296078294997
Position 7138: 0.0030581121511169766
Position 15524: 0.0028531749059141354
Position 8659: 0.0028029321331920795
Position 2702: 0.002527977138449622
Position 130: 0.00191564112840258
Position 15589: 0.0018302610760997683
Position 505: 0.0017865950197392762
Position 353: 0.0015657123311317452
Position 2506: 0.0014165988731066974
Position 3611: 0.0013601634289724463
Position 13087: 0.0011534348870993933
Position 9733: 0.0011398361803905519
Position 14382: 0.0010109748441549582
Position 9523: 0.00098540223367777
Position 3665: 0.0008878276269674642
Position 9098: 0.0008874424128298673
Position 11463: 0.0008545047488492716
Position 199: 0.0006577257231240275
Position 670: 0.0006557786198009656
Position 2726: 0.0006098843992115944
Position 10207: 0.0005559200620392434
Position 11190: 0.0005403479933098217
Position 10051: 0.0005305649115748684
Position 10985: 0.0004935975345774014
Position 11962: 0.0004427304509615427
Position 9493: 0.0004347298885599781
Position 470: 0.0004337974271999626
Position 14456: 0.0004114025877624555
Position 4503: 0.00033221396092046086
Position 14114: 0.0002857842821861713
Position 10732: 0.00028454302700210146
Position 1433: 0.0002803414241498954
Position 1233: 0.00027369594010145953
Position 10056: 0.00026836185257505044
Position 10222: 0.00025694573059952143
Position 776: 0.0002532161585368446
Position 64: 0.00023079484662076878
Position 839: 0.0002234444749261498
Position 10780: 0.00021406730852139118
Position 13151: 0.00019161691810778948
Position 9363: 0.00017661693834915084
Position 845: 0.00016928506787942938
Position 9108: 0.00016883037820508001
Position 2516: 0.00016431423918152616
Position 2464: 0.00015613967380051277
Position 1385: 0.00014370162675770044
Position 2483: 0.0001384376564562685
Position 11278: 0.00013508275698833046
Position 786: 0.00013327476782417204
Position 2023: 0.00013322303937353215
Position 251: 0.00011203203021675706
Position 12195: 9.664176147655798e-05
Position 12612: 9.386831544239587e-05
Position 1238: 8.18447276146137e-05
Position 484: 6.267026798668717e-05
Position 886: 5.5389926909554774e-05
Position 1915: 5.300214215431654e-05
Position 2143: 4.415260537699526e-05
Position 13558: 3.361165949170597e-05
Position 326: 2.3445164468447413e-05
Position 1057: 2.2713383474705692e-05
Position 10106: 7.386565392255703e-06
Position 10168: 5.357026021979655e-06
Position 12774: 4.6241539491817684e-06
Position 105: 3.3195365044274022e-06
Position 155: 3.2839704226237257e-06
Position 7883: 2.0863026769312545e-06
Position 7879: 1.8453115416871809e-06
Position 40: 4.139125380447206e-07
Position 10944: 3.221105507751236e-07
Position 514: 2.5630531091340643e-07
Position 180: 2.2145424176169228e-07
Position 127: 2.0041699483409684e-07
Position 320: 1.2817504785471612e-07
Position 565: 1.1771297153766877e-07
Position 421: 1.0156997607303311e-07
Position 72: 9.6882251800687e-08
Position 367: 3.987927948971804e-08
Position 467: 2.7575162833483834e-08
Position 473: 1.5724935276313208e-08
Position 770: 1.0496197864918104e-08
Position 23: 5.065724734511568e-09
Position 487: 2.3937230778165976e-09
Position 253: 1.3188482369644226e-09
Position 291: 8.858577343143874e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9973: 0.8890912413743406
Position 10905: 0.8617827229753665
Position 7018: 0.8131443851223354
Position 3855: 0.7407343170522703
Position 15461: 0.7019737681729574
Position 7244: 0.6620547351007986
Position 14929: 0.6424721864479266
Position 7701: 0.528519293994093
Position 3718: 0.5051757880591083
Position 14244: 0.37485704520958046
Position 2641: 0.29511879898434534
Position 14730: 0.2912026479190111
Position 4928: 0.20400734404869628
Position 7286: 0.19893375224546966
Position 12401: 0.1630308174229587
Position 6114: 0.14636272580369983
Position 5516: 0.1459439179979457
Position 7659: 0.12447295079194295
Position 10879: 0.11156097662458793
Position 6485: 0.09531885305454106
Position 16115: 0.09076060705119193
Position 3610: 0.08708438074169483
Position 15277: 0.07584408226997513
Position 15008: 0.07187133060962667
Position 14210: 0.06947444542746133
Position 7265: 0.0642995854716842
Position 12301: 0.06230235662125301
Position 2455: 0.059088243176962846
Position 9923: 0.05770893405387441
Position 7721: 0.05377032578812753
Position 7803: 0.05306026373889556
Position 10589: 0.048801052035855295
Position 7189: 0.048468284580223814
Position 7453: 0.043621899632182985
Position 3755: 0.043592599687573154
Position 5661: 0.025474586719725807
Position 8082: 0.02499360813393504
Position 16807: 0.024137137097371843
Position 240: 0.02380499187993972
Position 7688: 0.023749286219123974
Position 7681: 0.023533370681795437
Position 15817: 0.022756128923321326
Position 5550: 0.02114506190828346
Position 13912: 0.021065061594667804
Position 7738: 0.020955214615933197
Position 14477: 0.020798025302491828
Position 16040: 0.018061983509395897
Position 5710: 0.017251937244634707
Position 7486: 0.01598958403647751
Position 2580: 0.013454864718345625
Position 3631: 0.012886450020908099
Position 16825: 0.011508993423396674
Position 3516: 0.011303573391734078
Position 2397: 0.01040223633750296
Position 7980: 0.00916573294529007
Position 13869: 0.00877787561950673
Position 7550: 0.00863968140103454
Position 3513: 0.008371633999549141
Position 7220: 0.007968780937700273
Position 9939: 0.007854595157712902
Position 3860: 0.00737404737039155
Position 10808: 0.006565067292879767
Position 16151: 0.006500411063874439
Position 10849: 0.006446265198028773
Position 16418: 0.006115148926699161
Position 4743: 0.006089480874262037
Position 7612: 0.005897825139209049
Position 16747: 0.005661218418856177
Position 16532: 0.005357867913142321
Position 1340: 0.0052448683653259325
Position 13363: 0.005063756069101177
Position 1468: 0.005016356903148311
Position 15570: 0.004824899834614487
Position 7043: 0.004755815659231432
Position 16216: 0.004611506928164543
Position 15643: 0.0044326900623795394
Position 17309: 0.00383051451141408
Position 12906: 0.0037713419614964737
Position 15799: 0.003708363583925926
Position 2257: 0.0036216146250905613
Position 6672: 0.003402946937621636
Position 16438: 0.0030977770131992194
Position 8379: 0.0030345219807193305
Position 8359: 0.002894382201769191
Position 8850: 0.0028359567359254184
Position 5404: 0.0026011185576414325
Position 1282: 0.002439694036509334
Position 7830: 0.0024259761917875397
Position 3538: 0.0023848564598735428
Position 6006: 0.0021212460181018037
Position 3489: 0.0020449973185017512
Position 7751: 0.002024572199771593
Position 8546: 0.0019489472684753135
Position 3445: 0.001890633124071292
Position 5319: 0.0018520225181462558
Position 2422: 0.001761417884462492
Position 15227: 0.0017409620708031053
Position 17198: 0.0016575084822426716
Position 17143: 0.0016103717741510625
Position 15523: 0.0016065143166521982
Position 2361: 0.001561747157156738
Position 16862: 0.001557876643186447
Position 4696: 0.0015107271603121174
Position 5297: 0.0014426889108940986
Position 5821: 0.0014233479986355533
Position 9382: 0.001420132122237748
Position 8964: 0.001406967187820615
Position 291: 0.0014032696701311352
Position 1266: 0.0013984170722437027
Position 6655: 0.001382110309867402
Position 9620: 0.0013087066079585793
Position 9942: 0.0012849910884155371
Position 1101: 0.0011561193834407047
Position 270: 0.001048764857497178
Position 4643: 0.0010122278532421868
Position 2239: 0.0009861434530082439
Position 4472: 0.0009350759603110783
