Gene = COA7
index = 391
Annotated 5SS: [ 146 5640]
Annotated 3SS: [ 5498 10197]
SMsplice 5SS: [ 146 5640]
SMsplice 3SS: [ 5498 10197]
top_k =  500
Partition function (log Z): -7.708002086995534

Sorted 5' Splice Sites (High to Low Probability):
Position 5640: 0.9805627612661844
Position 146: 0.5938130011148641
Position 10317: 0.21770630737855012
Position 458: 0.15367764450362786
Position 337: 0.1511135445344812
Position 201: 0.07874408145476357
Position 4561: 0.07590213000458573
Position 486: 0.025716628068893094
Position 6401: 0.024261263466507147
Position 801: 0.02233529983613506
Position 5230: 0.014087383165582777
Position 7204: 0.013952180721626965
Position 4126: 0.013580553866388193
Position 206: 0.010791163026929153
Position 920: 0.010214965215785373
Position 8145: 0.009777275574292497
Position 10643: 0.009489817520757659
Position 4700: 0.007348320665028767
Position 2434: 0.005728237802034194
Position 3011: 0.005431939447830134
Position 8603: 0.005264507633305355
Position 4220: 0.004919214476233127
Position 6660: 0.004117641951261807
Position 5769: 0.004049219682845517
Position 3540: 0.00397729012673801
Position 9689: 0.003209671013324614
Position 8739: 0.0029392299727055344
Position 76: 0.002909121211883102
Position 10621: 0.0028779726935061
Position 4870: 0.0028569247045567353
Position 11566: 0.0028400872179487786
Position 260: 0.00282400046189201
Position 953: 0.0026739852514423646
Position 4886: 0.002648106176119486
Position 9825: 0.002608998285478185
Position 1517: 0.002384171472803641
Position 1616: 0.0023401113430457513
Position 562: 0.0022130493432170255
Position 7517: 0.001930868941244026
Position 9870: 0.0016947864467377924
Position 10232: 0.0015510288862356453
Position 5561: 0.0012115999331933287
Position 8031: 0.0012085164651824505
Position 4488: 0.001143742472195602
Position 282: 0.0011141738841418752
Position 10249: 0.0009013185005600035
Position 274: 0.0009010174212373826
Position 103: 0.0008252943025415137
Position 387: 0.0007735904716986758
Position 4594: 0.0006658074850703469
Position 9771: 0.0006385375191031309
Position 6692: 0.000615509223292212
Position 365: 0.0005957103451532244
Position 10465: 0.0005528971633862106
Position 9616: 0.0004940816121118287
Position 7699: 0.00048637731318998065
Position 11445: 0.000473367191488273
Position 3713: 0.00046786467239164737
Position 176: 0.00045718010624576176
Position 594: 0.000371094998350335
Position 8180: 0.00034287828652350834
Position 5991: 0.0003120961993074796
Position 8098: 0.0002989789438503686
Position 5998: 0.0002833597368248167
Position 8020: 0.00028266340246139657
Position 1032: 0.00025978849091008407
Position 7209: 0.00024771782208072505
Position 301: 0.00023715807530982875
Position 1042: 0.00020748560272605232
Position 5819: 5.232860513766972e-05
Position 5936: 4.468359922394234e-05
Position 8045: 3.6117830275269015e-05
Position 6819: 3.1300215072930706e-05
Position 81: 9.521382512319507e-06
Position 189: 3.5475402060977805e-06
Position 52: 1.8282783966629849e-06
Position 286: 1.2658144743545352e-06
Position 718: 4.523687449936355e-07
Position 264: 3.441725573832807e-07
Position 13: 3.272385218160285e-07
Position 284: 3.0711463007036574e-07
Position 994: 2.914490187000998e-07
Position 826: 2.8870900120065594e-07
Position 1039: 2.5294782339340746e-07
Position 987: 1.3313613180784355e-07
Position 1026: 1.158680104163659e-07
Position 241: 8.878228346706734e-08
Position 430: 8.554313614678281e-08
Position 798: 5.992386603424233e-08
Position 303: 5.882780524975441e-08
Position 349: 3.2991980026494074e-08
Position 108: 2.7383600992038715e-08
Position 19: 8.979608384163374e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5498: 0.9885223546934007
Position 10197: 0.8175042240771262
Position 4431: 0.08329756178993744
Position 11940: 0.08215392554522803
Position 369: 0.04834480536899399
Position 12013: 0.04273541692652811
Position 10427: 0.03871131468388493
Position 8346: 0.03327197353006676
Position 11609: 0.018389694852426877
Position 11297: 0.017536054087937025
Position 10875: 0.0167832709822704
Position 11222: 0.015844305029842805
Position 6309: 0.013252622173109591
Position 6593: 0.012056007016149648
Position 7118: 0.011661660918160986
Position 10668: 0.011170683149655556
Position 8205: 0.010131652774210144
Position 3908: 0.009951485429213076
