Gene = RBM28
index = 1120
Annotated 5SS: [  233  4276  4682  5183  5659  6778  8062  8366 10619 13091 18092 19351
 20383 22644 25953 26251 29146 30735]
Annotated 3SS: [ 4116  4586  5106  5565  6705  7865  8228 10545 12980 18017 19214 20317
 22484 25802 26175 28888 30634 32977]
SMsplice 5SS: [  233  1089  2619  2791  4276  4682  5183  5659  8062  8366 10619 13091
 18092 19351 20383 22644 25953 26251 28126 29146 30735 33130 40658 41666
 43202]
SMsplice 3SS: [  841  2552  2688  4116  4586  5106  5565  7865  8228 10545 12980 18017
 19214 20317 22484 25802 26175 27954 28888 30634 32977 40503 41583 43086
 45448]
top_k =  500
Partition function (log Z): 32.59837943828316

Sorted 5' Splice Sites (High to Low Probability):
Position 13091: 0.999966772729472
Position 33130: 0.9997473928183239
Position 8366: 0.9835105795077428
Position 25953: 0.9833581371756029
Position 18092: 0.9656413343492826
Position 20383: 0.9560350823092517
Position 4276: 0.9524463871505834
Position 5183: 0.9397073617733381
Position 4682: 0.9361950149469077
Position 30735: 0.9173184564786777
Position 2791: 0.9097936258731961
Position 29146: 0.9086253495151007
Position 41666: 0.8718437324490754
Position 5659: 0.8213265555681748
Position 22644: 0.8069345566018522
Position 233: 0.8023951677400402
Position 28126: 0.7449067881458766
Position 19351: 0.7125459731036002
Position 40658: 0.7035879378158572
Position 8062: 0.7008124811530416
Position 26251: 0.6300126970413911
Position 10619: 0.6140186343615683
Position 2619: 0.5893744491481048
Position 43202: 0.5615077665651858
Position 1089: 0.5516484287878688
Position 12212: 0.4713999790022329
Position 28917: 0.3630100950780568
Position 6778: 0.3394329964030673
Position 8033: 0.2962097918180671
Position 39489: 0.2686287503861614
Position 26518: 0.26802794389225404
Position 6798: 0.24104208860450627
Position 2370: 0.22751889080189805
Position 17410: 0.16964925200058556
Position 42052: 0.16597926383933853
Position 36561: 0.1410397527113433
Position 8684: 0.1226568530912611
Position 521: 0.11986774552269013
Position 193: 0.11075532242833369
Position 11011: 0.09374323060695729
Position 16070: 0.08747168089333558
Position 42567: 0.08638888859168803
Position 37108: 0.07762583080746356
Position 5620: 0.06391475613799108
Position 23415: 0.06250510441178653
Position 12823: 0.05661997943690274
Position 2463: 0.05070932396593499
Position 27730: 0.048656495493573995
Position 32717: 0.04705758930252277
Position 24964: 0.0396534413333183
Position 28180: 0.03891179123677176
Position 22629: 0.03796104397241302
Position 32753: 0.03405567870127827
Position 29000: 0.03278604921052367
Position 26080: 0.029065980597655406
Position 40781: 0.028708215134572907
Position 842: 0.02829109366249406
Position 6380: 0.028088294038443675
Position 3175: 0.02722187197372297
Position 5424: 0.02644462207283503
Position 3436: 0.02571999802851084
Position 2066: 0.023962489183839593
Position 10117: 0.023110009430670105
Position 30762: 0.022687998253200357
Position 32697: 0.018820587371070622
Position 7475: 0.01850212296447111
Position 2972: 0.018263065711808617
Position 1156: 0.017001121815804102
Position 18541: 0.01646914743212738
Position 20055: 0.016239036257257852
Position 24799: 0.015859916888582664
Position 21767: 0.015465124563072039
Position 6192: 0.015285341167003395
Position 1540: 0.015234663203848456
Position 29715: 0.014434024741838868
Position 5930: 0.014262764362770146
Position 18408: 0.014154578529872975
Position 28176: 0.013831667645431436
Position 32383: 0.013659325347977296
Position 5414: 0.01342723527263443
Position 8574: 0.01323824597918958
Position 5161: 0.012952959729924558
Position 4940: 0.012499164786642761
Position 24812: 0.011987419208852212
Position 2051: 0.011816594146853168
Position 20907: 0.011255959569403028
Position 7249: 0.010770777989077124
Position 6054: 0.010532354122425425
Position 9803: 0.010048828259451255
Position 32298: 0.009762454707170286
Position 7148: 0.009578290907080443
Position 37031: 0.009192300124239631
Position 29108: 0.009162115054055914
Position 17865: 0.008449029198002448
Position 5003: 0.008412783186826466
Position 31225: 0.008301093994066226
Position 17731: 0.008209862862900945
Position 4314: 0.0077415731354718445
Position 7170: 0.007472146197842576
Position 19948: 0.007403237543352199
Position 12389: 0.007336608163406091
Position 933: 0.007324375306585838
Position 1021: 0.007294095944189744
Position 20793: 0.007080534673752264
Position 3228: 0.006811318507691855
Position 5867: 0.006667239311807179
Position 4900: 0.0061799036324630035
Position 12580: 0.005376065007467577
Position 2467: 0.005339533224784564
Position 13921: 0.005249241493452667
Position 2886: 0.005225327209158158
Position 31751: 0.0051622118177212075
Position 19929: 0.005145903368478238
Position 20799: 0.00492652465618147
Position 7259: 0.004907320677960735
Position 164: 0.00474317005135196
Position 19365: 0.004717301122368038
Position 29181: 0.004698224955539842
Position 32273: 0.004662706180736168
Position 489: 0.004642236773480859
Position 202: 0.004551996791460542
Position 25325: 0.004143806466748086
Position 29485: 0.003970185748483821
Position 26267: 0.0038688952692700227
Position 30782: 0.00374565284314383
Position 19302: 0.00364313821613203
Position 9380: 0.0035202553322223927
Position 18313: 0.0034575058269651895
Position 9742: 0.003427739460934991
Position 22449: 0.003309438421498094
Position 20694: 0.00330052517849567
Position 21041: 0.003274853495912112
Position 33682: 0.0032422380956055722
Position 7739: 0.0028907910718895596
Position 30805: 0.002706303359839423
Position 4488: 0.002449501182703888
Position 41689: 0.0023017678054336748
Position 3364: 0.002213428285380862
Position 1112: 0.002190624539807469
Position 2135: 0.0021439420996710802
Position 775: 0.0017614605164072974
Position 11044: 0.0017546336532951693
Position 18416: 0.0016390157091866228
Position 6655: 0.0015546627441628239
Position 6824: 0.0015044760648386568
Position 1103: 0.0014603004336209288
Position 1128: 0.0013440755465078437
Position 4686: 0.001285847549213058
Position 220: 0.001223820322367504
Position 4768: 0.0012005077677834657
Position 20704: 0.0011567149097683569
Position 5204: 0.0011486622793181545
Position 4947: 0.0011131446162272894
Position 41834: 0.0010999462345654498
Position 27461: 0.0010880112317908685
Position 18157: 0.0010304905136209015
Position 544: 0.0010093718652916756
Position 21: 0.0009087820244065153
Position 5495: 0.0008903318928625765
Position 62: 0.0008744011246376202
Position 5215: 0.0007524392502462287
Position 6788: 0.0006211794302397626
Position 183: 0.0006007101935533174
Position 31709: 0.000574335325687853
Position 4356: 0.000564563576960872
Position 34776: 0.0005088009381452686
Position 5708: 0.0004959020053403083
Position 26856: 0.0004142737638042678
Position 7988: 0.0003770285922461317
Position 40645: 0.00034457716188746485
Position 394: 0.00032584050541581373
Position 4984: 0.00031758399878809067
Position 41889: 0.0002789927910072016
Position 648: 0.000240193255050853
Position 779: 0.0001635694658403478
Position 5361: 0.00014657942070615688
Position 20540: 0.00014250529562986474
Position 25849: 0.00010849542159623119
Position 20350: 0.00010432388425766517
Position 8109: 9.457946655638099e-05
Position 758: 7.636664147235652e-05
Position 20528: 6.160409417999089e-05
Position 307: 5.5160324348918994e-05
Position 8166: 5.3090063528749544e-05
Position 4825: 3.28826567608136e-05
Position 33100: 2.7643706630884184e-05
Position 110: 2.6463630803886902e-05
Position 20478: 2.5140695748075204e-05
Position 41637: 2.5138011922422592e-05
Position 188: 2.4193022991525195e-05
Position 8471: 2.1815093701273015e-05
Position 634: 2.0997414442285533e-05
Position 1206: 1.9860310857835393e-05
Position 102: 1.9856104778976078e-05
Position 1586: 1.9377354435005767e-05
Position 644: 1.8838267357844754e-05
