Gene = WBSCR22
index = 1557
Annotated 5SS: [  106   237  3164  3333  3528  7445  9079  9847 10102 10483 14127]
Annotated 3SS: [  198  3067  3249  3430  7347  9027  9760 10055 10423 14036 14263]
SMsplice 5SS: [  106   283  3164  3333  3528  9128 12896 13949 14127]
SMsplice 3SS: [  198  3067  3249  3430  9027 12801 13787 14036 14263]
top_k =  500
Partition function (log Z): 10.60229774604689

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.9964091986825626
Position 14127: 0.9767392661606187
Position 3333: 0.8939740531024045
Position 3164: 0.8859790192498885
Position 12896: 0.8511725006491048
Position 3528: 0.8188849076415241
Position 9128: 0.6447235799578025
Position 13949: 0.5746487012510081
Position 10102: 0.5590190203592266
Position 12249: 0.5548525367794505
Position 356: 0.4483498434299689
Position 9079: 0.3476644839050954
Position 10483: 0.2585200074304421
Position 334: 0.13371697995558574
Position 433: 0.12741461791525305
Position 4229: 0.10795572216038639
Position 9847: 0.0851303335225138
Position 237: 0.06404109387387483
Position 379: 0.06361658067144062
Position 3393: 0.041026935440037195
Position 7445: 0.0394785034090735
Position 9864: 0.039293945756246444
Position 3337: 0.035304400311907604
Position 12403: 0.02872595715067522
Position 11132: 0.023443823879776456
Position 10337: 0.021329386424321473
Position 7195: 0.020682742949507726
Position 528: 0.02062274371075475
Position 13042: 0.018647601845150272
Position 2058: 0.017437628303077313
Position 14154: 0.016786280514461648
Position 524: 0.016393561963007605
Position 5471: 0.015967973484484387
Position 8317: 0.01596734009519656
Position 6715: 0.014683817002274172
Position 10191: 0.014452087661976316
Position 417: 0.012391477202328496
Position 9892: 0.01087906520746545
Position 6779: 0.01050584809650924
Position 10601: 0.010372191098099937
Position 10278: 0.010170081152504864
Position 3896: 0.009155408196482358
Position 5265: 0.00809808258037643
Position 272: 0.007384764271829929
Position 11959: 0.007297195665373813
Position 11318: 0.0057660432248010035
Position 5443: 0.005727042710456613
Position 7537: 0.005464465065216685
Position 1893: 0.005344224807640468
Position 6995: 0.004912592969086315
Position 9702: 0.004901335223106008
Position 7504: 0.004784070950316572
Position 9976: 0.004640125451572604
Position 8159: 0.004576243021049519
Position 9358: 0.004441783478957544
Position 9308: 0.004176885238608798
Position 458: 0.0035227474169654146
Position 10293: 0.003224035801444374
Position 1899: 0.003079962414716981
Position 9259: 0.0030618803249922643
Position 6370: 0.0025036646442621884
Position 2310: 0.0021524904188020186
Position 7724: 0.0021458177021666785
Position 505: 0.0020005160659896494
Position 9982: 0.001973879604487184
Position 3302: 0.0019290696564504691
Position 541: 0.0018696907348498145
Position 3985: 0.0016833503521604275
Position 9539: 0.0014846803092638517
Position 2648: 0.0013363717869596969
Position 6947: 0.0011971358003939195
Position 10116: 0.0011813726922844771
Position 9942: 0.0011159631894792738
Position 5272: 0.0011077876630865493
Position 9944: 0.0010825293672003487
Position 7698: 0.0009932206632854794
Position 1965: 0.0008798836529888326
Position 7827: 0.0008722326269806357
Position 9815: 0.0008438287674088411
Position 9099: 0.0007762718286640746
Position 2925: 0.0007123428229237609
Position 287: 0.0007083566773317323
Position 6250: 0.0006702067826376813
Position 360: 0.0006699035870534624
Position 14382: 0.0005769580617160348
Position 7332: 0.0005709442476258247
Position 2115: 0.0005461715544965583
Position 9812: 0.0005451150176578124
Position 6220: 0.000525676455037577
Position 6080: 0.0005015823329740743
Position 4292: 0.00048650705229882446
Position 3198: 0.00048359986646828284
Position 14158: 0.0004749155904375169
Position 439: 0.00047179353150036664
Position 5479: 0.00043584415759666153
Position 1526: 0.0004343406068156308
Position 14330: 0.00043368380764844435
Position 1011: 0.00041371521213954334
Position 264: 0.00036300181155372743
Position 14497: 0.00032360576651162054
Position 14068: 0.0003208592756792006
Position 3182: 0.0003029695213197833
Position 2788: 0.00030133762630589467
Position 9294: 0.00029435082005498727
Position 37: 0.0002825923161201151
Position 14368: 0.0002012124775973302
Position 1559: 0.00016004619497657393
Position 9338: 0.00015118852551658702
Position 12886: 6.982079371847195e-05
Position 3359: 5.078141692387753e-05
Position 52: 3.4057436685960446e-05
Position 3648: 3.189444204777889e-05
Position 9264: 3.067725460716916e-05
Position 3201: 2.4656247773430183e-05
Position 110: 2.032959739911339e-05
Position 3376: 1.4869942495907407e-05
Position 3534: 6.194783244692863e-06
Position 3987: 4.501822859436044e-06
Position 77: 3.3834873014111967e-06
Position 14: 6.554231741183745e-07
Position 321: 4.657655042593864e-07
Position 296: 3.1491312959017013e-07
Position 229: 9.0357879098975e-08
Position 39: 4.596093502491253e-08
Position 551: 1.1430156608228117e-08
Position 63: 1.0841826100008994e-08
Position 13125: 7.484563162556874e-09
Position 372: 4.4385811958993726e-10
Position 157: 4.3150641404222204e-10
Position 30: 3.253251186841721e-11
Position 305: 1.7675356749268637e-11
Position 198: 1.0743656941584147e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9027: 0.9932161955965181
Position 14036: 0.9852133232569561
Position 3249: 0.9650532551270159
Position 14263: 0.9262912655941465
Position 198: 0.8924530309978855
Position 3067: 0.8898417049955946
Position 3430: 0.8090143339788693
Position 10055: 0.5995947394493198
Position 12076: 0.5324099313573522
Position 12801: 0.46163985763765786
Position 13787: 0.35599640021751966
Position 12837: 0.22940766091547177
Position 9760: 0.14833204339917824
Position 10277: 0.1427270104670335
Position 12694: 0.12646275893229939
Position 10423: 0.1087650491670263
Position 4135: 0.10308658114975455
Position 13897: 0.07399793285740851
Position 13605: 0.05435416955800737
Position 14238: 0.04759110493877732
Position 12774: 0.04153523160467771
Position 13720: 0.039208250563743156
Position 7331: 0.02781553933692947
Position 12278: 0.024205015893269812
Position 12182: 0.023755507453888554
Position 8056: 0.019467413359251062
Position 10149: 0.018141671416195094
Position 13694: 0.0161583228916443
Position 6531: 0.015805221743210255
Position 5375: 0.015365696525411554
Position 7162: 0.0153413629187091
Position 13689: 0.013904985388517995
Position 7117: 0.013227981974004398
Position 11019: 0.01321407445259694
Position 13746: 0.012767410855045989
Position 7347: 0.012315509894640858
Position 14205: 0.012025467574129433
Position 1779: 0.010131824857140445
Position 9635: 0.010038520669191881
Position 1755: 0.008935681000086465
Position 10962: 0.008769894388596813
Position 13640: 0.007342363998886822
Position 11734: 0.007297195665373813
Position 425: 0.006020742388158649
Position 13435: 0.005857852405748327
Position 3730: 0.005820479279064497
Position 13591: 0.005737122951095706
Position 4973: 0.004722106058996731
Position 9285: 0.004534484019312924
Position 3089: 0.0044379323732381196
Position 14617: 0.004343386103539137
Position 6461: 0.0042394240983907846
Position 13014: 0.0041910747284270855
Position 7598: 0.0040112709924327965
Position 12967: 0.0038689779561638113
Position 8902: 0.0035913073938194486
Position 1927: 0.0035387681848549793
Position 6485: 0.003514984370071459
Position 6156: 0.0033179303904240127
Position 11211: 0.0032906627135715653
Position 12198: 0.0032470559862532787
Position 5346: 0.0031616408751185703
Position 5232: 0.0030676298069950703
Position 14212: 0.0029307204434675417
Position 12650: 0.0028973613262972264
Position 14427: 0.0028305157974149787
Position 9240: 0.002763754145179715
Position 4098: 0.002735263564064604
Position 6867: 0.0027142537992564386
Position 3027: 0.0026932450894934607
Position 6896: 0.0023699962073175196
Position 10965: 0.0023482408925927555
Position 3753: 0.002115096789813337
Position 2636: 0.0020285266203430748
Position 1907: 0.0019088330351622674
Position 4030: 0.001661785198410583
Position 1815: 0.0014891782832612591
Position 3016: 0.0014566057381490494
Position 5206: 0.0013744371608879226
Position 14564: 0.0013355243930190128
Position 2817: 0.0012803149727661604
Position 9166: 0.0012764366362040677
Position 10900: 0.0012577194438067455
Position 6618: 0.001098234430229611
Position 8052: 0.001076169756995014
Position 14285: 0.0009982003374840367
Position 3094: 0.000997443696186675
Position 7495: 0.0009103865508877272
Position 3890: 0.000910045670610031
Position 3357: 0.00091003543586908
Position 5317: 0.0008872041043936384
Position 9403: 0.0008395609838124394
Position 3187: 0.0007344724058270308
Position 4219: 0.0007326456098170949
Position 2678: 0.0007273016349808237
Position 3803: 0.0007157048371033444
Position 7363: 0.0007123681182756893
Position 2098: 0.0006735768975255733
Position 7013: 0.0006575778282930824
Position 1838: 0.0006366440219390994
Position 10516: 0.0006313504895930727
Position 3647: 0.0006252462069138979
Position 2241: 0.0006031047474671934
Position 474: 0.0005704415527157316
Position 6621: 0.0005300906774241721
Position 14268: 0.0005080403708477297
Position 6871: 0.0005046913342580615
Position 5948: 0.0005015823329740741
Position 6840: 0.0004926830192492113
Position 5140: 0.0004919913644700725
Position 5354: 0.0004888241530933584
Position 214: 0.00047395467827839835
Position 5390: 0.0004680233836305257
Position 5116: 0.00044251543130285843
Position 6245: 0.0003816174915134344
Position 1444: 0.00037409852738909155
Position 2276: 0.00035703061295944773
