Gene = SRP9
index = 1333
Annotated 5SS: [ 184 5540]
Annotated 3SS: [ 5470 11410]
SMsplice 5SS: [  184 10052]
SMsplice 3SS: [ 9956 10141]
top_k =  500
Partition function (log Z): -7.963670579587684

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9813353194448917
Position 10052: 0.775478498409753
Position 549: 0.6384604253560662
Position 5540: 0.21192851582778774
Position 5017: 0.17480901540743052
Position 2101: 0.10737596384051556
Position 1593: 0.04436608758256932
Position 11313: 0.0270152473761422
Position 26: 0.01712113443471997
Position 30: 0.010343077895448893
Position 11568: 0.008167206099943742
Position 47: 0.006185381835732441
Position 279: 0.005150263484580666
Position 2121: 0.0029935645017704266
Position 3908: 0.0029393203455228027
Position 2062: 0.00195616040845061
Position 1161: 0.0010895126653516689
Position 51: 0.0008900204624773851
Position 836: 0.0007964346926180896
Position 555: 0.0006409500171279663
Position 360: 0.0005497191436403651
Position 1235: 0.00032763784510998984
Position 388: 0.0002549586892255873
Position 1595: 0.0002511025134390507
Position 312: 0.00017186430956175652
Position 726: 0.000144853287469379
Position 3805: 0.00012612676879577794
Position 1696: 6.581152223675239e-05
Position 1041: 2.913057300892247e-05
Position 913: 2.9056685288022645e-05
Position 732: 2.3871916305773542e-05
Position 1071: 2.0522715627375746e-05
Position 138: 1.51742100179881e-05
Position 2153: 1.165181146890515e-05
Position 54: 6.581045916814675e-06
Position 68: 6.403027025752615e-06
Position 460: 5.8359350127690075e-06
Position 318: 5.320712523224224e-06
Position 1195: 9.738998301634523e-07
Position 869: 8.929415117738726e-07
Position 1208: 8.269570577846862e-07
Position 744: 5.7259893772436e-07
Position 228: 5.563471783881662e-07
Position 1658: 5.484173911941422e-07
Position 1681: 5.23767290111533e-07
Position 58: 3.3985794560626435e-07
Position 636: 1.0295034565670741e-07
Position 120: 9.705336596610291e-08
Position 434: 8.206663215478707e-08
Position 535: 6.97413230847143e-08
Position 823: 3.301445131010269e-08
Position 472: 2.5550388317055498e-08
Position 654: 5.102651630752659e-09
Position 564: 2.9821097329118614e-10
Position 331: 5.2728966556370485e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9956: 0.809369908461824
Position 10141: 0.5736264131186462
Position 352: 0.34149887001275164
Position 434: 0.2242392778056387
Position 5470: 0.1962528563752201
Position 4879: 0.12767071711833938
Position 11410: 0.1130695526147092
Position 1984: 0.10303565447468356
Position 11429: 0.08312327125529186
Position 11025: 0.04382118762000085
Position 502: 0.04248597461285427
Position 1501: 0.028960373473552556
Position 105: 0.02733555890212984
Position 4976: 0.020018226243003204
Position 5127: 0.019756867761947645
Position 11682: 0.01910053397592983
Position 11204: 0.0180416619037533
Position 4811: 0.016763785890085432
Position 11166: 0.016651338370344923
Position 1962: 0.01354683751676177
Position 10184: 0.012904015206730231
Position 11873: 0.010636715969527488
Position 1320: 0.009821368493597462
Position 1946: 0.008755067062974383
Position 4379: 0.008116220027984358
Position 5335: 0.008109084010963498
Position 6211: 0.007669620570894586
Position 8477: 0.007646127507855302
Position 275: 0.0075836519701389365
Position 3594: 0.0075251605262917284
Position 10258: 0.007106946909897856
Position 545: 0.006901862675492767
Position 1336: 0.006788798348566554
Position 4995: 0.0059464361735101865
Position 4850: 0.0056087431905473125
Position 12423: 0.0050671273713378
Position 442: 0.004831426746374398
Position 5493: 0.004361373069836709
Position 6242: 0.003345372098280673
Position 3412: 0.0031865743965847227
Position 990: 0.002816974081833031
Position 2595: 0.00253710722852609
Position 5615: 0.002421270473338936
Position 2866: 0.0023079247408345055
Position 266: 0.0022274700676549546
Position 10608: 0.0018532727950480716
Position 9032: 0.0017770012122563987
Position 3615: 0.0016182104285884591
Position 8667: 0.0015374945063189225
Position 398: 0.0014745608140253768
Position 3386: 0.001339786816734482
Position 4125: 0.0012304971027373261
Position 2570: 0.001136078173393167
Position 472: 0.0011354523852659594
Position 2404: 0.0010468087054327487
Position 5665: 0.0009945390976977223
Position 6438: 0.0009020687208742501
Position 1527: 0.0007977096212973223
Position 257: 0.0006656842466535863
Position 718: 0.0006637071873084559
Position 9058: 0.0005990165598071785
Position 6603: 0.0005226948373094579
Position 5638: 0.0004859104220148425
Position 6340: 0.0004310026821334938
Position 481: 0.00042290749243606754
Position 6067: 0.00042157002235937804
Position 383: 0.0004098527563307422
Position 768: 0.00039091555242574575
Position 126: 0.0003841790343706421
Position 6017: 0.00036929966574094167
Position 799: 0.0003648546982902291
Position 120: 0.000359617818962848
Position 3457: 0.00033776072659078476
Position 4162: 0.0002973367659203573
Position 1188: 0.0002907896259142943
Position 1079: 0.00027687908595348836
Position 646: 0.00025304906041198405
Position 2428: 0.00024984215024085145
Position 219: 0.00024679462591824984
Position 6740: 0.00022787704452836429
Position 6606: 0.00022189281713752738
Position 2712: 0.0002083955690461164
Position 3590: 0.00020607274253188533
Position 360: 0.000203917196305701
Position 3223: 0.00019808373666776392
Position 5574: 0.00016190912610810712
Position 602: 0.00016140611434232
Position 3300: 0.00014086320892205484
Position 912: 0.00013703140260605263
Position 3752: 0.00013242746083706004
Position 1140: 0.0001273155744462105
Position 2208: 0.00012343973825041055
Position 278: 9.573618648650914e-05
Position 4305: 8.385484689546291e-05
Position 2741: 7.72552840305019e-05
Position 974: 7.543385156943998e-05
Position 183: 6.16087377051945e-05
Position 1724: 5.584937919675554e-05
Position 1679: 4.662261115511153e-05
Position 3185: 4.566057912055506e-05
Position 2679: 4.17746818717448e-05
Position 159: 4.0519773814411205e-05
Position 2785: 3.8471459910984125e-05
Position 2379: 3.7679873861031296e-05
Position 1131: 3.602865533800367e-05
Position 387: 2.947483406916014e-05
Position 1434: 2.7832509403532564e-05
Position 373: 2.2189008171094115e-05
Position 312: 2.1812329403339963e-05
Position 661: 1.9023781662775418e-05
Position 1503: 1.856660137076197e-05
Position 941: 1.768372039144008e-05
Position 1578: 1.2914677993408512e-05
Position 485: 1.2227990121351884e-05
Position 1030: 1.0478606542129262e-05
Position 364: 9.22719938977115e-06
Position 1592: 7.598590732197836e-06
Position 224: 5.946046625483232e-06
Position 143: 4.753349972863686e-06
Position 678: 3.831927001481772e-06
Position 615: 2.519972578141909e-06
Position 138: 7.862703783618313e-07
Position 997: 4.344777589585035e-07
Position 135: 2.384336306297148e-07
Position 156: 2.0318168576448016e-07
Position 694: 5.0379714156664196e-08
