Gene = SSR3
index = 1342
Annotated 5SS: [  228  1530  6280 10877]
Annotated 3SS: [ 1402  6180 10744 11914]
SMsplice 5SS: [  228  1530  6280 10877]
SMsplice 3SS: [ 1402  6180 10744 14585]
top_k =  500
Partition function (log Z): -4.1112546722737235

Sorted 5' Splice Sites (High to Low Probability):
Position 228: 0.9305443199383634
Position 1530: 0.7588963533266354
Position 10877: 0.7053856964295594
Position 6280: 0.7017595971205098
Position 1814: 0.22779714246450886
Position 6380: 0.18833162130466533
Position 1553: 0.17239108583873197
Position 3787: 0.1531909152378387
Position 5549: 0.08852851506202421
Position 6107: 0.08699757497638824
Position 8923: 0.08522219268736046
Position 12029: 0.08359444420901142
Position 6298: 0.07971871425391479
Position 8205: 0.05987271135389476
Position 10891: 0.05405150930480696
Position 2773: 0.045791626383813476
Position 10419: 0.0443872528013708
Position 250: 0.03543607294398276
Position 4311: 0.03317607119903178
Position 8884: 0.031551968130877746
Position 1534: 0.024168057454900242
Position 6319: 0.021620642991568455
Position 4735: 0.02026380355764334
Position 7496: 0.016176667252845462
Position 1301: 0.015237555425223101
Position 448: 0.013756071335395106
Position 9214: 0.013153709664147265
Position 8802: 0.012142451201483757
Position 6102: 0.011686231596587049
Position 6555: 0.00984739112366717
Position 3975: 0.009431138554892967
Position 1471: 0.009128744751471648
Position 5162: 0.008856637810941198
Position 627: 0.008281404392880993
Position 482: 0.007658330644742383
Position 10368: 0.0076390013666734835
Position 7909: 0.0073296006228708984
Position 4739: 0.007052635714079811
Position 7986: 0.006694318000006165
Position 3776: 0.006473594126023186
Position 5561: 0.0056227915770658415
Position 8667: 0.00486482283769441
Position 3737: 0.004022067495105356
Position 7665: 0.003996105447130536
Position 7651: 0.003709226221440816
Position 3756: 0.003472841312750267
Position 2475: 0.00345814067054386
Position 1192: 0.003259409931590669
Position 10284: 0.0029450616743151776
Position 4033: 0.002905366641295615
Position 11639: 0.0027517596981621183
Position 4144: 0.002604934857485705
Position 8352: 0.002550727074797656
Position 4484: 0.0024185436492751653
Position 13113: 0.0022556106241772927
Position 7971: 0.0021833713697485295
Position 202: 0.002128238226621517
Position 1040: 0.0018188829679009503
Position 9168: 0.0015874022226940974
Position 3600: 0.0015721931521223873
Position 7602: 0.0015295135390388692
Position 2801: 0.0014524528147994973
Position 8927: 0.001432474001343411
Position 4148: 0.0013366518689221112
Position 8620: 0.0013249704239836075
Position 4917: 0.0012539246054615834
Position 434: 0.0010869938674180734
Position 835: 0.0009653423927291088
Position 743: 0.0008407905683812003
Position 2767: 0.0007577482624334365
Position 333: 0.0007414712216819246
Position 4832: 0.0006362782290567699
Position 674: 0.0005574958137986096
Position 4226: 0.0005218113686880563
Position 2053: 0.00045696021671390617
Position 12058: 0.00039485320991013454
Position 4117: 0.00037930301128562364
Position 175: 0.0003603687689991074
