Gene = METTL13
index = 837
Annotated 5SS: [  419  2798  4377  6229  8915 10534 12826]
Annotated 3SS: [ 2037  4176  6032  8749 10314 12693 14779]
SMsplice 5SS: [  419  2338  2798  3066  6229 10534 12826]
SMsplice 3SS: [ 2232  2547  2924  6032 10391 12693 14779]
top_k =  500
Partition function (log Z): 0.2895212583515572

Sorted 5' Splice Sites (High to Low Probability):
Position 2798: 0.9657951963881883
Position 6229: 0.9503853505762326
Position 2338: 0.8394233185347585
Position 12826: 0.7618458633214275
Position 8915: 0.7041630166135184
Position 10534: 0.6477503429746592
Position 1956: 0.5012308208295183
Position 3066: 0.4814223606446173
Position 6564: 0.4650490733869322
Position 419: 0.43273831053536493
Position 4377: 0.3674096320765835
Position 8384: 0.2681139843242072
Position 94: 0.22892570136182563
Position 3062: 0.21194616475356712
Position 12611: 0.170793192695084
Position 3051: 0.14816648894679565
Position 2123: 0.12361494948244922
Position 13910: 0.11723274434724713
Position 12622: 0.1153588148818374
Position 1599: 0.10295211171561218
Position 2153: 0.10032362984770699
Position 1188: 0.09747505841712208
Position 1171: 0.08392654871815516
Position 2128: 0.08023559080870314
Position 12842: 0.07979540447854658
Position 358: 0.07542714552908789
Position 5328: 0.06937304206642922
Position 213: 0.06662617831420944
Position 4285: 0.06365194987962222
Position 7648: 0.06060574678637708
Position 5441: 0.05288895228839055
Position 2320: 0.04882480840461481
Position 8369: 0.04279577467968273
Position 81: 0.042458029712866094
Position 2299: 0.038205308822509665
Position 1204: 0.036969971702781365
Position 2425: 0.030693096863099047
Position 446: 0.03026541399053042
Position 6538: 0.029057817599835365
Position 3283: 0.02631830640071308
Position 2233: 0.02525389501042495
Position 2072: 0.023927719106271617
Position 462: 0.021500772691624277
Position 2637: 0.017622652865156477
Position 8334: 0.017617151774156754
Position 1305: 0.01758014263262441
Position 3932: 0.0175540266463725
Position 7490: 0.01673533818932566
Position 7914: 0.01567819923773635
Position 3484: 0.013625529828431121
Position 1013: 0.013373182971648844
Position 5455: 0.012912982308177992
Position 472: 0.0126398599461203
Position 969: 0.012060807810457893
Position 13900: 0.011412739832797447
Position 7937: 0.009810670573927724
Position 4789: 0.009775397407278136
Position 432: 0.00963627569339733
Position 7881: 0.008564850662639843
Position 2038: 0.008155486420410224
Position 6424: 0.007704041783145803
Position 193: 0.006747285207813065
Position 12733: 0.005836446681591321
Position 851: 0.005559446368145224
Position 2082: 0.005369899071477081
Position 6203: 0.005205572136289485
Position 4906: 0.004027071989994753
Position 2461: 0.003779934812525834
Position 6621: 0.003642438514787673
Position 2044: 0.0033337111457092724
Position 4055: 0.0031346469352830186
Position 1165: 0.00299155198148356
Position 3205: 0.002955533464235592
Position 1661: 0.0026651889894810086
Position 60: 0.0018686584396885434
Position 2684: 0.0017800801974070947
Position 2052: 0.0017006815267574195
Position 379: 0.001586958330973262
Position 56: 0.0015772976677665852
Position 638: 0.0008913902701381759
Position 2620: 0.0006550478057193197
Position 5216: 0.0006052752207354017
Position 808: 0.00044594729304652767
Position 2089: 0.00029127156169500156
Position 2700: 0.0002656641486413907
Position 7327: 0.00026376197235891723
Position 1394: 0.0002550546788777081
Position 112: 0.00023656614239341622
Position 2740: 0.0001961626234916994
Position 889: 0.00016888453277226446
Position 2802: 0.00015112825442750477
Position 100: 0.00014104244293821838
Position 2975: 0.00011895910261988543
Position 3596: 0.00011853063524393843
Position 3101: 0.00010625166712261417
Position 3003: 0.00010287711960908622
Position 3268: 9.892337077680145e-05
Position 3049: 8.24144363484735e-05
Position 3356: 7.319755749564421e-05
Position 2686: 6.671963843365678e-05
Position 2211: 6.656390191309951e-05
Position 386: 5.998199289514985e-05
Position 4858: 5.875772170534402e-05
Position 4835: 5.400032661951065e-05
Position 3183: 5.366827385859254e-05
Position 258: 4.99899414038091e-05
Position 1263: 4.5537346013449095e-05
Position 1160: 3.733187546304741e-05
Position 2649: 3.521254241997825e-05
Position 2584: 2.976882065992696e-05
Position 436: 2.9124201370645274e-05
Position 4391: 2.9042659877778163e-05
