Gene = RNF168
index = 1148
Annotated 5SS: [  896 15162 16370 19999 28538]
Annotated 3SS: [15084 16189 19876 28455 30995]
SMsplice 5SS: [  238 13899 15162 16370 19999 28538]
SMsplice 3SS: [13836 15084 16189 19923 28455 30995]
top_k =  500
Partition function (log Z): -6.097669940434921

Sorted 5' Splice Sites (High to Low Probability):
Position 3797: 1.000000000000001
Position 19999: 0.9990467939290522
Position 15162: 0.9723751022471439
Position 28538: 0.9194895576206128
Position 238: 0.7867971712335478
Position 13899: 0.7713938399757111
Position 16370: 0.7374094016068378
Position 3335: 0.41480794192274123
Position 21307: 0.31360938428767354
Position 896: 0.3064567384203806
Position 17284: 0.2503111724614805
Position 31099: 0.20480663222791895
Position 16395: 0.18275511859142327
Position 17098: 0.12881186689758303
Position 140: 0.12251614421491483
Position 16952: 0.11996533489210642
Position 31342: 0.1095189392976445
Position 30590: 0.0862934364243473
Position 948: 0.08257164521394138
Position 1929: 0.08047571045983147
Position 20564: 0.07778138079426748
Position 16961: 0.053948405489828884
Position 16649: 0.05270074592494166
Position 1970: 0.04084240064307962
Position 783: 0.037885196742040196
Position 3326: 0.03396239923757344
Position 686: 0.03213886878926785
Position 32129: 0.0298516090665481
Position 30580: 0.027336237824318346
Position 766: 0.026819832402083955
Position 17236: 0.015293153117676126
Position 29753: 0.013227556577112306
Position 30635: 0.01204952842155356
Position 30649: 0.010425065748783253
Position 2265: 0.0089902244971603
Position 1964: 0.007790766415047206
Position 3643: 0.005602008349431435
Position 103: 0.005552332418571116
Position 30595: 0.005014559186428581
Position 31157: 0.004593418347219923
Position 398: 0.004441057706093935
Position 16796: 0.004152385872588622
Position 32298: 0.003303152362573494
Position 20475: 0.003098227070260309
Position 31295: 0.0027817588179097014
Position 20128: 0.0026690228039867397
Position 18387: 0.0025572786422614485
Position 16332: 0.0020431634533291864
Position 22493: 0.0017526182727959035
Position 16411: 0.0017062291719643018
Position 30132: 0.0015725608558207513
Position 21334: 0.0010341930160146723
Position 16466: 0.0008540352166687509
Position 559: 0.000585774819476708
Position 892: 0.0005295558714240679
Position 151: 0.0003940464087853144
Position 50: 0.00029703674823947226
Position 2570: 0.0002468099615166721
Position 16255: 0.00018921364044877887
Position 19962: 0.00015332670855164077
Position 639: 9.195750672061756e-05
Position 16507: 6.511429350713373e-05
Position 360: 4.290006702499145e-05
Position 15166: 3.5515124017851274e-05
Position 1027: 2.757483960437993e-05
Position 38: 2.1896017181614464e-05
Position 446: 1.9469907061902435e-05
Position 527: 1.92681150975566e-05
Position 21394: 1.612705246957208e-05
Position 975: 1.3773792290504633e-05
Position 296: 1.3676792735927106e-05
Position 444: 1.1375794159303149e-05
Position 122: 9.547825066838017e-06
Position 627: 8.27862148502231e-06
Position 9: 5.384238479008784e-06
Position 406: 3.7065820220713045e-06
Position 701: 3.0616674911515932e-06
Position 298: 2.6041211274063897e-06
Position 524: 7.551493581983222e-07
Position 192: 4.6493914073249295e-07
Position 115: 3.9469358172898283e-07
Position 4: 1.5997643264186977e-07
Position 459: 4.34069850672562e-08
Position 561: 3.7195717757816367e-08
Position 633: 6.276089610082232e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15084: 0.9724106173711616
Position 28455: 0.9215100735607
Position 16189: 0.9192323706170812
Position 13836: 0.7713938399757111
Position 19923: 0.7586921730147212
Position 3692: 0.7281790230781858
Position 30995: 0.6729739031241843
Position 3206: 0.3033499118788085
Position 17139: 0.251418397436694
Position 16721: 0.2419784597174652
Position 19876: 0.24124834918008128
Position 31073: 0.2387767844466242
Position 21212: 0.2276585787592628
Position 717: 0.21783898857628303
Position 3723: 0.1826360340567025
Position 3152: 0.13184590335478924
Position 30469: 0.11553402168803889
Position 32490: 0.10327098462218298
Position 1844: 0.09082749674001266
Position 3445: 0.0866948666756653
Position 558: 0.07827712707372948
Position 31482: 0.07672755806638351
Position 21128: 0.07212573374961315
Position 610: 0.06644278667901984
Position 20421: 0.05588729034605722
Position 16740: 0.051112234781259924
Position 32168: 0.05025557844791237
Position 16502: 0.04045983475059859
Position 32808: 0.039723005743055824
Position 1811: 0.037361331403152315
Position 32050: 0.035300934878833345
Position 30488: 0.0352085567626221
Position 33907: 0.023394364122638803
Position 32579: 0.022762171944312157
Position 797: 0.014546011536727696
Position 3107: 0.013574525926716794
Position 20284: 0.01319851307672127
Position 16465: 0.012337000563718978
Position 21239: 0.011057960558807233
Position 31422: 0.010172655983296659
Position 17001: 0.009262300354033155
Position 31683: 0.009067284308369006
Position 633: 0.009003478886990404
Position 639: 0.008344534719929624
