Gene = MCM7
index = 823
Annotated 5SS: [ 677 1927 2352 2662 2918 3363 3800 4107 4327 4640 6167 6554 7768 8649]
Annotated 3SS: [1846 2186 2536 2736 3224 3649 3991 4194 4555 5772 6469 7598 8538 8806]
SMsplice 5SS: [ 677 1927 2352 2662 2918 3363 3800 4107 4327 4640 5838 6554 7768 8649]
SMsplice 3SS: [1846 2186 2536 2736 3224 3649 3991 4194 4555 5772 6469 7598 8538 8806]
top_k =  500
Partition function (log Z): 38.87969535446041

Sorted 5' Splice Sites (High to Low Probability):
Position 2662: 0.9934738992879101
Position 3800: 0.9803446977705179
Position 4327: 0.9738427053309395
Position 4107: 0.9621425086812795
Position 4640: 0.9597667627195589
Position 1927: 0.9585632847686657
Position 7768: 0.9434663518062578
Position 8649: 0.9425804213872699
Position 5838: 0.9341161156849047
Position 2352: 0.9228546680504701
Position 2918: 0.904991225572768
Position 6554: 0.8634341187317751
Position 677: 0.7561465238014397
Position 3363: 0.4822348173263546
Position 8122: 0.4662297412295326
Position 3374: 0.403073683027522
Position 8426: 0.24074249489338403
Position 1728: 0.14168321004616619
Position 892: 0.09797649089380799
Position 6567: 0.0439766841212965
Position 6230: 0.040941185974771144
Position 7703: 0.04006307612809272
Position 6167: 0.038061332025717536
Position 1943: 0.033477177392777106
Position 6573: 0.031570014266556215
Position 8364: 0.030154430718124126
Position 2822: 0.026903096768597052
Position 7959: 0.026501395812056915
Position 7928: 0.022349046938811377
Position 445: 0.02199582233754401
Position 6317: 0.021289905766141193
Position 4664: 0.01918536847829165
Position 2135: 0.014379755453059027
Position 470: 0.013693056508447774
Position 8430: 0.013131466292021684
Position 3098: 0.010653470859388054
Position 4400: 0.010384578849774222
Position 5890: 0.010229106330964442
Position 305: 0.009549775166353495
Position 2816: 0.009415731026166416
Position 3791: 0.009325624581978373
Position 3392: 0.007936613354737507
Position 7077: 0.007558248094096179
Position 7924: 0.0071474423015717575
Position 1447: 0.007015799490185194
Position 1911: 0.006814630316404765
Position 2275: 0.006100622538086869
Position 6195: 0.005294689857324629
Position 4291: 0.0051448463926830265
Position 2359: 0.004905586770299257
Position 8112: 0.004662124522209034
Position 3047: 0.0045932206995702015
Position 8710: 0.004363213868595884
Position 7399: 0.0037082060872918234
Position 5863: 0.0036018300313022536
Position 6376: 0.0034176669762599563
Position 17: 0.0033235921684524445
Position 3753: 0.003293713595601217
Position 5100: 0.0032521067101485097
Position 8018: 0.0032384741338284022
Position 6633: 0.003041735516311367
Position 6113: 0.0030350936894895006
Position 5952: 0.002879948093100173
Position 898: 0.002786644771419508
Position 4047: 0.0027802941273883715
Position 6202: 0.0023781521895150353
Position 6214: 0.0021198445065039326
Position 3794: 0.001958628568692673
Position 7520: 0.001811844531841572
Position 4475: 0.0015522153988543222
Position 741: 0.001538423956705921
Position 1677: 0.0014556661160747331
Position 2635: 0.0013937732420916075
Position 783: 0.0013758552371099526
Position 2615: 0.0013408398504316987
Position 5488: 0.0013120126156954772
Position 6422: 0.0012453555548015674
Position 8127: 0.0012374101790188225
Position 1442: 0.0011224381039277598
Position 4410: 0.0011036651025291536
Position 5703: 0.0010952825072187257
Position 7046: 0.0009993255289731872
Position 1460: 0.000883152149231135
Position 1191: 0.0006983930948509771
Position 879: 0.0006976899003290339
Position 3478: 0.000693239557671294
Position 4706: 0.0006905458686762528
Position 1397: 0.0006379912228986385
Position 2258: 0.0006021404075761865
Position 8259: 0.0005822344348901446
Position 550: 0.0005785173060282255
Position 2669: 0.0005348859546850714
Position 1316: 0.0005128071785798987
Position 7417: 0.0005023103161171375
Position 3521: 0.0004882850010159915
Position 3151: 0.0004813359201847605
Position 81: 0.00046947639329970257
Position 2336: 0.00046906132033441053
Position 157: 0.0004352338061106705
Position 739: 0.0004308867590925146
Position 261: 0.0003846746276678674
Position 5144: 0.00037995493031772114
Position 683: 0.00036881293940591313
Position 2867: 0.00035382143206744474
Position 767: 0.00035035676914453324
Position 68: 0.00034150767664692925
Position 2045: 0.00033861476653528966
Position 303: 0.0003264259207773521
Position 2687: 0.00032118727767170883
Position 1070: 0.0003148086740215059
Position 2812: 0.00030569985948793486
Position 2789: 0.0003025196479396484
Position 5874: 0.00028548466915632873
Position 1923: 0.00028513346272663947
Position 521: 0.0002821790942884753
Position 4644: 0.00026062243679922874
Position 8358: 0.00024193366648199034
Position 1480: 0.00023977731691395292
Position 2211: 0.00023415799863032752
Position 1562: 0.00023109861327951477
Position 735: 0.00022535589263220077
Position 1045: 0.00022445462060857673
Position 8973: 0.00022209094768089446
Position 5562: 0.0001801959387028729
Position 5243: 0.0001776221757921252
Position 5480: 0.00017485309334900158
Position 4257: 0.00016409204819170967
Position 1604: 0.00016132950271485272
Position 7816: 0.00015919617978769855
Position 6906: 0.00015862314263518759
Position 6615: 0.00015842688805945326
Position 4404: 0.00015464820668213442
Position 2219: 0.00015453070017175778
Position 1474: 0.00014676317150761877
Position 846: 0.00013434142976956003
Position 8304: 0.00013180890055665442
Position 2108: 0.00013156326958384316
Position 2144: 0.00011662427337239159
Position 3302: 0.00011444358217157745
Position 3558: 0.00011024113726694902
Position 516: 0.00010749279607937936
Position 8107: 0.00010287384514239109
Position 1964: 9.98715565159532e-05
Position 4589: 9.071930134584526e-05
Position 4392: 8.997953539191358e-05
Position 2262: 8.369955326302288e-05
Position 3740: 7.858114438420376e-05
Position 2187: 7.725253450859766e-05
Position 1290: 6.940759627121823e-05
Position 1186: 6.52209480746259e-05
Position 2666: 6.511810314569478e-05
Position 240: 6.467712964010122e-05
Position 906: 6.277495420009236e-05
Position 900: 6.20093729564977e-05
Position 4355: 6.134851717228885e-05
Position 914: 5.8502267233117637e-05
Position 2540: 5.848385548991767e-05
Position 8009: 5.658761939596646e-05
Position 1161: 5.574654193594449e-05
Position 2161: 5.511296943765725e-05
Position 7963: 5.479375489137775e-05
Position 6596: 5.3420466385801364e-05
Position 5485: 5.338310450990928e-05
Position 1732: 5.231993964256207e-05
Position 8771: 4.886422986982078e-05
Position 8264: 4.8581628030217954e-05
Position 1306: 4.7718267128773494e-05
Position 5431: 4.4673436313377494e-05
Position 2886: 4.456444182510708e-05
Position 2403: 4.442437786358468e-05
Position 4284: 4.395903675349695e-05
Position 2356: 3.969478212055641e-05
Position 5083: 3.858748586219765e-05
Position 5656: 3.648857835544353e-05
Position 6295: 3.60376975993707e-05
Position 3925: 3.18765610445881e-05
Position 187: 3.1350327751863304e-05
Position 6: 3.071542562951956e-05
Position 3967: 2.884317190623021e-05
Position 2101: 2.720359522370438e-05
Position 8578: 2.665683265787512e-05
Position 4364: 2.578871017632749e-05
Position 8012: 2.515773301493041e-05
Position 8901: 2.5004600134298254e-05
Position 8841: 2.4516659276202726e-05
Position 3367: 2.274119436848048e-05
Position 3781: 2.208570702075814e-05
Position 4949: 2.097751703550176e-05
Position 3465: 2.0237474774117857e-05
Position 5556: 1.9947686390602014e-05
Position 4301: 1.935915538287865e-05
Position 775: 1.738000111089631e-05
Position 1184: 1.596710861099428e-05
Position 2025: 1.575407433463655e-05
Position 487: 1.5483517803747644e-05
Position 2895: 1.528498023772164e-05
Position 4712: 1.452953821318588e-05
Position 2675: 1.2287854811653769e-05
Position 751: 1.1448988154233245e-05
Position 175: 1.090138909824008e-05
Position 5275: 1.054047144368936e-05
Position 2094: 1.0481970249854115e-05
Position 1452: 1.0292038428923081e-05
Position 1318: 9.66111998928562e-06
Position 1702: 8.792423134828374e-06
Position 2736: 8.212693510588572e-06
Position 1371: 7.995571315759708e-06
