Gene = DTWD2
index = 474
Annotated 5SS: [   252  43987  49350  60009 140456]
Annotated 3SS: [ 43895  49254  59815 140326 147457]
SMsplice 5SS: [   252  19058  33220  38127  43987  49350  55435  60009  93688 115123
 129458 140456]
SMsplice 3SS: [ 18946  33131  37995  43895  49254  55265  59815  93602 115019 129288
 140326 147457]
top_k =  500
Partition function (log Z): -74.24456159400832

Sorted 5' Splice Sites (High to Low Probability):
Position 252: 0.8972318993044954
Position 6914: 0.30916442708099806
Position 19058: 0.25696881778219466
Position 6639: 0.18638231089547377
Position 8518: 0.17945115947414017
Position 539: 0.09463470988822768
Position 6732: 0.05525966766003776
Position 2443: 0.0373853911778954
Position 5480: 0.03601443178266803
Position 6952: 0.024387776997379474
Position 8895: 0.02336266371332555
Position 8578: 0.022590751764047234
Position 8456: 0.019399465499453976
Position 5706: 0.016512036569738174
Position 5070: 0.016000509825066025
Position 10251: 0.015816296897051434
Position 5440: 0.015489418039909351
Position 14142: 0.00962153186556064
Position 416: 0.008658913105152384
Position 5316: 0.004478950143061317
Position 185: 0.001930054738607908
Position 306: 0.0018532839818447401
Position 4710: 0.0013288052071155443
Position 2743: 0.0010674593091383364
Position 3223: 0.0010130046333414928
Position 2937: 0.0009273274931664711
Position 1818: 0.0005602554355708671
Position 2900: 0.00043880336786311766
Position 4656: 0.00031331171150229516
Position 1186: 0.00030843887591053195
Position 1326: 0.00028989204185425767
Position 8557: 0.0002815571634706192
Position 2749: 0.00022245129975453508
Position 3928: 0.00021695662937660815
Position 2674: 0.0001663518166450495
Position 2385: 0.0001342416986241598
Position 738: 0.00012846800548877495
Position 2475: 0.00012041633868714195
Position 4721: 0.00011290475133683606
Position 1720: 0.00010671489816215386
Position 4831: 9.997078097470048e-05
Position 4641: 9.44046611715506e-05
Position 763: 9.387885045310797e-05
Position 436: 8.529062684907542e-05
Position 211: 5.6155541569093485e-05
Position 374: 4.5842522896219893e-05
Position 546: 4.290654766653422e-05
Position 841: 3.4749280219640015e-05
Position 694: 1.6599094236269082e-05
Position 2525: 9.837366215319657e-06
Position 2774: 9.277213363578071e-06
Position 2447: 4.694932426757077e-06
Position 4835: 4.534976092839325e-06
Position 860: 4.431848232970625e-06
Position 4614: 3.160086344514455e-06
Position 3008: 2.881785086699229e-06
Position 2755: 2.6498758994834184e-06
Position 2257: 2.565300794174686e-06
Position 3418: 1.3734675364731529e-06
Position 4210: 1.3169962556879141e-06
Position 237: 1.1327984326655924e-06
Position 198: 1.1227183429198654e-06
Position 952: 6.926238892317505e-07
Position 555: 3.346437672302159e-07
Position 707: 2.198401258323174e-07
Position 27: 7.888722071185525e-08
Position 328: 2.6858660648610778e-08
Position 366: 2.6752359383762553e-08
Position 142: 1.5277756159039787e-08
Position 477: 1.1102598430761538e-08
Position 25: 9.16956464919035e-09
Position 525: 4.066448505258783e-09
Position 564: 2.065228156815935e-09
Position 501: 9.14638219970319e-10
Position 380: 1.8861022401184172e-10
Position 39: 1.3321364272548754e-10
Position 506: 2.3256908115784226e-11
Position 73: 3.7603807573080193e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 18946: 0.5805037324213289
Position 19532: 0.25696881778219466
Position 14423: 0.24742073918246957
Position 8375: 0.22000180165276376
Position 6846: 0.2198713127227399
Position 6500: 0.1776245175193616
Position 6765: 0.11047815435165526
Position 6230: 0.05196673171701006
Position 4971: 0.0393900825273461
Position 2352: 0.02948218110810121
Position 8755: 0.028596782633748027
Position 10103: 0.02835548218455274
Position 5216: 0.028299548018709368
Position 18022: 0.02806893269450255
Position 6639: 0.026235024690466943
Position 5378: 0.025033637545050346
Position 14013: 0.01848746279880871
Position 17556: 0.017131788289973575
Position 5562: 0.014366930387247458
Position 8351: 0.013749147854238749
Position 8808: 0.012190933062468302
Position 2302: 0.00844708255431351
Position 14702: 0.006899037283932312
Position 9082: 0.0050809981338143725
Position 10663: 0.004438154272130202
Position 7415: 0.0034353337490155957
Position 13994: 0.0030853814057200065
Position 435: 0.002970168421670432
Position 6264: 0.002834573489957207
Position 5196: 0.0025237625598412
Position 2673: 0.002364825592384481
Position 8621: 0.0019911765887835617
Position 8053: 0.001928095611100931
Position 1719: 0.0015696507612862124
Position 5584: 0.001506126854249577
Position 2875: 0.0013431655259078283
Position 356: 0.0011978046684103616
Position 4588: 0.001101083410218751
Position 11680: 0.0010422288924946837
Position 10954: 0.0008205817018425357
Position 2826: 0.0007032365103907915
Position 7748: 0.0006982864873414287
Position 2383: 0.0006965895159773663
Position 4613: 0.0006948308827253792
Position 4283: 0.0006624863974162043
Position 8703: 0.0006072078570931328
Position 1176: 0.0005620532599848411
Position 3117: 0.0005408715044244863
Position 8638: 0.0005198932615608535
Position 3826: 0.0004669060830109986
Position 344: 0.00040973535555683706
Position 3141: 0.0004029980085645384
Position 2652: 0.0003783375203968576
Position 840: 0.00034612424991803576
Position 9268: 0.000298704621832837
Position 1986: 0.0002869579897076078
Position 1589: 0.0002686505210112221
Position 8549: 0.00024521351348558547
Position 1817: 0.0002166484638622227
Position 7706: 0.00019051354172977943
Position 2521: 0.00018259224878494396
Position 8041: 0.00017679059717640869
Position 328: 0.000156355536086761
Position 402: 0.00014517664703541598
Position 7482: 0.00014219009858855005
Position 4764: 0.00014000768439491478
Position 6090: 0.0001265164016569945
Position 1611: 0.00011970982609996185
Position 4111: 0.00011422853471459273
Position 3172: 0.00010358696618456606
Position 2485: 0.00010030200222424682
Position 3777: 8.851393486569751e-05
Position 4257: 8.043067148536877e-05
Position 4161: 7.758610870249056e-05
Position 6039: 7.5724512552688e-05
Position 3277: 7.426097493394073e-05
Position 1050: 7.189177623610863e-05
Position 898: 6.754782352276105e-05
Position 2508: 6.264395978378972e-05
Position 3547: 6.108712891123576e-05
Position 4061: 6.082660590632652e-05
Position 514: 5.428725190412524e-05
Position 1006: 5.269552577590579e-05
Position 668: 4.859558166147027e-05
Position 2631: 4.798664262411514e-05
Position 3721: 4.471419453563781e-05
Position 2888: 4.2239620460281426e-05
Position 3901: 4.204583365830146e-05
Position 1041: 3.6989780578396626e-05
Position 4041: 3.6987365022899267e-05
Position 4333: 3.526106622710252e-05
Position 4093: 3.124370249259289e-05
Position 682: 2.5509329777721785e-05
Position 3618: 2.272025798622277e-05
Position 1253: 2.110701343774219e-05
Position 785: 2.0664782997314078e-05
Position 3105: 2.0664026224203084e-05
Position 2586: 1.66263604587987e-05
Position 706: 1.581467890801399e-05
Position 1599: 1.490283076574833e-05
Position 1323: 1.457891276123992e-05
Position 1510: 1.256601544140695e-05
Position 819: 1.2334387781863258e-05
Position 794: 1.1367038444125318e-05
Position 2133: 1.1285209213700408e-05
Position 754: 8.27890881987732e-06
Position 2533: 7.5192836220141855e-06
Position 494: 6.318470751482392e-06
Position 408: 3.2109077886842433e-06
Position 2194: 9.179142379005348e-07
Position 2223: 6.846261767179432e-07
Position 2136: 6.440302744037647e-07
Position 251: 5.268566823291174e-07
Position 2657: 4.770181066024146e-07
