Gene = ELN
index = 494
Annotated 5SS: [  481  7626  8796  9951 13463 14918 15246 15380 16132 17505 18429 18979
 19928 20413 20768 24051 24195 25521 26981 28647 28925 29908 32259 32396
 32713 33351 35436 35581 35907 37944 38209 38988]
Annotated 3SS: [ 7574  8765  9917 13426 14824 15194 15328 16089 17432 18398 18906 19885
 20352 20713 23960 24134 25373 26926 28481 28882 29850 32096 32350 32586
 33311 35363 35520 35831 37904 38154 38942 40867]
SMsplice 5SS: [  134   481  7711  9951 14918 17505 18979 19928 20413 20768 24051 24195
 25521 26981 28647 28925 29908 32259 32396 32713 35436 35581 37944]
SMsplice 3SS: [  326  7574  9917 14824 17432 18906 19885 20352 20713 23960 24134 25373
 26926 28481 28882 29850 32096 32350 32586 35363 35520 37904 41021]
top_k =  500
Partition function (log Z): 39.82907587187907

Sorted 5' Splice Sites (High to Low Probability):
Position 32259: 0.9871590358045444
Position 24051: 0.9724998138164511
Position 20768: 0.9659269621167839
Position 32713: 0.9630941341277081
Position 28925: 0.9517367361534829
Position 25521: 0.9509969019028974
Position 29908: 0.9500331054170562
Position 35436: 0.9328857688346287
Position 18979: 0.9246336137183326
Position 481: 0.9244347308263107
Position 19928: 0.9207750828644948
Position 24195: 0.9133784773255446
Position 14918: 0.8812047427698462
Position 20413: 0.8411286609037365
Position 37944: 0.8342024028719007
Position 35581: 0.8195305619083981
Position 17505: 0.8051724570288394
Position 32396: 0.7890478057576316
Position 26981: 0.760933551815091
Position 134: 0.7514272863454075
Position 9951: 0.7240008988688262
Position 7711: 0.5058676377589798
Position 7626: 0.4709642848331228
Position 8796: 0.45046110854825555
Position 15380: 0.40107572259913166
Position 28647: 0.3797236486928944
Position 15246: 0.37865785874819324
Position 35907: 0.3444652495428507
Position 38988: 0.32130539566341204
Position 13463: 0.3092764451565963
Position 33351: 0.30675950746855724
Position 16132: 0.29738134551206863
Position 16751: 0.2942508483686838
Position 25839: 0.29318002583866387
Position 10673: 0.28504124348566917
Position 13529: 0.2272261624018546
Position 28623: 0.20554511476749499
Position 23331: 0.19064885044935503
Position 18429: 0.1875766367658173
Position 15329: 0.17714202402380994
Position 5396: 0.16420956196279907
Position 35598: 0.16416146495018877
Position 10681: 0.15942151352145703
Position 35928: 0.1476861501520381
Position 11948: 0.14531109961739186
Position 28569: 0.14292859783764172
Position 12240: 0.12676303531344688
Position 8931: 0.12558500816300472
Position 38330: 0.12403435852999993
Position 11185: 0.12048014186937485
Position 20483: 0.09469560838224107
Position 10082: 0.07939466762865459
Position 15016: 0.07848135650577776
Position 984: 0.07456523583842187
Position 38209: 0.07322221039273125
Position 6610: 0.07202725853053166
Position 13566: 0.06273142947028627
Position 31680: 0.0576068994216803
Position 23524: 0.05758637764008897
Position 756: 0.05370548361005026
Position 32446: 0.05154977975376005
Position 17714: 0.04926423125011935
Position 12505: 0.042702089158088444
Position 219: 0.0402188469840293
Position 30708: 0.039770079817577936
Position 35432: 0.03727323435761626
Position 124: 0.03703552158205769
Position 24773: 0.036318582913642324
Position 6051: 0.03497083733022681
Position 540: 0.03342418333038944
Position 1927: 0.033094978658531435
Position 36038: 0.03305125791544946
Position 26027: 0.032770871836036816
Position 25907: 0.03268552858847542
Position 15083: 0.03234659936292944
Position 27420: 0.03222846653503242
Position 34338: 0.03072730568651146
Position 160: 0.026410520308318832
Position 23701: 0.026376912754102755
Position 25506: 0.026307526261597953
Position 20142: 0.024934821914248843
Position 7467: 0.02488040475177955
Position 28920: 0.022349045655806917
Position 24190: 0.02153601742279869
Position 1363: 0.02123025428122503
Position 20479: 0.02082262506966892
Position 11258: 0.018340588909238814
Position 13768: 0.01785338071655434
Position 26023: 0.0177504179273008
Position 24490: 0.017623899391933165
Position 18272: 0.017539871570048108
Position 23563: 0.015489351787021943
Position 16276: 0.014773135487023858
Position 29680: 0.014664747361899879
Position 25491: 0.01441576101572674
Position 10775: 0.013811635974199153
Position 28786: 0.013711210986221665
Position 35889: 0.013354243119707388
Position 29548: 0.012162044560051608
