Gene = CNOT10
index = 385
Annotated 5SS: [  338 18818 19828 23676 28225 31167 32093 35087 40455 42726 48400 49832
 52346 74427 77719 79346 79665 84818]
Annotated 3SS: [18722 19665 23524 28081 31079 32008 34968 40304 42522 48277 49654 52264
 74312 77587 79309 79536 84741 88311]
SMsplice 5SS: [  338 10683 18818 23676 28225 31167 32093 35087 40455 42726 48400 52346
 74427 77719 79346 79665 84818]
SMsplice 3SS: [10449 18722 23524 28081 31079 32008 34994 40304 42522 48277 52264 74312
 77587 79287 79536 84741 87745]
top_k =  500
Partition function (log Z): -23.894242691139077

Sorted 5' Splice Sites (High to Low Probability):
Position 23676: 0.9999999999989845
Position 32093: 0.976819677307359
Position 48400: 0.9194238995527508
Position 40455: 0.9134465362900871
Position 338: 0.8943907194784246
Position 35087: 0.8923430566283946
Position 18818: 0.8730513176511443
Position 42726: 0.853538952823492
Position 28225: 0.8305204807309999
Position 52346: 0.8270342806450013
Position 31167: 0.7872624227800175
Position 10683: 0.785820635835654
Position 49832: 0.3042465152903798
Position 8357: 0.17094207573521494
Position 19828: 0.1165670495805234
Position 37027: 0.11235073594178455
Position 213: 0.09096151098529419
Position 18866: 0.07416833872819376
Position 39996: 0.052349437058331394
Position 1842: 0.05131683503742334
Position 35475: 0.04790558031301137
Position 8353: 0.043856540224289246
Position 19284: 0.04066803827040867
Position 18753: 0.03608689789823968
Position 14514: 0.03537104162895193
Position 49261: 0.028632196925162796
Position 30106: 0.025605992442204923
Position 31270: 0.023261794316601758
Position 50853: 0.01862384302978334
Position 32706: 0.018608780975420427
Position 49792: 0.01730580661263304
Position 40440: 0.016878976834194172
Position 40305: 0.00997362546096238
Position 376: 0.009526109144460525
Position 45796: 0.008348060008619079
Position 42432: 0.006167618566063442
Position 48: 0.002299769955021533
Position 10114: 0.0020839124862060293
Position 77: 0.0018231521838951885
Position 2898: 0.0014790712465126634
Position 61: 0.0012488585812292963
Position 422: 0.0009000853061972542
Position 35316: 0.0001889155779008355
Position 106: 0.00016266693797618487
Position 1440: 7.88635974542605e-05
Position 44: 2.0780193679221018e-05
Position 41: 8.483322233067327e-06
Position 896: 6.591604477861701e-06
Position 1309: 4.487225486860888e-06
Position 98: 3.505064362345617e-06
Position 92: 9.755264277506393e-08
Position 75: 5.8035547811232295e-08
Position 237: 3.801292301640001e-08
Position 1134: 3.344554470059883e-08
Position 169: 2.998624663208017e-08
Position 117: 2.7580654850224712e-08
Position 150: 1.9801874488484037e-08
Position 123: 1.4741655646116596e-08
Position 224: 1.2341695233016106e-08
Position 227: 5.112290266275471e-10
Position 268: 4.3567257162766354e-24

Sorted 3' Splice Sites (High to Low Probability):
Position 23524: 0.9999999999989827
Position 18722: 0.9833065542775772
Position 32008: 0.9768196989874038
Position 48277: 0.9210097229554245
Position 34994: 0.8108211799337943
Position 31079: 0.8105242170966207
Position 52264: 0.7932742240273839
Position 40304: 0.7904417133791279
Position 10449: 0.6932170317403605
Position 42522: 0.559874001534242
Position 28081: 0.4453290554882742
Position 28044: 0.29896191728513527
Position 57886: 0.265659118725
