Gene = CLDN16
index = 377
Annotated 5SS: [  572 14568 17055 20634]
Annotated 3SS: [14464 16889 20441 22030]
SMsplice 5SS: [  572 14568 17055 20634]
SMsplice 3SS: [14464 16889 20441 22030]
top_k =  500
Partition function (log Z): -12.079672475559505

Sorted 5' Splice Sites (High to Low Probability):
Position 14568: 0.9632402790995092
Position 20634: 0.8574926522543714
Position 17055: 0.7690097664752277
Position 572: 0.732241400971519
Position 365: 0.23755729992873656
Position 22180: 0.1850317448545301
Position 22230: 0.18029763687098815
Position 14288: 0.1706964762929315
Position 1398: 0.15128691742861178
Position 22140: 0.1222627921961289
Position 11213: 0.1032943391937261
Position 2268: 0.09847028277321629
Position 13562: 0.09703305228027188
Position 10953: 0.07362633868959302
Position 22728: 0.06492365752969384
Position 10713: 0.04597289501140277
Position 20378: 0.042647501118754684
Position 15836: 0.032442363143519344
Position 10985: 0.00657605654818364
Position 11252: 0.005423565469119665
Position 753: 0.004654822171217261
Position 151: 0.001338057480927618
Position 548: 0.001333631286650623
Position 268: 0.0012612431986460011
Position 326: 0.0010632285403555535
Position 1932: 0.0007875978938365173
Position 66: 0.0007833685206040939
Position 336: 0.0005083415012966671
Position 1220: 0.00043333804343331805
Position 126: 0.00042624351707905826
Position 1142: 0.00038713352481099334
Position 832: 0.00034999669877205214
Position 640: 0.00020421072114397797
Position 1092: 0.00013617422472537752
Position 79: 0.00012147426964644707
Position 652: 0.00010798132831907045
Position 6907: 3.693775347260285e-05
Position 9786: 2.906993541972311e-05
Position 6159: 2.763674805986795e-05
Position 1936: 2.4828380460577417e-05
Position 10: 2.3281799446284067e-05
Position 235: 2.2751558793942507e-05
Position 9963: 2.1709722139874386e-05
Position 8448: 2.082446201024278e-05
Position 2254: 1.9970809570544832e-05
Position 146: 1.994541430163486e-05
Position 9360: 1.9537327055228555e-05
Position 1277: 1.915730313088697e-05
Position 903: 5.384191691033644e-07
Position 121: 2.7849802514918987e-07
Position 282: 1.769044003464578e-07
Position 402: 3.8508008884767166e-08
Position 272: 3.132899347423823e-08
Position 58: 2.4192914436228935e-08
Position 286: 1.8591772747781453e-08
Position 347: 1.9004676359610797e-09
Position 417: 1.6938908813764898e-09
Position 511: 1.147538645096202e-09
Position 540: 3.3610923363896006e-10
Position 1106: 2.484906459107145e-10
Position 740: 2.4612697043180167e-10
Position 419: 2.1979126832548307e-10
Position 161: 2.1537957135313108e-10
Position 521: 1.0389920558547497e-10
Position 707: 8.2013624114939e-12
Position 626: 4.463495014665522e-12
Position 102: 2.7354637671641667e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 14464: 0.9122583487005274
Position 20441: 0.845448796569843
Position 16889: 0.7703344474674662
Position 22030: 0.6136071440360171
Position 23628: 0.2637657021945867
Position 23569: 0.22810501254626306
Position 14214: 0.22329813532328333
Position 22692: 0.21601555645327017
Position 11145: 0.10890782600480325
Position 2180: 0.09783482368111342
Position 13426: 0.09717528440908084
Position 23588: 0.07750814698524211
Position 10927: 0.06901124421463758
Position 21889: 0.06703334370537252
Position 10408: 0.05741374827446882
Position 1262: 0.05544354949224874
Position 20106: 0.05232920068796131
Position 20422: 0.03716340793238511
Position 1314: 0.0336489240920157
Position 1193: 0.02518072261415011
Position 22652: 0.022778271180222832
Position 15771: 0.01750453562239057
Position 15581: 0.015562914719789038
Position 1265: 0.010856435151697888
Position 22067: 0.010836868873006285
Position 19310: 0.0050091396605804655
Position 1215: 0.004946332635027783
Position 18067: 0.001631012694429097
Position 17255: 0.0014129174394022673
Position 1240: 0.0014026482894331682
Position 17172: 0.001402446745248902
Position 1357: 0.0012184210447431108
Position 18762: 0.0007392926292224989
Position 17309: 0.000738197559803447
Position 18502: 0.0007238312977858761
Position 2070: 0.0006730451560408132
Position 16366: 0.0006444373386725238
Position 1130: 0.0005930686690174596
Position 18064: 0.0005369729315442557
Position 990: 0.0004820390609897089
Position 1288: 0.00031510291257545107
Position 814: 0.0003136997580019135
Position 958: 0.00023808003699832636
Position 1092: 0.00022416277504435714
Position 15941: 0.00020310310730520714
Position 14818: 0.00016875110526914336
Position 15207: 0.00015478059427290482
Position 8012: 0.00014062183798801557
Position 1864: 7.766579880666897e-05
