Gene = POLR2H
index = 1052
Annotated 5SS: [ 429 1848 3332 3509 5083]
Annotated 3SS: [1154 3247 3414 4998 6458]
SMsplice 5SS: [ 429 1848 3332 3509 5083]
SMsplice 3SS: [1707 3247 3414 4998 6394]
top_k =  500
Partition function (log Z): -1.9741082536473826

Sorted 5' Splice Sites (High to Low Probability):
Position 3332: 0.8445428541098211
Position 5083: 0.7649598138134436
Position 1848: 0.6024012658592133
Position 3509: 0.5054027668281396
Position 3526: 0.48240823905066044
Position 429: 0.3465046788029803
Position 1857: 0.3137516862485391
Position 159: 0.2542544367214265
Position 1246: 0.16435228680174374
Position 1342: 0.13859585713198821
Position 101: 0.11235043793649051
Position 1007: 0.10263748632032109
Position 261: 0.05961282779469118
Position 6118: 0.05522450213415886
Position 787: 0.04932270722829281
Position 2356: 0.032315562862482584
Position 525: 0.020012559602437315
Position 6050: 0.01921827143604405
Position 499: 0.015220282036187666
Position 1381: 0.0142869070706235
Position 425: 0.01212617244892336
Position 1197: 0.010075010185691806
Position 433: 0.009272220440515403
Position 1239: 0.009201752223569969
Position 210: 0.009150652092493812
Position 1852: 0.007727143253481855
Position 5547: 0.006689961369654581
Position 2068: 0.006640025329684163
Position 6264: 0.006446364497879211
Position 2044: 0.006264538472620907
Position 6465: 0.004618253311165517
Position 1202: 0.003976292283306533
Position 6367: 0.0034891631004316326
Position 1574: 0.002942823422944877
Position 4925: 0.002877645720897488
Position 477: 0.002671028786567235
Position 383: 0.0025908106445358893
Position 351: 0.002548728654099261
Position 1393: 0.002447118699091119
Position 5100: 0.0020826943106473763
Position 4356: 0.0019333463419109046
Position 5193: 0.0016134714565577864
Position 6615: 0.0015645917036604515
Position 3169: 0.0013875529060412219
Position 3475: 0.0010846999360943337
Position 1673: 0.0009950788609770537
Position 4296: 0.0008855008915736519
Position 6532: 0.0008467816272273641
Position 906: 0.0006740111912519913
Position 216: 0.000637960232940589
Position 3159: 0.0006253454482656878
Position 461: 0.0005151272798428752
Position 3301: 0.00039491748824793714
Position 269: 0.00037652768773803805
Position 556: 0.0003289403114527272
Position 6052: 0.00031401796237296977
Position 762: 0.0003137447501829919
Position 22: 0.0003059987624689227
Position 129: 0.00028176271701884644
Position 141: 0.0002552935972361645
Position 3428: 0.00021812093988220264
Position 764: 0.00021632141168197684
Position 3460: 0.00021498776930845072
Position 891: 0.00020294330763143763
Position 166: 0.00019349744148465026
Position 1055: 0.00014379175679477533
Position 725: 0.00013153538032673802
Position 344: 0.00011544887369901945
Position 5092: 0.00010546265893590953
Position 3415: 0.00010196818487731667
Position 597: 9.569410995658767e-05
Position 1952: 8.82207070397639e-05
Position 4326: 8.334877821877771e-05
Position 648: 8.243292538387661e-05
Position 3263: 8.002730313892423e-05
Position 3336: 7.734384022254515e-05
Position 463: 6.874992269995528e-05
Position 560: 3.869000770638277e-05
Position 1053: 3.0245204729869297e-05
Position 5601: 2.4884134376121806e-05
Position 1282: 2.1601808698968406e-05
Position 1027: 1.5621319295274518e-05
Position 639: 1.5588763178566927e-05
Position 471: 8.402194181618164e-06
Position 714: 8.01360612312271e-06
Position 641: 6.670416098985796e-06
Position 535: 3.4374281649946606e-06
Position 701: 3.146554921970083e-06
Position 956: 2.2770414690358277e-06
Position 856: 2.2714477098989587e-06
Position 958: 1.908723099179877e-06
Position 889: 1.2005251030278776e-06
Position 173: 9.736349557119663e-08
Position 2152: 1.2209184565185116e-08
Position 240: 7.963530444895743e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3414: 0.9784882255432481
Position 3247: 0.8135412397590083
Position 4998: 0.7702099273100655
Position 1707: 0.700701662258528
Position 6394: 0.5549193772890987
Position 1154: 0.34917707415417215
Position 6291: 0.1729454534351578
Position 6458: 0.13972378817986586
Position 1669: 0.12029969267863731
Position 5789: 0.09457788244783873
Position 6171: 0.040643442265120275
Position 301: 0.03515950721496551
Position 1507: 0.027846540607195464
Position 3199: 0.018246146882596296
Position 5520: 0.018172789774411852
Position 1948: 0.015346752619772624
Position 5955: 0.01143092291840545
Position 3068: 0.011164172706133508
Position 1951: 0.011057146725088415
Position 6819: 0.010707270767320422
Position 2118: 0.009376992639397798
Position 5498: 0.009320426762513299
Position 659: 0.008556159643711928
Position 1544: 0.0068336508217027685
Position 3325: 0.006168494457597456
Position 1925: 0.005989711430818936
Position 348: 0.005814082224011347
Position 5958: 0.005677047936926961
Position 6238: 0.0055196432133615934
Position 1574: 0.0049777945126809236
Position 3438: 0.004701062933244468
Position 4640: 0.004479963441230232
Position 3132: 0.0036098379272547954
Position 1813: 0.00313000325766014
Position 5177: 0.003079923782579866
Position 6845: 0.0028953217269416173
Position 4971: 0.00264183185043064
Position 5033: 0.002580792887190259
Position 5040: 0.002433774603971202
Position 1482: 0.002375331337581635
Position 6341: 0.002357676561474672
Position 5746: 0.001728213160167458
Position 265: 0.001628514574311863
Position 1414: 0.0014767224937423961
Position 2268: 0.0014107188909525201
Position 4803: 0.0012899612090655846
Position 5425: 0.0012670758691795611
Position 5477: 0.001228727370355439
Position 180: 0.0011514162463180531
Position 2219: 0.0010665655560730893
Position 6025: 0.001044558750077645
Position 303: 0.0009684668956370117
Position 4007: 0.000949668169839988
Position 6253: 0.0009140703559308934
Position 4229: 0.0008378821135583927
Position 5616: 0.0008371860322333339
Position 4336: 0.0007444496263008031
Position 4806: 0.0006907451403571568
Position 6356: 0.0006818234193150784
Position 6049: 0.0006003986695671591
Position 5164: 0.0005963721915439578
Position 4883: 0.0005196811317642621
Position 2085: 0.0005130461354421055
Position 1828: 0.00047837877036288677
Position 5008: 0.00043807305454982644
Position 920: 0.00042485648964853806
Position 1524: 0.00039818736710089356
Position 1555: 0.00039534654084932993
Position 5072: 0.0003921218974182561
Position 5566: 0.00038952020843751543
Position 6501: 0.00037511463787952493
Position 3456: 0.00037272203614020766
Position 865: 0.0003671106852951784
Position 2930: 0.0003669637786070944
Position 2138: 0.0003578557797763524
Position 862: 0.00033115703423411554
Position 4312: 0.00030567345366744
Position 5551: 0.00028987293442784504
Position 5259: 0.0002896566478591929
Position 585: 0.00028922653101656775
Position 4664: 0.0002710664411155733
Position 1963: 0.0001961295617734867
Position 5813: 0.00019268516795059611
Position 3111: 0.000183733152692607
Position 4897: 0.000169711207638422
Position 5336: 0.000156524874801715
Position 5186: 0.00014820667278122736
Position 3422: 0.00014320810325032076
Position 273: 0.00014001061140845816
Position 4494: 0.0001356932526374096
Position 963: 0.00013030341071453176
Position 1135: 0.00012725968665343974
Position 5244: 0.00010318371528017159
Position 4295: 0.00010242590271771278
Position 3442: 0.0001011233408325332
Position 6198: 0.00010046763015651751
Position 889: 9.3587200362621e-05
Position 1397: 9.345287392604791e-05
Position 432: 9.243680808113142e-05
Position 184: 8.26469283642906e-05
Position 320: 7.62309902103968e-05
Position 699: 6.777399078564276e-05
Position 588: 5.562372150845044e-05
Position 1373: 5.504913331510826e-05
Position 5674: 5.335317197176637e-05
Position 5634: 5.3013874391510595e-05
Position 914: 4.985008487523212e-05
Position 712: 4.679948327561853e-05
Position 524: 3.98092887623322e-05
Position 3614: 3.859877080233487e-05
Position 5274: 3.624034021651238e-05
Position 4187: 3.5863928267576485e-05
Position 3650: 3.5742728624920135e-05
Position 1112: 3.51284954417574e-05
Position 1210: 3.324295285666865e-05
Position 213: 2.6032578937817273e-05
Position 4138: 2.090691050953053e-05
Position 5069: 1.8263292925168836e-05
Position 3661: 1.6282221287154542e-05
Position 925: 1.330480965610365e-05
Position 883: 1.2250424612770581e-05
Position 966: 1.1233220572938285e-05
Position 876: 8.314381542169341e-06
Position 808: 7.432825661564406e-06
Position 834: 6.961600797212338e-06
Position 869: 6.845054129833296e-06
Position 738: 6.659489842552686e-06
Position 1437: 6.278363556586708e-06
Position 900: 5.1467393016825285e-06
Position 969: 4.303731490013298e-06
Position 237: 3.2745960318293406e-06
Position 717: 3.165385786019633e-06
Position 810: 1.714934899359194e-06
Position 196: 1.621484592187609e-06
Position 6102: 1.4564609765023541e-06
Position 671: 1.2297061595418678e-06
Position 316: 1.0388442607744663e-06
Position 723: 8.578464750631979e-07
Position 1439: 8.470823718232977e-07
Position 358: 7.849651122404811e-07
Position 1207: 7.123244701546826e-07
Position 276: 7.059482968435105e-07
Position 676: 6.405182669084355e-07
Position 308: 5.910586340177242e-07
Position 476: 5.044105296514655e-07
Position 3499: 1.9555256874486343e-07
Position 4024: 4.8557460473075435e-08
Position 2304: 2.5814335131046313e-08
Position 3508: 1.4356572792277356e-08
Position 496: 9.365356143284633e-14
Position 535: 6.666661543361178e-14
Position 502: 6.43017079207938e-14
Position 363: 4.714028762437772e-14
Position 743: 3.8866161984896954e-14
Position 187: 3.716707023360317e-14
Position 381: 3.0906901749392945e-14
Position 379: 1.6789901581415092e-14
Position 330: 1.3182567053721162e-14
Position 509: 1.049134399821932e-14
Position 205: 3.2373674774537923e-16
Position 107: 2.5282704853700395e-16
Position 109: 9.344244736725516e-17
Position 370: 7.169320755477153e-17
Position 122: 6.701060341398163e-17
Position 146: 4.264921522807913e-17
Position 514: 1.923592413804087e-17
