Gene = AXDND1
index = 122
Annotated 5SS: [   281    887   3253   4359  13038  13763  17037  17825  19640  28324
  29483  45547  63900  64887  66623  79485 102922 117502 126018 127232
 143684 159728 162712 168158 169243]
Annotated 3SS: [   683   3079   4254  12916  13676  16979  17721  19517  28182  29377
  45425  63797  64731  66546  79249 102722 117407 125817 127134 143575
 159613 162606 168074 169009 188791]
SMsplice 5SS: [   281    887   2876   3253   4359  13038  17825  19640  27674  28324
  29483  45547  58511  64887  79485 102922 117502 127232 144652 151962
 155385 159728 162505 162712 169243 184679]
SMsplice 3SS: [   683   2765   3147   4254  12916  17721  19517  27543  28182  29377
  45425  58444  64731  79249 102722 117407 127134 144580 151841 155262
 159613 162400 162606 169009 184527 188051]
top_k =  500
Partition function (log Z): -58.33243812771794

Sorted 5' Splice Sites (High to Low Probability):
Position 4359: 0.999652508706827
Position 29483: 0.9995097863813537
Position 13038: 0.9861870992284485
Position 19640: 0.9469607156241778
Position 3253: 0.9448396637764269
Position 28324: 0.9179410263255914
Position 887: 0.7520258912532274
Position 17825: 0.736299423108225
Position 45547: 0.7228111720253635
Position 27674: 0.6538605865025029
Position 281: 0.5709081554780326
Position 2876: 0.4780091093292568
Position 19981: 0.45547245656205076
Position 7686: 0.43766286875176547
Position 21583: 0.43358286911391164
Position 407: 0.30881600072854787
Position 2885: 0.22925141458859852
Position 17037: 0.2129977154717235
Position 41152: 0.1993451357477597
Position 25709: 0.16285960074284686
Position 2668: 0.14280499163666502
Position 22518: 0.13750280996700825
Position 927: 0.1230592873533543
Position 31269: 0.11782101304826469
Position 13763: 0.11370256151831043
Position 29271: 0.10645569779348775
Position 21267: 0.07663179523793803
Position 6316: 0.07608375719719283
Position 262: 0.06798182632230348
Position 7889: 0.05877747279320525
Position 296: 0.049102013185384846
Position 19751: 0.04893974098735588
Position 17889: 0.04365060065570634
Position 15008: 0.03747305285754771
Position 27640: 0.037322554021532006
Position 21629: 0.0339829750767179
Position 3501: 0.027428700674004183
Position 13744: 0.026015585187846944
Position 3257: 0.0167280656776039
Position 28189: 0.01528775845611056
Position 19593: 0.013819208110911663
Position 3459: 0.011765535494417993
Position 3048: 0.01143030037787803
Position 1432: 0.010328664664355584
Position 16907: 0.009612734083802574
Position 12058: 0.00899521143051913
Position 30057: 0.00765181403511821
Position 2302: 0.005731644317284346
Position 21148: 0.005547322129274882
Position 2871: 0.004828012901684468
Position 13861: 0.004660200597650697
Position 13504: 0.004613966107268756
Position 28247: 0.004600357004553494
Position 19969: 0.004281876239283612
Position 21600: 0.004145575013592171
Position 21570: 0.003624069652216107
Position 28656: 0.002655292433681071
Position 29037: 0.0026166324916748807
Position 292: 0.002508652562972188
Position 29755: 0.0025011784631819045
Position 5892: 0.0024381224459307654
Position 852: 0.0023789548886386726
Position 472: 0.0022499747728244876
Position 18119: 0.0021858668835763534
Position 4164: 0.0021084947879782363
Position 2842: 0.002060922471258621
Position 4747: 0.001793294470096007
Position 13462: 0.0017374929064848785
Position 2832: 0.0016626176225470295
Position 13899: 0.0014894735509102075
Position 1804: 0.0014221082743347052
Position 2880: 0.0013562354927846134
Position 31: 0.0012627896159348511
Position 2501: 0.0012004619355631262
Position 23531: 0.0011492693180517625
Position 568: 0.0011197353403457622
Position 3274: 0.0010314387868706045
Position 24057: 0.0010134929274224955
Position 3261: 0.0009868780635276604
Position 3638: 0.0009643418075278445
Position 18577: 0.0009523035355672727
Position 30580: 0.0007336492458511837
Position 29766: 0.0007163674334359465
Position 4912: 0.0006417613586943528
Position 16836: 0.000634844568366974
Position 1287: 0.0006177492643430431
Position 19635: 0.0005904598111907464
Position 1269: 0.0005859133305870765
Position 29648: 0.0005854159175169469
Position 27555: 0.000579343755080283
Position 463: 0.0005095065347530764
Position 865: 0.0004465336292139472
Position 3721: 0.00043808905249756225
Position 30747: 0.0004064678953424011
Position 485: 0.0004043303582809846
Position 137: 0.0003688694030274267
Position 24156: 0.0002829220372983636
Position 3874: 0.00026082759591720045
Position 710: 0.00025286295288417377
Position 956: 0.00023460856394434204
Position 861: 0.0002332421469863197
Position 290: 0.00019229202940936895
Position 454: 0.00017327480941039267
Position 2307: 0.00011895393026755988
Position 2003: 0.00010731117359733176
Position 31462: 0.00010222326155433573
Position 3203: 9.191922107774488e-05
Position 6358: 8.067382921248019e-05
Position 308: 6.473093343902905e-05
Position 1443: 6.24011201003353e-05
Position 105: 5.956029613154545e-05
Position 29957: 5.4086137013455645e-05
Position 438: 5.314791333577302e-05
Position 135: 4.3622236371175844e-05
Position 412: 4.130333697932637e-05
Position 521: 3.0142354115070817e-05
Position 398: 1.7548954312050402e-05
Position 21621: 1.661447061195665e-05
Position 23154: 1.5344053837010155e-05
Position 21503: 1.1648063238908807e-05
Position 29497: 1.1109099441618852e-05
Position 4375: 1.042694530563192e-05
Position 29711: 7.492368783520054e-06
Position 222: 6.294768729233755e-06
Position 626: 6.155842016483409e-06
Position 539: 5.426762958123346e-06
Position 4560: 5.315122072274527e-06
Position 366: 5.292403298088798e-06
Position 342: 5.159343057801105e-06
Position 29943: 3.1890324265280475e-06
Position 20053: 1.5058010925869915e-06
Position 155: 1.318140215787005e-06
Position 440: 1.209181142372839e-06
Position 51: 8.5284669131719e-07
Position 859: 8.252991788431478e-07
Position 1046: 5.869188882444504e-07
Position 4545: 4.0119148446188796e-07
Position 4707: 3.990674321615732e-07
Position 1061: 3.702124874917219e-07
Position 146: 6.564332258413345e-08
Position 310: 5.511816803984765e-08
Position 72: 1.0117266381879698e-08
Position 244: 1.2776230985950947e-09
Position 370: 2.3678471685964643e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 29377: 0.9975010083679887
Position 19517: 0.9945773927642593
Position 12916: 0.9861870992284409
Position 28182: 0.8971522492498735
Position 683: 0.8698400145408665
Position 3147: 0.8192204228510821
Position 17721: 0.7777447945548974
Position 45425: 0.7704475210748121
Position 4254: 0.7401195255569932
Position 27543: 0.6917624842791138
Position 2765: 0.6824095242177223
Position 47543: 0.5399807324480699
Position 21420: 0.4440752647619476
Position 19826: 0.38819717731216624
Position 41012: 0.2170346182050507
Position 4276: 0.2072104725308022
Position 7517: 0.19492584967969265
Position 50698: 0.18283043957729364
Position 25549: 0.16285960074284586
Position 13676: 0.14568151198113677
Position 16979: 0.12686163119613916
Position 3079: 0.12557129171420198
Position 31118: 0.12171893875465023
Position 7571: 0.12162012148835954
Position 7533: 0.08532818938308344
Position 29138: 0.06995801817726592
Position 6233: 0.06928247740614925
Position 17002: 0.06787956439557298
Position 37039: 0.05359562280178261
Position 22288: 0.05184073396145331
Position 7740: 0.050490025414840954
Position 2534: 0.050432327234262206
Position 19916: 0.044671796851513824
Position 22270: 0.044371340499151035
Position 4143: 0.04406805789009618
Position 2386: 0.03752966577298635
Position 28027: 0.03681274021546517
Position 21049: 0.0345164126725856
Position 21085: 0.028654511309059792
Position 16821: 0.028504098532181592
Position 29177: 0.026872737095643577
Position 14703: 0.02562352812355875
Position 2520: 0.024002323050331363
Position 2733: 0.023226534525862087
Position 21485: 0.02319818567650932
Position 22432: 0.02159283980895646
Position 22315: 0.01969789569744814
Position 19851: 0.019358835298968376
Position 2491: 0.018452703072536093
Position 40279: 0.018109114434160384
Position 21029: 0.01661134840353567
Position 36591: 0.015919021873206252
Position 3347: 0.014903320812896857
Position 41936: 0.01412160331040543
Position 7559: 0.01385492077845037
Position 2988: 0.013632562406085572
Position 2598: 0.01174950366912765
Position 40216: 0.011317200036904819
Position 42253: 0.010587405367931076
Position 39888: 0.010188977555483422
Position 14891: 0.009682679742701001
Position 29029: 0.009625917417660852
Position 19689: 0.009540861353177492
Position 3381: 0.00948125453108383
Position 4211: 0.009381246957656818
Position 31424: 0.009168444429020803
Position 40910: 0.009166915339950274
Position 11919: 0.00899521143051911
Position 21450: 0.008090300951830318
Position 32008: 0.007442823734065504
Position 29894: 0.00712550330025905
Position 7792: 0.007033974230667003
Position 7549: 0.006688755789564934
Position 2994: 0.006181809984174675
Position 3402: 0.0056232923013393235
Position 31684: 0.005426960146547036
Position 7351: 0.005376857110080492
Position 1193: 0.005328514245064573
Position 2200: 0.005156057463427422
Position 19800: 0.00507443125402899
Position 3367: 0.004911716840070634
Position 36899: 0.004840393876871022
Position 13322: 0.0046556789931837565
Position 737: 0.004643354773264333
Position 7647: 0.004620695071824889
Position 29619: 0.004540137477282753
Position 2698: 0.004521914789756272
Position 2966: 0.004348352747181464
Position 336: 0.004299857916364668
Position 37691: 0.004275642958567794
Position 38522: 0.00419938405349889
Position 339: 0.004160614217817074
Position 28066: 0.0038641523209221496
Position 1251: 0.003611691461160516
Position 7460: 0.003419294475799716
Position 2579: 0.0030522852722301114
Position 2775: 0.0029467555737880736
Position 31662: 0.0029344395094683326
Position 28450: 0.0026552924336810608
Position 28913: 0.002616632491674915
Position 39372: 0.002544047195972056
Position 3438: 0.0024711944062379794
Position 5831: 0.002438628525869928
Position 41263: 0.0023746221698376937
Position 29323: 0.002293134074512104
Position 2436: 0.0022415635152938634
Position 6277: 0.002209118166242053
Position 17574: 0.0022052292090330512
Position 17959: 0.0021858668835763356
Position 14799: 0.0021668449912880822
Position 21194: 0.001997932536808078
Position 19714: 0.001988057277237106
Position 31894: 0.0018734366870629827
Position 6181: 0.0018276425696120168
Position 7413: 0.0018261663968142331
Position 30031: 0.0018022801004889575
Position 32250: 0.0017704474022797784
Position 32421: 0.0017413231575077646
Position 19544: 0.0016972755818229716
Position 13402: 0.0016957800205698683
Position 38473: 0.0016450635813811615
Position 4651: 0.0016171507166994096
Position 1157: 0.0015547824849319817
Position 19547: 0.0015411178417398719
Position 2917: 0.0015408235789574035
Position 30556: 0.001460104400112348
Position 23974: 0.001296414964720864
Position 31391: 0.0012898187810403729
Position 3351: 0.0012753552706862702
Position 7783: 0.0012534731476972535
Position 3169: 0.0012377385380250685
Position 36656: 0.0012188431867032094
Position 19866: 0.001153215505190386
Position 23276: 0.0011492693180517606
Position 2742: 0.0011143857843622222
Position 37878: 0.0010715933774091619
Position 19477: 0.0010585910271870406
Position 6215: 0.0010270532033396585
Position 32808: 0.0009920364875268442
Position 18437: 0.0009523035355672591
Position 1730: 0.0008340169319702609
Position 3542: 0.000807936591531644
Position 2357: 0.000767892590597514
Position 30132: 0.0007475359971219885
Position 2543: 0.0007401739147025888
Position 2163: 0.0007026399585115292
Position 30681: 0.0006989982250586284
Position 3166: 0.0006147577243568888
Position 1340: 0.0006083267234274424
Position 29677: 0.0005858844637485472
Position 19809: 0.0005576390938523203
Position 32526: 0.0005468243549050472
Position 6129: 0.000535547464704906
Position 4840: 0.0005245713659030449
Position 35899: 0.000508808863521479
Position 451: 0.0004757115557691647
Position 32210: 0.0004555610899687999
Position 35717: 0.00044804581393887387
Position 3674: 0.00044426699293591244
Position 4348: 0.0003914936057806946
Position 4173: 0.0003828414750364295
Position 32846: 0.00037600882668472837
Position 19931: 0.0003623194212623989
Position 3317: 0.0003476573325468389
Position 21263: 0.00032801109758910847
Position 33466: 0.00032087299517140393
Position 768: 0.0003112084486422873
Position 31144: 0.0002989689330814819
Position 32285: 0.0002968327188822785
Position 2548: 0.0002868306264256118
Position 31394: 0.00027288091407658187
Position 1766: 0.00027169645912818
Position 31355: 0.0002680070241107857
Position 2286: 0.00026321027489733325
Position 3458: 0.0002443133782080967
Position 29749: 0.00023059503198942359
Position 1675: 0.00021438378609888134
Position 19446: 0.0002126965685189094
Position 3048: 0.00018296094353043518
Position 342: 0.00017990071155244984
Position 31613: 0.00017884814170155956
Position 6062: 0.0001766167393207468
Position 1268: 0.00017557205260173523
Position 29673: 0.00017347357170167756
Position 31574: 0.0001635612592492365
Position 6065: 0.0001517801254146443
Position 13710: 0.00014955151501056343
Position 1724: 0.00014940449412179527
Position 6156: 0.00014835580603749724
Position 6235: 0.00014507303820620075
Position 30659: 0.00013849033589073063
Position 29957: 0.00013675252538794603
Position 31243: 0.0001362047878746172
Position 6068: 0.00013179993435884636
Position 4304: 0.00013097852699274368
Position 6107: 0.0001257620270594763
Position 366: 0.0001146778660231014
Position 4733: 0.00011279589442584249
Position 6210: 0.00011104900943671881
Position 2969: 0.00010712076922763731
Position 5966: 0.00010347947160882513
Position 183: 0.00010233357267284274
Position 530: 0.00010072549069587932
Position 31524: 9.690550828272321e-05
Position 241: 9.638046478653011e-05
Position 29595: 9.464570474780871e-05
Position 32623: 9.344961380806867e-05
Position 2330: 8.353552414686806e-05
Position 4082: 7.988053889572892e-05
Position 406: 7.415422389950555e-05
Position 32189: 7.11548955678539e-05
Position 20922: 7.090134763482666e-05
Position 558: 6.976358948255117e-05
Position 32160: 6.849350888406519e-05
Position 31497: 6.753632223295973e-05
Position 1046: 6.216100181651885e-05
Position 2496: 6.116150997946754e-05
Position 19727: 5.9982482754492586e-05
Position 31949: 5.7399240539001285e-05
Position 2392: 5.65362520102302e-05
Position 4493: 5.5330358228735664e-05
Position 6149: 5.48933161356415e-05
Position 1090: 5.435544399770845e-05
Position 5837: 5.0326457291792045e-05
Position 1903: 3.616858950392672e-05
Position 113: 3.589127775320298e-05
Position 29644: 3.566931086512583e-05
Position 6311: 3.5166829017169164e-05
Position 29753: 3.400924491699287e-05
Position 4812: 3.3363438053841036e-05
Position 868: 3.304351340969683e-05
Position 747: 3.2994226500199574e-05
Position 4479: 3.2799785678330496e-05
Position 434: 3.26642673744547e-05
Position 4463: 3.0461083639515217e-05
Position 31217: 2.868569930157184e-05
Position 29647: 2.715211715129783e-05
Position 696: 2.6706515573313265e-05
Position 5679: 2.649080536834735e-05
Position 843: 2.4092198790681472e-05
Position 4657: 2.266506430163441e-05
Position 29249: 2.1819493391407803e-05
Position 2134: 2.1737106460944642e-05
Position 2096: 2.162746444804523e-05
Position 31092: 1.915557844169784e-05
Position 977: 1.8042503518128072e-05
Position 1381: 1.5838413446595394e-05
Position 13825: 1.535620338224641e-05
Position 22894: 1.534405383701013e-05
Position 1286: 1.470747912356419e-05
Position 908: 1.3175355945065218e-05
Position 1560: 1.2710687603406373e-05
Position 5431: 1.2035604450203954e-05
Position 13682: 1.0742886783011278e-05
Position 13489: 1.0658268406163123e-05
Position 152: 1.0484626485784914e-05
Position 1681: 1.0428430943552232e-05
Position 250: 1.0224329285651857e-05
Position 31168: 9.764119453250192e-06
Position 299: 9.043950927630724e-06
Position 19946: 8.758513360091415e-06
Position 187: 8.274290056635044e-06
Position 4119: 7.547501855702622e-06
Position 19934: 5.814989024227982e-06
Position 4545: 5.49181123955281e-06
Position 4548: 5.168733215101973e-06
Position 419: 4.853494440855345e-06
Position 5782: 4.303555717398815e-06
Position 387: 4.272540859198411e-06
Position 5459: 2.7331795475882872e-06
Position 5634: 2.220237447523078e-06
Position 7008: 2.0185780970121038e-06
Position 770: 1.3502320082757104e-06
Position 481: 1.0655670391191434e-06
Position 539: 1.0105265869456782e-06
Position 873: 9.113175632431205e-07
Position 2240: 8.580956081813491e-07
Position 255: 6.691205106583188e-07
Position 198: 6.296326844584102e-07
Position 4438: 5.396249381209086e-07
Position 140: 4.23880139078208e-07
Position 636: 3.423022218304299e-07
Position 774: 3.3498107009407075e-07
Position 438: 3.2483739660630176e-07
Position 389: 3.1962662116950726e-07
Position 1648: 2.886784183434352e-07
Position 29913: 2.7650838938999267e-07
Position 1222: 2.755925951391291e-07
Position 1214: 2.3934306284531497e-07
Position 2122: 2.2777982382778223e-07
Position 348: 2.2389230638017293e-07
Position 29848: 2.1312529305454842e-07
Position 3999: 1.4186841121062403e-07
Position 1208: 1.1524492461170422e-07
Position 424: 1.0293112406696733e-07
Position 1566: 9.995214213344424e-08
Position 258: 9.134983477941938e-08
Position 1914: 8.309058585375453e-08
Position 579: 8.097790760793892e-08
Position 1059: 7.706125701558576e-08
Position 565: 5.533582999495889e-08
Position 1024: 4.8482404038472104e-08
Position 852: 4.7611624255001905e-08
Position 1291: 4.117268288942243e-08
Position 30335: 4.0094886954725894e-08
Position 121: 3.5474411441304694e-08
Position 131: 3.424353726017765e-08
Position 626: 2.933770980826946e-08
Position 4736: 2.4550065506268392e-08
Position 4664: 2.23697900417183e-08
Position 859: 1.8481464391370628e-08
Position 3961: 1.613415950085121e-08
Position 4673: 1.4267030422319203e-08
Position 845: 1.0337881139954023e-08
Position 918: 8.437107349590317e-09
Position 567: 7.998123969499331e-09
Position 704: 3.923768396300813e-09
Position 582: 3.1570334835021963e-09
Position 710: 3.1569116913440393e-09
Position 596: 2.7031666094046296e-09
Position 777: 5.038638365388597e-10
Position 886: 1.5658364541160113e-11
