Gene = MAATS1
index = 811
Annotated 5SS: [  201  3864  4540  5653  6874 12722 23327 27356 29455 30485 34461 36305
 37674 41175 44242 44881 48077]
Annotated 3SS: [ 3786  4381  5568  6816 12539 23148 27197 29271 30341 34343 36232 37526
 40952 44092 44788 47914 62029]
SMsplice 5SS: [  201  3864  4540  5477  5653  7082 12722 23327 25073 29455 30485 34461
 36305 37674 41175 44242 44881]
SMsplice 3SS: [ 3786  4381  5373  5568  6816 12539 23148 24946 29271 30341 34343 36232
 37526 40952 44092 44788 62029]
top_k =  500
Partition function (log Z): 15.083028698280975

Sorted 5' Splice Sites (High to Low Probability):
Position 5653: 0.9991881989576913
Position 25073: 0.9924851710284114
Position 34461: 0.9840663299005408
Position 44242: 0.9675290399662796
Position 4540: 0.9502630646099384
Position 3864: 0.9491208396885713
Position 23327: 0.9361058637804273
Position 44881: 0.9304241150274413
Position 29455: 0.8954722972406544
Position 37674: 0.8714469329055369
Position 12722: 0.7204140755765958
Position 7082: 0.698212457149791
Position 201: 0.6103396245305974
Position 5477: 0.538671191252606
Position 30485: 0.49855996102956357
Position 6874: 0.49653698686324543
Position 36305: 0.4431141117699538
Position 48077: 0.42705601899664636
Position 41097: 0.40609244587415594
Position 36309: 0.3588779941744891
Position 30301: 0.3413124650499618
Position 14924: 0.3276398553315575
Position 12219: 0.3172600955471129
Position 9037: 0.30159492527789417
Position 10241: 0.28171240873601877
Position 26231: 0.27672126204067976
Position 43556: 0.26136607069890094
Position 12670: 0.26076203063823866
Position 12345: 0.25117966379513884
Position 250: 0.24262399802992238
Position 7806: 0.23881519784942942
Position 26223: 0.22484277286952523
Position 43772: 0.22428853477136593
Position 7795: 0.2084212909844293
Position 7309: 0.1467805404619111
Position 25974: 0.12704147457231668
Position 40816: 0.12042746717237751
Position 41632: 0.11796902431618317
Position 136: 0.10809732240654228
Position 25862: 0.10156607641647969
Position 37629: 0.09737509799906892
Position 30454: 0.09722311544538925
Position 36313: 0.09615356537591367
Position 41179: 0.09146345784083068
Position 41034: 0.08659693898197812
Position 44589: 0.08621896137979639
Position 8367: 0.08571220981470438
Position 36490: 0.08540144767663997
Position 43618: 0.08443318791847527
Position 6494: 0.08090843905709215
Position 29837: 0.08063422053944913
Position 10847: 0.07818590784786603
Position 8664: 0.07405010071011187
Position 5481: 0.07176922603841637
Position 12164: 0.056954532026496064
Position 44683: 0.048968153694235184
Position 26221: 0.04857984481740337
Position 47447: 0.045704971754719576
Position 5461: 0.040560954492712555
Position 7377: 0.03647138633769913
Position 41993: 0.029403803690996915
Position 36056: 0.028407792983371996
Position 43584: 0.027905554849103665
Position 43906: 0.02624759235599183
Position 47599: 0.025141267374255198
Position 20268: 0.024854698660753835
Position 42895: 0.023346956077184015
Position 25501: 0.021394591316924956
Position 23331: 0.019872790309909252
Position 25934: 0.01945792205504124
Position 12730: 0.018823893785166343
Position 43914: 0.01761802572155678
Position 23588: 0.017154410669244037
Position 41193: 0.016268624378621668
Position 5905: 0.015672892319030428
Position 122: 0.015367419561183792
Position 37201: 0.015110523751930683
Position 4765: 0.015032133673796431
Position 41130: 0.014207986305096435
Position 5439: 0.013364243040791014
Position 32469: 0.013107511548368322
Position 30936: 0.012888458419367112
Position 6523: 0.012762102682474146
Position 37608: 0.01259482598210406
Position 23365: 0.01205464501298586
Position 1035: 0.011928029741363862
Position 38858: 0.011608309741463266
Position 5885: 0.011445399486837675
Position 38769: 0.01098107628863215
Position 18022: 0.010411085578944943
Position 12314: 0.009899033733805306
Position 43622: 0.009039731682780005
Position 45865: 0.00875805841015539
Position 50544: 0.008338641469617096
Position 10722: 0.008207103914413295
Position 23950: 0.00817468365780848
Position 24677: 0.00807899256280314
Position 37237: 0.00786465025392594
Position 368: 0.007492579752469136
Position 12202: 0.007228972258541513
Position 52373: 0.007175685733334658
Position 419: 0.006757410242618822
Position 148: 0.006171787856221437
Position 6866: 0.0056841726759249
Position 5130: 0.0055689844168507275
Position 4035: 0.005540094362736504
Position 1170: 0.005364117565592408
Position 6508: 0.005160299223078868
Position 43689: 0.005075194745324328
Position 2318: 0.004929513889522295
Position 25554: 0.004616021392597823
Position 26022: 0.004480403759828229
Position 4289: 0.004354501265041331
Position 12232: 0.004240775242032223
Position 196: 0.004079503185209233
Position 39548: 0.0038271235293292722
Position 343: 0.0038032133764379452
Position 382: 0.003650718119039225
Position 34839: 0.003636332925818785
Position 3554: 0.003108241049548137
Position 265: 0.0030888560942183172
Position 2031: 0.002636798092322475
Position 34867: 0.0025829015449262797
Position 25294: 0.002570427263126578
Position 41617: 0.0023275307973750106
Position 2876: 0.002302639066509798
Position 229: 0.002229353866967398
Position 5045: 0.0021844528379750773
Position 27471: 0.002042768564926173
Position 5077: 0.0017823650417647698
Position 36646: 0.0017047099762744298
Position 35158: 0.00161520489786788
Position 34717: 0.0015080675427942168
Position 39736: 0.0014618704555169571
Position 30272: 0.0014195341113713033
Position 471: 0.0013612594982099595
Position 6997: 0.0013420830932531324
Position 401: 0.0012755552589839595
Position 184: 0.0012079420262316575
Position 89: 0.0011835612066022705
Position 44288: 0.001175509083112642
Position 1898: 0.001083102058440358
Position 35070: 0.0009011166955573849
Position 3372: 0.0008798926734325235
Position 4315: 0.0007124459943552743
Position 5118: 0.0006737016256306204
Position 11477: 0.0006649570331337744
Position 6116: 0.0006643668652235171
Position 6525: 0.0006555649062746427
Position 3808: 0.0005923475365842947
Position 31961: 0.0005900226860833442
Position 3078: 0.000558783328925066
Position 45981: 0.0005547723362927492
Position 35648: 0.0005513063948280668
Position 3970: 0.0005464594224778997
Position 36454: 0.0004983483721128571
Position 1939: 0.000459388556674327
Position 952: 0.00042428653311436294
Position 5109: 0.0004070337861120247
Position 3132: 0.0003937624872273402
Position 5808: 0.00037741950404885906
Position 328: 0.00036617971773778723
Position 581: 0.0003542977250457916
Position 6601: 0.0003536622661309898
Position 38638: 0.0003344505436764232
Position 5220: 0.0003027317204269942
Position 30770: 0.0002896214286923886
Position 2850: 0.0002758886265975397
Position 3607: 0.00026482288892239317
Position 1060: 0.00025152327073245406
Position 3495: 0.000234025227894565
Position 41640: 0.00023113436772373907
Position 1204: 0.00021303068249626988
Position 1787: 0.00020838468983897646
Position 625: 0.0001990468253744404
Position 482: 0.00019101147289805808
Position 6691: 0.0001891202694714254
Position 3426: 0.000182316242274491
Position 4831: 0.00018105691468696123
Position 1804: 0.00016073211856673907
Position 2605: 0.0001315536847882569
Position 4551: 0.00013129661918219338
Position 690: 0.0001298865973115758
Position 1693: 0.00010930875876328379
Position 2559: 0.00010846646154222883
Position 5189: 0.00010797093911716063
Position 4925: 0.00010354109887385678
Position 30476: 9.860499418760136e-05
Position 1892: 9.642967613806013e-05
Position 4546: 9.298361676934717e-05
Position 6665: 8.167757167064463e-05
Position 1470: 7.541117450296144e-05
Position 6532: 7.239488915724089e-05
Position 1373: 6.740442889922758e-05
Position 1129: 5.8976727665824615e-05
Position 7178: 5.625869394246113e-05
Position 6263: 4.901566178106213e-05
Position 5420: 4.885959849961239e-05
Position 6082: 3.8034791510937835e-05
Position 6878: 1.5490621472189234e-05
Position 39273: 1.1972223194773908e-05
Position 5842: 6.872866869413542e-06
Position 4160: 6.084887307715651e-06
Position 6037: 4.86251125851171e-06
Position 5916: 2.1259456001928733e-06
Position 388: 1.1129820434553335e-06
Position 338: 1.1083961321614784e-06
Position 395: 8.617245634642351e-07
Position 124: 7.362148625069141e-07
Position 44: 5.796957463635872e-07
Position 23: 5.366967611987371e-07
Position 5618: 3.397710137660933e-07
Position 6014: 2.16461953258554e-07
Position 6054: 2.0857153033224514e-07
Position 6510: 1.2379466670449076e-07
Position 6685: 1.0676646512812031e-07
Position 14: 5.457789198719715e-09
Position 496: 1.4747736371877482e-09
Position 484: 1.301177444306486e-09
Position 233: 3.532492968179862e-10
Position 331: 1.0860365500468439e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12539: 0.992122924443025
Position 37526: 0.9792988437638823
Position 23148: 0.9680332991033215
Position 44092: 0.9634972137553172
Position 3786: 0.9512417190603325
Position 5568: 0.9476520455993661
Position 36232: 0.9461299098942196
Position 24946: 0.9448044090215391
Position 34343: 0.8642947126128562
Position 44788: 0.8441863814624185
Position 6816: 0.6803639206682784
Position 43462: 0.6584955224660703
Position 4381: 0.6408593331902831
Position 5373: 0.6157715829328292
Position 62029: 0.5873866820208145
Position 26071: 0.5501438797276093
Position 40952: 0.5256643895970063
Position 30341: 0.5048885228519433
Position 29271: 0.49491277175600795
Position 12105: 0.4361925762984524
Position 29363: 0.3586413696627341
Position 30196: 0.34830207222914406
Position 8884: 0.2972681174047556
Position 47914: 0.2965581457874126
Position 14793: 0.28982678087834063
Position 10118: 0.2807628067751003
Position 7733: 0.2765016404767067
Position 12108: 0.21057049630467473
Position 4482: 0.17623539918064446
Position 7698: 0.15308013201438367
Position 6940: 0.14027301437214926
Position 34405: 0.11977161728768503
Position 41489: 0.11172224526162533
Position 6841: 0.10767911228733763
Position 7253: 0.10538070840641042
Position 44467: 0.10402340704415937
Position 25746: 0.09867629571384114
Position 6404: 0.09772153673354074
Position 6943: 0.09633514625915512
Position 46072: 0.09392315619737122
Position 52708: 0.09050484427599881
Position 10602: 0.08639301176227941
Position 29745: 0.0806342205394491
Position 6838: 0.07875241952663624
Position 41028: 0.0782440094949634
Position 47884: 0.07418875823605205
Position 25840: 0.0735504866596383
Position 40693: 0.07222987923190524
Position 4413: 0.06473088271714572
Position 47947: 0.05904554729346679
Position 25857: 0.057560307566960844
Position 8588: 0.05627691001854552
Position 30371: 0.05390090733736267
Position 44583: 0.05205372625085252
Position 8245: 0.050003623754318716
Position 44662: 0.04912062389543921
Position 5587: 0.04895840003412565
Position 49939: 0.04887665681400432
Position 24978: 0.04768076200687055
Position 5353: 0.04516301213735552
Position 29400: 0.04191815582191304
Position 7182: 0.03994966613801699
Position 4434: 0.03901062933975159
Position 47246: 0.038243411671571775
Position 50522: 0.03343592015506799
Position 14728: 0.033015673256830635
Position 7215: 0.032357857912598834
Position 40726: 0.030371519038429277
Position 6906: 0.025414683567050744
Position 20052: 0.024854698660753828
Position 42842: 0.02334695607718405
Position 47353: 0.023018344138270766
Position 37092: 0.02271979920580788
Position 30396: 0.022406093100006248
Position 7012: 0.022025033907687935
Position 50480: 0.021867133561330267
Position 36419: 0.02078373946657091
Position 44425: 0.01949503865591629
Position 8185: 0.018842188337970942
Position 48818: 0.018504620692965396
Position 52215: 0.018419871747636856
Position 244: 0.017557048831400055
Position 38724: 0.017204530064664984
Position 7046: 0.017055300277680013
Position 47577: 0.016355315842750975
Position 40630: 0.016320754649436168
Position 45012: 0.016227419502087226
Position 41848: 0.015668005675470234
Position 951: 0.015567128067610255
Position 5738: 0.01412845253875455
Position 25684: 0.013911716934473394
Position 32272: 0.0131075115483683
Position 8214: 0.012690112122935119
Position 47876: 0.011885904949945373
Position 36135: 0.011603311986898963
Position 5803: 0.011577346883213373
Position 8568: 0.011247677895039172
Position 23474: 0.011237633313566345
Position 40933: 0.010747674592737575
Position 17894: 0.010411085578944938
Position 7641: 0.010249498229044215
Position 51218: 0.01024041929387317
Position 35845: 0.01021820255649166
Position 41911: 0.010042798278529393
Position 25369: 0.009900017591518687
Position 4629: 0.009733027743840557
Position 48097: 0.00918293027530339
Position 35982: 0.009128695925046152
Position 48649: 0.009001147840901091
Position 41366: 0.008805444219656438
Position 6439: 0.00879822576631893
Position 45782: 0.008782603796056727
Position 30141: 0.008447152299028569
Position 8450: 0.008379874881118672
Position 4983: 0.008165928024872357
Position 24575: 0.00807899256280314
Position 44054: 0.007982253554981202
Position 35804: 0.007948518971120597
Position 6992: 0.0077883743923422045
Position 4383: 0.00776784857601528
Position 4332: 0.007511045628288137
Position 7115: 0.006781950439017617
Position 30702: 0.006585345339360745
Position 4200: 0.006514533184081192
Position 25251: 0.006438113440668902
Position 46015: 0.006244735161353288
Position 23443: 0.005916777355677691
Position 25151: 0.005874891913575007
Position 30668: 0.0056497320934824746
Position 6665: 0.005606742081600765
Position 48335: 0.005467154615285807
Position 5393: 0.0054552499043138344
Position 4647: 0.005255493842723831
Position 50402: 0.005238501560772182
Position 34740: 0.005149272309875967
Position 6733: 0.004817875989611119
Position 14764: 0.004797401196386035
Position 23642: 0.004637534466586822
Position 25912: 0.004340426869556064
Position 25444: 0.004307282194088767
Position 45889: 0.0041225479029508676
Position 7026: 0.004041524735280204
Position 8249: 0.003907627993899407
Position 12597: 0.003902688916321802
Position 25633: 0.0036541968241009114
Position 41733: 0.003577423262605858
Position 23720: 0.0035371491912216573
Position 3969: 0.003441271735170696
Position 4456: 0.0033973674973458595
Position 36160: 0.00321850389211663
Position 2198: 0.002975517578701758
Position 12544: 0.002961845420787013
Position 3351: 0.002952479270477456
Position 38642: 0.00286990727800592
Position 39443: 0.002779811890164504
Position 7565: 0.0027680318530146136
Position 6642: 0.0027583937031106878
Position 7482: 0.002703627010525384
Position 35024: 0.0025163215934252653
Position 39467: 0.0025091820946817104
Position 8692: 0.002472445788547318
Position 45631: 0.0023983472329316756
Position 3808: 0.002383871725069919
Position 36196: 0.0023692008745531587
Position 37565: 0.002129392944079575
Position 1835: 0.0019938509911955923
Position 4304: 0.0019537250105420064
Position 4388: 0.0019013488479608888
Position 38815: 0.0017184968415738663
Position 1714: 0.0015967889901544205
Position 34614: 0.0015080675427942168
Position 40777: 0.0015053142526068248
Position 36489: 0.0014486504537027396
Position 5011: 0.0013657872142129406
Position 2764: 0.0013363688456552877
Position 4235: 0.0013269891266921943
Position 2267: 0.0011443142627213802
Position 2728: 0.001122962802134914
Position 35744: 0.0011123755307135912
Position 6682: 0.0010967866263516559
Position 34707: 0.0010699621608690991
Position 12576: 0.0010125412198677946
Position 10142: 0.000949601960918395
Position 30801: 0.0009427636809034672
Position 27306: 0.0009096756603684218
Position 5768: 0.0008804998669741567
Position 44908: 0.0008766805271605042
Position 25770: 0.0008524462350951259
Position 27197: 0.0008317798274645228
Position 44945: 0.0007995819856438291
Position 5537: 0.0007885609309564171
Position 25286: 0.0007824584899978866
Position 38476: 0.0007478339486976428
Position 45048: 0.0007244668996402787
Position 46984: 0.0006990219413873706
Position 1663: 0.0006882811578675802
Position 1033: 0.0006794273402017241
Position 11434: 0.0006649570331337745
Position 4452: 0.0006426785897518899
Position 381: 0.0006193283381121026
Position 25210: 0.0006181848147560506
Position 4395: 0.000607441690899706
Position 25492: 0.0005960362404191273
Position 6717: 0.0005905581151040299
Position 5842: 0.0005796982263954792
Position 7261: 0.0005588416337042181
Position 35562: 0.0005513063948280668
Position 4989: 0.0005287374491299452
Position 31897: 0.0005279998229562382
Position 3051: 0.0005103051710688253
Position 352: 0.0004956415402156633
Position 815: 0.00047641414180695066
Position 4213: 0.0004723003912425766
Position 30120: 0.0004711741922024955
Position 3240: 0.0004603704123198582
Position 45223: 0.0004477251260239917
Position 216: 0.000445356880110151
Position 3021: 0.00044224064508357997
Position 4764: 0.00044198559211613785
Position 3733: 0.0003942623409738142
Position 3459: 0.0003939926459022251
Position 45708: 0.0003806764282194318
Position 982: 0.0003798164237167696
Position 45446: 0.0003796755006321934
Position 249: 0.00037241415003563697
Position 367: 0.00036364872088640737
Position 478: 0.0003628148496123749
Position 3483: 0.0003383919237085761
Position 624: 0.00033483849364687306
Position 4963: 0.0003331032839880571
Position 3440: 0.000321134919449646
Position 5992: 0.00031289410147017284
Position 46172: 0.0003128365560249066
Position 27158: 0.000301313077093227
Position 2084: 0.0002983492346616881
Position 6685: 0.0002957201623643797
Position 38598: 0.00028031770611163816
Position 8106: 0.00026865760558022816
Position 1686: 0.00026768688427886736
Position 44963: 0.00025969846165333323
Position 37001: 0.00025537480004875364
Position 4252: 0.0002521046614981064
Position 2444: 0.00024002014633048586
Position 2180: 0.0002384080136918072
Position 1905: 0.00020714201274418624
Position 3173: 0.00020292891021434195
Position 5811: 0.00019821698622369757
Position 30101: 0.00019775862078679586
Position 836: 0.00019404405764146567
Position 3935: 0.00019297843824475197
Position 6546: 0.00019007819412890614
Position 36386: 0.00018625624646263154
Position 4125: 0.00018253812422596973
Position 4170: 0.0001813544581175606
Position 5724: 0.000179046850099825
Position 4914: 0.00017401477439106752
Position 205: 0.0001687334740191321
Position 2283: 0.00016789363897785399
Position 6334: 0.00015031884447134954
Position 6378: 0.00014889713063769984
Position 6621: 0.0001403466788256286
Position 3856: 0.00013550568945064277
Position 279: 0.00013524591063159675
Position 2689: 0.00011919604531713152
Position 41730: 0.00011557647439146263
Position 2153: 0.00010503116076780368
Position 4831: 9.359640633299483e-05
Position 45180: 9.050487043098337e-05
Position 1354: 7.541117450296141e-05
Position 3859: 7.473897579631967e-05
Position 38496: 7.394970088750669e-05
Position 3704: 7.357430941741412e-05
Position 4944: 7.184288209693207e-05
Position 1253: 6.740442889922758e-05
Position 5942: 6.58106878878735e-05
Position 25313: 6.405528762492638e-05
Position 1087: 6.277865072797515e-05
Position 31759: 5.912023376418934e-05
Position 3827: 5.612661519615294e-05
Position 6449: 5.6078002329334616e-05
Position 5755: 5.334974629642896e-05
Position 5129: 4.237724500828088e-05
Position 7342: 3.167117998110863e-05
Position 38390: 2.8801033830264457e-05
Position 7426: 2.0882321455521585e-05
Position 44532: 1.744924005327653e-05
Position 5500: 1.6798205888174176e-05
Position 6183: 1.4871680223951544e-05
Position 7568: 1.4053136467665162e-05
Position 6482: 1.215213907704565e-05
Position 37542: 1.0986901393972555e-05
Position 4805: 9.76503977256519e-06
Position 4153: 8.010062541805627e-06
Position 39129: 7.861966306796667e-06
Position 37499: 7.406643759750374e-06
Position 36236: 6.427758469579619e-06
Position 7785: 4.360219309654243e-06
Position 36140: 4.176772387777055e-06
Position 6523: 4.165201402306814e-06
Position 31854: 2.902629362916322e-06
Position 39166: 2.1010599997996033e-06
Position 39229: 2.0091968881776087e-06
Position 6014: 1.6373264462456361e-06
Position 6061: 1.5332850752657536e-06
Position 5597: 1.2486339727443173e-06
Position 5962: 8.72048363175988e-07
Position 5461: 6.012519868738302e-07
Position 5927: 4.4519606168009725e-07
Position 412: 4.049399409954522e-07
Position 3558: 2.7837625304436583e-07
Position 30890: 2.387343128684827e-07
Position 482: 1.7948611714119134e-07
Position 6107: 1.7073172087961218e-07
Position 4133: 1.6626677097140356e-07
Position 3978: 1.6196974224539702e-07
Position 1870: 1.5691326835003943e-07
Position 1790: 1.5445729295831668e-07
Position 37469: 8.911075541348441e-08
Position 5850: 8.555246344306895e-08
Position 2027: 8.254394226646838e-08
Position 5480: 7.520347783378162e-08
Position 261: 6.680494527527186e-08
Position 5438: 5.086141733171156e-08
Position 1048: 4.145462501861813e-08
Position 896: 3.845867402762527e-08
Position 5600: 3.2468174721338366e-08
Position 6410: 2.9824470692830375e-08
Position 5428: 2.963314888319709e-08
Position 5609: 2.8455952094023497e-08
Position 5417: 2.4957006627521168e-08
Position 507: 2.038701921940121e-08
Position 182: 4.874791171518171e-09
