Gene = TMCO2
index = 1407
Annotated 5SS: [330]
Annotated 3SS: [3381]
SMsplice 5SS: [330]
SMsplice 3SS: [3333]
top_k =  500
Partition function (log Z): -13.12717537046973

Sorted 5' Splice Sites (High to Low Probability):
Position 330: 0.4277003114179435
Position 999: 0.3265726191719669
Position 153: 0.09733083215335582
Position 313: 0.05807722207910692
Position 2759: 0.04144179431195125
Position 971: 0.01990029698274705
Position 572: 0.01722071999044159
Position 469: 0.01580636419789728
Position 981: 0.011720544075096396
Position 211: 0.006528656913492676
Position 1356: 0.005812601750192431
Position 1245: 0.0055143051229602546
Position 3022: 0.004892250745020253
Position 676: 0.004398151252269063
Position 65: 0.003418688870553464
Position 830: 0.002608109007468492
Position 3054: 0.00246231391483846
Position 1450: 0.001340515370411269
Position 3178: 0.0010820262946465119
Position 1620: 0.000996449745846556
Position 1358: 0.0007543257434607983
Position 1366: 0.0007290912754666573
Position 1362: 0.0006911935413307633
Position 2197: 0.00068542760244186
Position 957: 0.0006633545250257761
Position 1360: 0.0006520379926051082
Position 1364: 0.0006495249584031498
Position 2010: 0.0006442797614608577
Position 784: 0.0006429979952106324
Position 806: 0.0006129615863984717
Position 1368: 0.0006008562987958268
Position 660: 0.0005738097539151877
Position 706: 0.0005591117791951627
Position 1400: 0.0005227565407663932
Position 1370: 0.0005081715775177181
Position 134: 0.0004552022745770656
Position 320: 0.00043603976277568635
Position 175: 0.00040717152184709755
Position 1372: 0.00039029069534024947
Position 2935: 0.000367317286406895
Position 2532: 0.0003571851380535048
Position 568: 0.00033745273586678316
Position 1374: 0.00032744126465738285
Position 529: 0.00031876456224634955
Position 547: 0.0002821336922910381
Position 1376: 0.00027049865304227226
Position 1378: 0.0002280508638678303
Position 1868: 0.00021113001315255483
Position 1380: 0.00019765286942008493
Position 1117: 8.572635630079955e-05
Position 1061: 4.7139997929278116e-05
Position 454: 2.932672540786273e-06
Position 1036: 2.338089686039707e-06
Position 629: 2.0539919839519066e-06
Position 1112: 1.3906135978969483e-06
Position 1126: 9.262584277574955e-07
Position 727: 7.839692846844519e-07
Position 361: 6.036665865201256e-07
Position 243: 5.515814868630893e-07
Position 1029: 4.735150039027446e-07
Position 427: 4.3236008962802823e-07
Position 1608: 3.6501149135378996e-07
Position 95: 3.4980892596099556e-07
Position 445: 3.295184601037239e-07
Position 193: 3.1382129325227136e-07
Position 745: 2.5008057567925626e-07
Position 734: 2.2574734222336546e-07
Position 894: 2.1827941962732486e-07
Position 878: 2.0608566587501533e-07
Position 1687: 1.959230587716738e-07
Position 701: 1.8411661271071613e-07
Position 747: 1.6133273516447802e-07
Position 1690: 4.2286145001245465e-08
Position 1429: 4.1284473448552024e-08
Position 859: 1.7969794392373394e-08
Position 68: 8.568480463570597e-10
Position 343: 2.527461708090004e-10
Position 383: 1.9942172618074017e-10
Position 408: 1.800829735804105e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3333: 0.5368688282540157
Position 1202: 0.1945207317048895
Position 3381: 0.08164984921219147
Position 1817: 0.04694386504836199
Position 408: 0.03469492009138118
Position 2593: 0.027108605564430614
Position 2905: 0.021492942297967416
Position 2140: 0.013732218392220578
Position 3748: 0.011842351325294934
Position 2114: 0.008828117431049162
Position 2797: 0.00873081381092412
Position 1867: 0.007933629257082393
Position 2634: 0.007093024696822865
Position 3720: 0.006827210419051108
Position 2667: 0.0050827668879456535
Position 2988: 0.004806065435706827
Position 2282: 0.004630771357243027
Position 415: 0.0035550863464739553
Position 1792: 0.003015325256902884
Position 2474: 0.0029196256006785103
Position 2955: 0.0027399357264614663
Position 1284: 0.0020415571016192775
Position 2558: 0.0020010632204617677
Position 3307: 0.0018142477560780111
Position 862: 0.001776824665256077
Position 2604: 0.0016297141120410006
Position 558: 0.001461258298476595
Position 894: 0.0013674675366470506
Position 1083: 0.0013006331866328594
Position 1232: 0.0012438266881089597
Position 651: 0.0011695307760326004
Position 2448: 0.0011426368649957975
Position 1738: 0.001090339165905692
Position 454: 0.0010229485201497055
Position 383: 0.0010181036839972586
Position 2166: 0.0009705289169806221
Position 3673: 0.0008525136114510495
Position 1117: 0.0008362485775025488
Position 2454: 0.0008335728127350292
Position 2317: 0.0007408930328064846
Position 3638: 0.0007181564032855118
Position 1027: 0.0007150817326960501
Position 2743: 0.0007108380485715222
Position 2912: 0.0006945017981390371
Position 2009: 0.0006801396626422939
Position 1171: 0.0006161908301288876
Position 2196: 0.0005301715471624299
Position 1466: 0.00048578588544844154
Position 3546: 0.0004013647434980917
Position 3550: 0.0003900706975456556
Position 496: 0.0003815131914970392
Position 1351: 0.0003757212429431762
Position 3654: 0.0003342176202378894
Position 2288: 0.0003020657592928239
Position 2561: 0.00027593269485933083
Position 1958: 0.00017798932215646349
Position 1955: 0.00016821237665771982
Position 2120: 0.00016705911099615034
Position 878: 0.00015506176058703724
Position 2934: 0.00012947382929942705
Position 809: 0.00012196042629503507
Position 769: 0.00012005894825360301
Position 957: 0.00011976698844864648
Position 288: 0.00011593240832137538
Position 361: 0.00011263129377475177
Position 1054: 9.961732967046721e-05
Position 1529: 9.929103808408785e-05
Position 240: 9.078044022618701e-05
Position 424: 7.594765150386202e-05
Position 1984: 6.289887995033357e-05
Position 2116: 6.216008770794459e-05
Position 908: 5.4154116371548496e-05
Position 1613: 5.175798161359601e-05
Position 468: 4.002610361721438e-05
Position 153: 3.3585659607458074e-05
Position 148: 2.6017474191695958e-05
Position 840: 9.284107029419772e-06
Position 774: 6.746957934278762e-06
Position 791: 2.3349554021629474e-06
Position 717: 1.8399082843313027e-06
Position 938: 1.246691803028201e-06
Position 720: 8.137800410884915e-07
Position 986: 2.6715272581576615e-07
