Gene = CCK
index = 312
Annotated 5SS: [ 207 1487]
Annotated 3SS: [1270 6671]
SMsplice 5SS: [ 207 1487]
SMsplice 3SS: [1270 6671]
top_k =  500
Partition function (log Z): -1.5389750163028497

Sorted 5' Splice Sites (High to Low Probability):
Position 1487: 0.9938655268971532
Position 207: 0.8391583245765523
Position 4597: 0.5046358532866267
Position 4384: 0.29167520949977827
Position 4407: 0.17016596773820947
Position 1081: 0.1695835355449201
Position 219: 0.09834388604758802
Position 4339: 0.09032590491299522
Position 2453: 0.07717294631035844
Position 6561: 0.0690925775222974
Position 2128: 0.06452307135731122
Position 494: 0.05682075473084777
Position 6354: 0.056471983010784654
Position 1643: 0.054613907651825944
Position 1949: 0.03684696077632191
Position 4355: 0.03161543902894757
Position 2029: 0.029205573557308285
Position 2439: 0.02065624445680316
Position 4779: 0.016992094204044513
Position 1589: 0.015574228065718267
Position 4964: 0.015276461875477968
Position 2485: 0.013323459578108775
Position 4757: 0.01295450224703969
Position 1665: 0.010790874566928125
Position 71: 0.01008993889660818
Position 1055: 0.008015321697280394
Position 3785: 0.007819638751690353
Position 4735: 0.006426744921172201
Position 4763: 0.006122849485738404
Position 1309: 0.006012248692840903
Position 5661: 0.005231483591529206
Position 1293: 0.004984773207852035
Position 5273: 0.004014255724609216
Position 1118: 0.0034105864112813004
Position 386: 0.0031235322630705394
Position 375: 0.003047563665154791
Position 100: 0.0026022130391985133
Position 4631: 0.002589777275271778
Position 1160: 0.002180092493942494
Position 4842: 0.0017293969864811227
Position 380: 0.0015334807546917926
Position 2607: 0.0012971291208441118
Position 4307: 0.0012277710402405584
Position 2717: 0.0010654967618738609
Position 4907: 0.0008144891707601879
Position 6787: 0.0007345884610529444
Position 211: 0.0007001722599320285
Position 169: 0.000556714212330874
Position 700: 0.00047913158388378723
Position 240: 0.0003853864791218043
Position 725: 0.00034125189580548946
Position 1408: 0.00033880026478510074
Position 2088: 0.0003331547989458402
Position 2846: 0.00032113941605055996
Position 245: 0.000266734486048882
Position 1394: 0.00020896507963211295
Position 1339: 0.00016651331483539736
Position 390: 0.00011095364783258239
Position 242: 6.576653812199997e-05
Position 247: 5.5553838153281414e-05
Position 131: 3.7942569131216917e-05
Position 1034: 3.063851612205396e-05
Position 1198: 2.505969091822347e-05
Position 1931: 2.107207654049773e-05
Position 4152: 8.40814398469644e-06
Position 223: 6.701033740005074e-06
Position 1618: 4.47546739511203e-06
Position 60: 5.740196148091151e-07
Position 848: 5.245887880450201e-07
Position 1431: 4.7476714764788643e-07
Position 785: 4.643917678878411e-07
Position 810: 4.069929810340799e-07
Position 949: 2.3163825050300306e-07
Position 347: 2.2142294784651192e-07
Position 11: 1.912318942299133e-07
Position 472: 1.314365331060047e-07
Position 42: 9.134147596309185e-08
Position 1175: 6.489038708999331e-08
Position 277: 5.076888258699103e-08
Position 367: 4.8306473263025685e-08
Position 54: 1.1320575236175941e-08
Position 66: 1.010710612345353e-08
Position 1874: 9.777496463310695e-09
Position 14: 4.062366733228846e-09
Position 23: 2.4062997809546757e-09
Position 44: 2.002538019989915e-09
Position 309: 2.902951902698695e-10
Position 536: 1.8684599397699725e-10
Position 249: 1.0940076345575153e-10
Position 192: 4.646800039765692e-12
Position 265: 3.203955884390624e-13
Position 311: 2.0504791275469565e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 6671: 0.883014518964831
Position 4273: 0.5643236367062247
Position 1270: 0.502259365970369
Position 4503: 0.45439746081337623
Position 1351: 0.4066941660698937
Position 2304: 0.10254035345241322
Position 990: 0.08038961194686309
Position 1559: 0.0723532297522828
Position 4690: 0.07147891247560285
Position 953: 0.07138574629406132
Position 2055: 0.06402336185610392
Position 1374: 0.06402335519346174
Position 6093: 0.05988768945020762
Position 6510: 0.05930703040180543
Position 6478: 0.046899461897560044
Position 2254: 0.033406241607361414
Position 1821: 0.02102695978001713
Position 4482: 0.018130158505677025
Position 4526: 0.01698886608404839
Position 4328: 0.014664915772226067
Position 4241: 0.012897337812338169
Position 894: 0.012652510937906192
Position 4304: 0.012443467077497826
Position 4840: 0.012079590963440141
Position 1864: 0.01206889226053735
Position 1215: 0.010924704338447347
Position 1949: 0.01051322243218961
Position 324: 0.01008414566181834
Position 1867: 0.009836167509976044
Position 956: 0.007984615209523168
Position 1239: 0.007645319009614903
Position 1397: 0.006678869507527965
Position 1709: 0.0064405713573499985
Position 1592: 0.006401887179470608
Position 1025: 0.0063999658492745375
Position 5565: 0.005918131120726931
Position 1335: 0.004569888492121161
Position 3704: 0.004357364352761767
Position 5204: 0.004317121618470444
Position 2278: 0.0037848793063240504
Position 1774: 0.003341749813354919
Position 5812: 0.003254786187005089
Position 1628: 0.0030787551187957084
Position 3673: 0.002964877123963204
Position 3177: 0.002690280365893682
Position 4144: 0.002624075657036435
Position 6700: 0.002586167388194378
Position 1532: 0.0017246074571261334
Position 375: 0.0016635428129570412
Position 421: 0.001602777171377454
Position 882: 0.0015397245497721064
Position 3205: 0.0013456060955386068
Position 431: 0.0012932753927307936
Position 5123: 0.0012343023183753075
Position 571: 0.001146608502416371
Position 3654: 0.0010970608078379853
Position 6777: 0.0010553629009703728
Position 3412: 0.0010117317194544867
Position 5707: 0.0009658878841657162
Position 2742: 0.0009634437822909697
Position 6931: 0.0009510953164929373
Position 1231: 0.0008736810994306593
Position 454: 0.0007720671165502232
Position 1788: 0.000688992690741927
Position 393: 0.0006449640180363897
Position 2767: 0.0006090557334822161
Position 347: 0.0005936348931512695
Position 1712: 0.0005168038153568804
Position 1746: 0.0004779588130399186
Position 6709: 0.00044924857641833973
Position 1401: 0.0004329177185033342
Position 258: 0.0004223057366579351
Position 3090: 0.00041769431972745456
Position 272: 0.00041152025939873667
Position 1923: 0.00040461478946873846
Position 6729: 0.00039365660651474255
Position 3867: 0.0003856477040365267
Position 326: 0.0003788715710967862
Position 1794: 0.000374966098534863
Position 960: 0.0003633199487559322
Position 621: 0.00035186921816713333
Position 152: 0.00034589447281611066
Position 1565: 0.00033852417958905564
Position 1186: 0.0003294545703160575
Position 860: 0.0003224345991879451
Position 1032: 0.00027622053159249494
Position 404: 0.0002685567447784535
Position 6019: 0.0002560864829068889
Position 395: 0.0002521969810536725
Position 827: 0.00019753517824877862
Position 5606: 0.00016832707273788512
Position 351: 0.000159176478516342
Position 1839: 0.00014631128012438142
Position 2836: 0.00013025235666617118
Position 379: 0.00011171100737667168
Position 4010: 0.00010493726825407889
Position 1280: 0.0001045606022735509
Position 995: 0.0001037399997671116
Position 206: 9.403528180971657e-05
Position 3830: 9.05804512430036e-05
Position 4665: 8.718255265669706e-05
Position 1910: 8.169110651275973e-05
Position 703: 7.571353572437531e-05
Position 1769: 7.19844236067055e-05
Position 3096: 6.958607799433652e-05
Position 1756: 6.479099072548751e-05
Position 2120: 6.291789355776273e-05
Position 3912: 5.551339754856561e-05
Position 3132: 5.201424197956151e-05
Position 466: 4.926309797474005e-05
Position 1416: 4.912915729932485e-05
Position 1381: 4.677738287796523e-05
Position 2057: 4.3638118984890155e-05
Position 1726: 3.994411184373736e-05
Position 2222: 3.912851186755459e-05
Position 3318: 3.8197424906541186e-05
Position 958: 3.497471200330808e-05
Position 1218: 3.356039233411806e-05
Position 2337: 2.251452135765281e-05
Position 1959: 2.1301171271223517e-05
Position 491: 1.9347285962915754e-05
Position 2024: 1.6511519166428877e-05
Position 183: 1.4366663952115365e-05
Position 595: 9.27789012867494e-06
Position 1122: 7.508734108228391e-06
Position 1463: 6.296697874893325e-06
Position 1687: 4.751805049023622e-06
Position 1062: 3.7814685268686946e-06
Position 227: 2.8621663904429645e-06
Position 835: 2.8337506380440344e-06
Position 1600: 2.3594657722852192e-06
Position 334: 2.2111155008855664e-06
Position 210: 2.1868338197872892e-07
Position 532: 1.7135205138855716e-07
Position 406: 1.5477574847152428e-07
Position 649: 1.51822802071005e-07
Position 1071: 1.372551100845127e-07
Position 187: 1.257673928175421e-07
Position 480: 5.53788882221746e-08
Position 472: 2.041358866796405e-08
Position 1962: 2.159453403086007e-09
Position 1920: 1.986455346188185e-09
Position 114: 6.119279968435974e-10
Position 543: 7.258725545953016e-12
Position 120: 5.94286994537213e-12
Position 240: 4.1969429511423705e-12
Position 116: 1.4060386470338515e-12
