Gene = COX20
index = 401
Annotated 5SS: [ 435 6737 6937]
Annotated 3SS: [6621 6872 7718]
SMsplice 5SS: [415]
SMsplice 3SS: [7718]
top_k =  500
Partition function (log Z): -9.395583773072223

Sorted 5' Splice Sites (High to Low Probability):
Position 415: 0.6951659671952533
Position 12: 0.3983510112174803
Position 435: 0.22951138783900685
Position 7805: 0.21191692616598481
Position 1199: 0.20781125448774054
Position 5678: 0.20601332268612244
Position 6937: 0.14678887024636952
Position 4590: 0.12130054173138047
Position 4336: 0.09745459730468721
Position 6975: 0.057221024781998295
Position 1170: 0.053081213202755904
Position 3746: 0.049253819175008345
Position 1839: 0.04309801710709506
Position 479: 0.040256482186853224
Position 74: 0.03935893883998573
Position 6737: 0.03683564530617668
Position 2564: 0.022236067577494814
Position 2456: 0.021689306620592097
Position 25: 0.012206873806029408
Position 109: 0.009691466532108955
Position 7888: 0.007365952794932126
Position 475: 0.0066520170009326685
Position 5518: 0.0066199563226172885
Position 4062: 0.00587585112560308
Position 2653: 0.005715840660238148
Position 1282: 0.005229732353494229
Position 7879: 0.0024911219507352455
Position 7938: 0.0020939533931653197
Position 468: 0.0008274617054780469
Position 6164: 0.0006505313344131675
Position 222: 0.0003329997950676985
Position 240: 0.00028437185800397994
Position 795: 0.00027800182770884027
Position 1076: 0.000261377245301812
Position 273: 0.00018035664085523328
Position 446: 0.00016933014671435205
Position 64: 0.0001481824624655517
Position 674: 0.0001274475879634407
Position 1468: 0.0001054190276766773
Position 105: 9.643242982042151e-05
Position 1510: 9.305411995877831e-05
Position 301: 9.245805133777632e-05
Position 1081: 2.0646933571731787e-05
Position 360: 7.4461715296825446e-06
Position 178: 1.223622855676183e-06
Position 187: 5.68930852116968e-07
Position 180: 5.577024870868019e-07
Position 157: 3.4125358817684095e-07
Position 743: 3.20654376912506e-07
Position 750: 3.918569113612141e-08
Position 159: 2.140057482842047e-08
Position 371: 2.1082819619394785e-10
Position 990: 1.9530120850008738e-10
Position 113: 1.4597232022174345e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7718: 0.6370148680985681
Position 153: 0.44141927777162937
Position 6872: 0.33225104810758554
Position 5376: 0.14502138018567354
Position 1056: 0.14231258284955667
Position 7730: 0.12821023877580842
Position 4419: 0.10987179340639677
Position 4133: 0.08751404147778163
Position 5517: 0.07702833023421492
Position 8483: 0.05268677874942517
Position 8028: 0.052183673979633395
