Gene = GPATCH3
index = 611
Annotated 5SS: [ 475 3166 6231 7078 7797 8056]
Annotated 3SS: [2740 6055 7017 7674 7927 9239]
SMsplice 5SS: [ 345  475 6231 7116 7797 8056]
SMsplice 3SS: [ 448 6055 7017 7674 7927 9727]
top_k =  500
Partition function (log Z): 15.365554824108791

Sorted 5' Splice Sites (High to Low Probability):
Position 345: 0.9864282837377718
Position 8056: 0.9482904370505719
Position 7797: 0.9319427476051276
Position 475: 0.9198342885396724
Position 6231: 0.8274781378253424
Position 7116: 0.46475088511423734
Position 3166: 0.3264811267622091
Position 7078: 0.32551068227920205
Position 6787: 0.1280400640592301
Position 5847: 0.10937198629593792
Position 6163: 0.10706652595585758
Position 7107: 0.10289349690742577
Position 7169: 0.09357842024678492
Position 3377: 0.06927469955189727
Position 7770: 0.06780299734808898
Position 79: 0.061538901183402384
Position 975: 0.04750703137423965
Position 542: 0.03564148274168681
Position 1426: 0.0350693868171248
Position 1040: 0.025869793284482467
Position 1553: 0.022652841052887607
Position 69: 0.02217094796881376
Position 9387: 0.019054714037692273
Position 1305: 0.01904619789927872
Position 6240: 0.018204085932193286
Position 6317: 0.01720398350637376
Position 9665: 0.015575805514541574
Position 6302: 0.012121048581704515
Position 4451: 0.011994260828587459
Position 3003: 0.011762954550664678
Position 9240: 0.009678455051799156
Position 7334: 0.009432958642455514
Position 1906: 0.00893620814155672
Position 5697: 0.00887637712464462
Position 2872: 0.0069862893895270995
Position 2073: 0.006682079203394367
Position 9600: 0.006481757593707987
Position 5432: 0.006323327676469273
Position 2592: 0.004660906764399984
Position 72: 0.004082303989963962
Position 826: 0.004078189562629826
Position 9409: 0.003673469690729262
Position 2969: 0.0036344883775367137
Position 4255: 0.003510061772218062
Position 6174: 0.003239014626980809
Position 3875: 0.002958924345924267
Position 481: 0.0024928183657865603
Position 9563: 0.0021367418383576296
Position 7990: 0.002045614147249405
Position 6400: 0.0018846799000040984
Position 564: 0.0018835829188459693
Position 7191: 0.0017074275200404823
Position 1300: 0.0014687919167552916
Position 1233: 0.0014633800596217563
Position 9570: 0.0014560731591288256
Position 6747: 0.0013966079595133596
Position 6069: 0.0012446412599983702
Position 4456: 0.0012029236541970518
Position 6574: 0.0011601301775883903
Position 3056: 0.0011480713551738923
Position 7339: 0.001076872932832649
Position 7366: 0.001031420551902287
Position 1237: 0.00090910265066759
Position 6188: 0.0008978834325831792
Position 7943: 0.0008591720343519498
Position 5535: 0.0007920782943467909
Position 7060: 0.0006537389680594714
Position 6107: 0.0005849082017469679
Position 4499: 0.0004843885516951286
Position 2456: 0.0004723048711279476
Position 9461: 0.00047154277066706633
Position 6260: 0.0004444987998905092
Position 7419: 0.0004088474032968965
Position 1686: 0.0004042478102369372
Position 1225: 0.00039201427318164895
Position 489: 0.00036102178467382803
Position 2890: 0.000326922707181572
Position 7315: 0.00028772793782642214
Position 7402: 0.00027148054785745666
Position 8175: 0.00025283849409504105
Position 7347: 0.00025047883001492793
Position 353: 0.00022418713177607826
Position 148: 0.00021808412525561646
Position 7064: 0.0002068319151973009
Position 1603: 0.00020572123780787703
Position 7323: 0.00019145817178825057
Position 6617: 0.00017364045868225485
Position 30: 0.00014144993931389273
Position 92: 0.00013986434716791146
Position 8605: 0.0001235899531791711
Position 7801: 0.00010948598613851128
Position 1069: 0.00010854714905384724
Position 2197: 8.94046104221189e-05
Position 128: 7.503296538796039e-05
Position 60: 6.549354581525464e-05
Position 9158: 6.180205683390275e-05
Position 1898: 5.268007975396223e-05
Position 8147: 4.988213506280233e-05
Position 691: 4.975458885266017e-05
Position 9422: 4.695804548242199e-05
Position 1098: 4.4297453102131735e-05
Position 160: 3.9860280329705576e-05
Position 999: 3.320816994667976e-05
Position 1001: 2.1020476993926405e-05
Position 7132: 1.0931812239807084e-05
Position 1355: 1.0777535274297434e-05
Position 625: 9.99713759742368e-06
Position 7810: 9.845345445633592e-06
Position 1182: 9.440137151939875e-06
Position 7207: 9.245265859668279e-06
Position 963: 8.493257652698633e-06
Position 279: 6.517462444921105e-06
Position 1206: 4.9066127584476405e-06
Position 579: 4.008257132549954e-06
Position 1243: 3.187474980674272e-06
Position 552: 2.8810858982175686e-06
Position 11: 2.7942941901097246e-06
Position 1057: 2.7175307886666354e-06
Position 923: 2.172744782686383e-06
Position 989: 1.7454095124148008e-06
Position 908: 1.6543132201131165e-06
Position 686: 1.5442127380160695e-06
Position 2225: 1.446615059088058e-06
Position 1091: 1.2326112575310396e-06
Position 1675: 1.2054090114159638e-06
Position 7755: 1.2052042198441518e-06
Position 1640: 1.1930783075518907e-06
Position 961: 1.1248963189613693e-06
Position 723: 7.998965024392019e-07
Position 887: 7.908793826103718e-07
Position 383: 4.714128448907063e-07
Position 584: 1.7072513788109549e-07
Position 90: 1.6358847767004597e-07
Position 539: 4.8268207446522056e-08
Position 1003: 1.368421028762945e-08
Position 629: 5.144345734779701e-10
Position 398: 2.7783610569487086e-10
Position 430: 1.3690266274585398e-10
Position 336: 7.69063365383799e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7017: 0.9945566401800832
Position 7674: 0.9914447936552782
Position 6055: 0.9875314968734322
Position 448: 0.9475260644353509
Position 7927: 0.8266736530905695
Position 9727: 0.7852476984950255
Position 2740: 0.19576780827303844
Position 9481: 0.10573634211225126
Position 6659: 0.07961683205144951
Position 7886: 0.06825980490650886
Position 7889: 0.06690722785055407
Position 200: 0.06648401393936584
Position 9239: 0.05818105433596677
Position 5737: 0.05786539027535076
Position 1181: 0.05578463695499776
Position 3088: 0.05455725465537519
Position 3344: 0.05351278023707828
Position 5549: 0.04714969096780783
Position 6681: 0.04578643779725272
Position 817: 0.04310523000131195
Position 864: 0.030611705091259864
