Gene = EIF2D
index = 492
Annotated 5SS: [  173  1276  3084  4224  7060  9508 10123 12196 12726 12996 13456 15363
 16746 18845]
Annotated 3SS: [ 1084  2999  4132  6951  9253 10004 12149 12621 12845 13365 15266 16624
 18669 20634]
SMsplice 5SS: [  173  1276  3084  4224 10123 12196 12726 12996 13456 15363 16746]
SMsplice 3SS: [ 1084  2999  4132 10004 12149 12621 12845 13365 15266 16624 18669]
top_k =  500
Partition function (log Z): 13.187644252879734

Sorted 5' Splice Sites (High to Low Probability):
Position 12726: 0.9906317992099588
Position 16746: 0.9684665924465377
Position 12996: 0.9384444272378185
Position 3084: 0.9062645296803502
Position 10123: 0.8828640993869848
Position 13456: 0.86701988750774
Position 15363: 0.8657563236208056
Position 12196: 0.8432593172431474
Position 173: 0.7818756182789758
Position 4224: 0.7616575335529694
Position 18845: 0.3835183840242556
Position 1276: 0.38141258503043124
Position 1221: 0.3411051321574481
Position 18796: 0.2690864755045485
Position 4180: 0.19292640419546794
Position 7060: 0.16857059184643305
Position 285: 0.13853562146927742
Position 5744: 0.08169245585541199
Position 1217: 0.06683648296660634
Position 338: 0.05782092692884526
Position 15216: 0.05775003773043851
Position 7064: 0.05666725431847965
Position 4684: 0.04483459338646955
Position 5160: 0.04312282679065958
Position 7607: 0.04202107274875859
Position 16912: 0.03798894787954614
Position 10524: 0.03594709298538901
Position 18817: 0.0356438529025234
Position 18254: 0.03395970691061145
Position 11701: 0.030775962733179573
Position 9508: 0.029150875536247678
Position 15122: 0.028057934511862403
Position 5642: 0.02666168334539564
Position 18310: 0.026397250921707128
Position 13292: 0.02513566249292726
Position 9097: 0.02503298490362766
Position 9332: 0.02474294805965571
Position 13923: 0.023562215637935067
Position 3071: 0.022440860231774756
Position 1231: 0.020494572852595865
Position 5759: 0.020252834674816034
Position 18348: 0.018717941762049717
Position 1312: 0.01853698696416006
Position 317: 0.01738567918741176
Position 18157: 0.012803752739116816
Position 13175: 0.012600520878464522
Position 14271: 0.011990034521192138
