Gene = PLPPR4
index = 1042
Annotated 5SS: [  719 24198 32915 35278 37014 37945]
Annotated 3SS: [24011 32784 35081 36955 37770 41731]
SMsplice 5SS: [  719   973 16065 24198 31858 32915 34027 35278 37014]
SMsplice 3SS: [  864 15953 24063 31743 32784 33963 35081 36955 37770]
top_k =  500
Partition function (log Z): -12.791435305678887

Sorted 5' Splice Sites (High to Low Probability):
Position 16065: 0.9999948408154853
Position 18323: 0.9999601642204639
Position 24198: 0.9999211935551258
Position 32915: 0.9846566347430474
Position 35278: 0.9819762361568326
Position 37014: 0.8261159593321158
Position 719: 0.5444182614369799
Position 16263: 0.4691273140910806
Position 1089: 0.44686263191258035
Position 8663: 0.40126934945354553
Position 91: 0.37109274862751623
Position 973: 0.32137807844366106
Position 4456: 0.19241991838509434
Position 2470: 0.1917904666213083
Position 969: 0.16841430039237637
Position 308: 0.16487301894365608
Position 6958: 0.14724530560833451
Position 13454: 0.14580100828685108
Position 36831: 0.14496635700818755
Position 1884: 0.1333244256699126
Position 37945: 0.12669290346651502
Position 11248: 0.094232554781991
Position 13440: 0.09217263151204357
Position 37404: 0.07617391535393407
Position 3217: 0.03351507646226903
Position 97: 0.03277903059420933
Position 37366: 0.02343699116503521
Position 1147: 0.010203858815787954
Position 3295: 0.008836601047248295
Position 37083: 0.0061285393249018464
Position 37122: 0.004691420440126413
Position 116: 0.003973306025978834
Position 5387: 0.0036216076259714047
Position 781: 0.003323699343708976
Position 930: 0.0030331217707937875
Position 326: 0.002417926399054028
Position 5335: 0.0022503227903230053
Position 5909: 0.0018049285670284519
Position 245: 0.0017261564746829322
Position 914: 0.001643486907009385
Position 61: 0.0013356522845267595
Position 1807: 0.0010478433241413053
Position 2934: 0.0009582187720450937
Position 29: 0.0008478630350697457
Position 33: 0.0005536523302435574
Position 1954: 0.0003762938918189506
Position 16: 0.0003322385382781142
Position 2107: 0.00026453270836970815
Position 671: 0.0001360248560884886
Position 205: 0.00011160194646723852
Position 1095: 8.404783092655197e-05
Position 1140: 6.901339040287661e-05
Position 1107: 5.227062885342301e-05
Position 903: 4.976968792632102e-05
Position 1446: 4.415777635058917e-05
Position 643: 3.720380010012377e-05
Position 893: 3.25591016602726e-05
Position 101: 3.134536863669475e-05
Position 943: 1.1153452993011818e-05
Position 723: 8.811881811385355e-06
Position 793: 5.897745480564078e-06
Position 457: 4.2001263080525744e-06
Position 173: 3.3896306813166365e-06
Position 381: 1.489852883061976e-06
Position 534: 4.819991266150009e-07
Position 1305: 2.6684965131358794e-07
Position 519: 1.0035195123108415e-08
Position 713: 9.408524987421982e-09
Position 85: 2.7252054018811408e-09
Position 5: 7.671792012277268e-10
Position 2362: 2.63311414501984e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 15953: 0.9999990420004209
Position 24011: 0.9999211935551258
Position 35081: 0.9997837505799272
Position 32784: 0.9846566347430474
Position 36955: 0.7791205977360052
Position 864: 0.7600930693057423
Position 18191: 0.7098792053751691
Position 37770: 0.5854052057838698
Position 16143: 0.46913430582875637
Position 8513: 0.40126936544601816
Position 18232: 0.29008560437995234
Position 13248: 0.2379741290013329
Position 4277: 0.18921143475849567
Position 36600: 0.16761801206236182
Position 41731: 0.16020392605134542
Position 6842: 0.14724550443462117
Position 1007: 0.13689228847105306
Position 1748: 0.13119300449310925
Position 37270: 0.11203010205086081
Position 11073: 0.09423259313964856
Position 2394: 0.08507936944365836
Position 43992: 0.06862993092750778
Position 516: 0.06480116638365313
Position 2344: 0.06169440457353173
Position 36999: 0.05417766468599048
Position 39778: 0.043707224819748584
Position 3036: 0.042351735472994465
Position 43128: 0.04141371921540182
Position 2310: 0.03612066374915713
Position 41172: 0.03429074820935814
Position 37629: 0.032244319643992124
Position 502: 0.029576239976150366
Position 36328: 0.02774584808767847
Position 953: 0.02505304757170044
Position 39837: 0.020040203607088573
Position 37290: 0.01962160658557865
Position 37082: 0.010870951661696071
Position 38190: 0.009750494663426978
Position 35762: 0.009348016806115314
Position 988: 0.008332820271734818
Position 568: 0.008232095550474834
Position 1032: 0.008005388535485984
Position 235: 0.007098270905624868
Position 1040: 0.007024177418500535
Position 5246: 0.004624448201041523
Position 2348: 0.004225928266215019
Position 392: 0.00418136637224187
Position 621: 0.003876902958674262
Position 36477: 0.003770265892637231
Position 543: 0.0035463725428010423
Position 37921: 0.003408308098057114
Position 4251: 0.003208498063433929
Position 37117: 0.0029688983068503465
Position 35480: 0.0025945820756951184
Position 2466: 0.002160577105397896
Position 750: 0.0020940626031612963
Position 2313: 0.0018624124310125047
Position 1673: 0.0017702625167139699
Position 1677: 0.0015428078048380825
Position 5815: 0.0015173015486549158
Position 718: 0.0012752461193289168
Position 5193: 0.001247503373431295
Position 35585: 0.0012216952763831584
Position 242: 0.0010162926897503842
Position 614: 0.0009659529867852464
Position 470: 0.000856015487859928
Position 445: 0.0007880660331031471
Position 162: 0.0007689614973113333
Position 571: 0.0007588603631921668
Position 927: 0.0007298108257567971
Position 171: 0.0006309615461205029
Position 2759: 0.00062538033024677
Position 193: 0.000535407470240222
Position 2106: 0.0005183265072116297
Position 631: 0.00037419825741086157
Position 638: 0.00034976699028358967
Position 5771: 0.00028762783373455767
Position 652: 0.00027154441235876093
Position 575: 0.00024344978003442726
Position 873: 0.0002373273319095827
Position 2653: 0.0002299382801780278
Position 1940: 0.00019107874347178076
Position 1883: 0.0001357158707992869
Position 277: 0.00013216235169546554
Position 907: 0.0001319297316267456
Position 483: 0.00011887992998342311
Position 29500: 0.00011389823419593935
Position 199: 0.00011079916723889237
Position 221: 0.00010584868560170684
Position 2675: 0.00010290610062574596
Position 204: 9.594771434120488e-05
Position 213: 8.498831244037036e-05
Position 452: 7.516588624954267e-05
Position 585: 7.281852206398737e-05
Position 1977: 6.960160638070567e-05
Position 2154: 6.738305874217297e-05
Position 2272: 6.140577422339479e-05
Position 780: 5.9147945178034826e-05
Position 876: 5.463886688266908e-05
Position 23202: 4.714511170300585e-05
Position 1811: 4.436960888059288e-05
Position 1564: 3.7390863838936525e-05
Position 657: 3.613676446734437e-05
Position 351: 3.25464217896578e-05
Position 357: 3.129987760578404e-05
Position 1833: 2.8882155319535657e-05
Position 1305: 2.8532939469386112e-05
Position 25225: 2.3544741003327437e-05
Position 407: 1.8538516895217002e-05
Position 1042: 1.4820864744076345e-05
Position 196: 1.2863470363819005e-05
Position 181: 8.775720707482537e-06
Position 332: 7.514739689082268e-06
Position 21175: 6.628272908088684e-06
Position 120: 5.6277570301465984e-06
Position 1417: 5.307836239106456e-06
Position 684: 4.944379038106083e-06
Position 732: 4.573601491561722e-06
Position 480: 4.147993281454457e-06
Position 655: 3.791559777037911e-06
Position 664: 3.4777187268288524e-06
Position 286: 3.3946229490318444e-06
Position 723: 3.3215367397225837e-06
Position 149: 2.9668449042592755e-06
Position 19671: 2.8181322281701344e-06
Position 19142: 1.966264305765245e-06
Position 414: 1.5005879871804343e-06
Position 679: 1.4669736800517483e-06
Position 371: 1.4286467494573523e-06
Position 16878: 9.645934271600287e-07
Position 17923: 9.543938500927368e-07
Position 18688: 8.378224265467865e-07
Position 311: 7.74312575419986e-07
Position 16461: 6.953971779668463e-07
Position 430: 6.953881937524327e-07
Position 245: 6.87872255262409e-07
Position 428: 6.387022016531521e-07
Position 410: 4.5292488052658707e-07
Position 364: 2.6911316880707365e-07
Position 791: 2.1322815049009172e-07
Position 173: 2.0793237181001973e-07
Position 184: 1.8720441779605254e-07
Position 805: 1.282734202738508e-07
Position 771: 6.071172562684656e-08
Position 9884: 3.390353544832683e-08
Position 7145: 1.2639419480103062e-08
Position 10042: 1.2303806633953296e-08
Position 3810: 6.060040856045097e-09
Position 5040: 3.899063301097241e-09
Position 2572: 2.8849990413365495e-09
Position 6166: 2.397274651437883e-09
Position 6096: 2.1289039919346726e-09
Position 5958: 2.0925933696533402e-09
Position 5141: 1.6698719505758705e-09
Position 2967: 5.951305787054813e-10
Position 3724: 2.844817522429904e-10
Position 2880: 1.6635450077150584e-10
Position 2083: 1.6498276375445045e-10
Position 2678: 1.0954391736280736e-10
Position 2123: 6.3747018610455945e-12
Position 94: 1.3608070085004297e-16
Position 133: 1.294074181751803e-16
Position 303: 1.1237794324652337e-16
Position 90: 5.117613393872278e-17
Position 130: 2.5703953575522275e-17
Position 294: 4.147106820404094e-18
Position 313: 1.5242773694120435e-20
Position 315: 2.5450065409062416e-21
