Gene = GTF3C5
index = 630
Annotated 5SS: [  476 11618 13238 20290 21476 23254 23800 24121 25406 26220]
Annotated 3SS: [11397 13038 20093 21370 23138 23718 24022 25322 26076 27124]
SMsplice 5SS: [  476  5844 13238 20290 21476 23254 23800 24121 24871 25406 26220]
SMsplice 3SS: [ 5730 13038 20093 21370 23138 23718 24022 24751 25322 26076 27124]
top_k =  500
Partition function (log Z): 20.683310231530715

Sorted 5' Splice Sites (High to Low Probability):
Position 13238: 0.9999999999999908
Position 24121: 0.9948587054450253
Position 5844: 0.9908349575459846
Position 23254: 0.9887171566265422
Position 21476: 0.9718553027541584
Position 26220: 0.9603177149501879
Position 25406: 0.9481650485549504
Position 23800: 0.9227627441242322
Position 476: 0.8526543513809001
Position 24871: 0.6529169405263049
Position 2663: 0.42237362665333655
Position 12118: 0.41684695198875255
Position 20123: 0.4009755488815769
Position 12307: 0.3192418526920624
Position 20269: 0.31676506034846824
Position 18575: 0.26682186533882707
Position 6913: 0.24006776834161014
Position 18323: 0.21679495798139334
Position 10808: 0.19039604504690424
Position 5227: 0.15096706746152277
Position 2183: 0.1481014057696908
Position 222: 0.12546978841350875
Position 20197: 0.11873174752828071
Position 3703: 0.11160092494975092
Position 11618: 0.09421785838799132
Position 22987: 0.09159068603872982
Position 4887: 0.07227276015176555
Position 5006: 0.05999491047892207
Position 6601: 0.05200227580699973
Position 26874: 0.0467121778371218
Position 12500: 0.04427228727011136
Position 19799: 0.041941259165842966
Position 1991: 0.03803569392427082
Position 13: 0.0355042493545517
Position 26236: 0.03539536276422209
Position 16780: 0.03429761045935522
Position 24276: 0.033050581195843025
Position 5055: 0.03182900657700144
Position 5573: 0.030868369218052343
Position 419: 0.030748518964481678
Position 6181: 0.02980516848187565
Position 23524: 0.028989725756771882
Position 18592: 0.02846055287550402
Position 16207: 0.026414475857024756
Position 5514: 0.025819612514383337
Position 25852: 0.025308770564841085
Position 2336: 0.022537930890736645
Position 6931: 0.022003653794245726
Position 19363: 0.019960762971318526
Position 2759: 0.01955219096829648
Position 14538: 0.019115761588295827
Position 5136: 0.01897088236109598
Position 2511: 0.01887582663459824
Position 14863: 0.018842785151018917
Position 15277: 0.016367076181607508
Position 12085: 0.016212756546193852
Position 8842: 0.0157676398384403
Position 23877: 0.014355404125294086
Position 21557: 0.01425403555160316
Position 16658: 0.012979144561180359
Position 23822: 0.012833017748103227
Position 23069: 0.012025805710044997
Position 18911: 0.01149189657895893
Position 25410: 0.011422697497828677
Position 24666: 0.011088604295731547
Position 24698: 0.010945055271963546
Position 22015: 0.01060373458326415
Position 4860: 0.01058601694763525
Position 18747: 0.010437943970513314
Position 25210: 0.01026421547821872
Position 21446: 0.009537875775832186
Position 18812: 0.009438999437764564
Position 24532: 0.009434201047623972
Position 26673: 0.007892304301932877
Position 18787: 0.007354012682505971
Position 4999: 0.0073270027722505
Position 15226: 0.006437379251480595
Position 24334: 0.0062969106405041785
Position 27174: 0.0060639822214745565
Position 24489: 0.005808910680645886
Position 22958: 0.0055075484007370175
Position 9914: 0.004705379567613905
Position 25871: 0.004397106169605309
Position 1152: 0.003981184990537703
Position 26848: 0.0039767905000531265
Position 23932: 0.0039699795540950435
Position 21953: 0.0036385185232876453
Position 26625: 0.003635650499247121
Position 24337: 0.0034853371373707357
Position 1735: 0.0032815424768415104
Position 27286: 0.003028993884254278
Position 4364: 0.0028181942065942144
Position 1972: 0.0025552709832469193
Position 23910: 0.002249733649685756
Position 24986: 0.0020989760435192887
Position 24974: 0.002038791816163129
Position 25900: 0.0018581713877910023
Position 23177: 0.0016630748503394133
Position 25875: 0.0015998878975561626
Position 26647: 0.0015322698145113906
Position 18483: 0.0014801659308193956
Position 27288: 0.0014291433804881743
Position 23572: 0.0013760545366222825
Position 23719: 0.0013437703555399915
Position 24376: 0.0012142898625195605
Position 24108: 0.001192516664126352
Position 1405: 0.001151151375248562
Position 27035: 0.0011026450095737638
Position 23833: 0.0009833354756626392
Position 1519: 0.0009628028867919308
Position 1475: 0.0008462354554973307
Position 397: 0.000636769585163181
Position 3826: 0.0005603491572589361
Position 24536: 0.0004568975493771574
Position 1565: 0.0004454411981229846
Position 2123: 0.00041241530736536955
Position 4042: 0.0003949098537408826
Position 2022: 0.000388697762847862
Position 23328: 0.0003817605288871389
Position 25536: 0.0002628663484852931
Position 16124: 0.0002599974504808926
Position 26383: 0.00025833736306780735
Position 2687: 0.00024704956235897167
Position 395: 0.0002198869946718602
Position 23499: 0.00019878234997597945
Position 23826: 0.00019335392792654209
Position 23568: 0.00019108885358223157
Position 25580: 0.00017321955449327788
Position 5818: 0.00017211297851354345
Position 51: 0.0001649423386246665
Position 25677: 0.0001558735903445627
Position 25382: 0.0001537538035196965
Position 1218: 0.0001496419794735124
Position 27032: 0.00011867674639047457
Position 204: 0.00011142182626954336
Position 1189: 0.00010729441617680639
Position 277: 9.913024713806316e-05
Position 26280: 8.494287492786249e-05
Position 23504: 8.438264922176542e-05
Position 25398: 8.251426820528853e-05
Position 1841: 8.178548925621583e-05
Position 23479: 7.954217964903815e-05
Position 23556: 7.894827185013197e-05
Position 1691: 7.71840172308075e-05
Position 8438: 7.335657716627137e-05
Position 5152: 7.153592165406715e-05
Position 23217: 7.11038483195841e-05
Position 24306: 6.50186398842497e-05
Position 64: 5.499328455538576e-05
Position 23890: 4.724928943787125e-05
Position 3739: 4.087243588172211e-05
Position 16067: 3.369823833379411e-05
